,r_free_0,pdb,ff,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2
12,0.2342566403606894,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/38.pdb,72927.28880434076,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
13,0.2342781511283518,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/160.pdb,74720.67832445094,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
14,0.2344147854441082,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/177.pdb,73332.28732308911,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
15,0.2345940731965688,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/180.pdb,74213.48026617762,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
16,0.2346955399939984,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/161.pdb,74773.71209584895,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
17,0.2348537984783078,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/48.pdb,73867.396033474,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
18,0.2349218807319443,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/55.pdb,73830.09254563125,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
19,0.2350031554496343,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/175.pdb,74242.65972536044,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
20,0.2352537282436417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/178.pdb,74052.79566624288,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
21,0.2353199097388676,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/46.pdb,73980.84149843549,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
22,0.2355531376135492,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/51.pdb,74329.32423218183,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
23,0.235616585316825,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/133.pdb,74239.63165394503,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
24,0.2356394313113546,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/35.pdb,70865.11504349286,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
25,0.2356486830153049,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/145.pdb,73507.99278347926,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
26,0.235672189699045,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/176.pdb,73775.07338487734,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
27,0.2356758804884388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/144.pdb,74184.48305566325,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
28,0.2357059444671722,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/146.pdb,73410.81494621365,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
29,0.2358514264843756,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/147.pdb,74036.71115966763,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
30,0.2358969962686498,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/49.pdb,74086.77853654472,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
31,0.2361146582318209,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/179.pdb,74246.83089184036,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
32,0.2361981548037095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/39.pdb,72621.13976148155,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
33,0.2363056309217197,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/47.pdb,74455.57236105899,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
34,0.2363390552737952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/138.pdb,73809.58632285736,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
35,0.2367584488041584,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/33.pdb,70059.25701596799,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
36,0.2367815034062103,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/36.pdb,71872.26715621361,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
37,0.2368202456379885,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/40.pdb,73412.23341145321,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
38,0.2369352867408198,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/41.pdb,74276.70603478258,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
39,0.2370344866620727,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/170.pdb,74503.50694767605,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
40,0.2371638544147851,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/172.pdb,73554.2653736489,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
41,0.2371717317076939,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/132.pdb,74290.91437534048,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
42,0.2372079005547963,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/143.pdb,73894.3625865394,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
43,0.2374243694716249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/163.pdb,74529.460368052,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
44,0.2374681168955615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/151.pdb,73394.19041234556,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
45,0.2375116446804886,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/50.pdb,74311.85298670303,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
46,0.2375186253395637,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/32.pdb,69549.59017845138,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
47,0.2376090087528285,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/53.pdb,74014.40438725198,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
48,0.2377409164744378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/171.pdb,74156.52998252181,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
49,0.2378441829076454,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/167.pdb,74615.50775163555,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
50,0.2379176604090547,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/112.pdb,73852.565641926,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
51,0.2379317463067053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/60.pdb,72937.36343033724,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
52,0.2379628501657855,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/45.pdb,73515.85439148781,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
53,0.2381097842216145,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/169.pdb,74333.8563609427,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
54,0.2381459348779118,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/42.pdb,73974.67300785886,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
55,0.2381777347753404,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/173.pdb,73649.86179476933,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
56,0.2381868704692976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/23.pdb,71587.8861445581,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
57,0.2381941013623995,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/174.pdb,73976.87843730177,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
58,0.2382051428640786,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/30.pdb,70271.38187010019,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
59,0.238525972652857,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/28.pdb,71147.3277896238,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
60,0.2385584249462,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/166.pdb,74228.34815226526,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
61,0.2385970640259808,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/58.pdb,74339.72867639748,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
62,0.2387088490993054,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/141.pdb,73576.94624297068,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
63,0.2387174731876469,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/148.pdb,73981.25458756898,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
64,0.2387349838219309,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/56.pdb,73484.83931348653,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
65,0.2387410909899413,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/34.pdb,71096.70232952066,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
66,0.2387634572533449,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/168.pdb,73745.36038485903,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
67,0.238787254084269,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/22.pdb,71832.4556906547,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
68,0.238856166854533,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/155.pdb,73932.59409909102,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
69,0.2388702753288167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/29.pdb,70924.43357170276,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
70,0.2388891494722757,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/94.pdb,73745.80993981543,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
71,0.2389529074921589,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/102.pdb,74454.09625694771,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
72,0.2390444644210078,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/59.pdb,73737.11713590466,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
73,0.2390619160511133,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/16.pdb,70909.9135785533,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
74,0.2390924954899827,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/77.pdb,75034.65825021951,0.3611115267590096,0.3147957522847998,0.4436244202814893,0.4061402652059507,0.2962071480543405,0.4083938099637106,0.1547817296868472,0.1515657252293663,0.1081751940946113,0.0779664783481925,0.2374313744314932,0.0398065756601887
