,r_free_1,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,rmsd_1
0,0.2549324670355199,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1892/pdbs/346.pdb,5708.423503162841,5.718746720730937,0.2897116302795652,0.2842066817369638,5.736660608795465,0.3406764384842272
1,0.2236347326539712,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_857/pdbs/270.pdb,18117.946124394144,5.457206508176912,0.256573626242815,0.3098282325990121,5.439049933179097,0.3487586027295196
2,0.2353579516539168,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_353/pdbs/126.pdb,69731.74984576798,5.446649004582092,0.3386407919200566,0.6534876300020677,5.352608030315009,0.3396818269347284
3,0.2203844122812032,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1544/pdbs/134.pdb,298933.17301221244,5.384654533734424,0.3665200759696233,0.7482702652548073,5.1578957656490765,0.4262453044062377
