,decoy_file,pdb_0,id_0,w_0,pdb_1,id_1,w_1,pdb_2,id_2,w_2,pdb_3,id_3,w_3
0,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/0.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_133/pdbs/444.pdb,0.0,0.25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_133/pdbs/444.pdb,1.0,0.25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_133/pdbs/444.pdb,2.0,0.25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_133/pdbs/444.pdb,3.0,0.25
1,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/1.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_667/pdbs/583.pdb,0.0,0.41999998688697815,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_667/pdbs/583.pdb,1.0,0.28999999165534973,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_667/pdbs/583.pdb,2.0,0.18000000715255737,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_667/pdbs/583.pdb,3.0,0.10999999940395355
2,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/2.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_343/pdbs/18.pdb,0.0,0.33000001311302185,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_343/pdbs/18.pdb,1.0,0.23999999463558197,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_343/pdbs/18.pdb,2.0,0.23000000417232513,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_343/pdbs/18.pdb,3.0,0.20999999344348907
3,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/3.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_219/pdbs/508.pdb,0.0,0.4000000059604645,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_219/pdbs/508.pdb,1.0,0.23999999463558197,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_219/pdbs/508.pdb,2.0,0.20000000298023224,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_219/pdbs/508.pdb,3.0,0.1599999964237213
4,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/4.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_600/pdbs/82.pdb,0.0,0.25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_600/pdbs/82.pdb,1.0,0.25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_600/pdbs/82.pdb,2.0,0.25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_600/pdbs/82.pdb,3.0,0.25
5,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/5.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_560/pdbs/359.pdb,0.0,0.33000001311302185,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_560/pdbs/359.pdb,1.0,0.2800000011920929,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_560/pdbs/359.pdb,2.0,0.23999999463558197,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_560/pdbs/359.pdb,3.0,0.1599999964237213
6,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/6.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_836/pdbs/914.pdb,0.0,0.4699999988079071,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_836/pdbs/914.pdb,1.0,0.3199999928474426,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_836/pdbs/914.pdb,2.0,0.10999999940395355,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_836/pdbs/914.pdb,3.0,0.10000000149011612
7,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/7.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_85/pdbs/870.pdb,0.0,0.27000001072883606,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_85/pdbs/870.pdb,1.0,0.27000001072883606,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_85/pdbs/870.pdb,2.0,0.25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_85/pdbs/870.pdb,3.0,0.20999999344348907
8,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/8.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_655/pdbs/505.pdb,0.0,0.7099999785423279,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_655/pdbs/505.pdb,1.0,0.18000000715255737,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_655/pdbs/505.pdb,2.0,0.05999999865889549,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_655/pdbs/505.pdb,3.0,0.03999999910593033
9,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/100_natives_4x/0/9.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_392/pdbs/71.pdb,0.0,0.28999999165534973,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_392/pdbs/71.pdb,1.0,0.2800000011920929,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_392/pdbs/71.pdb,2.0,0.27000001072883606,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/100_natives_4x/0/output_392/pdbs/71.pdb,3.0,0.17000000178813934
