,avg_min_r_free,min_r_free,avg_r_free
0,0.5458508768992811,0.5250919798805661,0.5771525393033052
1,0.5442021340920994,0.5275992304674508,0.5758982739421084
2,0.5441716624429416,0.5301291833393648,0.576146819604553
3,0.5435351239953055,0.5066852946951544,0.5750426042852217
4,0.5422580847719523,0.5171754560634213,0.5758431630027464
5,0.5430847616332443,0.5274694859125866,0.5743522590544528
6,0.5453842561395363,0.5244346724200338,0.5756075597009385
7,0.5420144658621763,0.5156572482252232,0.5747945784049213
8,0.5442416310185625,0.517777476930144,0.5751403313030888
9,0.540839068171012,0.492899211333117,0.5727134887708312
10,0.5428074973169664,0.5230275546604611,0.57414956909023
11,0.5440035972484151,0.5267664222328903,0.5741417893226973
12,0.541605354579806,0.5196238284397595,0.5730302576123634
13,0.5416721702423446,0.5110375750462729,0.5727715925843396
14,0.541808625227347,0.522948298861771,0.5734826925310658
15,0.5400599701781804,0.5195169340413294,0.5705492984462861
16,0.5406579082277103,0.5235996736868282,0.5717153860029893
17,0.5398763718650761,0.5149550261262786,0.5704863181872367
18,0.5374347492946036,0.5023661026718703,0.5702126478573583
19,0.534418043314311,0.5068392628875913,0.5692364761548622
20,0.5336430172294704,0.5047243446858792,0.5684293156484235
21,0.5320415689984824,0.4997112602813068,0.5670513108453182
22,0.5290536465758628,0.5094997615007584,0.5660190307176969
23,0.5259128094532854,0.4994198466787982,0.5647861370134336
24,0.5229011182231587,0.4394934226701655,0.560702979090606
25,0.5184680079009848,0.5022925950680789,0.5609852588890348
26,0.5126836407256468,0.4771949544106048,0.5587858252502512
27,0.5108375813994198,0.4237237317969886,0.5553157832771114
28,0.5026397983390802,0.4782650350556934,0.5533174508576879
29,0.4976331775659969,0.4626858640866934,0.5471630233928867
30,0.49135739663750866,0.3251576602594052,0.540284065783013
31,0.4883326889010781,0.462186581688485,0.5382150723360183
32,0.4798957510472869,0.451650345731672,0.5333211091978385
33,0.4732151912905078,0.4432729381143515,0.5249129273214301
34,0.4710076135169665,0.4422410392116834,0.524456756611433
35,0.45989131030213437,0.352499269286683,0.5179936345135678
36,0.4562252192173354,0.4314386620303335,0.4918639133167097
37,0.45257541864812545,0.4127359579749426,0.48750601997622656
38,0.4456847521927321,0.4157725310576228,0.48116730981867883
39,0.4380017003955266,0.407954180414546,0.47504975721059217
40,0.435764149246529,0.3943867705635767,0.46726910577270253
41,0.42863691136510984,0.4090112813802505,0.45899253596700906
42,0.42419754713286173,0.3950195264085491,0.4525900918783353
43,0.42077830794656074,0.3967181032454275,0.4475404655081164
44,0.4194111665455685,0.3848783366431941,0.4464686253378853
45,0.4154853200853209,0.3845463599028531,0.4436742930627951
46,0.41159355513735635,0.3805401856709214,0.43692407132821004
47,0.405439654075753,0.3784012277610437,0.42922588550874036
48,0.4046478337882025,0.3755589561516725,0.4296126511715997
49,0.4002799096116946,0.3771284404918383,0.42170534107053703
50,0.5454543633204875,0.523931240637125,0.574103397454207
51,0.4863006988660129,0.4508766771905436,0.5138775803206387
52,0.3845262562265299,0.3710108849836167,0.40140926608560495
53,0.35245606307955557,0.3347535946424237,0.3680893738138524
54,0.34661525900627843,0.3249800527482817,0.3602898706555492
55,0.34877331540300716,0.337737396507038,0.3605873635101053
56,0.35377957219497747,0.3189473991751614,0.37563606811552425
57,0.3651213100415463,0.3521036688127534,0.37112866580767484
58,0.3688457880839996,0.3554755260879531,0.37856187900865285
59,0.37351814952899637,0.3627208999612504,0.38746474450063256
60,0.39837473884564306,0.3739859863064225,0.4183936204556299
61,0.5110051943347026,0.3982782771110354,0.5739906620617229
62,0.5531868923824701,0.544917333722213,0.5967699290728957
63,0.5520333154796029,0.5470882398462857,0.59882857150595
64,0.5506991705129705,0.544586463157606,0.5982880505980137
65,0.5586870132298365,0.5382322638773622,0.5997254697991682
66,0.5556820744349905,0.5481662162700653,0.6000844234119155
67,0.5524274645516736,0.5400489710397273,0.6004037538398361
68,0.555202435077971,0.5460719191914563,0.6000528142109166
69,0.5576084037003871,0.5401398120027553,0.602347631049133
70,0.5574471788022253,0.5501867564082494,0.6018265998236766
71,0.5549016515988499,0.5480719183505489,0.598708595385357
72,0.552121108913481,0.5410824265622077,0.6012773544606732
73,0.5504384320750779,0.5411449123881904,0.5987224654356921
74,0.5544847544737161,0.5433947565822805,0.5996965971458817
75,0.552785577101908,0.5435092922049415,0.5992949603037575
76,0.5530259837798415,0.5459101234663852,0.5977429146002389
77,0.555307352061164,0.5437910931858179,0.5988983690311883
78,0.5513964149528447,0.5407785779410234,0.5979988271394803
79,0.5502541397645611,0.5400938531179791,0.5959112884838453
80,0.5565966774586396,0.5458194670636665,0.5992544910518374
