,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_2_7mhf,w_3_7mhf,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_0_7mhg,w_1_7mhg,w_2_7mhg,w_3_7mhg,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_0_7mhh,w_1_7mhh,w_2_7mhh,w_3_7mhh,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_0_7mhi,w_1_7mhi,w_2_7mhi,w_3_7mhi,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_0_7mhj,w_1_7mhj,w_2_7mhj,w_3_7mhj,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_0_7mhk,w_1_7mhk,w_2_7mhk,w_3_7mhk,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk
10,0.3456067814539663,5.307169314950918,,,,,,,,,0.2852581848923877,5.221957660995191,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/10/output_121/pdbs/149.pdb,188853.5944204853,0.0981401807770438,0.1946602146449779,0.1359628601834298,0.012128634734594,0.1811247841869638,0.1516619723555463,0.0644576762378538,0.1618636768795903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170828253712856,0.180312771673345,0.1577923691534369,0.0539075918224074,0.1930122083596895,0.1417486270082054,0.0449863652645489,0.0574118130055104
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.3183680322998504,5.197089603239326,,,,,,,0.2829957007079337,5.229356325890117,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/14/output_75/pdbs/116.pdb,190909.3352589101,,,,,,,,,0.1821251227244062,0.1181200475125709,0.2132345582640276,0.045208399545856,0.0753857153967238,0.0731346136732239,0.1123342352954665,0.1804573075877248,,,,,,,,,,,,,,,,,,,,,,,,,0.1038412010109875,0.0990708362195999,0.1970908311168774,0.0962819895409044,0.1799237587807107,0.1451679202582195,0.0507474705032628,0.1278759925694376
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,0.2610846610945007,5.590199409086485,,,,,0.2496936937027035,5.109399472168192,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/17/output_238/pdbs/136.pdb,219643.9738860693,,,,,,,,,,,,,,,,,0.1676296613970035,0.2120338092947273,0.091515424712742,0.1118460209601414,0.13040788536223,0.1419610339047539,0.0419271572858357,0.1026790070825659,,,,,,,,,,,,,,,,,0.1863408431670326,0.2090330070723564,0.0855070302803386,0.0824502853605701,0.0998662746733346,0.1337875442680073,0.0611298009187949,0.1418852142595652
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,0.2439665345685449,5.0977368527249824,,,0.2345897608404119,5.037984906091765,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/19/output_261/pdbs/197.pdb,201445.94635598015,,,,,,,,,,,,,,,,,,,,,,,,,0.176937181645438,0.1392906164344494,0.1235336474847386,0.0513114181892172,0.1018109639174934,0.1501409127209978,0.0764533031674284,0.1805219564402368,,,,,,,,,0.182962970949792,0.1394666292468241,0.1036360911191255,0.0519636917481372,0.1082572972024917,0.1491429814460616,0.0803290265352089,0.1842413117523586
20,,,,,,,,,0.2609036749836727,5.254561854393461,0.252332639111172,5.108502626573681,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/20/output_317/pdbs/176.pdb,205300.4576738498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1725021639366912,0.126021764542648,0.0719038391166267,0.0562306313614848,0.1632714903698046,0.1781008941113555,0.0798048016646241,0.1521644148967647,0.1505243217446336,0.1633938917056993,0.1007291369132363,0.0706465113461006,0.1460006106535426,0.1713100726021012,0.068995736100145,0.1283997189345411
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.3159371520499102,5.241482466014767,0.2896808374145733,5.0998991086653644,,,,,,,0.2820586120775362,5.264549257276191,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/24/output_178/pdbs/143.pdb,209410.93987650523,0.1418476088347874,0.1354213342873005,0.21502754401857,0.0273151116796398,0.0526511721443771,0.1740068270659515,0.0424717978496832,0.2112586041196901,0.0748666808446728,0.1234711632790686,0.151436034325912,0.0836796543297433,0.1439871365357591,0.1291178495535313,0.0759788267973273,0.2174626543339853,,,,,,,,,,,,,,,,,,,,,,,,,0.1548696625389449,0.1946770499100902,0.0883378540303717,0.059204392617289,0.1015336613283694,0.1738798964112917,0.0897473355401363,0.1377501476235065
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.4289448831302028,5.459015125049143,,,0.2749185056764693,5.577990804132216,,,,,0.2411291134538351,5.138480538893036,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/27/output_34/pdbs/200.pdb,247391.9410215985,0.0842786914550686,0.1439734617403866,0.1229480884389194,0.1045248951895156,0.0842863527831079,0.1170659745569125,0.1336475885103686,0.2092749473257204,,,,,,,,,0.1573092925860518,0.1434310441614105,0.1194522815307407,0.0709317491373121,0.1846876850268292,0.1376352829854951,0.0629646635490861,0.1235880010230742,,,,,,,,,,,,,,,,,0.0696863575450001,0.1498239425895408,0.1646285533708864,0.0840419020691666,0.1321577662456928,0.138747466886754,0.0900023886333542,0.1709116226596048
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.3620925522734978,5.263700183467769,,,,,0.2449834099556823,5.110812379416818,,,0.228460708623905,5.050187635868028,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/29/output_104/pdbs/258.pdb,241991.58076674535,0.0846463053953772,0.0538877381732971,0.0690908264318084,0.1106867787107707,0.1895609384149392,0.0926989586131527,0.1316528417746463,0.2677756124860081,,,,,,,,,,,,,,,,,0.1511208839415324,0.1271174149495595,0.2461653603740749,0.0730876986348535,0.0840247055237149,0.1801637219213724,0.0544819215384909,0.0838382931164012,,,,,,,,,0.1644163372122547,0.1579388740385741,0.1942296233381965,0.0698142638276274,0.1174286370485929,0.111410639467301,0.049943837460013,0.1348177876074403
30,0.3404366465927868,5.293960261072777,,,,,,,0.2651564452286975,5.2724540110551175,0.2427998958841764,5.113760847481983,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/30/output_205/pdbs/176.pdb,243735.05581427945,0.07828199410978,0.298874498057863,0.2986046794630773,0.0546907898243426,0.0431915190413954,0.0668591248261182,0.120774716161653,0.0387226785157702,,,,,,,,,,,,,,,,,,,,,,,,,0.1962235223896825,0.0881855651990391,0.1287959509027198,0.0662036014571048,0.145259379052861,0.1165339723878284,0.1078613913730391,0.1509366172377251,0.1555372832307063,0.1307962586622846,0.1424759364735728,0.0595722072596881,0.1099921992536781,0.1442034194025335,0.0680050342403059,0.1894176614772305
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,0.3260983227627248,5.156468215242423,0.2820064994952467,5.5121251949216665,,,,,0.2348647766073813,5.104061660506475,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/33/output_244/pdbs/271.pdb,264971.86127148126,,,,,,,,,0.0670970833974283,0.1212481755587924,0.1322159038341781,0.0787420899882151,0.1283148534089013,0.0774418437998148,0.0994430002950787,0.2954970497175909,0.1460106721544484,0.0794516338282562,0.1451078210222996,0.1151483796889377,0.119786333865376,0.2044537328635239,0.1165437254668381,0.0734977011103198,,,,,,,,,,,,,,,,,0.1184597935008422,0.0963644439572238,0.1708298476542305,0.0739229741832697,0.1409379222756295,0.1262357374342496,0.0829223317144198,0.1903269492801344
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,0.3169662702027916,5.141320925293343,,,0.2435213686338448,5.121730694162836,,,0.2294643499829549,5.082373162330754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/35/output_337/pdbs/293.pdb,227103.62007515127,,,,,,,,,0.2074054707247559,0.1149771849866322,0.2138349864499047,0.09275308259416,0.062072850298006,0.1056983035137477,0.0703098131030048,0.1329483083297885,,,,,,,,,0.0265160350702934,0.1035756919462077,0.1883021880095391,0.0663483855257121,0.2181314986604444,0.1614484127481032,0.0344252355500267,0.201252552489673,,,,,,,,,0.0535744999394589,0.0999866372978447,0.227873275794633,0.0615621934622872,0.1783649633384271,0.1668636825458219,0.0660087952188994,0.1457659524026276
36,,,0.3311291212659651,5.17772478474148,,,,,0.2738540413481339,5.2687987065583215,0.237824590535141,5.09941982008433,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/36/output_261/pdbs/287.pdb,237224.2827169126,,,,,,,,,0.0961166147347305,0.061430590565294,0.1386779726707775,0.0908238257537473,0.2418725345651842,0.1959131158924048,0.0966003717126116,0.07856497410525,,,,,,,,,,,,,,,,,0.1415433312892943,0.1743960832158951,0.1621786058750961,0.0689768998647714,0.0614552640741025,0.1589422466727949,0.063805070586763,0.1687024984212825,0.1329017008681965,0.1779879718625502,0.1481781570631886,0.0651911036974138,0.1704461014310649,0.1098533629137733,0.067735296679743,0.1277063054840695
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,0.2208469949024572,5.319160285434807,0.2025511654716232,4.961678125238188,,,0.2154631330008438,4.9637128751795245,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/38/output_125/pdbs/282.pdb,251133.2201920268,,,,,,,,,,,,,,,,,0.0906164679859121,0.184516688137913,0.0848612400923294,0.0808831669340828,0.1286648904362385,0.1940144575306937,0.0899914013908938,0.1464516874919364,0.0903287330881351,0.1277616449426654,0.1267653720337595,0.04948454288566,0.2030635557462791,0.1890175791321599,0.0875431742453591,0.1260353979259814,,,,,,,,,0.0901707494503254,0.1300564829777719,0.1501903531385036,0.0618898846448029,0.2058065376568332,0.2126078841614085,0.0681006065233381,0.0811775014470162
39,,,,,0.2253114638882523,5.3455484021352895,,,0.2293226264627551,5.115919097750497,0.2254168713169241,5.032681716095167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/39/output_256/pdbs/298.pdb,257863.26742757545,,,,,,,,,,,,,,,,,0.1348851784515458,0.1920632592428224,0.1641287272547951,0.0703487867667113,0.1415287818789564,0.1220798540819012,0.1126190613059172,0.06234635101735,,,,,,,,,0.1404919750613723,0.1082238181921943,0.1832949350155006,0.0532825235336011,0.1737450435832363,0.1494659676191706,0.1071786504646008,0.0843170865303238,0.1286741790407308,0.1698797757878665,0.2069251711458137,0.0733065027413696,0.1483969603515074,0.144020804547779,0.0754101321524766,0.053386474232456
40,,,,,,,0.2049419259869999,4.982317249586354,0.2221439526178771,5.1132578694725614,0.2256579905331905,5.0306001684904125,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/40/output_342/pdbs/268.pdb,235144.8764757304,,,,,,,,,,,,,,,,,,,,,,,,,0.1487670541803071,0.1490255491067645,0.1893372967372407,0.0813703183647694,0.1008116214084125,0.1417384859482792,0.0647670802449415,0.1241825940092847,0.1243855637446535,0.1136224048575738,0.1714991353141118,0.0761912111725181,0.156168332629008,0.1702407492856601,0.0596805278244858,0.1282120751719887,0.2351249532110304,0.095804814925915,0.1772167010089893,0.0516190405127124,0.0771205150359332,0.1298467261238069,0.0663426978426224,0.1669245513389899
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.3251189176485373,5.182068440547674,0.2892471282765194,5.08012739548368,0.2574158635883063,5.590991756824795,,,,,0.2362754889706252,5.098589359362841,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/43/output_54/pdbs/291.pdb,295649.3672081525,0.2464674415832348,0.1251798424737101,0.1267063053017705,0.1110515480547679,0.1037002694546865,0.1119342077901764,0.0851564509445121,0.0898039343971413,0.1981883578164985,0.1317472937170954,0.0728020747549382,0.0981535426660521,0.1447086360444257,0.1943632533328171,0.0691816752511553,0.0908551664170174,0.0724958508712265,0.3287935504836108,0.0722322472404305,0.0655167472241039,0.111957743822656,0.1308222070346272,0.0498362421694599,0.1683454111538847,,,,,,,,,,,,,,,,,0.0614691690412943,0.2333946573461433,0.1158339138693456,0.0746590315092829,0.1792718417647424,0.1384920987196513,0.0592990933531246,0.1375801943964152
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.3191327181498251,5.250977025477472,0.2960652477489359,5.100355317390299,,,0.2504081099735481,5.153658931987253,,,0.2194291557430639,5.122726164041866,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/45/output_181/pdbs/208.pdb,262550.1609547137,0.1166451970148104,0.2380950088148028,0.0569707233455822,0.0628709532664109,0.1162993968578301,0.1498331055758197,0.0815832005883889,0.1777024145363547,0.082504433143775,0.0980594226881809,0.1297751346954378,0.0863783717181979,0.1533652678906452,0.1799370970756607,0.0699969998650382,0.1999832729230641,,,,,,,,,0.1739781217899046,0.0633083243132031,0.1926066506004435,0.0692869924389754,0.2795556514790243,0.0858511880288136,0.0559273416093446,0.0794857297402907,,,,,,,,,0.1632931587890657,0.1072435127799872,0.175128064568104,0.0522740261019353,0.2602074230168679,0.1318096471642935,0.0265956041214524,0.0834485634582937
46,0.3165466142432038,5.243118157772368,0.2986360722353884,5.083514939230999,,,,,0.2857732829072029,5.328979951182203,0.2407160717860223,5.13476359425272,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/46/output_376/pdbs/253.pdb,287859.71700062184,0.2345556903200291,0.0890264510077658,0.22974725577418,0.074289256022977,0.0813458925464894,0.1477799219557757,0.0561682979966244,0.0870872343761583,0.1945528284070218,0.0980690760765995,0.1336698144912501,0.0932301489736998,0.0993864601334317,0.1877985287064496,0.0935218846354326,0.0997712585761146,,,,,,,,,,,,,,,,,0.0839814199253422,0.1732965140498186,0.1376858653512167,0.1084220213667024,0.2203960599071968,0.0652619206956278,0.0839622439680342,0.1269939547360609,0.1154863311102522,0.2006834894986422,0.1537703877258686,0.0548451139930107,0.1956415719173984,0.0649852844601642,0.0776638821249569,0.1369239391697064
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.3629828802556627,5.245698185338853,,,0.2089340458478826,5.298627463694953,0.2054009577896988,4.976217983325928,,,0.2114244869360333,4.983774725835267,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/48/output_313/pdbs/274.pdb,302095.711461573,0.2247228978317076,0.0716643057363969,0.1181227076857766,0.1169949472493464,0.1739551932048768,0.1051569878845429,0.1053330008261896,0.0840499595811628,,,,,,,,,0.1260346186909049,0.1413404519906059,0.1474771737508321,0.0974644988717671,0.116677303826137,0.1270574846018136,0.0672007633175447,0.1767477049503943,0.0976956740187636,0.2044680416298624,0.1567166574890119,0.0835625449656499,0.1221308960304301,0.1041867098531996,0.0711452157108715,0.1600942603022106,,,,,,,,,0.1720752044812368,0.1725841225843061,0.1321235260134795,0.0630984985507771,0.0842993157069704,0.1488201070125111,0.0953133389017874,0.1316858867489312
49,0.371593010721279,5.260228181474724,,,0.2159602442234347,5.365976039108402,,,0.2321594632673193,5.15616265611086,0.2226543669305234,5.059651027255583,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/49/output_462/pdbs/273.pdb,306638.6102481532,0.0674467734183649,0.170421872189091,0.0957467212255141,0.0997507210156469,0.1365063157773767,0.0957875211744517,0.1297065373274095,0.2046335378721451,,,,,,,,,0.155217014047759,0.1065865551991296,0.1513274358537074,0.1195824540229076,0.0889140478333046,0.1694147884028549,0.063222445532137,0.1457352591081995,,,,,,,,,0.2020167325833383,0.1125350695126242,0.2111822996483964,0.0702232581926305,0.058161789726977,0.168871782312515,0.0752532982492936,0.1017557697742247,0.1881221225127055,0.1288470784439294,0.1629469747519772,0.0663530499936579,0.0716095222554118,0.1346164586127994,0.0823164396604936,0.165188353769025
50,0.374708442375251,5.303404418620133,,,,,0.1913339173174686,4.952885029261593,0.2124749301117945,5.098242070343643,0.2154427484800262,5.0278051956871925,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/50/output_141/pdbs/261.pdb,267291.54180217185,0.1040171712924348,0.0519265064120058,0.1630608021367631,0.1149296713958239,0.0972763234782275,0.080753017599398,0.1327613838277337,0.255275123857613,,,,,,,,,,,,,,,,,0.1716750826609428,0.1323335790704097,0.1679908245149265,0.0520289168703562,0.1933120467776491,0.1376803749836069,0.0563871369524281,0.0885920381696803,0.1669309817968081,0.1610823339684845,0.1904747447509517,0.0428931137522107,0.1564926330072105,0.1311262378180604,0.0693680158775681,0.0816319390287056,0.1323246358600289,0.1192067862197432,0.1406251580999643,0.0326424329591155,0.1490330684426246,0.1693506931365727,0.067608764457727,0.1892084608242235
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,0.327166290713978,5.157333714412416,0.2227403400245483,5.336776847515069,0.2007937703242478,4.970667436078927,,,0.2083688181739264,5.025317720704332,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/52/output_25/pdbs/274.pdb,292887.6135688549,,,,,,,,,0.1119692607385618,0.1120004223953646,0.0834063081574331,0.1007737196465104,0.2367827094177464,0.0886418218174735,0.0718327923562142,0.1945929654706958,0.0503767908841382,0.185315504875794,0.1433292130400665,0.1123944982624855,0.0692677715806522,0.1776005862098334,0.0605965024555244,0.2011191326915055,0.135827558928081,0.1845941412340351,0.1136473596026379,0.0736126019620592,0.074585398537761,0.2013925558143771,0.0560971841665514,0.1602431997544971,,,,,,,,,0.1152507514116164,0.1678100516962181,0.0969166298801224,0.1003304993385601,0.105656479730304,0.1571551389308685,0.0556966321919971,0.201183816820313
53,,,0.3399627867996656,5.1699473120573165,0.2152417911178284,5.401370697473721,,,0.222299990096869,5.133564849876789,0.2198919211344323,5.045872548857758,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/53/output_225/pdbs/283.pdb,294028.9228251809,,,,,,,,,0.0720389706844668,0.1175574817528555,0.0839581381049831,0.0891808329396683,0.2060106004419633,0.1403552679489839,0.1105694899746362,0.1803292181524427,0.2073999639487045,0.0895818059345061,0.2068180108970022,0.0808636865024905,0.0517035914661451,0.1513216799922111,0.0569911294130496,0.1553201318458906,,,,,,,,,0.2070751960325297,0.1318744218743465,0.1252844074918336,0.10066938508732,0.0681810324665303,0.1396439267736358,0.0735747799475696,0.1536968503262342,0.1747066982244378,0.1263652623262666,0.1332495183211906,0.067224037810698,0.1071423686219491,0.159157241899626,0.0703288722769119,0.1618260005189198
54,,,0.3133073922191353,5.1615104620167775,,,0.2163246737416315,5.006856758681735,0.2206295424277122,5.138525101824983,0.2147746370623293,5.070542921308785,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/54/output_446/pdbs/242.pdb,276220.43437437614,,,,,,,,,0.0826863882113724,0.1491732088074862,0.0919024138466259,0.0857588850021875,0.2420038933978776,0.046639029071943,0.0855363736433983,0.2162998080191086,,,,,,,,,0.1896177301632865,0.1688074588098778,0.1642302675457798,0.0697889252623848,0.1332423798310884,0.1287483903846367,0.0797608291681193,0.0658040188348264,0.170195075532798,0.1764624389464734,0.1414686828906359,0.0826487259392513,0.1563667458024807,0.1489077680187892,0.0678929876780811,0.0560575751914901,0.159238676492523,0.1541017667112084,0.1829654867090412,0.0792341988145891,0.2133443071864732,0.0944661710106072,0.057500099016093,0.0591492940594644
55,,,,,0.1948350094647057,5.257422366638176,0.1786578005188876,4.8555221065327165,0.198317286091722,4.998549040658035,0.2069961931482109,4.95693642296088,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/55/output_110/pdbs/269.pdb,302740.55619092844,,,,,,,,,,,,,,,,,0.1009998481316835,0.1445666743620202,0.1143510365560967,0.0578380913915925,0.1736396683174333,0.1493473659844876,0.1098036050420251,0.1494537102146608,0.1665935255349196,0.1573475284407763,0.1314928441849514,0.0587004031801246,0.1353731834151709,0.0939361023753622,0.0892378935652731,0.1673185193034214,0.0939706573985005,0.152943462035762,0.1285079824301113,0.0691657809362114,0.1436841138744759,0.1612513111334747,0.090188342951917,0.1602883492395468,0.1511817621410391,0.1870573208716823,0.1390240994407398,0.0773908698367797,0.1156514447452081,0.0860308193361764,0.0640039165767511,0.1796597670516232
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.3246935616341407,5.214233669322671,0.2860944772465011,5.086990477888072,0.2304237376646999,5.461976933329144,0.2131858588206088,5.046563688608767,,,0.2116492058717264,5.053413063578669,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/57/output_77/pdbs/218.pdb,372515.5111022244,0.1012887697724768,0.1290908422344648,0.0917333912559348,0.1130334420489237,0.2327111580225311,0.1410844690552,0.1064275692689942,0.0846303583414742,0.0638507540911535,0.1973973488990316,0.1279511768018114,0.0819002340017125,0.2058168140166042,0.167998135528474,0.0479543746484385,0.107131162012774,0.1864935120438089,0.0666977657577369,0.2183602895199729,0.0848785456562647,0.1004371507306022,0.1304522906154359,0.0711376562732126,0.1415427894029657,0.1304863950094048,0.1224160399654767,0.1773950160398463,0.0935337665174281,0.0593643377234917,0.1626577675719903,0.092913640103493,0.1612330370688689,,,,,,,,,0.1331242530865061,0.1818155300606054,0.1812907997843948,0.0824649444732922,0.0536052814132098,0.1435969842117457,0.0558695999451974,0.1682326070250483
58,0.3459170676804323,5.203944595706916,0.2964354410762825,5.07536523288678,0.2063404690381774,5.413790575492688,,,0.2187434347849873,5.122530154651678,0.2150054905157116,5.067144274256818,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/58/output_28/pdbs/276.pdb,373231.0450634169,0.0514422766416551,0.2271318138735715,0.1483220178826116,0.119905977936842,0.1870928556708002,0.0739873670742789,0.1099610891632324,0.082156601757008,0.0526213947842323,0.18061461578551,0.2875314162782768,0.0664566416794121,0.087431138776087,0.0609155050346597,0.0963812519250385,0.1680480357367832,0.1471358280909491,0.1247246881966222,0.0942415531885874,0.0678444227810937,0.1467942880771812,0.1686102488103839,0.0672941202357296,0.1833548506194527,,,,,,,,,0.2101859984084655,0.0997823467521571,0.071929057725325,0.0739313725248021,0.1648803279471838,0.1557066692622023,0.0794060904927447,0.1441781368871192,0.1430129481741615,0.1310526285944732,0.159023699419659,0.0650216542288623,0.0981196921381377,0.1620965230298423,0.0762978175557681,0.1653750368590957
