,joint,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_2_7mhf,w_3_7mhf,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_0_7mhg,w_1_7mhg,w_2_7mhg,w_3_7mhg,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_0_7mhh,w_1_7mhh,w_2_7mhh,w_3_7mhh,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_0_7mhi,w_1_7mhi,w_2_7mhi,w_3_7mhi,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_0_7mhj,w_1_7mhj,w_2_7mhj,w_3_7mhj,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_0_7mhk,w_1_7mhk,w_2_7mhk,w_3_7mhk,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk
10,10.380721463429833,0.3512141406632866,5.217388077487281,,,,,,,,,0.3145639839474269,5.163333385942551,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/10/output_408/pdbs/299.pdb,205894.45932682048,0.1908026858964005,0.1080706116632431,0.0595826030235933,0.1015863391772139,0.0790477005834078,0.1426772040539921,0.1074889619754108,0.2107438936267383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1655294731877198,0.0775679883417517,0.1859181034496162,0.0837136336209392,0.14279289099884,0.1312035394973434,0.0939440709797981,0.1193302999239913
11,10.711372289280414,,,0.3203522002700232,5.131840121690859,0.3305407221756235,5.579532167589555,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/11/output_141/pdbs/274.pdb,217440.52261576836,,,,,,,,,0.0747128174224616,0.1318726837210841,0.1263132187078758,0.0706227929880236,0.2504461512775132,0.0681892926563696,0.1032816630426119,0.17456138018406,0.1119376862275227,0.1721446426430998,0.2128672683974632,0.1004381493131945,0.0416429272909142,0.1220857683702237,0.1419780664632149,0.0969054912943667,,,,,,,,,,,,,,,,,,,,,,,,
12,10.325036916765008,,,0.313983663184395,5.135402347335046,,,0.2980642151670543,5.189634569429962,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/12/output_41/pdbs/294.pdb,196235.30515171797,,,,,,,,,0.0768233384051439,0.1660398772644719,0.042000190271898,0.0726038897501079,0.2264570829220487,0.0366887331666814,0.0862665297950439,0.2931203584246038,,,,,,,,,0.1632665726446109,0.1222795586579267,0.1001529483606517,0.1068201520748379,0.1808885592487337,0.1778307584152812,0.0637733849454582,0.0849880656524995,,,,,,,,,,,,,,,,
13,10.44668319583551,,,0.3288193481363898,5.1358527778624286,,,,,0.3141504866222259,5.310830417973081,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/13/output_118/pdbs/271.pdb,194700.03644800137,,,,,,,,,0.312743289480155,0.0661318645066883,0.1231774915922334,0.0542698309189795,0.1055047347385843,0.1260287977621449,0.1020632758567247,0.1100807151444896,,,,,,,,,,,,,,,,,0.0796397115207632,0.1497104029824033,0.1175487860372431,0.067717438362518,0.2152530839235359,0.1875170842978289,0.0700840930274599,0.1125293998482475,,,,,,,,
14,10.276519711818406,,,0.2992809616588938,5.113864675399492,,,,,,,0.2963640439808385,5.162655036418913,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/14/output_378/pdbs/267.pdb,193336.5022634288,,,,,,,,,0.140035726501001,0.264973822716688,0.0844870440261498,0.0670344677796398,0.211561011560082,0.0836018914478159,0.0602150874586126,0.0880909485100104,,,,,,,,,,,,,,,,,,,,,,,,,0.176600411552385,0.1390601890095322,0.1409425234328296,0.0876618416070039,0.1011451380528201,0.1081175399001367,0.0726163285251448,0.1738560279201472
15,10.148892361025752,,,,,0.1892654071798782,5.202446222376155,0.2091269139692525,4.9464461386495975,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/15/output_432/pdbs/256.pdb,208470.7777247612,,,,,,,,,,,,,,,,,0.1495962483921356,0.1161311009365338,0.2046944249214528,0.0667261651457027,0.1295074297463017,0.1587022839676326,0.0698638559957483,0.1047784908944921,0.1709895317758225,0.1106531116133309,0.2064646986847274,0.0670314049413293,0.1553752168291297,0.1445692172257299,0.0542095069173604,0.0907073120125696,,,,,,,,,,,,,,,,
16,10.28538490821215,,,,,0.2148345702226487,5.265882255799379,,,0.2166782487890855,5.01950265241277,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/16/output_11/pdbs/296.pdb,207272.2657803187,,,,,,,,,,,,,,,,,0.1307211312126867,0.1768888575014141,0.1427743875046472,0.0540688923011925,0.1633721943731354,0.0916665882638422,0.0676104129392566,0.1728975359038251,,,,,,,,,0.1205856447751544,0.1502086867791686,0.1311955487769502,0.0511665313955919,0.1430084985628584,0.1250689789208148,0.0887984232802266,0.1899676875092349,,,,,,,,
17,10.429592176306482,,,,,0.2530087359314624,5.37399838124522,,,,,0.2717703657266201,5.055593795061261,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/17/output_133/pdbs/297.pdb,212169.3842630728,,,,,,,,,,,,,,,,,0.1242405343053796,0.1961145936567759,0.1408574080426184,0.0790453147482269,0.1154269674854264,0.1176373891602203,0.0838762310618585,0.1428015615394937,,,,,,,,,,,,,,,,,0.1093764383462393,0.1883448180868437,0.1483188913196916,0.0581638334628281,0.1620580050230664,0.1654981893054019,0.0751804560412301,0.0930593684146983
18,10.0108923825992,,,,,,,0.1972506566477389,4.971569547332617,0.212345354497302,5.039322835266583,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/18/output_340/pdbs/294.pdb,198472.4804776655,,,,,,,,,,,,,,,,,,,,,,,,,0.1791014198160115,0.125823876276909,0.2570323049477537,0.0504639244408534,0.1249405828543955,0.0715533370811307,0.0776477616750741,0.1134367929078719,0.2061218080611922,0.1396123705790358,0.2469837584901781,0.0538410709378581,0.0841409636648975,0.0806532411139996,0.0675994201709668,0.1210473669818716,,,,,,,,
19,10.037332466496085,,,,,,,0.2310630532398243,5.039214978080874,,,0.2455991559776959,4.998117488415212,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/19/output_202/pdbs/293.pdb,199051.81943859637,,,,,,,,,,,,,,,,,,,,,,,,,0.0852407465896137,0.1267766431914449,0.1821578810635778,0.0532683965512067,0.1885291980393175,0.0968357489705011,0.0685174867838745,0.1986738988104635,,,,,,,,,0.082267954868886,0.1179421554909759,0.2053669283506951,0.0737253980134799,0.1406829520935453,0.1179247881629621,0.0613907970651012,0.2006990259543543
20,10.27119824661394,,,,,,,,,0.2617178739336341,5.195834664201522,0.2718908163689638,5.075363582412418,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/20/output_276/pdbs/273.pdb,210468.91850771403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1286609526429114,0.1277723540352721,0.1165732060036903,0.1028571933329958,0.213208722308304,0.1385178647017801,0.07767011933048,0.0947395876445661,0.143224887657041,0.1502891328926738,0.1291136090948437,0.099581338034735,0.1512088729719927,0.1591893926289836,0.078678535795271,0.0887142309244588
21,15.897763423858965,0.3105873682672273,5.19694430997528,0.2909228846258773,5.079544438383532,0.320782027902615,5.621274675500153,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/21/output_353/pdbs/299.pdb,248174.89099526263,0.0595319999957992,0.1945153661280984,0.0379246572416399,0.0385516009215721,0.2582743817126376,0.1244744815835858,0.038029567176399,0.2486979452402676,0.1344530987126601,0.1861958337182574,0.1238462341001267,0.0639401265952692,0.1851825889593649,0.0441322622251109,0.0745642127642292,0.1876856429249814,0.1209531886408523,0.1271098719571242,0.2015684701386761,0.121455352955315,0.05711783786298,0.129101873151714,0.1382188341321421,0.1044745711611961,,,,,,,,,,,,,,,,,,,,,,,,
22,15.498969501801612,0.3114139928592105,5.223855268794207,0.2827024823727305,5.073272823388972,,,0.2927871201396688,5.201841409618433,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/22/output_149/pdbs/264.pdb,218974.22685019896,0.2978839150008048,0.1872975189418176,0.0789229114147006,0.0535513529521438,0.1295492531601682,0.0682065259463858,0.0559395900747107,0.1286489325092682,0.2403261355240934,0.1286534209335788,0.0960870459120534,0.0697454711610527,0.0793361205624522,0.0851118865253157,0.0860740403811573,0.2146658790002961,,,,,,,,,0.0636223755838226,0.1765418232254413,0.1519829458478136,0.082131196691403,0.1221692569340818,0.2170756384147416,0.0600540241978236,0.1264227391048722,,,,,,,,,,,,,,,,
23,15.629880678240726,0.3047352672179693,5.198321310022715,0.2893465991560131,5.083977292596353,,,,,0.3133330087042953,5.347582075621657,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/23/output_409/pdbs/299.pdb,235092.19681908915,0.0539955246996393,0.2670672077473556,0.0646136878308436,0.0612948230251397,0.137537609174677,0.2754175237678865,0.0369358422491702,0.1031377815052877,0.1786058528234638,0.2366675428209831,0.0903253321574815,0.0589980418608072,0.0957040586451928,0.1339479076492736,0.086447206600627,0.1193040574421707,,,,,,,,,,,,,,,,,0.131379641701482,0.0741948893148813,0.1875062582866936,0.1019809112551018,0.1637947506889516,0.0503540257434319,0.1063065824389365,0.1844829405705211,,,,,,,,
24,15.429577005435732,0.3260814100005399,5.190765343183657,0.2854718746437689,5.058356784701859,,,,,,,0.3114178216216559,5.180454877550214,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/24/output_435/pdbs/294.pdb,231072.88923641972,0.1373062468618417,0.1996842971110161,0.1043567730373001,0.1073030217589848,0.0898918031168672,0.1384697889254412,0.0935425429629265,0.129445526225622,0.1340981950761549,0.2292470628635028,0.1851775991013822,0.0458261287939384,0.0613252618563377,0.1874164159934568,0.072821035429452,0.084088300885775,,,,,,,,,,,,,,,,,,,,,,,,,0.1108367651121988,0.066939254430613,0.1825102282902427,0.0704125440950941,0.2090438997903949,0.1820821121981816,0.077556031409892,0.1006191646733826
25,15.471224600919061,0.3607966595491393,5.210217372827368,,,0.2112475788863801,5.254910023953832,0.2239069897818355,5.006097204137862,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/25/output_487/pdbs/289.pdb,243285.93017798645,0.0777437495160713,0.1292942611614276,0.1409192261439821,0.1035960509542423,0.1180564522002087,0.0532192833328442,0.0729940588498853,0.3041769178413382,,,,,,,,,0.192816496865133,0.1451081641743892,0.1055931079452719,0.0577225997768572,0.1123516087235851,0.2128112541586139,0.0865568742180658,0.0870398941380836,0.1610893569273407,0.178977538122243,0.1258909896528057,0.0613709887805916,0.0909911310395971,0.194070745336294,0.0533367676565244,0.1342724824846032,,,,,,,,,,,,,,,,
26,15.642520120196258,0.3783973548960451,5.26134077876916,,,0.2168091042262204,5.300721173697841,,,0.2217830172294276,5.080458167729256,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/26/output_420/pdbs/299.pdb,250072.4578605198,0.1863868026101854,0.0787517836152761,0.1960929342812217,0.1170948909421279,0.0909771107935094,0.181460120724858,0.1075146861776984,0.0417216708551228,,,,,,,,,0.1416906573515118,0.1483595662355284,0.1765414823372404,0.0719439252431532,0.1205186517200567,0.1156531960211076,0.0679048501910438,0.1573876709003578,,,,,,,,,0.1674616476196251,0.1656758088472385,0.1629848399420416,0.0888914349544153,0.131161820090456,0.0828702246889384,0.0522715577035186,0.1486826661537662,,,,,,,,
27,15.740838963873031,0.3631293393956189,5.241745459665688,,,0.2581516808153472,5.423603554864603,,,,,0.2543710616518211,5.07548994934274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/27/output_190/pdbs/294.pdb,255394.6995795993,0.1667706215656359,0.076464460474008,0.0547232175639062,0.1090573331326707,0.0957695826994496,0.1885801084998481,0.1292046928533891,0.1794299832110921,,,,,,,,,0.1584937679666834,0.0939342273594083,0.182222766119434,0.1048590581642552,0.1621019941546713,0.076984866154465,0.0750033884241941,0.1463999316568883,,,,,,,,,,,,,,,,,0.1567278091635225,0.1655832184860686,0.1450840844742049,0.0666612747260769,0.1366678195151823,0.1322786120645777,0.0725083926548562,0.1244887889155105
28,15.34410342712097,0.3592025566574431,5.258357552550931,,,,,0.2153421100999957,5.008181050059618,0.2288940160905963,5.077564824510422,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/28/output_308/pdbs/297.pdb,221033.2093430741,0.0860956727539529,0.1321331956075752,0.283323961601131,0.1180176573304816,0.116125360090593,0.1259747373814425,0.0854356845515569,0.0528937306832668,,,,,,,,,,,,,,,,,0.1592385814464426,0.1435849195624837,0.1147945424948947,0.0600703432690631,0.2169052158300095,0.1132330445694553,0.0619509008565042,0.1302224519711465,0.1884437712565583,0.1216873282702624,0.1215836629363636,0.060267185587318,0.1786032134768844,0.1084554063791566,0.0616737982519718,0.1592856338414847,,,,,,,,
29,15.354256688221923,0.3543224970539497,5.211215360595257,,,,,0.2584772942643079,5.100607455361103,,,0.2607992572917051,5.042433872265564,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/29/output_87/pdbs/296.pdb,245957.27605886885,0.2581260024404959,0.1140138653118347,0.149774617592746,0.0844429634088407,0.0714077011312967,0.1104793995528781,0.1265212265186601,0.0852342240432475,,,,,,,,,,,,,,,,,0.087734638155478,0.1072816142662819,0.1902658552187874,0.098856751136114,0.1122595327837403,0.1146615815206516,0.084056804799937,0.2048832221190095,,,,,,,,,0.0663852446410595,0.1541255950132878,0.1841230085589772,0.0954082043083799,0.1352453335459958,0.1000299301654897,0.0629926143046338,0.201690069462176
30,15.557071282168462,0.3563096202568738,5.235194542811841,,,,,,,0.2557770520389855,5.224722702529612,0.2581497148358188,5.097154036827008,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/30/output_205/pdbs/284.pdb,247026.25331084995,0.0684642667198074,0.2194016777399357,0.2442798029367288,0.1191244354403147,0.1099128385082769,0.0427697099805203,0.1127037850330404,0.0833434836413752,,,,,,,,,,,,,,,,,,,,,,,,,0.1962235223896825,0.0881855651990391,0.1287959509027198,0.0662036014571048,0.145259379052861,0.1165339723878284,0.1078613913730391,0.1509366172377251,0.1555372832307063,0.1307962586622846,0.1424759364735728,0.0595722072596881,0.1099921992536781,0.1442034194025335,0.0680050342403059,0.1894176614772305
31,15.44654880713092,,,0.3159541898153619,5.1312263847775474,0.2252212741463296,5.315397191554917,0.21389991853255,4.999925230798458,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/31/output_151/pdbs/292.pdb,254221.57727234592,,,,,,,,,0.0842796508934218,0.1702808823172502,0.3527874987686608,0.0912993451962452,0.0704389988199615,0.0666495792565888,0.068856591545018,0.0954074532028534,0.1590200445178146,0.1465698427251117,0.0816857162917777,0.1144777236824272,0.1522347499584425,0.1250811817716447,0.0639426685006338,0.1569880725521474,0.16451801665146,0.1469933543893142,0.1009011500279129,0.0765883283296043,0.152778764866064,0.1181162501898749,0.0984441669265464,0.141659968619223,,,,,,,,,,,,,,,,
32,15.560514376257228,,,0.3338007845337208,5.157715226116487,0.2228373525654575,5.307261771023176,,,0.2227698673904274,5.095537379117564,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/32/output_272/pdbs/295.pdb,238449.9673668377,,,,,,,,,0.1802644001463321,0.0862511719475873,0.2012621254045853,0.0769733897458862,0.0458655255087033,0.0620427870324073,0.0997036920220516,0.2476369081924465,0.1997140431396818,0.1513498067049721,0.0707932646894906,0.0833793868945658,0.1580704856080736,0.1062524401076399,0.0658335385511832,0.1646070343043925,,,,,,,,,0.191079258467341,0.1279437530824799,0.0811238967333911,0.072527468817266,0.1966555348043214,0.1101806579112987,0.0542006763769727,0.1662887538069289,,,,,,,,
33,15.622342970004947,,,0.3144165595604109,5.120190907020079,0.2633088493392486,5.410281344123557,,,,,0.2601613663519862,5.091870718861312,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/33/output_322/pdbs/292.pdb,243317.5896595136,,,,,,,,,0.226642256228062,0.1064137310545411,0.2573622987080038,0.0854437135304349,0.0967253649937745,0.0802007746707635,0.0761130998681502,0.0710987609462697,0.1010691763319379,0.163374536504314,0.0859504024284105,0.0886261653950057,0.1749601003392807,0.1421065712330108,0.082960182871023,0.1609528648970171,,,,,,,,,,,,,,,,,0.1718110274783848,0.1567713322831632,0.0960126849141003,0.0448285973245173,0.1477005172012426,0.1240287928621815,0.1086871629664715,0.1501598849699386
34,15.26575938771746,,,0.3129072123616164,5.142739542154897,,,0.2144413557866463,5.004258523864511,0.2319686944802028,5.118761321698054,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/34/output_359/pdbs/282.pdb,220057.09586118,,,,,,,,,0.0897630153329124,0.0407076298063436,0.2783905113627692,0.0673811874119408,0.0738801634586745,0.1518454558118838,0.0847642142579096,0.2132678225575657,,,,,,,,,0.132104377050946,0.176697332692153,0.1311681703840956,0.0551156317370399,0.1511631900762941,0.1630658799871703,0.0702573457857873,0.1204280722865134,0.133399385932722,0.1858540680497392,0.1272367074156853,0.0702880487268897,0.1644964915443749,0.169628199719527,0.0650094145628275,0.0840876840482341,,,,,,,,
35,15.270783562891733,,,0.3120063082288862,5.125774451777192,,,0.2483228074064961,5.0947540868311485,,,0.2528105011439686,5.05025502428339,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/35/output_378/pdbs/295.pdb,245809.2110598288,,,,,,,,,0.0998811200483056,0.2590171562636897,0.2280764676226917,0.0895255122348466,0.0961951020869996,0.0654858341763659,0.0939787389606789,0.0678400686064218,,,,,,,,,0.1381989767167409,0.1071454232996381,0.151730191018649,0.0811335963416639,0.1085835822182018,0.1815075305591011,0.0799800902185168,0.1517206096274883,,,,,,,,,0.1767954956582809,0.1113787020315184,0.1383533033214367,0.1012755891684223,0.1135936031691425,0.1788245592801895,0.0605861773472872,0.1191925700237222
36,15.460788137795138,,,0.2992315400055307,5.123000878756367,,,,,0.2669442493815647,5.248705468457445,0.2481461963727221,5.089081790581327,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/36/output_44/pdbs/259.pdb,247749.78566635557,,,,,,,,,0.1974571628854258,0.0511027056618189,0.3115020217217159,0.0734053888000224,0.1107826975903777,0.1074799986334603,0.0829219950779199,0.065348029629259,,,,,,,,,,,,,,,,,0.0626393199063017,0.1719347365697105,0.0901581689727938,0.0792850897132555,0.1217252534920071,0.2389509044357232,0.0864011408776506,0.148905386032557,0.1328277308924436,0.1078408693930129,0.0699259475856554,0.08053340552558,0.1697396231697624,0.21238229878255,0.0783795264406668,0.1483705982103285
37,14.986406767996765,,,,,0.1898939280294564,5.199940268437375,0.1770600495093434,4.8558798267899,0.1795543560333266,4.930586672769491,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/37/output_90/pdbs/291.pdb,234875.47778937608,,,,,,,,,,,,,,,,,0.1446833589813093,0.1767317797045297,0.1381283722678818,0.0635715939747505,0.2182841189632842,0.1435322311937771,0.060785084386229,0.054283460528238,0.1224060540952698,0.1731488987295512,0.1485879456219189,0.0659658163195163,0.1702352873834552,0.1503557855358543,0.0807515152463885,0.0885486970680454,0.1435334300759524,0.1536655820859169,0.130817447545446,0.0650001047819523,0.1697637183089361,0.1626124144227956,0.0622318669171306,0.1123754358618699,,,,,,,,
38,15.05952639884443,,,,,0.2052166232587201,5.204880403102608,0.1905881942388074,4.885888648598254,,,0.2479532444374444,4.968757347143568,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/38/output_278/pdbs/281.pdb,254070.3518152767,,,,,,,,,,,,,,,,,0.1790129785674403,0.0775680985415326,0.2009980876723784,0.0537043812502438,0.1321517206876629,0.1295038754718687,0.0496891823092408,0.1773716754996319,0.150096299828681,0.0838361833564479,0.2126133522317655,0.0881448366113873,0.1415558485532577,0.1104314170881705,0.0721772215316702,0.1411448407986195,,,,,,,,,0.165270493997761,0.1257222510253395,0.1998325255796605,0.0840776736130708,0.1194474359382415,0.1125033589011413,0.0979881302397395,0.0951581307050458
39,15.274502287086825,,,,,0.2014000357047374,5.245697175129486,,,0.2053321466526615,5.048245455359079,0.2421697098535825,4.98055965659826,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/39/output_22/pdbs/267.pdb,239523.9532596393,,,,,,,,,,,,,,,,,0.1101170599102997,0.1434738881184023,0.1568542078702176,0.0805253870353374,0.1188351412707395,0.1371703443738014,0.065099352585665,0.1879246188355369,,,,,,,,,0.1344306460561085,0.1235813272413064,0.1789383536727608,0.0878474112252017,0.1193865561990971,0.1024511405792738,0.0549720344973812,0.1983925305288702,0.1622586312148753,0.1704084113326707,0.1410237421331661,0.0840812282910973,0.1081446041152288,0.1437703878899137,0.0629174148660257,0.127395580157022
40,14.985591452699957,,,,,,,0.19179585795269,4.926010957649532,0.2033231667698578,5.046182632736462,0.2369370884723637,5.013397862313961,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/169_N8/40/output_163/pdbs/295.pdb,239252.61634857804,,,,,,,,,,,,,,,,,,,,,,,,,0.1359550018777479,0.1144732026572388,0.1697174365193856,0.0649433217200883,0.1355870822091939,0.1199254815009165,0.0838919586876821,0.1755065148277465,0.1064119899941718,0.1359288427321297,0.1526527382962404,0.0716870268733124,0.126302826123272,0.1316481842751057,0.0944000878966583,0.1809683038091094,0.1292891811697447,0.1443776896836124,0.1745390158315136,0.0873670028024035,0.1446165451714956,0.0987409693418474,0.0861455606254245,0.134924035373958
