,n,r_free_mean,r_free_std
48,0,0.30526836568141125,0.0024899934594336845
49,0,0.3052236658462254,0.0024794581389120988
50,0,0.3051906863203691,0.0024748040278962857
51,0,0.30514765219830603,0.002458201857178855
52,0,0.30508800145947057,0.002457154138796088
53,0,0.3050268247366774,0.0024494243046271026
54,0,0.3049815036451548,0.002440724984865709
55,0,0.3049308283955707,0.0024524875966013596
56,0,0.3048863131097102,0.002458199262784467
57,0,0.3048650372727903,0.0024505737219593263
58,0,0.30483265468130294,0.002440543396465262
59,0,0.3048036751577944,0.0024281314831142956
60,0,0.3047847474650724,0.0024267353551018856
61,0,0.3047511135560497,0.002403505392444024
62,0,0.30473398342617586,0.002391467749320549
63,0,0.30469917470134705,0.002381492557732464
64,0,0.30466421347888367,0.0023614169014710856
65,0,0.30464390163785265,0.0023628387458925165
66,0,0.3046122639344319,0.002372561346567274
67,0,0.30459873890789313,0.0023621737023298145
68,0,0.3045886610493234,0.002356146089587659
69,0,0.3045508299394005,0.0023500952087548237
70,0,0.3045221635874797,0.002337375919511954
71,0,0.30449720161733207,0.00232740368669121
72,0,0.30447123097927487,0.0023202246585517813
73,0,0.3044146224501095,0.0023215414949696502
74,0,0.30440319719461606,0.002319726908575973
75,0,0.304373833708383,0.0023215907579630457
76,0,0.30434262250210076,0.0023215273637181687
77,0,0.3043093494795498,0.0023359134165901146
78,0,0.304283350984674,0.0023321953637592176
79,0,0.30425814693631065,0.002331140076392841
80,0,0.30424068026320616,0.0023289267578200804
81,0,0.30420286220827997,0.0023357748659131638
82,0,0.30418887683487106,0.0023284662034274406
83,0,0.3041654304874651,0.0023129994432133124
84,0,0.304133473428202,0.002310951199056804
85,0,0.3040851334924495,0.002294587984785388
86,0,0.3040468630721963,0.0022844519757365717
87,0,0.3040331542209652,0.0022794959060900167
88,0,0.3040138425192116,0.0022662913119427695
89,0,0.30399542804347746,0.0022568155951506806
90,0,0.30396712183641966,0.002237913154625174
91,0,0.3039428212237142,0.002227818458592703
92,0,0.30392849227965935,0.0022261079252894798
93,0,0.3039108424598955,0.00222320806785428
94,0,0.303899110584465,0.002225636897972118
95,0,0.303890627292359,0.002223980803802684
96,0,0.303861841762331,0.00222691989377051
97,0,0.3038531786194758,0.0022210523278275458
98,0,0.30381692849758873,0.002223587203897368
99,0,0.30380336874456854,0.002209848115009018
100,0,0.3037964215923622,0.0022066500617221904
101,0,0.30377722897707654,0.0022056355165561117
102,0,0.3037487731607965,0.0021986506082379027
103,0,0.303722640233064,0.0021990772507514502
104,0,0.3037061636540571,0.0022011144835795433
105,0,0.30368659373390167,0.0022005831417155216
106,0,0.3036764401743646,0.002194162660522412
107,0,0.3036507371253562,0.0022032031559075273
108,0,0.3036421348077307,0.00219539198668765
109,0,0.3036180544360937,0.0022027618417352767
110,0,0.3036068733463246,0.0022022159222519913
111,0,0.30359316256657143,0.002199008693703737
112,0,0.30358141481591333,0.002199307204925733
113,0,0.3035703535367359,0.002200953993763845
114,0,0.30354796221521896,0.002204241888434796
115,0,0.30354288198149326,0.0021996784367198188
116,0,0.30352692342700066,0.0021916642341518675
117,0,0.30351207954588993,0.0021885456068669695
118,0,0.30349954947231095,0.0021818070447891746
119,0,0.30349171981192,0.0021750110849474667
120,0,0.303476245597705,0.0021636726041140363
121,0,0.3034527227929476,0.0021627725750058436
122,0,0.30344205987123973,0.0021556661581853855
123,0,0.30343554445259446,0.002150490325063626
124,0,0.3034147712454341,0.0021395018116198757
125,0,0.30339624672862125,0.0021465606956127432
126,0,0.303384077309003,0.0021462082182570415
127,0,0.303365660612125,0.002146445537893083
128,0,0.3033464202857975,0.002153023973242618
129,0,0.30334073926066435,0.0021485766748142307
130,0,0.30330187100695255,0.0021563085549750377
131,0,0.3032722018577134,0.00216539296364084
132,0,0.30325660947550737,0.002167111774903601
133,0,0.3032464179235691,0.0021625140570105486
134,0,0.30322425441422435,0.0021641404493785133
135,0,0.3032056887067613,0.002165947702032916
136,0,0.3031930213263068,0.0021648021274422065
137,0,0.3031741540892192,0.0021682374485970015
138,0,0.30315341357844533,0.002170448731179865
139,0,0.30314827724264287,0.0021694870719144075
140,0,0.30313833986947814,0.0021699158046931603
141,0,0.3031161994671164,0.0021793196527865708
142,0,0.3030919996820171,0.0021676340762913832
143,0,0.3030862007713346,0.0021634184894568577
144,0,0.30308203395110583,0.002161143956749065
145,0,0.30307311715997837,0.002163010430455194
146,0,0.30306047679294934,0.0021527048340865655
147,0,0.30304741392919027,0.0021524229439568196
148,0,0.3030389714279652,0.0021508336598439442
149,0,0.303030161243513,0.0021465907659889458
150,0,0.30301935375102873,0.002144385155592917
151,0,0.3030018001280831,0.002146640675280187
152,0,0.30299037037583487,0.002147783367509371
153,0,0.3029725498195401,0.0021326972651576136
154,0,0.30295043556602935,0.0021323223697670107
155,0,0.3029414869973206,0.0021264920116254226
156,0,0.3029347436125652,0.0021216203465119414
157,0,0.30293424640496674,0.0021212190631291223
158,0,0.30292529667215173,0.002117798831501903
159,0,0.30291318278656754,0.002113612099486581
160,0,0.3028945416790025,0.002104625136317893
161,0,0.30287580576744483,0.002105292697185904
162,0,0.3028653473491519,0.002095556506371971
163,0,0.30284803886849115,0.002104982898448607
164,0,0.30284116169737796,0.0020964167063192867
165,0,0.3028194341099034,0.0021024707472198875
166,0,0.30280182799024247,0.002104563551257874
167,0,0.30279868928967585,0.002102895062987834
168,0,0.3027822531586574,0.002087576265808527
169,0,0.3027774833130142,0.0020837040168014084
170,0,0.3027574792375417,0.0020915905899489312
171,0,0.3027549377635857,0.002089862983087621
172,0,0.3027525807278658,0.0020880031347379926
173,0,0.30274272796206547,0.0020885491088579507
174,0,0.3027391699823908,0.0020851322674022253
175,0,0.30272666784229807,0.0020762556562527504
176,0,0.30271626089028053,0.0020778957094668223
177,0,0.30268630136537633,0.0020800694138860903
178,0,0.30266895148784234,0.002072988753972261
179,0,0.3026537554267237,0.0020776682262266025
180,0,0.3026474829186753,0.0020744153119189807
181,0,0.3026302663986842,0.0020698467075700023
182,0,0.3026247810616904,0.0020659695119607225
183,0,0.30261259819580244,0.0020649726073015515
184,0,0.30258904969399464,0.0020595955764323086
185,0,0.3025861179560359,0.002059012559847113
186,0,0.30257749536212886,0.0020521002838536826
187,0,0.3025666715787271,0.0020495798049185603
188,0,0.3025527590739244,0.002051365713419278
189,0,0.3025491383982398,0.002048841627297428
190,0,0.3025159389682236,0.002064088335527837
191,0,0.30250941778625146,0.002060205288319209
192,0,0.30250223724240993,0.002061609581778189
193,0,0.30249968152786655,0.0020599137166775624
194,0,0.3024823954500017,0.0020680705052744442
195,0,0.3024671483926756,0.002075638712262678
196,0,0.30245014914916896,0.0020739132814550734
197,0,0.30244152096051646,0.002072043177635494
198,0,0.30243921481886504,0.0020711520227608225
199,0,0.30243348865236935,0.002073642650985262
200,0,0.3024252739850544,0.0020751942479265706
201,0,0.30240594255723335,0.002073542906072579
202,0,0.3023917223496734,0.0020802281138093126
203,0,0.30237347570630707,0.0020875452076597684
204,0,0.3023646140893795,0.0020865268337291994
205,0,0.3023552828231641,0.0020867709843143283
206,0,0.3023450936813008,0.002085724600192267
207,0,0.30233717468195775,0.002079398632192913
208,0,0.3023290572830418,0.002080390885309886
209,0,0.3023239794298189,0.002083165422795249
210,0,0.3023222123789583,0.0020819904544610262
211,0,0.30230315695331955,0.002078086306550113
212,0,0.3022968964154004,0.0020792641893306344
213,0,0.30228122102171007,0.0020802706704311333
214,0,0.30227056678130043,0.0020782166337815493
215,0,0.30226880240076887,0.0020762715783937563
216,0,0.3022500022765786,0.0020806365297912194
217,0,0.30224461865548197,0.002082819145994917
218,0,0.30223277402719123,0.002077637421098673
219,0,0.3022322904402715,0.002077311336669615
220,0,0.3022172351791149,0.002077767339256237
221,0,0.3022089952812741,0.002078038379856027
222,0,0.3022046286935342,0.002074543755530264
223,0,0.30219452338029773,0.0020729252927575693
224,0,0.3021944669396883,0.002072864526602166
225,0,0.30218295471082796,0.0020675131305601655
226,0,0.30218211952489143,0.0020666505539398074
227,0,0.30216668603505925,0.002068259778294714
228,0,0.3021579951235137,0.002066785097607563
229,0,0.3021544715653792,0.0020648154421205127
230,0,0.3021409350384922,0.0020697958358473364
231,0,0.3021342542349349,0.002069639001950609
232,0,0.30212818561972804,0.002064079008819585
233,0,0.3021200706981871,0.0020694881978776977
234,0,0.30211605321654905,0.0020669148966540526
235,0,0.3021105262561924,0.0020625107917769912
236,0,0.30209988709456365,0.0020611710092503363
237,0,0.3020952830730273,0.002058431032109628
238,0,0.3020855479199748,0.002056654423314767
239,0,0.3020855479199748,0.002056654423314767
240,0,0.30207483450754125,0.0020595665407370243
241,0,0.3020559040233453,0.0020685578601391855
242,0,0.30205575921439287,0.002068483985278039
243,0,0.30204827019297775,0.002061113127232305
244,0,0.3020481855920666,0.0020610647917483032
245,0,0.30203691523053294,0.002064627670664236
246,0,0.3020338355984539,0.0020624536187089917
247,0,0.30203019373872975,0.0020651087752212084
248,0,0.3020246529235476,0.0020661540345725863
249,0,0.30202336136372265,0.0020651158120641015
250,0,0.3020220863439035,0.002064211587308132
251,0,0.30200962739870296,0.0020716855244847935
252,0,0.3020072740593449,0.002070170108198321
253,0,0.3019926915451815,0.0020696420102041197
254,0,0.3019893463428028,0.0020652404991636244
255,0,0.3019770931826888,0.002067542371354335
256,0,0.3019692892046902,0.0020605125461111177
257,0,0.30196712787199115,0.002059168033938483
258,0,0.3019662580991169,0.0020588989063940483
259,0,0.3019583942246991,0.002063859902945737
260,0,0.30194916335334354,0.002062354309619291
261,0,0.30193768736464527,0.0020637679703471683
262,0,0.30193739542128706,0.002063602033355857
263,0,0.30193643506444584,0.002062773097469592
264,0,0.30193429104690334,0.0020605036951578744
265,0,0.30192750697333215,0.0020563360613478194
266,0,0.30192312699138485,0.0020582278927793432
267,0,0.30191737272222147,0.0020597570426944666
268,0,0.30190996650384805,0.0020643806313963824
269,0,0.3019075661494583,0.0020626828003733628
270,0,0.3019075649867316,0.0020626821630895433
271,0,0.3018972606902233,0.002059216480269456
272,0,0.30189639091734916,0.002058917844453942
273,0,0.30189330634977923,0.002057494431153863
274,0,0.30187816820779395,0.002062891832799811
275,0,0.30186970869312835,0.002062136910190301
276,0,0.30186858671040434,0.0020616404626298056
277,0,0.3018651597487555,0.002059605406215093
278,0,0.30185994790647314,0.0020542775157068424
279,0,0.3018500103398915,0.0020532955288704
280,0,0.3018428277713191,0.0020533340392109634
281,0,0.3018392403794453,0.0020499510537411317
282,0,0.30182895292727724,0.002053290079359168
283,0,0.30181937454335694,0.002055729253367295
284,0,0.30181666720007283,0.002053226886108039
285,0,0.30181492997977805,0.0020525605435157386
286,0,0.3018103337462686,0.0020544465906426903
287,0,0.30180945602313236,0.0020535281474321106
288,0,0.3018019115989888,0.0020525707241445556
289,0,0.3017907711593408,0.002049794690418548
290,0,0.3017906865584296,0.0020497354600283167
291,0,0.3017803012265558,0.002051284612197414
292,0,0.3017698328548716,0.0020536624043245495
293,0,0.30176047819876534,0.0020555627246982107
294,0,0.3017491503299225,0.0020580565307608202
295,0,0.30173838820454285,0.0020527321114546903
296,0,0.3017325280619426,0.0020535742486026457
297,0,0.3017260176742135,0.0020532398915859198
298,0,0.3017183480020325,0.0020518044023816176
299,0,0.3017169966094449,0.002051062023051659
300,0,0.30171223756701465,0.002048059717436453
301,0,0.30170589408484205,0.002048663091587314
302,0,0.3017005126793695,0.0020499881811644545
303,0,0.30169614701845027,0.002051783995253383
304,0,0.30168931646117775,0.0020518761802319173
305,0,0.3016805851393394,0.0020554061073110976
306,0,0.30166552964713444,0.0020594124043288383
307,0,0.3016610168518094,0.0020610224820106515
308,0,0.3016555520081525,0.0020621588879997533
309,0,0.3016485579066089,0.0020663320199098886
310,0,0.3016480906377815,0.0020658424533915825
311,0,0.3016403060572096,0.002063011636825079
312,0,0.3016279849824282,0.0020577422928496165
313,0,0.3016266922598764,0.002056449912713799
314,0,0.3016254765632524,0.002055170260263364
315,0,0.3016211109023332,0.00205680228861591
316,0,0.30161529218466426,0.002056385691715426
317,0,0.3016051378908681,0.0020573115194816353
318,0,0.30159741136535295,0.002055478522900114
319,0,0.30159216393598504,0.002056242222034534
320,0,0.30156440439963084,0.0020578943388574822
321,0,0.301556989571255,0.0020564371709431116
322,0,0.3015490399331993,0.0020597725095931646
323,0,0.3015356804648761,0.0020633318132488856
324,0,0.3015337841146009,0.002061939420924769
325,0,0.30152268565562157,0.002063362565644486
326,0,0.301518004821201,0.0020645182694711255
327,0,0.3015127798335722,0.002065207215725017
328,0,0.3015035001756953,0.0020668943391276952
329,0,0.3015030214385676,0.0020662791988045673
330,0,0.3015020080194678,0.002065703676702301
331,0,0.30150177744687756,0.002065519393556747
332,0,0.3014969290035181,0.002066465767805105
333,0,0.3014883333089946,0.0020579018201392256
334,0,0.3014848362582228,0.0020597128330689172
335,0,0.30147944401990245,0.0020600735612703648
336,0,0.3014792980482233,0.0020599579792732916
337,0,0.3014784282753492,0.0020594829421076563
338,0,0.30146739966609626,0.0020603193239348947
339,0,0.3014628880334979,0.0020614959034234454
340,0,0.30145173259590574,0.002062109790614683
341,0,0.301445628551965,0.0020623937436210172
342,0,0.30144126172831903,0.002063638724498147
343,0,0.3014381696272564,0.0020617356656997413
344,0,0.30143444200389435,0.002063266292196318
345,0,0.3014311478556233,0.0020602478622812354
346,0,0.30142528483043735,0.0020604148781464375
347,0,0.3014221818965269,0.002058104186312728
348,0,0.30141496753627817,0.0020562894093038727
349,0,0.3014065561879591,0.002054407344568215
350,0,0.30140641021628,0.00205428626457559
351,0,0.30140641021628,0.00205428626457559
352,0,0.3013995939800356,0.0020537991965047294
353,0,0.3013958675194002,0.0020552666992025136
354,0,0.30138974915443134,0.0020550015007641488
355,0,0.3013869841940087,0.002052954353431352
356,0,0.30138348227408973,0.002050122703654189
357,0,0.3013791166131705,0.002051243775322983
358,0,0.3013747509522513,0.002052354948242063
359,0,0.3013703852913321,0.0020534562384807616
360,0,0.3013703852913321,0.0020534562384807616
361,0,0.30136777713543644,0.002051887626021852
362,0,0.3013666779526987,0.002051163625260578
363,0,0.3013540116650511,0.0020545421418905136
364,0,0.3013445433837163,0.002055853964286566
365,0,0.3013355694937131,0.0020573289710568107
366,0,0.3013328068587439,0.0020552131826785535
367,0,0.3013293632091228,0.002051638925222465
368,0,0.301321499334705,0.002054180700147895
369,0,0.3013202927510698,0.002053304297595639
370,0,0.3013202927510698,0.002053304297595639
371,0,0.30131664856589213,0.0020547049935279002
372,0,0.3013086398825219,0.002057067501215732
373,0,0.3013077592768,0.0020561380003085933
374,0,0.30129078869900117,0.0020601243004352704
375,0,0.30129078753627436,0.0020601233142528846
376,0,0.3012776020891467,0.002062240100315527
377,0,0.3012732352655008,0.002063129559433594
378,0,0.3012679878361329,0.0020630660469817845
379,0,0.3012679878361329,0.0020630660469817845
380,0,0.3012644896226343,0.0020644983227175117
381,0,0.301256396338353,0.0020665668994882523
382,0,0.30125423500565385,0.002064480126338664
383,0,0.30125289382500775,0.0020627350074956673
384,0,0.3012408342047079,0.0020614094839651017
385,0,0.30123082293289166,0.002061667697719595
386,0,0.3012273258821198,0.0020630389466701443
387,0,0.30121817989975797,0.002059564925341286
388,0,0.3012173112896106,0.0020589805247684394
389,0,0.3012156455119256,0.002057508856821926
390,0,0.30121477690177817,0.0020569228018548365
391,0,0.3012103254772211,0.00205759837006618
392,0,0.30120719713083044,0.0020553434479813706
393,0,0.3012036154791475,0.0020565955599708315
394,0,0.30119915322174257,0.0020568650277774693
395,0,0.3011955101992916,0.002058049851078615
396,0,0.3011951056055058,0.002057592494270661
397,0,0.3011893024130825,0.002056607858295521
398,0,0.30117866528908793,0.002060362914679058
399,0,0.30117516823831614,0.0020616465613642865
400,0,0.3011673043638983,0.0020635884942460645
401,0,0.30116206893010494,0.0020636377277386104
402,0,0.3011577009437323,0.002064281138881411
403,0,0.3011557581880488,0.002061929502269527
404,0,0.3011466278802019,0.0020626878527632694
405,0,0.3011466278802019,0.0020626878527632694
406,0,0.3011394878069791,0.0020649977177254718
407,0,0.3011394878069791,0.0020649977177254718
408,0,0.30113425237318575,0.0020649763941722487
409,0,0.3011330457895506,0.0020639951162525127
410,0,0.30112954873877873,0.0020651992582563297
411,0,0.30112954873877873,0.0020651992582563297
412,0,0.30112853415695223,0.0020644390326354316
413,0,0.3011198016723871,0.002065577334292542
414,0,0.3011050354228083,0.0020652331095323277
415,0,0.3011037438629834,0.0020636189418903397
416,0,0.3010937662240014,0.0020636454090038284
417,0,0.3010782533457611,0.0020622760797278372
418,0,0.3010773727400391,0.002061250504273468
419,0,0.3010773727400391,0.002061250504273468
420,0,0.3010756754237016,0.0020591342852994614
421,0,0.30105778866762045,0.002059937391644897
422,0,0.30105049869815054,0.0020570693759315428
423,0,0.30104959566676487,0.002056080785520629
424,0,0.30103980222482296,0.0020549723266569155
425,0,0.30103312925952547,0.002052882426564291
426,0,0.30103312925952547,0.002052882426564291
427,0,0.3010247826026675,0.0020537592241771075
428,0,0.30101938920162047,0.0020529118202415137
429,0,0.30101938920162047,0.0020529118202415137
430,0,0.3010085441152179,0.0020518547756837066
431,0,0.3010004508309366,0.002052927316431106
432,0,0.30099520340156866,0.0020521660916317953
433,0,0.3009903549582092,0.0020519219967782844
434,0,0.3009859881345633,0.0020522047932393633
435,0,0.30097732630420393,0.0020525532155608248
436,0,0.3009754311166554,0.002050638396509774
437,0,0.3009719329031569,0.0020515805594234432
438,0,0.3009682052797948,0.002052272087051171
439,0,0.30095597574445776,0.0020536503923779814
440,0,0.30094709728821345,0.0020539074558729754
441,0,0.3009408484353203,0.00205253936594859
442,0,0.30093727703999773,0.0020493233614249156
443,0,0.30092806293571916,0.0020491028228162896
444,0,0.3009258338199953,0.0020465376692536718
445,0,0.30091710133543015,0.0020468213114536783
446,0,0.30091710133543015,0.0020468213114536783
447,0,0.3009048729628199,0.002047899338738019
448,0,0.30090137591204813,0.0020487234986869838
449,0,0.3009012311030957,0.0020485672990330976
450,0,0.30089599566930236,0.002047936805310888
451,0,0.3008872620220105,0.002048091815280132
452,0,0.30088719423898574,0.002047976741140999
453,0,0.3008805478488953,0.0020450018036359133
454,0,0.3008751676061495,0.002044158859109902
455,0,0.3008751664434228,0.0020441576288178823
456,0,0.30087080078250356,0.002044196680386736
457,0,0.30087080078250356,0.002044196680386736
458,0,0.3008661817490077,0.0020439132650307452
459,0,0.3008658052047383,0.0020434949486924448
460,0,0.3008569473338122,0.002043306349020409
461,0,0.3008534502830404,0.002044050369168996
462,0,0.30084645618149675,0.0020455196618514577
463,0,0.3008391571628121,0.002042586765785082
464,0,0.3008331512030069,0.0020395703040599522
465,0,0.30083281439224585,0.0020391542915076943
466,0,0.3008283015969207,0.002038938129960131
467,0,0.3008247199452378,0.002039535035806869
468,0,0.3008221117893421,0.0020372572513481907
469,0,0.30081121913480463,0.0020345113078012876
470,0,0.30080685231115867,0.0020344120489724734
471,0,0.30080248548751265,0.0020343034115244303
472,0,0.30079462277582164,0.0020348329307748876
473,0,0.30078901079775894,0.002033489191449453
474,0,0.3007889261968478,0.002033387807402347
475,0,0.3007799643024191,0.002032817505943386
476,0,0.3007764672516473,0.002033432974327894
477,0,0.3007718096473698,0.0020329245165313908
478,0,0.30076963567476434,0.0020308547922917655
479,0,0.3007687659018902,0.002030068917468237
480,0,0.3007687647391634,0.002030067617695355
481,0,0.30076861876748434,0.002029899222337396
482,0,0.30075352708181274,0.0020258481459915563
483,0,0.30075265730893863,0.002025053409488074
484,0,0.30075265730893863,0.002025053409488074
485,0,0.30074655442772463,0.002023235881657274
486,0,0.3007375697333095,0.0020224177058712346
487,0,0.3007349495818393,0.0020196151814207306
488,0,0.3007349495818393,0.0020196151814207306
489,0,0.3007260722883217,0.0020189061440571026
490,0,0.30071997831526687,0.0020162085508803225
491,0,0.3007129120624404,0.0020112665882242036
492,0,0.30070941501166865,0.002011772096273827
493,0,0.3007048187781592,0.0020111714413416967
494,0,0.3007048176154324,0.0020111700923857753
495,0,0.30070036619087537,0.002010732376432762
496,0,0.30069557641755185,0.0020092949439536167
497,0,0.30069207936678,0.0020097707836904816
498,0,0.3006865837728746,0.002007642974320974
499,0,0.3006857151627272,0.0020068133775814267
500,0,0.3006857151627272,0.0020068133775814267
501,0,0.30067999810922036,0.0020049829828664933
502,0,0.30067548647662207,0.002004420482776094
503,0,0.30067320313591284,0.002001962233857765
504,0,0.300669706085141,0.002002400743099994
505,0,0.30066256601191826,0.002003080781986871
506,0,0.30066256601191826,0.002003080781986871
507,0,0.30065733174085163,0.0020018132542441052
508,0,0.3006528201082533,0.0020011987633422787
509,0,0.3006405894101895,0.0020006839084938297
510,0,0.3006370923594177,0.0020010657031120584
511,0,0.3006316263530341,0.0019994381174408375
512,0,0.3006316263530341,0.0019994381174408375
513,0,0.30062812930226235,0.0019998044762947922
514,0,0.3006237636413431,0.001999305039075572
515,0,0.30061676837707274,0.00200000272012006
516,0,0.3006158986041986,0.001999138210111076
517,0,0.3006105183614528,0.0019975632388416604
518,0,0.3006061527005336,0.0019970247425216813
519,0,0.30059699610356416,0.0019947907397055028
520,0,0.30059651736643644,0.001993935720929249
521,0,0.30059477898341486,0.0019921844237419
522,0,0.30058691627172385,0.0019919054173101903
523,0,0.3005869151089971,0.0019919039864841523
524,0,0.3005869139462704,0.001991902555656408
525,0,0.3005773008559833,0.0019894240109815664
526,0,0.30057513952328413,0.001986517514373605
527,0,0.30057513952328413,0.001986517514373605
528,0,0.3005670462390028,0.001985859775468399
529,0,0.3005661776288554,0.0019849687667298386
530,0,0.300551773602518,0.001980573799336352
531,0,0.3005461037418675,0.001978434284265875
532,0,0.3005461037418675,0.001978434284265875
533,0,0.3005423761185054,0.0019783491813085054
534,0,0.3005345134068144,0.001977859913961739
535,0,0.30053101635604257,0.0019780585884606656
536,0,0.30051951062190063,0.0019775114619484816
537,0,0.30051601240840203,0.0019776821600660716
538,0,0.3005105591736365,0.0019754479069944617
539,0,0.3005061935127173,0.001974682401420915
540,0,0.30049745986542536,0.0019731185272693283
541,0,0.3004939628146535,0.0019732520129341615
542,0,0.3004895971537343,0.0019724489224387455
543,0,0.30048872854358694,0.001971517730728436
544,0,0.30047999373356826,0.0019698724030274154
545,0,0.3004750618520245,0.001968232736448276
546,0,0.3004740484329247,0.0019670990187578303
547,0,0.3004696816092787,0.0019662476810014804
548,0,0.3004609491247136,0.0019645163038548444
549,0,0.30045658346379434,0.001963636244328518
550,0,0.3004487207521033,0.001962799666368147
551,0,0.3004361528679999,0.001959944297285731
552,0,0.30043600689632083,0.0019597451020647717
553,0,0.30043513828617335,0.001958784107024282
554,0,0.30043077146252745,0.0019578423695177285
555,0,0.30042981825146886,0.0019567572367243297
556,0,0.30042545142782295,0.0019558026449808846
557,0,0.3004219543770511,0.0019558085631484674
558,0,0.30041845732627925,0.0019558082284639564
559,0,0.30040958003276175,0.001953638445239157
560,0,0.30040958003276175,0.001953638445239157
561,0,0.30040957887003505,0.0019536368808432823
562,0,0.3004085642882085,0.0019524591336743356
563,0,0.3004007004137907,0.0019514227230111507
564,0,0.3003972033630189,0.0019513842989912194
565,0,0.3003884720411804,0.00194931664403061
566,0,0.30038323660738714,0.001947275924550181
567,0,0.30037751044089145,0.001943877805272488
568,0,0.30036441229540706,0.0019406142677208904
569,0,0.30035741819386347,0.0019403998940204258
570,0,0.3003539211430916,0.0019402832439977605
571,0,0.30034328401909705,0.0019396871954047348
572,0,0.30033864021745266,0.0019375232810020656
573,0,0.30033412974758106,0.0019361475408166255
574,0,0.30033412974758106,0.0019361475408166255
575,0,0.30033063269680926,0.0019359885682193913
576,0,0.3003251666904256,0.0019334400307834455
577,0,0.3003199312566323,0.001931210925385575
578,0,0.3003120685449412,0.0019298036052327178
579,0,0.3003120685449412,0.0019298036052327178
580,0,0.3003120685449412,0.0019298036052327178
581,0,0.300307702884022,0.0019285707201035748
582,0,0.30030683427387467,0.00192753636618633
583,0,0.30030145519385565,0.0019250408917055692
584,0,0.3002953511499149,0.0019216948020704062
585,0,0.30029011687884827,0.0019193723957981249
586,0,0.3002866198280765,0.001919131834904677
587,0,0.3002822530044305,0.0019178324895212072
588,0,0.30027002346909354,0.001914931569927728
589,0,0.30026565780817427,0.0019135931845845786
590,0,0.30026129214725505,0.0019122438957101424
591,0,0.3002604235371077,0.0019111796125788067
592,0,0.30024993238479225,0.0019102724723422677
593,0,0.3002464353340204,0.0019099571906588614
594,0,0.30024293828324866,0.0019096354529025011
595,0,0.30024293828324866,0.0019096354529025011
596,0,0.30024293828324866,0.0019096354529025011
597,0,0.30024293828324866,0.0019096354529025011
598,0,0.30024293828324866,0.0019096354529025011
599,0,0.3002394400697501,0.0019093055514797304
600,0,0.3002314302236532,0.0019073282917999393
601,0,0.3002314302236532,0.0019073282917999393
602,0,0.30021983988860007,0.001904818755625243
603,0,0.30020411330249125,0.0019011020308200666
604,0,0.30020061625171945,0.0019007009285615622
605,0,0.30019275354002845,0.00189877698988251
606,0,0.30019252296743815,0.00189841749521322
607,0,0.3001872886963715,0.0018957826896610042
608,0,0.3001837916455997,0.0018953494194109122
609,0,0.30017505916103454,0.0018922343214672842
610,0,0.30017505916103454,0.0018922343214672842
611,0,0.3001689562798206,0.001888423369669205
612,0,0.30016459061890133,0.0018868323538509255
613,0,0.30016109356812953,0.0018863549491341552
614,0,0.30016109356812953,0.0018863549491341552
615,0,0.30015759651735774,0.0018858709388447073
616,0,0.3001497338056667,0.0018837523011040747
617,0,0.3001497338056667,0.0018837523011040747
618,0,0.3001427397041231,0.0018827341230865642
619,0,0.30013822690879793,0.0018808450015385502
