,r_free_0,pdb
0,0.2963682055466597,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_238/pdbs/287.pdb
1,0.29639072600255,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_150/pdbs/214.pdb
2,0.2964423088706123,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_613/pdbs/268.pdb
3,0.2977543925629941,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_532/pdbs/213.pdb
4,0.2977714302023475,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_140/pdbs/279.pdb
5,0.2980826905862419,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_817/pdbs/87.pdb
6,0.3002286676734131,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_845/pdbs/216.pdb
7,0.3004423991724967,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_140/pdbs/278.pdb
8,0.3004921924297677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_305/pdbs/244.pdb
9,0.3005297869248171,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_135/pdbs/267.pdb
10,0.3010310167850378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_594/pdbs/110.pdb
11,0.3013041241685479,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_65/pdbs/130.pdb
12,0.3013617611979887,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_845/pdbs/218.pdb
13,0.301365999128391,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_583/pdbs/278.pdb
14,0.3014239696788495,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_809/pdbs/294.pdb
15,0.3014590142179633,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_150/pdbs/213.pdb
16,0.3015316753051328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_135/pdbs/266.pdb
17,0.3015423340935911,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_140/pdbs/277.pdb
18,0.3015886005101433,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_497/pdbs/162.pdb
19,0.3017248439061893,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_845/pdbs/217.pdb
20,0.3019467953013221,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_238/pdbs/286.pdb
21,0.3019644116319051,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_150/pdbs/215.pdb
22,0.3019966468904442,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_760/pdbs/63.pdb
23,0.3023658672404801,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_135/pdbs/65.pdb
24,0.3023698879716993,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_182/pdbs/31.pdb
25,0.3027061644617343,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_723/pdbs/275.pdb
26,0.3029531759282493,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_336/pdbs/288.pdb
27,0.3029883856207812,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_827/pdbs/181.pdb
28,0.3030729340275626,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_415/pdbs/116.pdb
29,0.3030807297630664,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_723/pdbs/282.pdb
30,0.3032598767374666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_415/pdbs/97.pdb
31,0.3032869074810048,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_65/pdbs/129.pdb
32,0.3033172495300407,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_130/pdbs/177.pdb
33,0.3034150254699582,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_497/pdbs/279.pdb
34,0.3034471476513184,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_15/pdbs/228.pdb
35,0.3037713959883769,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_495/pdbs/297.pdb
36,0.3037839543792388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_216/pdbs/158.pdb
37,0.3039308102132094,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_613/pdbs/267.pdb
38,0.3040895910520838,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_327/pdbs/326.pdb
39,0.3043163327315935,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_415/pdbs/195.pdb
40,0.3043701318337029,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_613/pdbs/269.pdb
41,0.3044294111808124,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_760/pdbs/62.pdb
42,0.3044651022815079,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_135/pdbs/66.pdb
43,0.3044788265681881,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_417/pdbs/91.pdb
44,0.3044809561132155,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_529/pdbs/300.pdb
45,0.3046926216411427,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_135/pdbs/98.pdb
46,0.3047119085972433,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_583/pdbs/279.pdb
47,0.3047537356521858,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_809/pdbs/295.pdb
48,0.3048758518039074,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_336/pdbs/221.pdb
49,0.3049653066369932,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_532/pdbs/214.pdb
50,0.304970085992708,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_135/pdbs/176.pdb
51,0.3052067046900831,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_809/pdbs/132.pdb
52,0.3052703299301605,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_817/pdbs/88.pdb
53,0.3053025738783378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_238/pdbs/288.pdb
54,0.3053220253730899,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_537/pdbs/130.pdb
55,0.305340306072841,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_65/pdbs/131.pdb
56,0.3053992619416976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_239/pdbs/218.pdb
57,0.3054686250236027,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_415/pdbs/64.pdb
58,0.3054932071628296,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_723/pdbs/276.pdb
59,0.3055175078259806,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_336/pdbs/220.pdb
60,0.3055439801891325,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_817/pdbs/89.pdb
61,0.3055446063869402,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_356/pdbs/178.pdb
62,0.3055463116042813,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_495/pdbs/298.pdb
63,0.3055729235707703,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_415/pdbs/63.pdb
64,0.305588452380244,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_555/pdbs/207.pdb
65,0.3055900313435025,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_965/pdbs/114.pdb
66,0.3056599039286309,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_216/pdbs/157.pdb
67,0.3057135848435113,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_364/pdbs/376.pdb
68,0.3057750095608734,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_721/pdbs/133.pdb
69,0.3057870705680507,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_817/pdbs/86.pdb
70,0.3059172065070306,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_812/pdbs/112.pdb
71,0.3059197752446995,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_135/pdbs/105.pdb
72,0.306077704127799,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_415/pdbs/98.pdb
73,0.3061313291905865,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_238/pdbs/285.pdb
74,0.3062234699297034,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_130/pdbs/176.pdb
75,0.3062272545271841,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_845/pdbs/219.pdb
76,0.3062421740194196,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_74/pdbs/168.pdb
77,0.3063118310957212,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_723/pdbs/274.pdb
78,0.3063442958576657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_537/pdbs/131.pdb
79,0.3063967394703573,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_238/pdbs/284.pdb
80,0.3064570080528497,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_336/pdbs/289.pdb
81,0.3064580784663465,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_532/pdbs/212.pdb
82,0.306470671307571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_356/pdbs/179.pdb
83,0.3064769077847817,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_723/pdbs/281.pdb
84,0.3065173277425828,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_65/pdbs/96.pdb
85,0.3065266304700752,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_723/pdbs/163.pdb
86,0.306538938996121,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_461/pdbs/379.pdb
87,0.3066149074497779,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_407/pdbs/171.pdb
88,0.3066152288469799,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_417/pdbs/90.pdb
89,0.3066157907041288,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_288/pdbs/159.pdb
90,0.3066304848570044,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_74/pdbs/146.pdb
91,0.3066487688441175,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_140/pdbs/280.pdb
92,0.3066593770339992,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_65/pdbs/133.pdb
93,0.3066650697921435,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_466/pdbs/219.pdb
94,0.3067178787242673,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_792/pdbs/159.pdb
95,0.3067341434169077,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_827/pdbs/182.pdb
96,0.3067491058286683,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_65/pdbs/105.pdb
97,0.3067505025735326,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_65/pdbs/302.pdb
98,0.3067750429497566,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_466/pdbs/218.pdb
99,0.3068157026260169,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/97_res15/4773279/output_594/pdbs/111.pdb
