,xray_0,pdb,r_free_0,w_0_0,w_1_0,w_2_0,w_3_0
27,5.316616102248532,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1990/pdbs/298.pdb,0.3029376319243249,0.3137295075828195,0.284342896295342,0.2690056211206581,0.1329219750011804
28,5.316623735261649,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_944/pdbs/588.pdb,0.3240020937240243,0.3027242497779785,0.2841100355974533,0.2785244955208547,0.1346412191037134
29,5.31698970314367,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_537/pdbs/361.pdb,0.3040327266160496,0.2639617682050867,0.259710319886119,0.3261229743901405,0.1502049375186539
30,5.316991148320778,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1916/pdbs/451.pdb,0.3092966097785487,0.271274831403678,0.2819057164190218,0.3117593398353581,0.1350601123419419
31,5.317010265168393,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_140/pdbs/379.pdb,0.310041901126286,0.2399053939614782,0.3470299863180793,0.2752923821013443,0.1377722376190981
32,5.317137168536724,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_208/pdbs/409.pdb,0.3097427639775586,0.2512770260939721,0.3108255312805648,0.2861346274391749,0.1517628151862882
33,5.3175021976656085,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1026/pdbs/468.pdb,0.3081404421750875,0.2682431968341871,0.2975472342939938,0.3040895846364723,0.1301199842353467
34,5.317502492459596,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_650/pdbs/409.pdb,0.3016311523185188,0.317460396443488,0.3076375420966044,0.241551531998314,0.1333505294615934
35,5.317594157710375,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1964/pdbs/557.pdb,0.3162615521068858,0.3174517918253269,0.2894789068927462,0.2566333908678742,0.1364359104140526
36,5.317628117741181,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1535/pdbs/481.pdb,0.3221251160923309,0.2442583794714273,0.3003389014216692,0.3306584261952414,0.1247442929116619
37,5.317632199304782,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1964/pdbs/558.pdb,0.3175647158980747,0.3174517918253269,0.2894789068927462,0.2566333908678742,0.1364359104140526
38,5.317646311871874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1492/pdbs/555.pdb,0.3225292815305658,0.2997994544462705,0.2469376398964725,0.314443234117355,0.138819671539902
39,5.317790384224985,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_650/pdbs/466.pdb,0.3078629687734271,0.317460396443488,0.3076375420966044,0.241551531998314,0.1333505294615934
40,5.317809049255256,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1619/pdbs/393.pdb,0.3174388542602626,0.2609446638290134,0.3211922028124114,0.2719832529775597,0.1458798803810155
41,5.317811160696688,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_650/pdbs/462.pdb,0.3061267086907114,0.317460396443488,0.3076375420966044,0.241551531998314,0.1333505294615934
42,5.317834810491736,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1795/pdbs/514.pdb,0.3236472788043933,0.2637692856585567,0.2688577099670317,0.318700858201857,0.1486721461725547
43,5.317864745991764,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1848/pdbs/561.pdb,0.3248841808411233,0.2857083628848468,0.2797291478936975,0.2914756957020833,0.1430867935193722
44,5.317914639052018,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1830/pdbs/604.pdb,0.3159633795590585,0.2584341189055402,0.2807908098425528,0.3029632020908375,0.1578118691610693
45,5.317971580195963,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1133/pdbs/409.pdb,0.3121632051482699,0.2800597968479487,0.2429163903897843,0.3361740858875038,0.1408497268747632
46,5.317977852944285,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1187/pdbs/467.pdb,0.312462085916883,0.2755664158218466,0.3042178566677692,0.2809139909156973,0.1393017365946867
47,5.318035321578777,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_602/pdbs/364.pdb,0.324188838909807,0.2741494254061272,0.2361272032860582,0.3588682529013218,0.1308551184064927
48,5.318045761654763,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_577/pdbs/589.pdb,0.3166367579879999,0.2991938965349861,0.3218796571061655,0.2280997161294264,0.1508267302294219
49,5.318098790532056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_944/pdbs/589.pdb,0.3249347461353465,0.3027242497779785,0.2841100355974533,0.2785244955208547,0.1346412191037134
50,5.318108418024666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1619/pdbs/401.pdb,0.3163772216384236,0.2609446638290134,0.3211922028124114,0.2719832529775597,0.1458798803810155
51,5.318232948196115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1187/pdbs/466.pdb,0.3080544370231092,0.2755664158218466,0.3042178566677692,0.2809139909156973,0.1393017365946867
52,5.31832119169852,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1619/pdbs/394.pdb,0.3215020249495911,0.2609446638290134,0.3211922028124114,0.2719832529775597,0.1458798803810155
53,5.318328798217481,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1848/pdbs/519.pdb,0.3270630312264134,0.2857083628848468,0.2797291478936975,0.2914756957020833,0.1430867935193722
54,5.3183335375311245,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_903/pdbs/557.pdb,0.3205433515857349,0.2791848478426557,0.2656941509346314,0.3209559986879643,0.1341650025347486
55,5.318369555570161,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1492/pdbs/505.pdb,0.3240089562845996,0.2916243166382517,0.2373992733906797,0.3203713702622136,0.1506050397088549
56,5.318371787966536,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1139/pdbs/272.pdb,0.3042859644180843,0.2510291019619224,0.3261160753993461,0.2877128391500502,0.1351419834886812
57,5.31844167816269,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1945/pdbs/504.pdb,0.3160008777075089,0.3007553491115233,0.2361854212923252,0.3078543530617005,0.1552048765344509
58,5.318444507381526,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_430/pdbs/429.pdb,0.3076497553758894,0.3246890812587147,0.24008015824927,0.3031504921574666,0.1320802683345486
59,5.318472444230934,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_79/pdbs/363.pdb,0.3231970402344862,0.2514012725622694,0.261537919776156,0.3493637796835134,0.1376970279780612
60,5.318491477175543,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_358/pdbs/457.pdb,0.3039568784822076,0.2834053959018088,0.2744306242476743,0.2959856313577031,0.1461783484928137
61,5.318582532539447,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_903/pdbs/562.pdb,0.3241439916331625,0.2833725353177618,0.2609770049765497,0.3190888419482716,0.1365616177574166
62,5.318656320292694,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1195/pdbs/548.pdb,0.3211128616087429,0.2918657331701562,0.2467320600102298,0.2996748355590435,0.1617273712605703
63,5.318659536175235,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_79/pdbs/364.pdb,0.3233732993940229,0.2514012725622694,0.261537919776156,0.3493637796835134,0.1376970279780612
64,5.3186801523019085,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1204/pdbs/579.pdb,0.3188059067963844,0.3025905000085708,0.2946220688990852,0.251344759275957,0.1514426718163868
65,5.318707821810393,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_366/pdbs/417.pdb,0.3182271850220982,0.2994618468941885,0.3123286530717146,0.2546530003024399,0.133556499731657
66,5.318710878355657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1195/pdbs/551.pdb,0.3182903946831036,0.292400821291069,0.2495432609481621,0.3000273743693604,0.1580285433914083
67,5.318747420169137,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_2/pdbs/463.pdb,0.306620332425541,0.2590183705130505,0.333404274118896,0.2588157415746216,0.1487616137934317
68,5.318751757370023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_27/pdbs/368.pdb,0.310397819424298,0.2723297018842873,0.2551499788918774,0.3281764642581041,0.144343854965731
69,5.318753952670807,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1965/pdbs/536.pdb,0.327464139204331,0.2427955406691843,0.2982060990360532,0.3157829543360345,0.1432154059587277
70,5.318978900054706,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1204/pdbs/578.pdb,0.3193372450848637,0.3025905000085708,0.2946220688990852,0.251344759275957,0.1514426718163868
71,5.319002488558459,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1026/pdbs/469.pdb,0.3078332376602616,0.2682431968341871,0.2975472342939938,0.3040895846364723,0.1301199842353467
72,5.319031784591783,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1768/pdbs/217.pdb,0.3035109832503772,0.2520082741767745,0.2910295271460307,0.3107397811836467,0.146222417493548
73,5.319065147611973,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1843/pdbs/493.pdb,0.3175326974347041,0.3047383486085414,0.2542982733869418,0.2966074811914194,0.1443558968130974
74,5.319079157084464,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1229/pdbs/545.pdb,0.307810354407346,0.2659709454594258,0.3295937217695515,0.2541495660938962,0.1502857666771265
75,5.3190827916405246,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1576/pdbs/484.pdb,0.3220151089986544,0.2864248864807918,0.3130285423235817,0.2444936638680687,0.1560529073275576
76,5.319089271655106,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1659/pdbs/488.pdb,0.3115284115846948,0.3200246288377699,0.2478088215311726,0.3059702381911272,0.1261963114399301
77,5.319096346905312,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1848/pdbs/547.pdb,0.3269223101750297,0.2857083628848468,0.2797291478936975,0.2914756957020833,0.1430867935193722
78,5.319145582484639,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1837/pdbs/397.pdb,0.3155910629658154,0.2561490300010994,0.3321438129995227,0.2681547178029186,0.1435524391964592
79,5.319182347543792,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_903/pdbs/561.pdb,0.3276830098492291,0.2833725353177618,0.2609770049765497,0.3190888419482716,0.1365616177574166
80,5.319201344597379,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1659/pdbs/491.pdb,0.309420217288095,0.3200246288377699,0.2478088215311726,0.3059702381911272,0.1261963114399301
81,5.319300363121683,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1945/pdbs/501.pdb,0.3152389873458383,0.3007553491115233,0.2361854212923252,0.3078543530617005,0.1552048765344509
82,5.319304453331342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1619/pdbs/427.pdb,0.3133722756296954,0.2609446638290134,0.3211922028124114,0.2719832529775597,0.1458798803810155
83,5.3193244978240175,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1962/pdbs/469.pdb,0.3120638383967466,0.2401731049493179,0.2732063601830555,0.3418779877872151,0.1447425470804115
84,5.319332606298699,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1768/pdbs/215.pdb,0.305534123692897,0.2520082741767745,0.2910295271460307,0.3107397811836467,0.146222417493548
85,5.319353233177306,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_650/pdbs/467.pdb,0.3080655691908276,0.317460396443488,0.3076375420966044,0.241551531998314,0.1333505294615934
86,5.319374919030464,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1848/pdbs/562.pdb,0.3219523858887773,0.2857083628848468,0.2797291478936975,0.2914756957020833,0.1430867935193722
87,5.319402826782706,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1404/pdbs/411.pdb,0.3076856054376317,0.271586699575953,0.3092630647805677,0.2779023703845747,0.1412478652589045
88,5.319531881462895,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_650/pdbs/411.pdb,0.3067315929620492,0.317460396443488,0.3076375420966044,0.241551531998314,0.1333505294615934
89,5.319535027558578,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1133/pdbs/408.pdb,0.3137806871468332,0.2800597968479487,0.2429163903897843,0.3361740858875038,0.1408497268747632
90,5.319632151875388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_650/pdbs/465.pdb,0.3086679304879409,0.317460396443488,0.3076375420966044,0.241551531998314,0.1333505294615934
91,5.319686420566745,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1843/pdbs/492.pdb,0.316964289449656,0.3047383486085414,0.2542982733869418,0.2966074811914194,0.1443558968130974
92,5.31970573548207,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1619/pdbs/426.pdb,0.3150215734449846,0.2609446638290134,0.3211922028124114,0.2719832529775597,0.1458798803810155
93,5.319751703067471,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1589/pdbs/394.pdb,0.3012550894844598,0.3111595546112109,0.2370795980657475,0.3179848851556493,0.1337759621673922
94,5.319787071648644,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1181/pdbs/559.pdb,0.3135552016638417,0.2924437969757725,0.2977985705632321,0.2667106958057577,0.1430469366552375
95,5.319811792045718,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1589/pdbs/395.pdb,0.3043387211169578,0.3111595546112109,0.2370795980657475,0.3179848851556493,0.1337759621673922
96,5.319815808335763,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_602/pdbs/362.pdb,0.3227299673777156,0.2741494254061272,0.2361272032860582,0.3588682529013218,0.1308551184064927
97,5.319817539151258,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1916/pdbs/452.pdb,0.3146532969159475,0.271274831403678,0.2819057164190218,0.3117593398353581,0.1350601123419419
98,5.319859528760716,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_785/pdbs/401.pdb,0.3115809418174465,0.2697513205642481,0.2842889698570284,0.2964563903274084,0.149503319251315
99,5.319859915880158,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/137_4_state_1_cond/131215/output_1659/pdbs/492.pdb,0.3072301964188823,0.3200246288377699,0.2478088215311726,0.3059702381911272,0.1261963114399301
