,n,rmsd_0+rmsd_1_mean,rmsd_0+rmsd_1_std
1,,0.6313282853066589,0.044600041790449955
2,,0.6072296784418152,0.034642066138672795
3,,0.5956155184298296,0.030191220385861337
4,,0.5884694615736902,0.02802241414968959
5,,0.5834628945533785,0.02634147943614115
6,,0.5792636612779706,0.024917642352550538
7,,0.5754675186034803,0.02422670904905047
8,,0.573328724122893,0.02377102323965256
9,,0.5712020660432647,0.023197157121189985
10,,0.5689876107147989,0.02267933408477799
11,,0.5674574478636252,0.02234200246820857
12,,0.565772600063178,0.02218470109411696
13,,0.5640717088028279,0.02163024326194336
14,,0.5629607053913247,0.02103522648076185
15,,0.5614821249964013,0.020692587056432583
16,,0.5601811197691282,0.020259519256712776
17,,0.5589816857722568,0.02009490380683564
18,,0.5581221098859279,0.01977963300639078
19,,0.5573451859643375,0.019574037067544348
20,,0.5562891967908342,0.01950922368736296
21,,0.5555527464741546,0.019251903889058748
22,,0.5546568150630157,0.019179890187999933
23,,0.5537036688538164,0.019104056417291664
24,,0.5529516331362035,0.0188679009586759
25,,0.5519390636095233,0.01871998146118089
26,,0.5513532062878046,0.018492849638419087
27,,0.5507245802835494,0.01838574343553244
28,,0.5502168720785499,0.018307105111893048
29,,0.5495382417877228,0.018096330896622062
30,,0.5490314632503722,0.017971298516232127
31,,0.5485833636586072,0.017730410000869497
32,,0.5481256873874885,0.017683926623931326
33,,0.5475359675836207,0.017478050911745018
34,,0.5471505176594971,0.017374633199614367
35,,0.5466273714871118,0.01738848266722922
36,,0.5461357546011884,0.017393205139038883
37,,0.5457062972656922,0.01733268554312935
38,,0.5452267905290838,0.017144035684405496
39,,0.5448461831166496,0.017041431696786718
40,,0.544477596536703,0.016934294897050582
41,,0.544038652382751,0.01690194334854617
42,,0.5436378078307497,0.016731836657896817
43,,0.5434060274960644,0.01668955531551155
44,,0.5430566626094588,0.016674028612002623
45,,0.5426147578374819,0.016616996102359463
46,,0.542363209453043,0.016533298945682746
47,,0.5420554853660123,0.016396504759906033
48,,0.5416106343701401,0.01643751377114839
49,,0.5412979978836203,0.016382333888784812
50,,0.5410619656073113,0.016368499509961627
51,,0.5406888936761802,0.016270921721550143
52,,0.5405117349765769,0.016206642219513318
53,,0.5402326228974001,0.016169692214461497
54,,0.5400211853502386,0.016094478603380005
55,,0.5397294881998761,0.016091009389933904
56,,0.5394621606831569,0.01602552522988102
57,,0.5395586042985495,0.01591145298026051
58,,0.5391852300570965,0.01587232081275551
59,,0.5390396733502882,0.01591132258316809
60,,0.5389534231207006,0.01582609853041545
61,,0.5388126673970441,0.01580565493241618
62,,0.5385290366000867,0.01570512001027429
63,,0.5381479975729216,0.015576597974335403
64,,0.5379796508176032,0.015518361246285134
65,,0.537714197843465,0.015402986480187885
66,,0.5375126033385745,0.015340140407031263
67,,0.5373856179078098,0.015350358848593822
68,,0.537174007715241,0.015315432163257993
69,,0.5369700035791807,0.015265214985606915
70,,0.5367630846709666,0.01530867619364374
71,,0.5365878771525073,0.01527361784845932
72,,0.5362603243845837,0.015217269276996235
73,,0.536037203764433,0.015192050920044414
74,,0.5359036386851809,0.01512436899604453
75,,0.535695865396548,0.01500633262621088
76,,0.5355598772835353,0.014953172580268565
77,,0.5354030399289686,0.014884430496961597
78,,0.5352209345768495,0.01477774879318421
79,,0.535060073254829,0.014755007565619023
80,,0.5348544907417485,0.01467951639260678
81,,0.5345426885304866,0.01465929724964052
82,,0.5343438963526616,0.014633880761696418
83,,0.5341957131494598,0.014545381401410767
84,,0.5340480391237982,0.01456080166738955
85,,0.5339220092027973,0.014539880297378998
86,,0.5337765014352659,0.014471067875355176
87,,0.5335905570684157,0.014426781640576137
88,,0.5333695671257707,0.014367423472464733
89,,0.5333178158458367,0.014322290419014498
90,,0.5331899362097148,0.014263078362759666
91,,0.5331283666838709,0.01423649678932469
92,,0.5329995303483316,0.014201289608321396
93,,0.5328025575103804,0.014229587274036786
94,,0.5325938990296849,0.014134349720428725
95,,0.5325103636760763,0.014097661648594524
96,,0.5323065274629172,0.01402697298637956
97,,0.5321024261104267,0.01401292913621838
98,,0.5319676271653409,0.01396545824962116
99,,0.5318572016690281,0.013981630128214035
100,,0.5317152774863829,0.013934282079387225
101,,0.5315630148272741,0.013919213459554464
102,,0.5314854779642039,0.01388846361435175
103,,0.5313290470675142,0.013849913985901114
104,,0.5312100141403031,0.013863236521682663
105,,0.5310674004579631,0.013781545776280312
106,,0.5309737736782152,0.013730881183500628
107,,0.5316164858247955,0.01391526283071185
108,,0.5307956877302962,0.01366986669475997
109,,0.5314584272960604,0.013857534520621892
110,,0.5305945273799703,0.013617982964869359
111,,0.5304889843786297,0.013550087794033652
112,,0.5304047531802764,0.013525383582452965
113,,0.5302240184826115,0.01350660698307437
114,,0.5310969433060668,0.013666964779128564
115,,0.5309701408576336,0.0135901261092432
116,,0.5298636437720309,0.013353071461837096
117,,0.5306816712046837,0.013560522466529524
118,,0.5305746667023697,0.013545498271444325
119,,0.5304598691543234,0.013518505175764323
120,,0.5303706231835255,0.013511187326616343
121,,0.5302835307099728,0.013499499446869376
122,,0.5301860114752127,0.013376226280197417
123,,0.5300741938445807,0.013307960722446886
124,,0.5299733453830239,0.013262335716506536
125,,0.5297975795110874,0.01323919891083994
126,,0.5297905489909583,0.01323412364847216
127,,0.529655281315957,0.013213552368883438
128,,0.5295613468645274,0.013161341272780453
129,,0.5295082310504968,0.01315039430984463
130,,0.5294385094152338,0.013121343950518418
131,,0.5292814657841615,0.01307883663287755
132,,0.5291980649233698,0.013067359484157631
133,,0.5290654018653442,0.013051017619754827
134,,0.528989479339557,0.013070651074385322
135,,0.5288374905507054,0.013018125234073748
136,,0.5287110711987275,0.012990990369283398
137,,0.5286669472111335,0.012973460784890006
138,,0.5286067818556728,0.012962639381613142
139,,0.5285153388081588,0.012939789511425437
140,,0.5284519900937472,0.012962563277737229
141,,0.5284335622877308,0.012969668067199238
142,,0.5283321490138443,0.012944390142886945
143,,0.5282908747007592,0.012958896522527037
144,,0.5282244869332118,0.012961550210413684
145,,0.5281238907107249,0.012920259027766404
146,,0.527985397586311,0.012914329009256197
147,,0.5278567417878961,0.012922745563469349
148,,0.5277231689635583,0.012878954415008938
149,,0.5276609879198664,0.012884604102021557
150,,0.5275986857626518,0.012835659788097396
151,,0.5275345646305348,0.012842952011485009
152,,0.5274818941984815,0.012831103841606444
153,,0.5274445254685168,0.012802145634388607
154,,0.527257002287609,0.012750143148380145
155,,0.5271476044370896,0.012736036645787376
156,,0.526472077882946,0.012479848998216454
157,,0.5270470857093743,0.012735342808839105
158,,0.5263870071506264,0.012424717455375425
159,,0.526786492417136,0.01262396806858225
160,,0.5261491629079045,0.012362950861110755
161,,0.5266809878865575,0.01252377056468402
162,,0.5266315538613129,0.01247641480064655
163,,0.5258567323890647,0.012343160896503884
164,,0.5264406798522574,0.01238337656219687
165,,0.5264103023982262,0.01237259987411289
166,,0.5262673054043526,0.01232084142511737
167,,0.5261631772669715,0.012288813421722418
168,,0.5259978171730831,0.012204152027012062
169,,0.5259664844684583,0.01219586455292141
170,,0.5259288066791438,0.012203193379990564
171,,0.5251809240963412,0.012263782052376005
172,,0.5251384031158861,0.012264934573009641
173,,0.5251155347280976,0.012237276888418568
174,,0.5250495666588699,0.012192619557357716
175,,0.5249743784478664,0.012178411833345996
176,,0.5254922716175752,0.012103523909596837
177,,0.5253993839226037,0.012086041182959249
178,,0.5247128120206815,0.012099496563956168
179,,0.5246939087358508,0.012096891937630359
180,,0.524606349008171,0.012074432645238728
181,,0.5245562706385699,0.012060414987489087
182,,0.5244597519009582,0.0119763471061444
183,,0.5243787925830503,0.011922315642113868
184,,0.5243563675159032,0.011897667355487898
185,,0.5243069741564264,0.011902685649217853
186,,0.5242768880423412,0.01189258925594729
187,,0.524216925893571,0.011869816580557862
188,,0.5241582303637384,0.01186342812279548
189,,0.523976986359033,0.01182073699408867
190,,0.5239262928726216,0.011777588012151837
191,,0.523850185969871,0.011744395329083975
192,,0.5242208714569822,0.011946086748060029
193,,0.5237690767243569,0.011687811196711596
194,,0.5236773826384064,0.011660318245452996
195,,0.5236584026328603,0.011658551189739437
196,,0.5236250485408733,0.011656781869311697
197,,0.523929938800577,0.011872133766797913
198,,0.523535592186665,0.011648036595307205
199,,0.5237638711235975,0.01181980705777419
200,,0.5233561200167604,0.011608098176432395
201,,0.5232698157456478,0.011589114066673224
202,,0.5232250140443268,0.011575903258121483
203,,0.523146130837806,0.011577689762903113
204,,0.5231081170439763,0.011579052225633457
205,,0.5230589131493399,0.011555719429511916
206,,0.5230269083795478,0.011539792854442654
