,xray_0_min_0,xray_0_min_0_pdb,xray_0_min_0_rmsd,xray_0_min_0_rmsd_avg,xray_0_min_0_r_free_0
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_60/log.csv,3.4810655734263563,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_60/pdbs/672.pdb,0.2690521208280368,0.0620467000123221,0.0545617912577591
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_61/log.csv,3.730327114634814,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_61/pdbs/768.pdb,0.229739057048756,0.1026024028348073,0.0698632439818822
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_73/log.csv,3.5121591681568844,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_73/pdbs/259.pdb,0.2465920668349065,0.0506354250940506,0.058016223924242
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_85/log.csv,3.5243694666640977,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_85/pdbs/199.pdb,0.2185607673398081,0.0571069149351282,0.0567014239817845
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_71/log.csv,3.515945902263465,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_71/pdbs/262.pdb,0.2351227238321096,0.0665574377252189,0.0565142396483033
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_70/log.csv,4.18599971700927,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_70/pdbs/456.pdb,0.2037481521098679,0.0883327680680942,0.1109071007340399
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_89/log.csv,3.9163232033055566,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_89/pdbs/301.pdb,0.2480864043980469,0.0751242773672377,0.0834260709764221
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_68/log.csv,3.8095189102789626,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_68/pdbs/460.pdb,0.2285140044620936,0.1253332294340609,0.0758826366687042
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_63/log.csv,3.8482645791945913,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_63/pdbs/224.pdb,0.2319895078068161,0.0505342028664893,0.079421530017122
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_90/log.csv,3.858741428170398,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_90/pdbs/312.pdb,0.2183708405466388,0.086030500222868,0.0788477688068287
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_64/log.csv,3.790900951310661,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_64/pdbs/502.pdb,0.2515604528358729,0.0418761823698485,0.0756408399546044
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_67/log.csv,3.848305267943125,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_67/pdbs/423.pdb,0.2177274000629608,0.0913855448458499,0.0800611230893744
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_69/log.csv,3.5956049076571297,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_69/pdbs/542.pdb,0.2605292042244979,0.0493448920117347,0.0609588003412759
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_59/log.csv,3.447278933911848,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_59/pdbs/652.pdb,0.254867227185465,0.0426918781377145,0.0536974236692671
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_65/log.csv,3.7983716968399417,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_65/pdbs/524.pdb,0.2312214243446788,0.0610993934552002,0.074553574250459
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_62/log.csv,3.5980355524187377,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_62/pdbs/589.pdb,0.2531435337399559,0.0609455115362673,0.0612269237508077
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_55/log.csv,3.549274696262056,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_55/pdbs/419.pdb,0.2404743372433642,0.0299300544672548,0.0599843457993696
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_2/log.csv,3.620741974630816,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_2/pdbs/348.pdb,0.2426241236825422,0.0736451930030857,0.063046038360523
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_35/log.csv,3.4901328365556736,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_35/pdbs/374.pdb,0.2383366783071588,0.0563319800405993,0.0563003998956953
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_29/log.csv,3.758150083303484,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_29/pdbs/415.pdb,0.1878010305569303,0.0838229852743503,0.0737527085884796
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_0/log.csv,3.635924016266286,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_0/pdbs/418.pdb,0.2561783139338979,0.0710812103684331,0.0624477132841077
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_7/log.csv,3.856227820848543,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_7/pdbs/177.pdb,0.234292791802528,0.074441259464091,0.0796158858177566
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_47/log.csv,4.193890656038647,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_47/pdbs/420.pdb,0.2256709739383791,0.0890014319116537,0.1139537954874622
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_40/log.csv,3.72970802028472,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_40/pdbs/392.pdb,0.2338601424677233,0.0602728829021173,0.0691495710164605
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_11/log.csv,4.167573773674591,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_11/pdbs/379.pdb,0.2245098183925194,0.0845399330842144,0.1090118910530409
