,n,xray_0_mean,xray_0_std,rmsd_mean,rmsd_std,rmsd_avg_mean,rmsd_avg_std,r_free_0_mean,r_free_0_std
1,,3.7163042573738867,0.2277492946211939,0.23207887237143124,0.016905879244540234,0.07287185216327655,0.02396046169755106,0.07146814732576237,0.01728715331096661
2,,3.5919346154400267,0.16142782122273516,0.23372809825511406,0.01668598849440884,0.06544616760625464,0.022117868179595986,0.06236815784698251,0.010589737856720833
3,,3.537583995882964,0.1365357494002716,0.23384603637150073,0.01637473088837426,0.06249602066354412,0.021644827006391195,0.05885086783211912,0.008106664658586515
4,,3.503693107613662,0.12300051130532369,0.2337174080568441,0.01665735435081792,0.0610814061988194,0.021181807012295675,0.05680442812466519,0.006901520201483665
5,,3.4804898648267764,0.1185267506498792,0.23337501022265408,0.017061355622958078,0.05981535505849269,0.02072935035358109,0.05546146053765708,0.006322772393255517
6,,3.463912639939646,0.11796113497698932,0.23326878387247904,0.01715759778962511,0.05961289747241936,0.021199795067919913,0.05455040912884111,0.006135008694805792
7,,3.4505462153748816,0.11870097885917717,0.23290972973646043,0.01739708450106352,0.059441868306165636,0.021510744167929703,0.05382938805185658,0.006065455072477995
8,,3.439066861897897,0.11954555694226983,0.23283332261888046,0.017540139608941234,0.05902655653298649,0.021370529062636714,0.05320192482470424,0.005994138481013335
9,,3.4287390261034814,0.11871274412183626,0.23291714095216592,0.01762958321582007,0.058832302136855724,0.02151328980627336,0.052659260484220705,0.005887637956496341
10,,3.420725519839575,0.11863285834845641,0.23236636573734284,0.017930505086911543,0.058783652250185114,0.02153760896036989,0.05221888905290356,0.005802775309427419
11,,3.4129755626423672,0.118538049223339,0.23239868984988352,0.01805933805145562,0.05882044799350425,0.021657166679387035,0.05179832709616167,0.0057543920627215065
12,,3.404657903505925,0.12028230250705103,0.2328226639517669,0.018070868543600876,0.058724748093867775,0.021344738889008567,0.05136960314897103,0.005779709112532159
13,,3.3973427806922483,0.12102527912902371,0.23286268355405582,0.018070058987742128,0.05879145241585026,0.02149159822717494,0.050995928661932595,0.0057802480675555835
14,,3.3907617908648695,0.12094356484234321,0.23277163743864504,0.018190684888888264,0.058627451073618046,0.021428391276473363,0.05064813312150743,0.005747218556495769
15,,3.3850142465808073,0.12072930903804431,0.23260034249555595,0.018318009314446444,0.05841999616511296,0.021409046532286733,0.05036332636370079,0.005709627019287967
16,,3.3800953031430616,0.12083410654567274,0.23255418018983526,0.018459234610913266,0.05847668464296109,0.02129524803338908,0.050123781328250454,0.005687406080104277
17,,3.374010796895038,0.12150663336850008,0.23257340046304437,0.018366840868944984,0.05863067892529453,0.021285878893115655,0.04982092269742962,0.005702843647068264
18,,3.3693797203486815,0.12230634768892971,0.23254510158962352,0.018518025716223085,0.05861040430638753,0.021252795839511136,0.04960293261706266,0.005713911969765769
19,,3.364703587161629,0.12330714179392294,0.23241269367033895,0.018511035418454787,0.058689078125026876,0.021189901753829656,0.04938537385585693,0.005728056299246767
20,,3.3599220234003657,0.12427161597138177,0.23245768099200284,0.018486438858952382,0.05858098909508345,0.021214800787244508,0.04916192037934621,0.005757917226532157
21,,3.3548270642635774,0.12555532075163636,0.2322494666700088,0.018433963956606004,0.0586721516978539,0.021343639768411037,0.04891355693319863,0.005787786749119043
22,,3.350895982405534,0.12603603554483156,0.23223661984021968,0.01853414789187024,0.05880065383880891,0.021424468100433355,0.04872543043853254,0.005787491266764181
