,n,rmsd_avg_0_mean,rmsd_avg_0_std
1,,0.14898282298161436,0.008448115701592842
2,,0.14438737835389848,0.006995193378233263
3,,0.14221394935849238,0.006513971092678324
4,,0.14074861209249795,0.006106746033602156
5,,0.1397175167145494,0.005974318378644319
6,,0.13894874380200664,0.005953549961797274
7,,0.13830270761254482,0.005986012748148496
8,,0.13771211034893313,0.0060968354118032244
9,,0.1371692409506318,0.006255550509133518
10,,0.13679526747549195,0.00622341305775434
11,,0.1363713543611652,0.006356034757921074
12,,0.1359379765997209,0.006533864576961986
13,,0.13562512428248716,0.006561130398669174
14,,0.13528030433655366,0.006685146191372841
15,,0.13494976423547847,0.006801610880747359
16,,0.13465850550610162,0.006910596782514524
17,,0.1343959521489299,0.007005533992405899
18,,0.1341703112501373,0.007026000675724784
19,,0.13388104286631758,0.007172941671941493
20,,0.13364232487864358,0.007189981525274652
21,,0.1333927904977385,0.007249921304703913
22,,0.13312451007411494,0.007333270055687159
23,,0.13294674842608822,0.007383042946990621
24,,0.132720812282322,0.007449954892880295
25,,0.13252564398792824,0.007487545805417559
26,,0.13235796741344943,0.007515962694211825
27,,0.132172309754787,0.007564789152216474
28,,0.13198865832676165,0.007646476810186634
29,,0.13180702188128016,0.007706787749616407
30,,0.1316771589648214,0.007710365321819344
31,,0.13153177713529385,0.007751071777604997
32,,0.13130383263528184,0.007801792672405214
33,,0.13104411131286606,0.00788834857391065
34,,0.13094197526913162,0.007899000868365001
35,,0.13082753313863696,0.007912055230782991
36,,0.13063655765016804,0.007946603631965334
37,,0.13049280286288176,0.00796478763015523
38,,0.13033357413208851,0.008017154028094574
39,,0.13021547477823292,0.008035784628529009
40,,0.13004702603465834,0.0080782041123918
41,,0.12987666553357508,0.008104826564848008
42,,0.12973300367926263,0.008114376648472586
43,,0.12963107008547833,0.008114247840384045
44,,0.12945671009710724,0.008151254818415558
45,,0.12932601694823034,0.008187307533424032
46,,0.12918660926127642,0.008209660870418118
47,,0.1290651392594882,0.008236328284397172
48,,0.12895790908778682,0.008271854496879312
49,,0.12897445787898718,0.008164597643417662
50,,0.12882160521208522,0.008201633622891216
51,,0.1287329316911743,0.008208653174953291
52,,0.12860151914078774,0.008229989020399078
53,,0.12852180853681416,0.00823908359894161
54,,0.12840706343182431,0.00827613167688781
55,,0.12825823190917357,0.00828052399382881
56,,0.12812466687035304,0.0082920539799251
57,,0.12803018908087388,0.008306469563379715
58,,0.12793732070061498,0.008288198415455967
59,,0.12776856000166956,0.00831069810566189
60,,0.12760051501527958,0.00836185544451515
61,,0.12748460996800812,0.008369270372950639
62,,0.12736555665645102,0.008380025385878705
63,,0.12725440796827972,0.008396934074189606
64,,0.12715754884951813,0.008405723343253808
65,,0.1270301518582639,0.008407609541116731
66,,0.1268920016338104,0.008425090482769265
67,,0.12677003224206515,0.008424469585763603
68,,0.12663749586598677,0.00847060892207018
69,,0.1265195920210653,0.008482722527685487
70,,0.12639477338190142,0.008488368662436083
71,,0.12633525116901384,0.00849212449127779
72,,0.12625158134509526,0.00850201417198658
73,,0.1261660758085166,0.008493579764882285
74,,0.12608335398464274,0.008469651697168696
75,,0.12595063048892788,0.008468456575540812
76,,0.1258801024734948,0.008469857143508586
77,,0.1257873102685644,0.008477934250584646
78,,0.1257013471926512,0.008456302121420275
79,,0.1256024658361087,0.008471429711896952
80,,0.12552587843925841,0.008466283023661363
81,,0.1254267486131698,0.008453716472506995
82,,0.12537090880222015,0.008446343419800974
83,,0.12527822765254898,0.008453682754640623
84,,0.1252129448340321,0.008456902244840168
85,,0.1251338788846374,0.008450327378501906
86,,0.12509188232889906,0.008436884413168918
87,,0.12501802378725851,0.00843540480363606
88,,0.12492742103126736,0.008432779244944308
89,,0.12482133106532471,0.008407091987945575
90,,0.12472865862666019,0.008399605472800043
91,,0.1246458345073183,0.008406217855757098
92,,0.12450871847060833,0.008425593835524584
93,,0.1243777505005269,0.0084152432052271
94,,0.12426316689146091,0.008398706174177166
95,,0.12415095056783124,0.008405495751809112
96,,0.1240836829140287,0.008383511059088834
97,,0.12399367533002326,0.008313023899528938
98,,0.12392607894975796,0.00831416827035371
99,,0.1238248855021061,0.008324314917926722
100,,0.12378871862864359,0.008320574556678112
101,,0.12370036482890381,0.008276970239281764
102,,0.12364218890764554,0.008283348730398035
103,,0.1235991909613008,0.008264129839883694
104,,0.12355742103083468,0.008240763971665654
105,,0.12351856844331215,0.008230433365672207
106,,0.1234533111120867,0.008223571442711733
107,,0.12337021178042726,0.008243314519415675
108,,0.1233157275043606,0.00822609216288268
109,,0.12323795609510521,0.008233288915558997
110,,0.12314396389877452,0.008242416761628749
111,,0.1231095726515416,0.008238912815369074
112,,0.12304159692904398,0.008247300570884651
113,,0.1229616472141909,0.008241459468285337
114,,0.12288358425836703,0.008219782454220942
115,,0.12281587652828896,0.00818848618456214
116,,0.12273728254452408,0.008165493402480246
117,,0.12268118514539346,0.008171978234400778
118,,0.12265360190323696,0.008172082475676499
119,,0.12260722150532602,0.008160055695036576
120,,0.12256911415675648,0.00815874248347024
121,,0.12250049026688588,0.008154396402659945
122,,0.12242209453098045,0.00813915297928639
123,,0.1223647234492091,0.008117846791833094
124,,0.12228050887085556,0.008119249977736087
125,,0.12225270010744735,0.008104164310822112
126,,0.12217245174413843,0.008119862952336097
127,,0.12209203508104578,0.00809967438742483
128,,0.1220142754656416,0.00809849965570047
129,,0.12196381108570242,0.008083216846711056
130,,0.12192359920729584,0.008084857003129891
131,,0.12183448402246567,0.008073219462410488
132,,0.12176965190825012,0.00805775687754572
133,,0.12170052101503942,0.008043882858157438
134,,0.12159077178444193,0.00804442977464124
135,,0.12152007708161042,0.008040213833029292
136,,0.12145529811767171,0.008024039676103387
137,,0.12141125818812669,0.008013227824427304
138,,0.12134570981780861,0.007998591052418501
139,,0.12130050450794089,0.007987557313020846
140,,0.12124232904247192,0.007973383865492581
141,,0.12120739215687387,0.00796294667063767
142,,0.12118893696943815,0.007950430494349583
143,,0.1211342461270009,0.007942474519439316
144,,0.1210919998386629,0.007937072648047926
145,,0.12132692555647784,0.008115983249343605
146,,0.12124783332523908,0.008120260180825827
147,,0.12119003769619982,0.008119759081039886
148,,0.12114625725707362,0.008103926337242677
149,,0.12108636090489863,0.008096991090470825
150,,0.12099061270801797,0.008078622857677213
151,,0.12091739791868386,0.008052606979663661
152,,0.1208497642194849,0.008048404092003726
153,,0.12080659910100831,0.008039586441222352
154,,0.12074219605774254,0.008021311733756458
155,,0.12069434508895989,0.008025418710298306
156,,0.12062412289049793,0.008012446818535027
157,,0.12052479528912023,0.007983054209841411
158,,0.12049635112110786,0.007968501625005725
159,,0.1204613261176584,0.007957336930691585
160,,0.12042819523159906,0.00795834586869203
161,,0.12038436530625499,0.007941792806843413
162,,0.12036025520470454,0.007930467301730526
163,,0.12030897066273041,0.007910445357648357
164,,0.1202639695174556,0.007909469629262833
165,,0.12024048375972284,0.00791226580763368
166,,0.12017246049454175,0.0078981565895903
167,,0.12015515352468487,0.007900686188705656
168,,0.12010698559553351,0.007890388274730611
169,,0.12006573895708157,0.007885507298940234
170,,0.12001870513311609,0.007880021889338392
171,,0.11998538734909316,0.007868323591588228
172,,0.11993567997921338,0.0078703832297174
173,,0.1198751938689179,0.007857421701456003
