,xray_0+xray_1,xray_0,xray_1,r_free_0,r_free_1,rmsd_avg_0,rmsd_avg_1,pdb
0,7.751178654682425,3.875589875049049,3.875588779633376,0.1023387639868802,0.1023352705538778,0.0778526405987842,0.0778526405987842,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/302.pdb
1,7.751372673201152,3.875686777857544,3.875685895343607,0.1023348809500689,0.1023267426504629,0.0777792615438863,0.0777792615438863,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/431.pdb
2,7.751397030412317,3.875703112127822,3.875693918284495,0.102383318793613,0.1023783240528067,0.0777924943447925,0.0777924943447925,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/343.pdb
3,7.751438569879954,3.875725937076777,3.875712632803177,0.1023771383685802,0.1023713083801092,0.0778746331173877,0.0778746331173877,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/339.pdb
4,7.751489075696211,3.8757479736979454,3.8757411019982655,0.1024011681185456,0.1023961868092008,0.0778863764266951,0.0778863764266951,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/313.pdb
5,7.751501896181271,3.875752240208629,3.8757496559726423,0.1023852957348768,0.1023793706788405,0.0776946170954891,0.0776946170954891,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/704.pdb
6,7.751505081186142,3.875760838598505,3.8757442425876367,0.1023911664805659,0.1023859157616524,0.0778542042975449,0.0778542042975449,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/433.pdb
7,7.751519882291829,3.875759923671249,3.87575995862058,0.102364726337107,0.1023653402992694,0.0778334734366847,0.0778334734366847,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/298.pdb
8,7.751537626147477,3.875775280282405,3.875762345865072,0.1023996409394298,0.1023945345408472,0.0779051609075578,0.0779051609075578,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/304.pdb
9,7.751538202069457,3.875759807215178,3.875778394854279,0.1024291420382118,0.1024293941762601,0.0777486281040919,0.0777486281040919,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/569.pdb
10,7.751548507419537,3.875777616728142,3.8757708906913946,0.102385297609187,0.1023775117171462,0.0777511970208978,0.0777511970208978,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/618.pdb
11,7.75155463381705,3.875785018637578,3.875769615179472,0.1023712295642532,0.1023645478598038,0.0778727605266367,0.0778727605266367,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/398.pdb
12,7.751568562394039,3.875788803864699,3.87577975852934,0.1024311555318203,0.1024242494260166,0.0776922518435154,0.0776922518435154,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/712.pdb
13,7.751571683848992,3.875790682105052,3.87578100174394,0.1024010323453513,0.1023963368633469,0.0778305503371695,0.0778305503371695,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/362.pdb
14,7.751574383770846,3.8757811043367374,3.875793279434109,0.1023462015500867,0.102369496093239,0.0779621524167537,0.0779621524167537,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/263.pdb
15,7.751581005604404,3.875798210519549,3.8757827950848553,0.1023460154230121,0.1023401361356541,0.0778057239565274,0.0778057239565274,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/401.pdb
16,7.751593806594087,3.8757905681595664,3.875803238434521,0.1024080959415723,0.1024078519741226,0.0777637322163615,0.0777637322163615,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/545.pdb
17,7.751596868961846,3.8757973333299054,3.87579953563194,0.1023594054727621,0.1023756400989841,0.0778924849978505,0.0778924849978505,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/262.pdb
18,7.751609229407507,3.875795250781402,3.8758139786261054,0.1024152841123955,0.1024166686299711,0.0777890832033298,0.0777890832033298,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/503.pdb
19,7.751609262221536,3.875809311750881,3.8757999504706553,0.1023883523910233,0.1023839105244893,0.0778466367322059,0.0778466367322059,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/397.pdb
20,7.751637529857172,3.875825144009808,3.875812385847364,0.1023919208354486,0.1023883603742168,0.0778583238150358,0.0778583238150358,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/333.pdb
21,7.751638302483948,3.8757916270499058,3.875846675434042,0.1023739654533159,0.1023771440980466,0.0778382063953475,0.0778382063953475,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/389.pdb
22,7.751647338213354,3.8758172213205713,3.875830116892783,0.1024152140981353,0.1024149083123865,0.0778464541895703,0.0778464541895703,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/142_control_3/3050084/output_147/pdbs/501.pdb
