,state_id,job_id,w_xray_id,field,w_0_0,r_free_0,ff,pdb,r_free_1,w_1_0
0,0.0,0.0,0.0,0.4554457747027117,1.0,0.4554457747027117,1104.0682579392385,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w0/output_4/pdbs/25.pdb,,
1,0.0,0.0,1.0,0.4323505937109572,1.0,0.4323505937109572,739.1431281626428,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w1/output_2/pdbs/256.pdb,,
2,0.0,0.0,2.0,0.3881345297881339,1.0,0.3881345297881339,1024.456111709645,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w2/output_2/pdbs/290.pdb,,
3,0.0,0.0,3.0,0.3546121571517158,1.0,0.3546121571517158,1131.1274704934774,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w3/output_1/pdbs/179.pdb,,
4,0.0,0.0,4.0,0.3492222921350429,1.0,0.3492222921350429,2077.097917855676,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w4/output_6/pdbs/210.pdb,,
5,0.0,0.0,5.0,0.3547364738266962,1.0,0.3547364738266962,5891.177416256207,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w5/output_8/pdbs/298.pdb,,
6,0.0,0.0,6.0,0.4342423683483359,1.0,0.4342423683483359,8023.2983950642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w6/output_8/pdbs/31.pdb,,
7,0.0,0.0,7.0,0.4331031520729415,1.0,0.4331031520729415,7593.368601411556,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w7/output_3/pdbs/15.pdb,,
8,0.0,0.0,8.0,0.4417779745738279,1.0,0.4417779745738279,5750.155147007743,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w8/output_3/pdbs/7.pdb,,
9,0.0,0.0,9.0,0.4391333263936141,1.0,0.4391333263936141,6727.208215047096,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w9/output_8/pdbs/19.pdb,,
10,0.0,0.0,10.0,0.4446534310126725,1.0,0.4446534310126725,8856.15571169745,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j0_w10/output_4/pdbs/9.pdb,,
11,0.0,1.0,0.0,0.4193158514091548,1.0,0.4193158514091548,1103.4088446313388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w0/output_9/pdbs/108.pdb,0.4477685230552919,
12,0.0,1.0,1.0,0.3710354461651469,1.0,0.3710354461651469,586.0499512106817,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w1/output_1/pdbs/179.pdb,0.3790399773567482,
13,0.0,1.0,2.0,0.329712469630049,1.0,0.329712469630049,1180.9271746747525,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w2/output_5/pdbs/296.pdb,0.3308620411111346,
14,0.0,1.0,3.0,0.3055562055764204,1.0,0.3055562055764204,1780.1666506046224,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w3/output_6/pdbs/290.pdb,0.3056432375691766,
15,0.0,1.0,4.0,0.2986796223554152,1.0,0.2986796223554152,7476.601990863622,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w4/output_5/pdbs/207.pdb,0.2814820658451142,
16,0.0,1.0,5.0,0.2831583604778113,1.0,0.2831583604778113,328481.9838252342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w5/output_2/pdbs/66.pdb,0.3159581742305936,
17,0.0,1.0,6.0,0.3133404228879107,1.0,0.3133404228879107,2025248.35786114,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w6/output_5/pdbs/122.pdb,0.4640766513366352,
18,0.0,1.0,7.0,0.3175731524692973,1.0,0.3175731524692973,2490693.1715394994,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w7/output_9/pdbs/27.pdb,0.4716425677771834,
19,0.0,1.0,8.0,0.3263454325818586,1.0,0.3263454325818586,6.387094056817986e+24,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w8/output_2/pdbs/44.pdb,0.4866656345941785,
20,0.0,1.0,9.0,0.3332953637930048,1.0,0.3332953637930048,1.4110042899129031e+28,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w9/output_1/pdbs/89.pdb,0.5003063020213785,
21,0.0,1.0,10.0,0.3267355409847515,1.0,0.3267355409847515,1.226207476186167e+26,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j1_w10/output_8/pdbs/29.pdb,0.481953339710269,
22,0.0,2.0,0.0,0.472119230392217,1.0,0.472119230392217,821.8614819910167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w0/output_3/pdbs/134.pdb,,
23,0.0,2.0,1.0,0.4407226304928559,1.0,0.4407226304928559,1198.014042669214,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w1/output_3/pdbs/235.pdb,,
24,0.0,2.0,2.0,0.3623455911252848,1.0,0.3623455911252848,674.4999795527926,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w2/output_9/pdbs/177.pdb,,
25,0.0,2.0,3.0,0.2724439315850137,1.0,0.2724439315850137,1559.426478915284,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w3/output_4/pdbs/276.pdb,,
26,0.0,2.0,4.0,0.2232372493687916,1.0,0.2232372493687916,2574.9470860540623,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w4/output_5/pdbs/287.pdb,,
27,0.0,2.0,5.0,0.2310723744337822,1.0,0.2310723744337822,13855.304005629569,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w5/output_2/pdbs/189.pdb,,
28,0.0,2.0,6.0,0.4647945877360997,1.0,0.4647945877360997,6322.525212901051,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w6/output_4/pdbs/14.pdb,,
29,0.0,2.0,7.0,0.4733748642918766,1.0,0.4733748642918766,9616.535861353435,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w7/output_0/pdbs/18.pdb,,
30,0.0,2.0,8.0,0.4822059404257096,1.0,0.4822059404257096,9751.896887054789,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w8/output_2/pdbs/14.pdb,,
31,0.0,2.0,9.0,0.4839098171265464,1.0,0.4839098171265464,9714.55225439181,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w9/output_8/pdbs/20.pdb,,
32,0.0,2.0,10.0,0.4832851789655407,1.0,0.4832851789655407,7595.4728162832835,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j2_w10/output_6/pdbs/16.pdb,,
33,0.0,3.0,0.0,0.426072870345502,1.0,0.426072870345502,710.2442366729779,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w0/output_9/pdbs/91.pdb,0.4325786631349433,
34,0.0,3.0,1.0,0.348297108139051,1.0,0.348297108139051,1066.8888375283602,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w1/output_2/pdbs/157.pdb,0.3442850868208743,
35,0.0,3.0,2.0,0.2636013712212791,1.0,0.2636013712212791,1299.5936278191332,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w2/output_2/pdbs/247.pdb,0.2782519922981411,
36,0.0,3.0,3.0,0.2312274437670566,1.0,0.2312274437670566,2370.4905570175533,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w3/output_0/pdbs/284.pdb,0.2541662991103885,
37,0.0,3.0,4.0,0.1971325267568558,1.0,0.1971325267568558,7778.919056921893,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w4/output_6/pdbs/240.pdb,0.2256486638297056,
38,0.0,3.0,5.0,0.3199978201264648,1.0,0.3199978201264648,311716.1784189146,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w5/output_7/pdbs/231.pdb,0.3410950365722898,
39,0.0,3.0,6.0,0.3280052502771929,1.0,0.3280052502771929,951576.5652274552,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w6/output_2/pdbs/16.pdb,0.433435561833753,
40,0.0,3.0,7.0,0.3331182472950172,1.0,0.3331182472950172,2001979.7778446863,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w7/output_8/pdbs/33.pdb,0.4774320175182387,
41,0.0,3.0,8.0,0.336633451435364,1.0,0.336633451435364,3581384.995863688,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w8/output_6/pdbs/24.pdb,0.4774930699764835,
42,0.0,3.0,9.0,0.3404947062969569,1.0,0.3404947062969569,1.538867686431296e+23,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w9/output_8/pdbs/37.pdb,0.4943642354382245,
43,0.0,3.0,10.0,0.3557977186246344,1.0,0.3557977186246344,4805401.484436021,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j3_w10/output_3/pdbs/14.pdb,0.4828796566568729,
44,0.0,4.0,0.0,0.4685216940189133,1.0,0.4685216940189133,1189.1796813406734,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w0/output_7/pdbs/63.pdb,,
45,0.0,4.0,1.0,0.4277151857494526,1.0,0.4277151857494526,733.876056249447,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w1/output_2/pdbs/215.pdb,,
46,0.0,4.0,2.0,0.3786610034077015,1.0,0.3786610034077015,1022.4650355501406,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w2/output_1/pdbs/243.pdb,,
47,0.0,4.0,3.0,0.3342506650322,1.0,0.3342506650322,1170.8275080615138,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w3/output_5/pdbs/241.pdb,,
48,0.0,4.0,4.0,0.3239391571772125,1.0,0.3239391571772125,1713.3516273525547,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w4/output_7/pdbs/279.pdb,,
49,0.0,4.0,5.0,0.3332774794719611,1.0,0.3332774794719611,20788.632015750853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w5/output_8/pdbs/152.pdb,,
50,0.0,4.0,6.0,0.4399677274435165,1.0,0.4399677274435165,7001.32513335982,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w6/output_0/pdbs/13.pdb,,
51,0.0,4.0,7.0,0.4547890756182533,1.0,0.4547890756182533,7864.705071023828,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w7/output_9/pdbs/9.pdb,,
52,0.0,4.0,8.0,0.4494340766143745,1.0,0.4494340766143745,5991.626675440102,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/180_wxray_bench_ref_10000/n0_j4_w8/output_5/pdbs/10.pdb,,
