,n,field_mean,field_std,r_free_0_mean,r_free_0_std,n_out,k,job_id,N,J
65,,6.072392775611514,0.0028111865181071716,0.34878847859001605,0.003043311572822418,66.0,0,0,1,1
66,,6.072348437427617,0.0028177105370863365,0.3487699462472747,0.0030424143673539635,67.0,0,0,1,1
67,,6.072318710586587,0.002810002724868694,0.34875005618865906,0.0030435660890491176,68.0,0,0,1,1
68,,6.072279192748327,0.0028113863074870865,0.34872986465547834,0.0030377549049572738,69.0,0,0,1,1
69,,6.072226264055652,0.0028216106784756433,0.34869356082357933,0.0030224551804613527,70.0,0,0,1,1
70,,6.072178664039872,0.0028130824991691133,0.34865205522435144,0.002990162591434828,71.0,0,0,1,1
71,,6.0721410898908195,0.0028184499017566934,0.34862853272916783,0.0030013267106573037,72.0,0,0,1,1
72,,6.072098014191213,0.002813204220037853,0.34858781422243584,0.0029471491826910563,73.0,0,0,1,1
73,,6.072058283136515,0.0028096513545874894,0.3485491737154616,0.002913654418623044,74.0,0,0,1,1
74,,6.072021722497286,0.0028103459267746936,0.34852699442072776,0.002897263739399138,75.0,0,0,1,1
75,,6.0719947961633824,0.0028103523440432283,0.34851538260881215,0.0028865664084969356,76.0,0,0,1,1
76,,6.071927481498129,0.00281972478493612,0.3484538740234789,0.002879052721835707,77.0,0,0,1,1
77,,6.0718894833586985,0.002817257023151125,0.34841620441372856,0.002861403743876534,78.0,0,0,1,1
78,,6.071852239020775,0.0028001010725690403,0.3483870158629373,0.0028118345542813964,79.0,0,0,1,1
79,,6.071830311310625,0.0027954362597048758,0.34836353830166195,0.002805746449931865,80.0,0,0,1,1
80,,6.071794244087953,0.0027995922939981896,0.3482948583051387,0.0027462899416973645,81.0,0,0,1,1
81,,6.071739155793928,0.0028090141438738463,0.3482451093036198,0.0027174605252194457,82.0,0,0,1,1
82,,6.0717148077929,0.0028023173640113106,0.34823320944483255,0.002712448350683128,83.0,0,0,1,1
83,,6.071684061635109,0.0028046593911190067,0.34820876261905787,0.0027167720907311857,84.0,0,0,1,1
84,,6.071665262828095,0.0028029140265198676,0.3481935427742169,0.002711157596364756,85.0,0,0,1,1
85,,6.071640544884366,0.0028097519472610874,0.34816715663900477,0.0027094838212482963,86.0,0,0,1,1
86,,6.071626499729008,0.0028040104782897247,0.3481469912230626,0.002698724558353675,87.0,0,0,1,1
87,,6.071575170075571,0.00281436954663103,0.34811495285301075,0.002683015801317912,88.0,0,0,1,1
88,,6.071545293898273,0.00281432273724058,0.34809337702865134,0.002679299515618849,89.0,0,0,1,1
89,,6.071521314876767,0.002812261940497328,0.34805486483272285,0.0026438779987867575,90.0,0,0,1,1
90,,6.071498631483398,0.002811213343746244,0.34803040664411167,0.002624995115238757,91.0,0,0,1,1
91,,6.071468425220164,0.0028107971521276758,0.34800854490744326,0.0026290418942035293,92.0,0,0,1,1
92,,6.071432747111432,0.0028110552158574983,0.3479649541543691,0.0025803108767945863,93.0,0,0,1,1
93,,6.071412206335114,0.002804686715169775,0.34796332698674926,0.0025805942599652115,94.0,0,0,1,1
94,,6.071379146289426,0.002807197415693631,0.34793677325506617,0.002588993259895459,95.0,0,0,1,1
95,,6.071356023159855,0.0028063672637271115,0.34792707997591804,0.0025975259922864135,96.0,0,0,1,1
96,,6.071306746631468,0.002848223475297521,0.34789619708685027,0.002710103645918706,97.0,0,0,1,1
97,,6.071277466175931,0.002838800318754839,0.34787719501861825,0.002695635513219506,98.0,0,0,1,1
98,,6.071255092524778,0.002836954476666652,0.3478639197302843,0.0026985190922540433,99.0,0,0,1,1
99,,6.0712136484634085,0.0028356952250303573,0.34782625639368653,0.0026707405993005267,100.0,0,0,1,1
100,,6.071183277346483,0.002832576298174143,0.3477967300064911,0.0026601383256423536,101.0,0,0,1,1
101,,6.071138595279539,0.0028345963760373644,0.34775948371374926,0.002656778092317338,102.0,0,0,1,1
102,,6.0710984361819715,0.0028405589732855585,0.3477354337393269,0.0026614332623124655,103.0,0,0,1,1
103,,6.0710841734429675,0.0028394736795894983,0.3477363065877273,0.002664893215003489,104.0,0,0,1,1
104,,6.071048396648386,0.0028363415031338575,0.3477048622517012,0.0026638156058287213,105.0,0,0,1,1
105,,6.071020560081151,0.0028404561432939486,0.3476804343988921,0.0026654627137823036,106.0,0,0,1,1
106,,6.070991359962527,0.002843011316871452,0.3476522784256138,0.0026662157067753305,107.0,0,0,1,1
107,,6.070960429066392,0.002843295434365185,0.34761748690825267,0.002642140940723122,108.0,0,0,1,1
108,,6.070933961080412,0.0028420682428603678,0.34760886077828484,0.0026387632197276837,109.0,0,0,1,1
109,,6.070902416091718,0.002841100649608431,0.3475891888733137,0.0026168402174657516,110.0,0,0,1,1
110,,6.070869487612023,0.0028386947728145334,0.3475623333515639,0.0025903510390125816,111.0,0,0,1,1
111,,6.070849093945668,0.0028359646632177167,0.34753823503166925,0.0025821883553955416,112.0,0,0,1,1
112,,6.070822024845551,0.0028334896003330483,0.34753643289721625,0.00258782974895106,113.0,0,0,1,1
113,,6.07079545552537,0.002823667208710801,0.3475098761043665,0.0025682511275727338,114.0,0,0,1,1
114,,6.0707485193461785,0.0028174754070894514,0.34748825131738625,0.0025713015212917335,115.0,0,0,1,1
115,,6.0707208961821495,0.0028120098633618107,0.3474629921576709,0.0025463651494405442,116.0,0,0,1,1
116,,6.07067824593694,0.0028086673703582405,0.34740916757186635,0.0025116340026418386,117.0,0,0,1,1
117,,6.070654222628945,0.002807650132662029,0.34739156576368563,0.0025113422642670043,118.0,0,0,1,1
118,,6.0706064311661425,0.0027966728226076665,0.3473419295460555,0.002492718090826951,119.0,0,0,1,1
119,,6.070561510339668,0.0027901227117843016,0.34731133994678154,0.0024794885083137875,120.0,0,0,1,1
120,,6.070546111171877,0.0027847200423831353,0.3472918522123977,0.002464844397116162,121.0,0,0,1,1
121,,6.070512128597546,0.0027765293438985843,0.3472726179105242,0.0024637327873743334,122.0,0,0,1,1
122,,6.070498412945482,0.0027735601463170813,0.34727174742409045,0.0024651877270231233,123.0,0,0,1,1
123,,6.070475251652009,0.002771584483972575,0.34725493736450574,0.0024620012777296415,124.0,0,0,1,1
124,,6.070445958110344,0.0027619407491299725,0.3472527337055738,0.002465330217820878,125.0,0,0,1,1
125,,6.070409246567825,0.0027494456843320143,0.34723237100938215,0.002455171395396313,126.0,0,0,1,1
126,,6.0703910265748915,0.0027399740306739175,0.34722873295440204,0.002448889942796651,127.0,0,0,1,1
127,,6.070378261773589,0.002737360894211144,0.347227020949732,0.0024501368997863616,128.0,0,0,1,1
128,,6.070367034994036,0.002736264262823152,0.3472244562709163,0.0024558118860073573,129.0,0,0,1,1
129,,6.070356823164636,0.002729580829505884,0.34722604482938746,0.002458946838709785,130.0,0,0,1,1
130,,6.0703321521459355,0.002724025008196364,0.3472019499944874,0.0024536944735979145,131.0,0,0,1,1
131,,6.070292187204721,0.002712665066024605,0.34716990111565205,0.002445428327528434,132.0,0,0,1,1
132,,6.070268489072222,0.0027082167579877883,0.3471515289595452,0.002443118312923581,133.0,0,0,1,1
133,,6.070245309150241,0.0027042146756268465,0.34712429015018736,0.0024344058990238794,134.0,0,0,1,1
134,,6.070209388681868,0.0026961805683895054,0.3470991653256813,0.0024233801441417508,135.0,0,0,1,1
135,,6.070193111325913,0.0026944898707199814,0.34708614764030477,0.0024218601925245224,136.0,0,0,1,1
136,,6.070166714047672,0.002692278607218012,0.34706091826621077,0.002416197468974259,137.0,0,0,1,1
137,,6.070144299197658,0.0026885573464648146,0.3470505500804846,0.002421273942895892,138.0,0,0,1,1
138,,6.070114844339771,0.0026818632519894797,0.3470312507517325,0.0024186529253646546,139.0,0,0,1,1
139,,6.0700768193688734,0.0026759564063888225,0.347008756688503,0.0024212576664513464,140.0,0,0,1,1
140,,6.070049962528822,0.0026719365077121243,0.34699061063587466,0.0024198843931435418,141.0,0,0,1,1
141,,6.070038019493339,0.0026685326998535167,0.34698175414815347,0.002418737002483918,142.0,0,0,1,1
142,,6.070011446268975,0.0026645750842924525,0.34696187476941565,0.0024172464603929313,143.0,0,0,1,1
143,,6.070004572579373,0.002661820867743998,0.34695477696385124,0.0024128928146590943,144.0,0,0,1,1
144,,6.070226741232852,0.002687215409405474,0.34716757269083964,0.002472826207474985,145.0,0,0,1,1
145,,6.070194006883873,0.0026762867975215154,0.3471551763943377,0.002476454448872447,146.0,0,0,1,1
146,,6.070142638297592,0.002666563264143557,0.3471193885365772,0.0024749005009266855,147.0,0,0,1,1
147,,6.070092484033328,0.0026577786262476826,0.3470827491518559,0.002469834916509125,148.0,0,0,1,1
148,,6.070062970526734,0.0026503688679796514,0.34706523315488935,0.0024691602056421767,149.0,0,0,1,1
149,,6.070030533112237,0.0026451523232199274,0.3470356311205655,0.0024624184431791835,150.0,0,0,1,1
150,,6.070015147958332,0.0026434329470246625,0.3470235552487382,0.002461993790865894,151.0,0,0,1,1
151,,6.069978396162975,0.0026379913418925994,0.34699324751306837,0.002458219835790124,152.0,0,0,1,1
152,,6.069968158943276,0.0026366708037815077,0.3469846024879217,0.0024572347776989694,153.0,0,0,1,1
153,,6.069943644440945,0.0026266240190340206,0.346957335507274,0.0024531369185578937,154.0,0,0,1,1
154,,6.069913710081634,0.002617100593804691,0.34694166400367826,0.0024504853950037733,155.0,0,0,1,1
155,,6.069903013300125,0.0026148315068319408,0.3469401022999973,0.002454488487916049,156.0,0,0,1,1
156,,6.069855308029139,0.0026050019510911147,0.3468948577302753,0.00244158305188678,157.0,0,0,1,1
157,,6.069838158410744,0.002599583611935257,0.34688435372765897,0.002442106879680991,158.0,0,0,1,1
158,,6.069816016864655,0.002593506457878628,0.34686161338669635,0.0024327323395351708,159.0,0,0,1,1
159,,6.069796661989439,0.002585023848102909,0.34685107025035256,0.0024291146604320355,160.0,0,0,1,1
160,,6.069780325984774,0.0025805881846869007,0.3468398358967615,0.002428103883717646,161.0,0,0,1,1
161,,6.069752105593336,0.0025712537956680674,0.3468179617236638,0.0024234519102351937,162.0,0,0,1,1
162,,6.069728529073546,0.0025615943586492136,0.3467963933971987,0.0024072397048484975,163.0,0,0,1,1
163,,6.06969704250981,0.002553277942893083,0.3467659498446387,0.0023966386991420468,164.0,0,0,1,1
164,,6.069665555946073,0.0025445447611848753,0.3467355062920787,0.002385602123587781,165.0,0,0,1,1
165,,6.069654426524321,0.002540640041917315,0.3467259194533829,0.0023820816022558254,166.0,0,0,1,1
166,,6.069618589265783,0.002524509683943244,0.34670576412229587,0.0023772375210025787,167.0,0,0,1,1
167,,6.06959750863517,0.0025117305887722703,0.3466915540270683,0.002367668245685161,168.0,0,0,1,1
168,,6.069581289927922,0.002506021359659607,0.34667675300990636,0.0023618608264370827,169.0,0,0,1,1
169,,6.069564953923258,0.0025000386998508648,0.3466655186563153,0.0023599915925749688,170.0,0,0,1,1
170,,6.069532949149003,0.0024885822330742557,0.34664394175700625,0.0023558158914213046,171.0,0,0,1,1
171,,6.069526870303653,0.0024852231488564787,0.3466448079248711,0.0023612122401756807,172.0,0,0,1,1
172,,6.069520370605585,0.0024814111136302014,0.34664751858610704,0.0023657103338620587,173.0,0,0,1,1
173,,6.069502858783182,0.002473042993139964,0.3466370757450762,0.0023622356613574374,174.0,0,0,1,1
174,,6.069486073049378,0.002465379160051142,0.346620562566439,0.0023539695609693747,175.0,0,0,1,1
175,,6.069463000592142,0.002454043648488646,0.34660211924002204,0.0023473192827130076,176.0,0,0,1,1
176,,6.069426082478516,0.0024394685768254565,0.3465699781668907,0.002333879074960275,177.0,0,0,1,1
177,,6.069405207126012,0.0024311760840348357,0.3465579881062776,0.002333102056797372,178.0,0,0,1,1
178,,6.069373319649173,0.002417449236498762,0.3465328445433978,0.002323582112892553,179.0,0,0,1,1
179,,6.069355866475477,0.0024078753290675847,0.3465206183705815,0.002317361501810762,180.0,0,0,1,1
180,,6.069345687904486,0.002403864799480898,0.34651019001364936,0.0023123725802563734,181.0,0,0,1,1
181,,6.069324438560448,0.002394216922405493,0.34648839148623595,0.0023004968825193813,182.0,0,0,1,1
182,,6.069312849576885,0.002387614130297851,0.34648588796900576,0.002302730275757893,183.0,0,0,1,1
183,,6.0692940328518015,0.0023749691503077218,0.34646993367572027,0.0022935046177560672,184.0,0,0,1,1
184,,6.069266684722801,0.002360826147024472,0.3464455458198624,0.002281222508742636,185.0,0,0,1,1
185,,6.069245435378765,0.002350287485021526,0.3464237472924491,0.0022685627155741503,186.0,0,0,1,1
186,,6.069219871653869,0.0023385340729362805,0.34640124306368975,0.0022592339220559926,187.0,0,0,1,1
187,,6.069209693082876,0.0023338113716070675,0.3463908147067576,0.0022535640123584467,188.0,0,0,1,1
188,,6.069157673431032,0.002307405983888706,0.34634486443568957,0.002232015120188408,189.0,0,0,1,1
189,,6.069127079069348,0.00229195649967125,0.3463153626966786,0.0022162433842288463,190.0,0,0,1,1
190,,6.0691214597858085,0.002288170315853974,0.3463091455430779,0.00221439642523111,191.0,0,0,1,1
191,,6.069096013358329,0.0022748980616549242,0.34628307465074754,0.002198720921855292,192.0,0,0,1,1
192,,6.068850822949058,0.0021106378348165417,0.34605128758393916,0.0020250898938987474,193.0,0,0,1,1
193,,6.068844900110217,0.0021053671329003066,0.3460433482601385,0.0020159503599122067,194.0,0,0,1,1
194,,6.068828740051677,0.0020928413564724646,0.3460267639111912,0.0020013978808975878,195.0,0,0,1,1
195,,6.068808382909692,0.0020783938292690623,0.34600590719732705,0.0019845858141684055,196.0,0,0,1,1
196,,6.068782877833504,0.0020597926129046003,0.3459816196367821,0.001966104476579116,197.0,0,0,1,1
197,,6.068741095401358,0.0020268412209448654,0.34594431439086076,0.0019375965570218763,198.0,0,0,1,1
198,,6.068729927270513,0.0020163850112487366,0.34593996638025964,0.0019399548352566178,199.0,0,0,1,1
199,,6.068708619277769,0.0019982141425795405,0.34591995118463165,0.0019224928562758838,200.0,0,0,1,1
200,,6.068698440706776,0.0019900718656254237,0.34590952282769954,0.001913205022639698,201.0,0,0,1,1
201,,6.068662698410888,0.0019606398433975646,0.34587659024200795,0.0018864405475545033,202.0,0,0,1,1
202,,6.06866263976218,0.0019605139045710588,0.3458783735737934,0.001889709333959168,203.0,0,0,1,1
203,,6.0686524611911885,0.0019519746487181326,0.34586794521686137,0.0018800289547615896,204.0,0,0,1,1
204,,6.068632045400495,0.0019344938649931561,0.3458488718347825,0.0018636845293460258,205.0,0,0,1,1
205,,6.068626063912947,0.0019279407470552102,0.34584271584276727,0.0018562444123439588,206.0,0,0,1,1
206,,6.068590321617058,0.0018961814954690495,0.34580978325707573,0.0018274428980545466,207.0,0,0,1,1
207,,6.068574936463154,0.0018820455481004155,0.34579770738524845,0.0018187495757373156,208.0,0,0,1,1
208,,6.068544400750178,0.0018536149647144899,0.3457664223144521,0.0017868051746915562,209.0,0,0,1,1
209,,6.068533329977133,0.0018416258035682865,0.3457550521439708,0.0017732823192006932,210.0,0,0,1,1
210,,6.068518062120645,0.0018268674610490239,0.34573940960857263,0.001756659260297853,211.0,0,0,1,1
211,,6.068501784764687,0.0018092180845161669,0.34572639192319615,0.001744444175568886,212.0,0,0,1,1
212,,6.068491547544988,0.0017989085286258947,0.34571774689804946,0.001736761203065695,213.0,0,0,1,1
213,,6.068490655342935,0.0017965271101931678,0.3457168050845003,0.0017340566069350436,214.0,0,0,1,1
214,,6.068480476771944,0.0017862247354796682,0.3457063767275682,0.001722524319768513,215.0,0,0,1,1
215,,6.068465091618039,0.001770257051196118,0.3456943008557408,0.0017125697234844964,216.0,0,0,1,1
216,,6.068443324063485,0.001744892976893639,0.34568136898157853,0.0017025909584486834,217.0,0,0,1,1
217,,6.068402551130809,0.0017004077162595214,0.34564143888563553,0.0016577979369894172,218.0,0,0,1,1
218,,6.068387224625614,0.0016830703981373072,0.3456275796820228,0.0016429543813169612,219.0,0,0,1,1
219,,6.068346275746812,0.0016350209193371165,0.34559299958143613,0.0016076642579485228,220.0,0,0,1,1
220,,6.06832585995612,0.001610233789000132,0.34557392619935734,0.0015852152012128316,221.0,0,0,1,1
221,,6.0683054441654285,0.0015847961051145727,0.3455548528172785,0.001562210777782389,222.0,0,0,1,1
222,,6.068274849803744,0.0015454365389458576,0.3455253510782677,0.0015243793236738017,223.0,0,0,1,1
223,,6.068269760518248,0.001538748835491016,0.34552013689980166,0.0015171789009400486,224.0,0,0,1,1
224,,6.0682493447275565,0.0015113514447376438,0.34550106351772286,0.001492439348783234,225.0,0,0,1,1
225,,6.068223898300076,0.0014762237502866178,0.34547499262539266,0.0014546692184034273,226.0,0,0,1,1
226,,6.0681933625871,0.0014323376529356748,0.34544370755459636,0.0014073709318485079,227.0,0,0,1,1
227,,6.068167798862203,0.001393804757209841,0.3454212033258369,0.0013763516930565599,228.0,0,0,1,1
228,,6.068152472357007,0.0013699764235427891,0.3454073441222242,0.0013561874882367369,229.0,0,0,1,1
229,,6.068132115215023,0.0013375491064956486,0.34538648740836,0.0013215119207886207,230.0,0,0,1,1
230,,6.068106610138834,0.0012952087834666804,0.34536219984781513,0.0012819092497357387,231.0,0,0,1,1
231,,6.06808625299685,0.0012601193422130575,0.34534134313395093,0.0012444104851963825,232.0,0,0,1,1
232,,6.068065719908743,0.0012229944344411977,0.345325836415443,0.0012230760761412559,233.0,0,0,1,1
233,,6.06804435326729,0.0011806330642882687,0.3453076045516005,0.0011909090701330961,234.0,0,0,1,1
234,,6.068034174696298,0.0011609901574732608,0.3452971761946684,0.0011704134103112565,235.0,0,0,1,1
235,,6.068003580334613,0.0010991337108688308,0.34526767445565754,0.0011126066431233854,236.0,0,0,1,1
236,,6.0679781339071335,0.0010443374139444644,0.3452416035633272,0.0010556569259375411,237.0,0,0,1,1
237,,6.067957776765149,0.000997870121926715,0.345220746849463,0.0010072969730875105,238.0,0,0,1,1
238,,6.0679425089086605,0.0009612642573311312,0.3452051043140648,0.000969150651976354,239.0,0,0,1,1
239,,6.067937419623164,0.0009486938915395107,0.3451998901355988,0.0009560401841325495,240.0,0,0,1,1
240,,6.0679170038324735,0.0008960386745703128,0.34518081675352014,0.0009095822382988906,241.0,0,0,1,1
241,,6.06789664669049,0.0008399408224255752,0.345159960039656,0.0008514927297061648,242.0,0,0,1,1
242,,6.067891557404994,0.0008252423285044613,0.3451547458611899,0.0008362588926794658,243.0,0,0,1,1
243,,6.067866110977513,0.0007469065897702799,0.34512867496885963,0.000754956051759548,244.0,0,0,1,1
244,,6.0678508431210245,0.000695237057304731,0.3451130324334615,0.0007012017962186596,245.0,0,0,1,1
245,,6.067840664550032,0.0006583456277565272,0.3451026040765294,0.0006627435112752572,246.0,0,0,1,1
246,,6.067810070188349,0.0005308249197206347,0.34507310233751853,0.0005438515618503614,247.0,0,0,1,1
247,,6.0677897130463645,0.0004243072560011441,0.3450522456236542,0.0004347199148112885,248.0,0,0,1,1
248,,6.067779534475372,0.0003589660340788755,0.3450418172667222,0.0003677751948566585,249.0,0,0,1,1
249,,6.0677540880478915,8.881784197001252e-16,0.3450157463743919,1.1102230246251565e-16,250.0,0,0,1,1
250,,12.09866160066734,0.012497164237526703,0.3192343403643687,0.004045614561150486,1.0,0,1,1,2
251,,12.091622310492406,0.009754128407517557,0.3179956595466338,0.0034179909556083855,2.0,0,1,1,2
252,,12.08801062828566,0.0088244092688113,0.3175294866810559,0.003362172447299053,3.0,0,1,1,2
253,,12.085866368963572,0.008264200285958137,0.31720928076133914,0.003289525114649748,4.0,0,1,1,2
254,,12.084150573862138,0.007641867016829375,0.3170572156106273,0.003281481601018456,5.0,0,1,1,2
255,,12.082852405592119,0.007315560763474583,0.31701105414037944,0.003226537134224652,6.0,0,1,1,2
256,,12.081651727020176,0.006887800896821717,0.31685808323981934,0.0032149862107506534,7.0,0,1,1,2
257,,12.080855684214978,0.00664394776036313,0.3167188277121152,0.0032033408112072934,8.0,0,1,1,2
258,,12.08004875196815,0.006339273391537672,0.31668405278210543,0.0031325754206011883,9.0,0,1,1,2
259,,12.079332495432615,0.00608588216207838,0.31660259159345394,0.003091079022926455,10.0,0,1,1,2
260,,12.078753968178276,0.0059030578401026695,0.31651918885152736,0.0030850567696147067,11.0,0,1,1,2
261,,12.07829728591022,0.00573303644495036,0.31642904394433063,0.003091125569486859,12.0,0,1,1,2
262,,12.077925947453267,0.005585807134813137,0.31643020576569764,0.0031189342092595375,13.0,0,1,1,2
263,,12.077599194500896,0.005419087324320237,0.31642787951026147,0.003120511887941271,14.0,0,1,1,2
264,,12.077169138904162,0.005129161943940815,0.31635383161781094,0.0031013300088239527,15.0,0,1,1,2
265,,12.076794727857008,0.004915648925849439,0.31634625138690586,0.0030851573958930395,16.0,0,1,1,2
266,,12.076520380798666,0.004785087186597981,0.31626400824920603,0.0030742313237668377,17.0,0,1,1,2
267,,12.076223464390901,0.004571591671213015,0.3162698398223924,0.0030859105102317166,18.0,0,1,1,2
268,,12.07595375165575,0.004363542559790765,0.31628394485477623,0.003109767050161215,19.0,0,1,1,2
269,,12.075776337393894,0.004245472105903524,0.3162039448657291,0.0031075912851561286,20.0,0,1,1,2
270,,12.07559774672144,0.004113484166399261,0.3161801670386574,0.0031193567090376526,21.0,0,1,1,2
