,n,xray_0_mean,xray_0_std,rmsd_mean,rmsd_std
1,,4.956556004295334,0.1409432437813723,0.37859217717129645,0.0257738247414102
2,,4.896385132952371,0.14420318869470505,0.36749362803525876,0.021971470798487575
3,,4.854501528011352,0.15003342314082516,0.3615712119146342,0.020224272437849744
4,,4.825504735531001,0.1525011149163893,0.3582953937350473,0.019817905568407748
5,,4.794130476153915,0.15801340586167856,0.3548978649407344,0.019614248884813095
6,,4.7712666463054445,0.16061288764091414,0.3527500495327067,0.019288552684462668
7,,4.750568703788259,0.16229039221267297,0.3509526244045836,0.019173734781914108
8,,4.733248631560698,0.1626223885274756,0.3492468697617435,0.019028145264671385
9,,4.720522188657021,0.16355307140154046,0.3480241825115393,0.019076622105985132
10,,4.706280528130173,0.16112452814423933,0.3471393933781259,0.018857567155662995
11,,4.692922640392488,0.16102732095313713,0.3459915740382283,0.0189695359365943
12,,4.682795784895721,0.15996521382216725,0.34491559523007415,0.01887841434895143
13,,4.669787089887928,0.15866105738487,0.3439486215945472,0.018541775139104048
14,,4.659171904153961,0.15723379073718485,0.34288978459023406,0.018356632769037835
15,,4.649822366805779,0.15432710676837536,0.34210793426632724,0.018010549573029253
16,,4.6427497365879065,0.15260819754976152,0.3415932530513111,0.01796491750644024
17,,4.634504235990309,0.15036206576026875,0.3408167926789302,0.018161351531301755
18,,4.6276777731496015,0.1486590574971027,0.3402146433655439,0.017854040444978157
19,,4.620701516680227,0.14695644971527183,0.3396817415952304,0.018046034502993885
20,,4.61328408506329,0.14474663740065946,0.3389707713297173,0.018116748796273556
21,,4.606700892396237,0.1422099210205476,0.3382464952143889,0.018044661554702267
22,,4.600236621233612,0.13945375517305308,0.3375679622101316,0.017869039728157878
23,,4.595069524524278,0.1395098140843936,0.33707320782814,0.018052867481845872
24,,4.591054831360242,0.13835795728585223,0.33665172220518846,0.018060777263343934
25,,4.58577782895178,0.13760049535788846,0.33630711516832645,0.018056670529219925
26,,4.58033174431145,0.13453852279900558,0.33580836554202237,0.01784486095941219
27,,4.575491643656149,0.1333743150380135,0.3352288734805679,0.01780734310176786
28,,4.571259778932137,0.13167532366464255,0.33483266664197553,0.017856820832601508
29,,4.566340991620138,0.1295045046033605,0.33427541385303955,0.017793862527102303
30,,4.562646708749065,0.12805779258261277,0.3339566006648419,0.017755989801552977
31,,4.558923675595249,0.1264840636312498,0.33371252628130316,0.01765134248602675
32,,4.555229419728128,0.12545220386836223,0.33353485923376497,0.017711211753572383
33,,4.550752437300534,0.12434086941831247,0.33301767477535177,0.017717198394482835
34,,4.547816642703076,0.12283356626237565,0.33266606615114824,0.01764064309716509
35,,4.543931187653466,0.12104188418445307,0.33239745643344204,0.017594543636711712
36,,4.539861744340381,0.12002632144742252,0.33188074838406556,0.017613692645128673
37,,4.537388617341296,0.11950717693090376,0.33161548075985997,0.017625484935677223
38,,4.534154505739509,0.11752087773607137,0.33146556583625303,0.017552577682529633
39,,4.53186465919672,0.11631903568531601,0.33134569557344506,0.017544418226130367
40,,4.528739376930791,0.11518170038220131,0.33094540819737017,0.017528637566974356
41,,4.526387415464151,0.1140394810981301,0.3307037360209329,0.017484708657544642
42,,4.52315509706475,0.1112386928320208,0.330642256750662,0.017500511009822528
43,,4.521131736438431,0.11076956330313932,0.3305705299965378,0.01750569389291533
44,,4.519965861516793,0.11006955321439718,0.3306387744061367,0.017449241234063065
45,,4.5174973545838135,0.1087136888820027,0.33048160974266566,0.017464667343418273
46,,4.515037267886774,0.10694332362529636,0.3302372195488346,0.017408743190860703
47,,4.51320697263896,0.10567304723893853,0.33003105243076386,0.017395781512825264
48,,4.510900907598324,0.10414554365477009,0.32991805388665035,0.017317594251901162
49,,4.510142971142293,0.1037332129214356,0.3299116720097533,0.017429004094732387
50,,4.50852837348343,0.10227359549071505,0.3299062467610457,0.01740400511713222
51,,4.506155477119885,0.10138275729924191,0.32983339022329683,0.01740318471445909
52,,4.502936324281685,0.10003643633505964,0.32962310935850214,0.01731304627405842
53,,4.501152169650795,0.09834829723786914,0.3294980335255295,0.017276057806286597
54,,4.498998369202327,0.09821679201674272,0.32937663407473655,0.01724884553725452
55,,4.496587927198507,0.0954162097853276,0.329273266135203,0.017163391333942804
56,,4.495467301931636,0.09495174209163713,0.329230599372366,0.017133093882396828
57,,4.49387134578773,0.0941411036937391,0.32922494399009083,0.01715999509046433
58,,4.492166597937919,0.09326582829192284,0.32912917395627495,0.017203454946834094
59,,4.490525847027752,0.09286249651158121,0.3291401665718544,0.017318671705491596
60,,4.4897724393045815,0.09236457591646074,0.3290766059435387,0.01734844788211032
61,,4.488624610364296,0.09232978072814167,0.32888019727162904,0.017361265344714046
62,,4.487785557380107,0.09247081832623211,0.3288332083623379,0.01743630931682191
63,,4.486714908368148,0.09203269269689357,0.3287260926373975,0.017457333073698372
64,,4.485066486576846,0.09224612806815803,0.3284542771979795,0.017654026027241518
65,,4.483638806911828,0.09080745646426927,0.32826386221288145,0.017528282766123587
66,,4.482092280233219,0.09027413337406938,0.32818049442139957,0.017693764328197654
67,,4.48075304002315,0.0895162616532045,0.3279688294782438,0.017734154449404932
68,,4.4787185626187185,0.08786796261539642,0.3278611131901173,0.017735606532905096
69,,4.477462717518809,0.08716460077506544,0.3278604015316472,0.0177531398270712
70,,4.47596729428072,0.0867855123156091,0.3278812143832064,0.017749030311387245
71,,4.4748750189817255,0.08630751779343758,0.3276931979261484,0.017713050031851384
72,,4.474026698950458,0.08592186831203957,0.3277120486271564,0.01776090564743568
73,,4.4726311631396545,0.08520653922412624,0.3276394586610644,0.017774961836681466
74,,4.471156742070845,0.08387776200094132,0.32736870278983526,0.017758452198975656
75,,4.470395698924256,0.08372677797481069,0.3273480351335245,0.017750186168321497
76,,4.469234230751559,0.08385553824570231,0.3273371388269844,0.017786135464658053
77,,4.4673955346224865,0.08318526698335076,0.3273964141370715,0.017871688418696637
78,,4.466549408830046,0.08249031048918987,0.3274250220218464,0.01787600976462794
79,,4.465625558691474,0.08227852691111198,0.32732072744643803,0.017832898331380482
80,,4.4641723309043035,0.08142182068034005,0.327057545328429,0.017799149946419016
81,,4.463228574506096,0.08108614399286139,0.32703331711853373,0.017829986242430533
82,,4.462404014414306,0.08085415800273232,0.32696656971634186,0.017883996839596617
83,,4.461582858506862,0.08073484411327389,0.3269461185565253,0.017889901859003608
84,,4.461020392830779,0.08069377316473153,0.32694700220841627,0.017875666739111933
85,,4.459702635064315,0.07960439654022129,0.32682783351970296,0.017917589945055386
86,,4.4586668410979335,0.07871051075291574,0.3267585332814819,0.017857279270100317
87,,4.457958109800749,0.07843334536680754,0.3266913868138479,0.01788891482439774
88,,4.456870261091118,0.07760624712088605,0.326624727892068,0.01793962065926455
89,,4.4561034195233855,0.07725381191183532,0.3265591641713654,0.01798563858550152
90,,4.4557090957364265,0.07710057193789739,0.326591098857415,0.018003227815959554
91,,4.454592018274423,0.07606173733309596,0.32642585609868613,0.017996350789560155
92,,4.454077931297439,0.07559989332084761,0.3263221216409708,0.017905079379740414
93,,4.45360533394568,0.07534680601139106,0.3261671103742186,0.01783645162683091
94,,4.452033520134917,0.07496368970543626,0.3260955973863542,0.01800105398778032
95,,4.451430526023409,0.07502147968237591,0.3261110006744014,0.01804223439466965
96,,4.450361602092185,0.074585647402747,0.32594769264951523,0.01806626229064322
97,,4.449621638426943,0.07438830163414088,0.3258680319407917,0.018108828108389794
98,,4.449059899815369,0.07434976665159547,0.3258746956712696,0.018150276605731527
99,,4.448023049443443,0.07395700144926631,0.3257805514674574,0.01817928544371746
100,,4.447536061730691,0.07393197314431577,0.3258668576631601,0.018238133530310566
101,,4.447281924034048,0.0737342793602515,0.3258650841356822,0.01821813643705351
102,,4.446859892130428,0.07366066865872882,0.32588190590799754,0.018213942302740618
103,,4.446033579620251,0.07323258108772521,0.325808745523921,0.018250559859903256
104,,4.445594265889927,0.07308646163864388,0.3256989617578565,0.018283339399785537
105,,4.444936297053172,0.07255438676802371,0.32559788776500803,0.01832022057345567
106,,4.443912602787138,0.07214316908542315,0.32548825289220035,0.01833111077039341
107,,4.443171010632862,0.07129822568064295,0.3254045556212776,0.01835676604735771
108,,4.4428756288208655,0.070834224906028,0.3253837251466467,0.01838510773676081
109,,4.442407203761285,0.07042660878007441,0.3254175749008519,0.018363660811474964
110,,4.441838196287213,0.07002318002714568,0.3253648514037499,0.018346349014097922
111,,4.440452827790279,0.06987723140063681,0.3253325116739166,0.01836987168581863
112,,4.43964333280712,0.06920677761496787,0.3252897447977331,0.0184095886602709
113,,4.439387933415972,0.06904313376688898,0.3253185059360478,0.01840778939089278
114,,4.438320712545879,0.06891353698460027,0.3252118264557669,0.01852976094147688
115,,4.437432673567086,0.06873562561900927,0.32521546392678063,0.018551129503310487
116,,4.436860497589993,0.06808776733242274,0.3250923485761651,0.018522442533024937
117,,4.436252517460829,0.06806187195412852,0.3249997191602898,0.018563117416607853
118,,4.435952272178023,0.06798504745090829,0.3249740178269883,0.018583367309409262
119,,4.435007881424043,0.06765892051970167,0.324920132856726,0.018641383004332546
120,,4.43400711415558,0.06709493121644025,0.3249600548725466,0.0187110149429496
121,,4.433177743587372,0.0661832617768785,0.3249171599577292,0.01871195683439816
122,,4.432744526923512,0.06571655465957638,0.32491624053505386,0.018676172277308528
123,,4.432080095350412,0.0652780101714706,0.3248647848631483,0.018680748430190727
