,n,rmsd_avg_mean,rmsd_avg_std
1,,0.1650558607828574,0.005522761475671136
2,,0.1618474277744369,0.00453610149986086
3,,0.16018281324891026,0.0040940667206737485
4,,0.15923115165998492,0.003818343177836634
5,,0.15845464444075966,0.0035919321166808698
6,,0.15790578944550362,0.0034456907538255484
7,,0.15745057471585897,0.003343732282105149
8,,0.1570488585947911,0.003222633323875883
9,,0.15670396656268304,0.003136617060557243
10,,0.15642295208714682,0.003040278643654264
11,,0.15613223004039578,0.0029633303125189666
12,,0.15591402184950284,0.0028740402165857077
13,,0.15571025322055423,0.002800375583008849
14,,0.15554669097580026,0.0027702548629570966
15,,0.15533947438039172,0.0027406092457205756
16,,0.15519480900311616,0.002708517431354861
17,,0.1550495354560645,0.002667303958885395
18,,0.15492432992950805,0.0026337381850231323
19,,0.15480391802502272,0.002601549696278192
20,,0.15469849929189364,0.0025817353924769324
21,,0.15461980729135205,0.0025729483758606263
22,,0.15452007302248164,0.0025817900116313036
23,,0.15442121962437275,0.002549867111130002
24,,0.15435026303523305,0.0025355512036255696
25,,0.15423085874203277,0.00252753776127067
26,,0.15415477748264925,0.0025050644796917087
27,,0.15406378553137753,0.0024807937586474363
28,,0.1539785806704551,0.0024651068610760728
29,,0.15390541709513722,0.002447120543636218
30,,0.15383811250449367,0.002442269697495137
31,,0.15377010070367927,0.002442987470846695
32,,0.153702004919789,0.0024284290252229823
33,,0.15363175538625246,0.0024131265518018974
34,,0.1535761178960762,0.0023907876705223643
35,,0.15352654538594224,0.002366499832665509
36,,0.15346647938018296,0.002355839054086708
37,,0.15339933830068442,0.002351107334773963
38,,0.15335547590159843,0.0023370969028202807
39,,0.15329292839642175,0.0023165060937828876
40,,0.15324381596356915,0.002306075726474821
41,,0.15320709393809417,0.00230251742405282
42,,0.1531616074790686,0.002294509831760942
43,,0.153117505498936,0.002280153074918094
44,,0.15306122665548874,0.0022710605754569266
45,,0.15301702932157357,0.0022697611406276557
46,,0.15297317675627684,0.0022576667006953435
47,,0.15294136646897852,0.0022476444469818686
48,,0.152885088071427,0.00222821805908246
49,,0.15282261742710523,0.002176518213955234
50,,0.15278704578714616,0.002167008250406717
51,,0.15275417525603088,0.002159306949760145
52,,0.15272269312171197,0.0021555824262543344
53,,0.15269092413685506,0.0021507858595806143
54,,0.1526518332412287,0.002141439788584539
55,,0.15262233109704768,0.0021342795979040637
56,,0.15258452439488038,0.0021308846489125613
57,,0.1525433224510304,0.0021257327408968456
58,,0.15250781695543172,0.0021155736894878886
59,,0.15247467268973958,0.002108322727986602
60,,0.15244165466489637,0.002089500435866464
61,,0.15240905361321827,0.0020800087652246093
62,,0.1523760537955947,0.002069623603887969
63,,0.15233612466409754,0.002070625266252722
64,,0.1523108308537649,0.0020653547627711845
65,,0.1522900591549799,0.0020573214592037384
66,,0.15226911209851002,0.0020557132052821613
67,,0.1522321744877235,0.0020435297380619246
68,,0.152194667742902,0.002033758779068207
69,,0.15216832674911468,0.00202918379407408
70,,0.1521400314547311,0.0020306934370931473
71,,0.15211404906170778,0.0020241031665126506
72,,0.15208607945314973,0.0020198621520518354
73,,0.15205956076856889,0.0020117842634275905
74,,0.15204559972039375,0.0020074017725058746
75,,0.15202943111216727,0.0020041187636950656
76,,0.15201127055696795,0.001999906208705248
77,,0.15199238746969668,0.001991882253264168
78,,0.15197294096549702,0.001989392809853727
79,,0.15194428089543693,0.001974295668094496
80,,0.15192531539122708,0.0019719108758375257
81,,0.15191107836051648,0.001966100859296769
82,,0.1518868013577514,0.001953599094149202
83,,0.15186856586763484,0.0019462001496060018
84,,0.1518586964316456,0.0019455113528691855
85,,0.15183476971249174,0.0019400068931795386
86,,0.15181628630805555,0.0019321610772589557
87,,0.1517873964860311,0.0019225748479971053
88,,0.15176590467677467,0.0019164285157395114
89,,0.15174645164604422,0.0019121231996927419
90,,0.15172582991339012,0.0019004307492541134
91,,0.1516978849880412,0.0018864575379879728
92,,0.15167622741191158,0.0018795265924308776
93,,0.15166533711487556,0.0018776703372918716
94,,0.15164892344369713,0.001871953139069288
95,,0.15163647157763993,0.001866622133359358
96,,0.15160901583575864,0.0018584128928822346
97,,0.1515324808024596,0.0018484859078369991
98,,0.15151764663374595,0.0018491086332409973
99,,0.15149546032269656,0.0018360462607796386
100,,0.1514814444448093,0.0018272491167665105
101,,0.15146091871181763,0.0018246893739703972
102,,0.151440918792388,0.0018177465302869173
103,,0.1514291053780765,0.0018129813603553191
104,,0.1514172464820912,0.0018126319988379326
105,,0.15140877980395318,0.0018113230083879556
106,,0.15139819128930482,0.0018115438967087015
107,,0.15138774572855726,0.0018037124217391667
108,,0.151376286622382,0.0018004281275558567
109,,0.1513609597694317,0.0017906853347048172
110,,0.15135306125891862,0.0017877810357419643
111,,0.15133542311850898,0.0017820178438250865
112,,0.1513201848970113,0.001775793638738705
113,,0.151288310135746,0.0017592406490125414
114,,0.1512761966240748,0.001755341911624482
115,,0.1512645784937683,0.0017533103132916822
116,,0.15125014751710095,0.0017436951326927012
117,,0.15123990548304886,0.001738522100971129
118,,0.15122655688362097,0.0017347098635860732
