,N,J,w_xray,r_free_7mhf,rmsd,r_work_7mhf,xray_7mhf,r_free_7mhg,r_work_7mhg,xray_7mhg,ff,pdb,w_0_7mhf,w_0_7mhg,w_1_7mhf,w_1_7mhg,cif_0,cif_1,r_free_7mhh,r_work_7mhh,xray_7mhh,w_0_7mhh,w_1_7mhh,r_free_7mhi,r_work_7mhi,xray_7mhi,w_0_7mhi,w_1_7mhi,r_free_7mhj,r_work_7mhj,xray_7mhj,w_0_7mhj,w_1_7mhj,r_free_7mhk,r_work_7mhk,xray_7mhk,w_0_7mhk,w_1_7mhk
10,2.0,2.0,1.0,,0.4750283684500187,,,0.2254718016037524,0.1837544849747488,5.035643093352293,3613.476075414723,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/5/output_883/pdbs/3_7mhg.pdb,,0.4248931454293871,,0.575106854570613,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,,,,0.9862540878154292,0.0137459121845707,,,,,,,,,,,,,,,
11,2.0,2.0,1.0,,0.4735403812060537,,,,,,2532.833908786907,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/5/output_1118/pdbs/4_7mhh.pdb,,0.8147355582762891,,0.1852644417237109,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,0.2483168003701825,0.1796270491086688,5.641532644009181,0.4820722160697011,0.5179277839302989,,,,,,,,,,,,,,,
12,2.0,2.0,1.0,,0.5863489728020169,,,0.227525850473211,0.1828698200246454,5.022767204145848,3717.162411427747,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/6/output_428/pdbs/72_7mhg.pdb,,0.481448216372552,,0.5185517836274479,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,,,,0.9003496369747875,0.0996503630252124,,,,,,,,,,
13,2.0,2.0,1.0,,0.5017660998262615,,,,,,2553.8682261470267,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/6/output_1663/pdbs/117_7mhi.pdb,,0.0870208838298982,,0.9129791161701016,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,0.2289218926499718,0.1747877394985339,5.088390442807453,0.5359597556216726,0.4640402443783273,,,,,,,,,,
14,2.0,2.0,1.0,,0.4287607246538988,,,0.2284535330100869,0.1844623181131473,5.033812908139379,3793.630384794508,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/7/output_20/pdbs/3_7mhg.pdb,,0.4828714872106484,,0.5171285127893516,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,,,,0.4141950497960968,0.5858049502039032,,,,,
15,2.0,2.0,1.0,,0.4845556770583165,,,,,,2608.9099535442915,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/7/output_1259/pdbs/93_7mhj.pdb,,0.7306920417036873,,0.2693079582963126,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,0.2401595033474036,0.1821736054282395,5.177117511878648,0.5037859498387315,0.4962140501612684,,,,,
16,2.0,2.0,1.0,,0.4768552169347946,,,0.2263793272512172,0.1853413097011126,5.033877317285071,4206.777282918275,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/8/output_1559/pdbs/5_7mhg.pdb,,0.6678858410423674,,0.3321141589576327,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,,,,0.2071149082440363,0.7928850917559637
17,2.0,2.0,1.0,,0.4517821837343133,,,,,,2377.521052491624,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/8/output_654/pdbs/27_7mhk.pdb,,0.5933087783087692,,0.4066912216912308,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,0.2485434464206115,0.1866078035891177,5.085378560210843,0.3736301221591411,0.6263698778408588
18,2.0,2.0,1.0,,0.560859901714979,,,,,,2516.7052455310777,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/9/output_1065/pdbs/3_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,0.2500987937489697,0.1778759061355167,5.652631070854878,0.1709587978196675,0.8290412021803325,,,,0.6627825290547249,0.3372174709452751,,,,,,,,,,
19,2.0,2.0,1.0,,0.6721272512595109,,,,,,2740.2197485784027,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/9/output_729/pdbs/4_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,0.4016089831780882,0.5983910168219119,0.2350892999374124,0.1782583909925431,5.103514804566068,0.3686748097693621,0.6313251902306379,,,,,,,,,,
20,2.0,2.0,1.0,,0.7393048614841484,,,,,,2596.797700188004,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/10/output_200/pdbs/5_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,0.2488639679761085,0.1755635689402151,5.637639537866442,0.3957508078377423,0.6042491921622577,,,,,,,,,0.221812015328134,0.778187984671866,,,,,
21,2.0,2.0,1.0,,0.7123455319786245,,,,,,2884.0372937742413,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/10/output_1036/pdbs/9_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,0.7652379014876132,0.2347620985123868,,,,,,0.2479414480438369,0.1795256163837163,5.1865797126130175,0.3821248546603809,0.6178751453396191,,,,,
22,2.0,2.0,1.0,,0.686872391492132,,,,,,2835.9634819051184,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/11/output_1429/pdbs/6_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,0.2453256126178197,0.1749087313672806,5.630453089942772,0.727673699090885,0.2723263009091149,,,,,,,,,,,,,,0.9093694052647208,0.0906305947352791
23,2.0,2.0,1.0,,0.6310252817292562,,,,,,3129.5771331477663,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/11/output_1517/pdbs/14_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,0.4065771075636392,0.5934228924363608,,,,,,,,,,,0.2564359778960815,0.1932926959789635,5.096812584181926,0.3531409342668224,0.6468590657331776
24,2.0,2.0,1.0,,11.240341284927291,,,,,,2932.383802743856,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/12/output_1447/pdbs/434_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,0.237769857895799,0.1765559782983785,5.0866096360565525,0.5342672682927606,0.4657327317072393,,,,0.2024134455621341,0.7975865544378659,,,,,
25,2.0,2.0,1.0,,0.702842729577509,,,,,,3089.155351144871,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/12/output_392/pdbs/39_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,0.4725869511331833,0.5274130488668166,0.243055634411646,0.1796727116450071,5.170619932768767,0.5877587382742877,0.4122412617257123,,,,,
26,2.0,2.0,1.0,,0.641703607744154,,,,,,2911.8400078466498,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/13/output_1851/pdbs/31_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,0.2291510287057065,0.1769790388664093,5.080114578195803,0.6183653924186954,0.3816346075813047,,,,,,,,,0.4473657668149771,0.5526342331850228
27,2.0,2.0,1.0,,0.641703607744154,,,,,,2869.773351094884,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/13/output_1851/pdbs/31_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,0.6183653924186954,0.3816346075813047,,,,,,0.2557974002198778,0.1910063473034185,5.090725159664002,0.4473657668149771,0.5526342331850228
28,2.0,2.0,1.0,,1.7770876005473046,,,,,,3195.7833077823457,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/14/output_1178/pdbs/91_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,0.2436215761074941,0.179129861661603,5.18026424502417,0.4120799206018852,0.5879200793981147,,,,0.5970189419464867,0.4029810580535133
29,2.0,2.0,1.0,,0.626663646063851,,,,,,2832.097936434884,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/14/output_60/pdbs/10_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,0.3622992472352495,0.6377007527647505,0.2559534263354506,0.1900486810857291,5.103191352323503,0.4738662809988366,0.5261337190011633
30,2.0,1.0,1.0,0.2245877698617706,0.5020185327624075,0.1847829698763851,5.119046990291711,,,,5112.296015111863,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/15/output_92/pdbs/65_7mhf.pdb,0.542069178690188,,0.457930821309812,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhf.cif,,,,,,,,,,,,,,,,,,,,,
31,2.0,1.0,1.0,,1.7424672318251673,,,0.2267192535151601,0.1832371718777808,5.017019092573249,4131.942129062045,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/16/output_133/pdbs/376_7mhg.pdb,,0.5299623427249912,,0.4700376572750088,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,,,,,,,,,,,,,,,,,,,,,
32,2.0,1.0,1.0,,0.7526250844060993,,,,,,2620.528936727959,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/17/output_640/pdbs/6_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,,0.251285758863259,0.1778577035814636,5.650738950078321,0.5811134062151043,0.4188865937848956,,,,,,,,,,,,,,,
33,2.0,1.0,1.0,,0.5623604634840826,,,,,,3471.0334643978613,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/18/output_606/pdbs/3_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,,0.2353866956318047,0.182539205693477,5.112828601730211,0.3266251811185783,0.6733748188814217,,,,,,,,,,
34,2.0,1.0,1.0,,0.7225523172036098,,,,,,2926.591372748077,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/19/output_176/pdbs/7_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,,0.2479983115000021,0.1818316499379534,5.195441100054293,0.5121270915923356,0.4878729084076644,,,,,
35,2.0,1.0,1.0,,0.5934913429227002,,,,,,2892.236081535776,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_phenix_ref_2/20/output_1157/pdbs/8_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,,0.2599410136395992,0.1921936947671439,5.102119667543137,0.5986286282397328,0.4013713717602672
