,decoy_file,pdb_0,id_0,w_0,pdb_1,id_1,w_1
772,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/772.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_62/pdbs/22.pdb,0.0,0.6364680606117539,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_62/pdbs/22.pdb,1.0,0.3635319393882462
773,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/773.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_39/pdbs/29.pdb,0.0,0.638897003975638,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_39/pdbs/29.pdb,1.0,0.361102996024362
774,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/774.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_26/pdbs/22.pdb,0.0,0.6204024035153005,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_26/pdbs/22.pdb,1.0,0.37959759648469954
775,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/775.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_93/pdbs/31.pdb,0.0,0.6459679654253354,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_93/pdbs/31.pdb,1.0,0.3540320345746646
776,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/776.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_43/pdbs/32.pdb,0.0,0.6139630218838417,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_43/pdbs/32.pdb,1.0,0.38603697811615845
777,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/777.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_16/pdbs/33.pdb,0.0,0.5836453946594935,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_16/pdbs/33.pdb,1.0,0.4163546053405066
778,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/778.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_22/pdbs/28.pdb,0.0,0.5933224394611899,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_22/pdbs/28.pdb,1.0,0.40667756053881005
779,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/779.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_79/pdbs/33.pdb,0.0,0.6424464074251544,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_79/pdbs/33.pdb,1.0,0.3575535925748457
780,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/780.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_44/pdbs/41.pdb,0.0,0.6113786338221173,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_44/pdbs/41.pdb,1.0,0.38862136617788273
781,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/781.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_57/pdbs/44.pdb,0.0,0.5215119062721882,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_57/pdbs/44.pdb,1.0,0.4784880937278117
