,r_free,ff,pdb,w_0,cif_name,N,J,job_id,cifs,w_1,rmsd
47,0.37522140510801244,3228.3321359929005,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J0/output_215/pdbs/278.pdb,1.0,0,1,1,0,0,,0.45241680453307576
48,0.37941426906951936,3260.5871402509633,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J0/output_120/pdbs/280.pdb,1.0,0,1,1,0,0,,0.42826227134230926
49,0.3787998345397747,3283.369142851091,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J0/output_120/pdbs/267.pdb,1.0,0,1,1,0,0,,0.43086553271955924
50,0.3403414138289267,8559.154794432132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/280.pdb,1.0,0,1,2,1,"0,1",,0.4875429958722934
51,0.33952840645422205,8396.444933829218,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/289.pdb,1.0,0,1,2,1,"0,1",,0.4919442245078646
52,0.34190887951555304,8469.450648227279,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/274.pdb,1.0,0,1,2,1,"0,1",,0.48500234382609453
53,0.34280927050594007,8495.169495506587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/260.pdb,1.0,0,1,2,1,"0,1",,0.48477812724561076
54,0.3396213000499564,8500.427530024877,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/279.pdb,1.0,0,1,2,1,"0,1",,0.48612946035223187
55,0.34246760110760716,8380.762457217348,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/261.pdb,1.0,0,1,2,1,"0,1",,0.48677980397016446
56,0.34099077745807804,8318.625819340621,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/232.pdb,1.0,0,1,2,1,"0,1",,0.48453613063460316
57,0.3391763581225136,8387.319071252554,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/290.pdb,1.0,0,1,2,1,"0,1",,0.48941250574923506
58,0.3431933811247831,8354.352560327106,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/222.pdb,1.0,0,1,2,1,"0,1",,0.48484553539872005
59,0.34147029837161846,8457.867735637803,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/240.pdb,1.0,0,1,2,1,"0,1",,0.48754278302613047
60,0.3410126018928616,8502.020725321285,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/258.pdb,1.0,0,1,2,1,"0,1",,0.48593088249124244
61,0.341480568299931,8482.175540509897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/298.pdb,1.0,0,1,2,1,"0,1",,0.4881896676807602
62,0.34201083247756453,8272.968134751582,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/288.pdb,1.0,0,1,2,1,"0,1",,0.48805978655437593
63,0.3405250357809638,8497.757727564664,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/297.pdb,1.0,0,1,2,1,"0,1",,0.4843979070851373
64,0.34051846623199894,8293.4546759163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/283.pdb,1.0,0,1,2,1,"0,1",,0.4865162964423563
65,0.341691440933742,8470.11769140131,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/273.pdb,1.0,0,1,2,1,"0,1",,0.4841009405795743
66,0.3421364751364117,8263.732883677152,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/267.pdb,1.0,0,1,2,1,"0,1",,0.4851412644845134
67,0.3442558991669287,8311.454389448107,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_162/pdbs/262.pdb,1.0,0,1,2,1,"0,1",,0.4922042563124581
68,0.34197266298169526,8592.480836464849,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/275.pdb,1.0,0,1,2,1,"0,1",,0.4876273922699982
69,0.34227395052344095,8400.227055779342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/271.pdb,1.0,0,1,2,1,"0,1",,0.48613308624321416
70,0.3355031785344796,8400.25833852328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_68/pdbs/228.pdb,1.0,0,1,2,1,"0,1",,0.4905032340806843
71,0.3420070408331381,8281.778718642425,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/286.pdb,1.0,0,1,2,1,"0,1",,0.4868608772847476
72,0.33579483487074646,8382.015469328553,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_68/pdbs/287.pdb,1.0,0,1,2,1,"0,1",,0.49051651472453744
73,0.33909569119636923,8426.13017323865,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/251.pdb,1.0,0,1,2,1,"0,1",,0.4908241995672783
74,0.3407547163888287,8370.921007987741,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/282.pdb,1.0,0,1,2,1,"0,1",,0.4865504929038604
75,0.34142101733275043,8313.076829555188,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/285.pdb,1.0,0,1,2,1,"0,1",,0.48625430210673004
76,0.3455920188584494,8591.294722844828,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_162/pdbs/240.pdb,1.0,0,1,2,1,"0,1",,0.4969080433598006
77,0.34346220873324,8538.781051792317,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_162/pdbs/236.pdb,1.0,0,1,2,1,"0,1",,0.5004672134985639
78,0.3410350082055946,8418.46085587608,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/291.pdb,1.0,0,1,2,1,"0,1",,0.4878088880912099
79,0.34162825938110364,8471.428888753908,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/245.pdb,1.0,0,1,2,1,"0,1",,0.4878654113451219
80,0.3346539574465584,8635.731407294616,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_68/pdbs/244.pdb,1.0,0,1,2,1,"0,1",,0.4919044395357826
81,0.34405931111952803,8456.866497259249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/231.pdb,1.0,0,1,2,1,"0,1",,0.4841661820529165
82,0.34192905181485217,8474.922155806733,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/254.pdb,1.0,0,1,2,1,"0,1",,0.4861321725831426
83,0.34225884586451405,8407.042560007423,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/296.pdb,1.0,0,1,2,1,"0,1",,0.4875315477967325
84,0.33442921209393467,8552.057548112409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_68/pdbs/241.pdb,1.0,0,1,2,1,"0,1",,0.4921864065138868
85,0.34170591886354007,8520.47902589882,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/270.pdb,1.0,0,1,2,1,"0,1",,0.48540016880825004
86,0.34226744857428715,8580.194128207275,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/281.pdb,1.0,0,1,2,1,"0,1",,0.48705770515291463
87,0.33429134546013967,8342.904771042715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_68/pdbs/223.pdb,1.0,0,1,2,1,"0,1",,0.4922690322640106
88,0.3432272992389051,8477.987941878662,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/241.pdb,1.0,0,1,2,1,"0,1",,0.48495056875806786
89,0.34446885474655753,8346.138914900195,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/287.pdb,1.0,0,1,2,1,"0,1",,0.48817050294325864
90,0.33559684789747535,8560.801604373119,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_68/pdbs/294.pdb,1.0,0,1,2,1,"0,1",,0.4904812692444432
91,0.341129796234931,8524.184947249176,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/246.pdb,1.0,0,1,2,1,"0,1",,0.48922302274175683
92,0.3406251162575897,8320.702081634941,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/266.pdb,1.0,0,1,2,1,"0,1",,0.48560722308155785
93,0.3412758080685062,8519.858825378033,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_162/pdbs/271.pdb,1.0,0,1,2,1,"0,1",,0.49513869392800636
94,0.34344668270394424,8374.62791728768,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/228.pdb,1.0,0,1,2,1,"0,1",,0.48944143408648083
95,0.3419387914398257,8437.44340181594,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/248.pdb,1.0,0,1,2,1,"0,1",,0.48522174574363314
96,0.34158985323747243,8288.865873525967,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/293.pdb,1.0,0,1,2,1,"0,1",,0.4867633338042967
97,0.34157576243088433,8354.56355089633,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/284.pdb,1.0,0,1,2,1,"0,1",,0.4848086463004999
98,0.3412617526585742,8542.799002066145,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/247.pdb,1.0,0,1,2,1,"0,1",,0.4862248897065151
99,0.3413147445254966,8596.523352210941,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/250.pdb,1.0,0,1,2,1,"0,1",,0.488525335431049
100,0.32625814853756246,8293.4546759163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/283.pdb,1.0,1,1,2,1,"0,1",,0.8626852390982367
101,0.32811572033915215,8520.47902589882,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/270.pdb,1.0,1,1,2,1,"0,1",,0.8615443750578555
102,0.32575433839517975,8497.757727564664,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/297.pdb,1.0,1,1,2,1,"0,1",,0.8609992111513841
103,0.3273739331045901,8407.042560007423,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/296.pdb,1.0,1,1,2,1,"0,1",,0.8636148871036176
104,0.3300594345388324,8471.428888753908,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/245.pdb,1.0,1,1,2,1,"0,1",,0.8599147177913581
105,0.328353630277104,8502.020725321287,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/258.pdb,1.0,1,1,2,1,"0,1",,0.8585154394264243
106,0.3277918206962664,8632.792355286001,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/269.pdb,1.0,1,1,2,1,"0,1",,0.8596753024839954
107,0.3284470646409287,8354.56355089633,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/284.pdb,1.0,1,1,2,1,"0,1",,0.8593129096045693
108,0.3278447949793815,8320.702081634941,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/266.pdb,1.0,1,1,2,1,"0,1",,0.8588318229933127
109,0.32742572200769565,8482.175540509897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/298.pdb,1.0,1,1,2,1,"0,1",,0.8597045484782392
110,0.32888217832236505,8470.11769140131,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/273.pdb,1.0,1,1,2,1,"0,1",,0.8586660002374751
111,0.32917696324007384,8449.028676665255,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/221.pdb,1.0,1,1,2,1,"0,1",,0.858578844192079
112,0.3273863244712671,8500.191612918861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/263.pdb,1.0,1,1,2,1,"0,1",,0.8579917909092862
113,0.32870756916809374,8387.319071252554,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/290.pdb,1.0,1,1,2,1,"0,1",,0.865634488792001
114,0.32748644374597696,8350.974286235241,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/262.pdb,1.0,1,1,2,1,"0,1",,0.8588429184341346
115,0.32652509623928644,8456.866497259249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/231.pdb,1.0,1,1,2,1,"0,1",,0.8579704396451215
116,0.3293168516341978,8263.732883677152,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/267.pdb,1.0,1,1,2,1,"0,1",,0.8593602680076149
117,0.32800277780502557,8396.444933829218,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/289.pdb,1.0,1,1,2,1,"0,1",,0.8646416805291702
118,0.3269038621721809,8313.076829555188,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/285.pdb,1.0,1,1,2,1,"0,1",,0.8598426868080524
119,0.3288317152401819,8553.322506204466,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/220.pdb,1.0,1,1,2,1,"0,1",,0.8594916744375684
120,0.3288560559117773,8559.154794432132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/280.pdb,1.0,1,1,2,1,"0,1",,0.8603061067950517
121,0.3268153973267341,8332.541165076347,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/300.pdb,1.0,1,1,2,1,"0,1",,0.8613841478508323
122,0.32643218709412763,8500.427530024877,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/279.pdb,1.0,1,1,2,1,"0,1",,0.8605575547367906
123,0.32847839297624243,8281.778718642425,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/286.pdb,1.0,1,1,2,1,"0,1",,0.8611484622024637
124,0.32966786038954876,8449.39034993193,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/276.pdb,1.0,1,1,2,1,"0,1",,0.8611292303289536
125,0.327594446777167,8477.987941878662,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/241.pdb,1.0,1,1,2,1,"0,1",,0.8602925994811245
126,0.3292127975224236,8592.480836464849,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/275.pdb,1.0,1,1,2,1,"0,1",,0.860758027574583
127,0.32794992241684706,8401.444114187385,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/295.pdb,1.0,1,1,2,1,"0,1",,0.8603354276042258
128,0.32952379445815394,8486.587525299241,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/278.pdb,1.0,1,1,2,1,"0,1",,0.8602013655143217
129,0.331842461465611,8580.194128207275,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/281.pdb,1.0,1,1,2,1,"0,1",,0.860538081830556
130,0.3284224946046351,8437.44340181594,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/248.pdb,1.0,1,1,2,1,"0,1",,0.8589889194129371
131,0.32944591614319174,8251.84025507768,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/257.pdb,1.0,1,1,2,1,"0,1",,0.857961275328626
132,0.3277379084517735,8612.48817349831,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/216.pdb,1.0,1,1,2,1,"0,1",,0.8587676128321583
133,0.3294139931182821,8495.169495506587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/260.pdb,1.0,1,1,2,1,"0,1",,0.8606125368131702
134,0.3290404245877456,8526.261267253132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/299.pdb,1.0,1,1,2,1,"0,1",,0.8594603486904052
135,0.3285749310567565,8381.629477340182,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/182_bench/N0_J1/output_106/pdbs/272.pdb,1.0,1,1,2,1,"0,1",,0.8591797047344762
