,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_0_7mhg,w_0_7mhh,w_0_7mhi,w_0_7mhj,w_0_7mhk
42,0.3815316894883692,5.794490120886032,0.3514858768206209,5.687565829729583,0.2740080923064346,6.179371502240738,,,0.2825654822024076,5.832813108322563,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/42/output_497/pdbs/3.pdb,9790.678737651457,1.0,1.0,1.0,,1.0,
43,,,,,,,,,,,,,,,,,,,,
44,0.3655905680308784,5.73763133010013,0.3190518891858754,5.614949552611782,,,0.2827914218057638,5.708617517708429,0.2771450084836617,5.821581820159802,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/44/output_245/pdbs/30.pdb,10505.570208073756,1.0,1.0,,1.0,1.0,
45,,,,,,,,,,,,,,,,,,,,
46,0.3926810202363913,5.819599062054263,0.3567630942801963,5.706979573744958,,,,,0.2901439983641149,5.855583337334553,0.2918162281568049,5.788488348761077,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/46/output_27/pdbs/2.pdb,10893.696371164157,1.0,1.0,,,1.0,1.0
47,0.3929266211930389,5.804554930073556,,,0.2563878859478748,6.051644966635692,0.2391473874208015,5.617534095320965,0.2487507062931234,5.731297565350507,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/47/output_378/pdbs/282.pdb,15117.072451667931,1.0,,1.0,1.0,1.0,
48,,,,,,,,,,,,,,,,,,,,
49,0.3732798168283109,6.406494173809096,,,0.263417952905763,6.080483287870998,,,0.2560396031148561,5.765386737021484,0.2727222431938557,5.80361395515777,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/49/output_287/pdbs/154.pdb,11881.852315111124,1.0,,1.0,,1.0,1.0
50,0.3879257038656512,5.799840893254958,,,,,0.2542377316326392,5.641220101071356,0.2550014954308109,5.756038901538902,0.2702451634382291,5.711063130363057,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/50/output_412/pdbs/139.pdb,12018.564583075204,1.0,,,1.0,1.0,1.0
51,,,0.3609976466068209,5.711029169899959,0.2525986018262627,6.044773701828284,0.2376904498719311,5.616841031553715,0.2465983151943899,5.7307343316634105,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/51/output_310/pdbs/298.pdb,16047.522343412717,,1.0,1.0,1.0,1.0,
52,,,,,,,,,,,,,,,,,,,,
53,,,0.3363011500128923,6.357002978673704,0.2569287295239014,6.093950380371028,,,0.2606079303965058,5.7731248126275005,0.2758388743036638,5.783483821100869,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/53/output_126/pdbs/41.pdb,12261.33431088079,,1.0,1.0,,1.0,1.0
54,,,0.3553450054142302,5.685591716141664,,,0.2513148505187977,5.6311277190215225,0.2538179517524726,5.753394702355583,0.2604239057591358,5.705888467840409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/54/output_295/pdbs/199.pdb,13797.430308633586,,1.0,,1.0,1.0,1.0
55,,,,,0.2409708067455124,6.009664192879119,0.2393448824038222,5.58429159376738,0.2345861073846798,5.697790139225053,0.2727239209764832,5.714764921639997,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/55/output_304/pdbs/220.pdb,10869.701079372731,,,1.0,1.0,1.0,1.0
56,0.3691319111793223,5.750854374885117,0.3331372921449692,5.642334044811036,0.2553481391907846,6.072476213207612,0.2388284479656816,5.635587587780715,0.2479051472909066,5.755520146963391,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/56/output_224/pdbs/59.pdb,21156.25901515211,1.0,1.0,1.0,1.0,1.0,
57,,,,,,,,,,,,,,,,,,,,
58,0.3415774003864026,6.318608505446481,0.3007291550183218,6.256812517943007,0.2625206150480573,6.116354393358433,,,0.2681758601916629,5.796128718845266,0.2695680524981484,5.786542980243117,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/58/output_118/pdbs/269.pdb,16429.923691343287,1.0,1.0,1.0,,1.0,1.0
59,0.37014880784402,5.747793004587695,0.3241300442937429,5.619011611725204,,,0.2603164674378682,5.657043860676341,0.2586988201729804,5.78026339773571,0.2648260592773583,5.706899342420496,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/59/output_431/pdbs/106.pdb,17397.54172012582,1.0,1.0,,1.0,1.0,1.0
60,0.3780040488177495,6.418837186047624,,,0.2354441387296734,6.0010242116429,0.2242332735546205,5.729623192387917,0.2363118891138036,5.710792641943157,0.2508409828764076,5.759556394906388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/60/output_459/pdbs/92.pdb,24163.035572264835,1.0,,1.0,1.0,1.0,1.0
61,,,0.3578302645480036,5.700693482052805,0.233293617076198,6.014261990257693,0.2228753171979979,5.583896741273601,0.2364431550799434,5.705008803103167,0.2558858286588676,5.680538788676977,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/61/output_175/pdbs/217.pdb,25147.936694018717,,1.0,1.0,1.0,1.0,1.0
62,0.3673198361820852,5.75575827126688,0.3300936978471171,5.642574348993166,0.2435281425206786,6.037942695995665,0.2288586196064325,5.600025342356812,0.2418152387604028,5.731511734290229,0.2592677824028324,5.685142142238469,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/62/output_225/pdbs/209.pdb,31083.34241011568,1.0,1.0,1.0,1.0,1.0,1.0
