,joint,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_0_7mhg,w_0_7mhh,w_0_7mhi,w_0_7mhj,w_0_7mhk
15,11.704117376834816,,,,,0.2644454710892547,6.063977396537372,0.2516351399365688,5.640139980297444,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/15/output_175/pdbs/128.pdb,3828.3068457617273,,,1.0,1.0,,
16,11.832301275503951,,,,,0.2724752655099032,6.078818020642932,,,0.2744659881713515,5.753483254861019,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/16/output_364/pdbs/139.pdb,3736.5138918883335,,,1.0,,1.0,
17,11.83771393379495,,,,,0.280547212592374,6.111465239878376,,,,,0.2992858662493056,5.726248693916574,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/17/output_56/pdbs/201.pdb,3294.3364366663686,,,1.0,,,1.0
18,11.359204615185522,,,,,,,0.2590007337211343,5.63209116990354,0.269125701056248,5.727113445281982,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/18/output_208/pdbs/151.pdb,3849.803878816581,,,,1.0,1.0,
19,11.351808778376189,,,,,,,0.2689961773130376,5.65208484561676,,,0.2763274242756107,5.699723932759429,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/19/output_492/pdbs/122.pdb,3539.245798179146,,,,1.0,,1.0
20,11.507579069708331,,,,,,,,,0.2828231703048693,5.779313740333168,0.2904869739505272,5.728265329375163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/20/output_436/pdbs/283.pdb,3346.1335696762144,,,,,1.0,1.0
21,17.541749569359162,0.3450561774595037,5.684747088283569,0.3119452244226468,5.581491063495098,0.3182932945408947,6.275511417580498,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/21/output_206/pdbs/266.pdb,6519.018241705804,1.0,1.0,1.0,,,
22,17.05802623395707,0.3541424398878485,5.6936299864484265,0.3093154702331251,5.573790320734868,,,0.3144314144433545,5.790605926773776,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/22/output_97/pdbs/216.pdb,6657.916665393526,1.0,1.0,,1.0,,
23,17.184484823533595,0.3569576906876389,5.694664319362292,0.3112335129064863,5.580637096255553,,,,,0.3238413925658593,5.909183407915751,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/23/output_276/pdbs/271.pdb,6289.710340470185,1.0,1.0,,,1.0,
24,17.060962897039943,0.3441049073087623,5.683550006704134,0.3128677666729767,5.561466822081523,,,,,,,0.3082979224760794,5.815946068254285,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/24/output_74/pdbs/275.pdb,6935.360208045759,1.0,1.0,,,,1.0
25,17.567895300053117,0.3890878524421065,5.789581352219894,,,0.2613910613461868,6.102108808644713,0.258130672004363,5.676205139188508,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/25/output_458/pdbs/279.pdb,7213.945248012506,1.0,,1.0,1.0,,
26,17.702228355743312,0.394213578376944,5.795913958032343,,,0.271956621757881,6.109284922456971,,,0.2823792109829766,5.797029475253999,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/26/output_459/pdbs/106.pdb,6974.705102124712,1.0,,1.0,,1.0,
27,17.664131979570413,0.3714415232001044,5.766020546585315,,,0.2763683946852684,6.153676307881131,,,,,0.2778928582060038,5.744435125103966,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/27/output_453/pdbs/230.pdb,6365.3399922010185,1.0,,1.0,,,1.0
28,17.243193821928525,0.3923649779344456,5.800891819482088,,,,,0.2650688792152419,5.669727763411043,0.2732180467452914,5.772574239035393,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/28/output_33/pdbs/278.pdb,7424.837983990327,1.0,,,1.0,1.0,
29,17.197973730912455,0.3839445517901644,5.77670301866374,,,,,0.2790237622217513,5.696847218260371,,,0.2733291192860926,5.724423493988343,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/29/output_63/pdbs/265.pdb,6702.32152882314,1.0,,,1.0,,1.0
30,17.354055250164862,0.3895348242004903,5.783429359850012,,,,,,,0.2949544068566117,5.82463254217048,0.2817482046925649,5.745993348144371,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/30/output_404/pdbs/286.pdb,5996.485559157552,1.0,,,,1.0,1.0
31,17.47223559286941,,,0.355806540983806,5.685215507261375,0.2688089557563887,6.115146208296864,0.253579015239139,5.67187387731117,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/31/output_171/pdbs/282.pdb,7716.886172546991,,1.0,1.0,1.0,,
32,17.612465396919443,,,0.3605756846389193,5.699859574598877,0.2687144535044594,6.116455558998675,,,0.2811703160706819,5.796150263321892,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/32/output_434/pdbs/112.pdb,7176.525708457595,,1.0,1.0,,1.0,
33,17.565004158338084,,,0.3452459300850904,5.661372089821907,0.2865220939436826,6.165178172067312,,,,,0.2879126288704024,5.738453896448866,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/33/output_81/pdbs/196.pdb,6795.88869763336,,1.0,1.0,,,1.0
34,17.128267984186742,,,0.3558669563815259,5.693390575183702,,,0.2626810830900326,5.662585429486733,0.2701807766693295,5.772291979516307,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/34/output_415/pdbs/172.pdb,7937.399801461855,,1.0,,1.0,1.0,
35,17.064634270911792,,,0.3406554215632126,5.656677158792143,,,0.2720717912177653,5.692000503611014,,,0.2759357090208926,5.715956608508634,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/35/output_331/pdbs/232.pdb,7792.388824669849,,1.0,,1.0,,1.0
36,17.221043709316454,,,0.3458891125573194,5.661894229503468,,,,,0.2891252145779853,5.822276911920584,0.2801362957948264,5.736872567892403,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/36/output_1/pdbs/263.pdb,6610.63075199458,,1.0,,,1.0,1.0
37,17.34814573132041,,,,,0.2491218725885748,6.029553430883967,0.2452908478904468,5.604417725599779,0.2497976760194533,5.714174574836664,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/37/output_136/pdbs/284.pdb,7229.071476520815,,,1.0,1.0,1.0,
38,17.374410076231946,,,,,0.2482886256239426,6.0505543963911546,0.2456627738123883,5.615908352898515,,,0.275819636461265,5.707947326942278,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/38/output_417/pdbs/297.pdb,6010.008623606157,,,1.0,1.0,,1.0
39,17.531585397119468,,,,,0.2581812083767041,6.0605191907167,,,0.2652959079493711,5.744257381771322,0.2766321176268334,5.726808824631445,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/39/output_92/pdbs/189.pdb,5407.54340464992,,,1.0,,1.0,1.0
40,17.044507782294634,,,,,,,0.245804402359317,5.60876434648714,0.2591626375841638,5.727240570333812,0.272147042829417,5.708502865473681,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/40/output_125/pdbs/252.pdb,5937.257111525758,,,,1.0,1.0,1.0
41,23.196888025211717,0.3568438146778271,5.722329206720837,0.3242049524611219,5.609761710852309,0.2745456047044003,6.154216023314199,0.2685080025001767,5.71058108432437,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/41/output_395/pdbs/235.pdb,10817.434155427629,1.0,1.0,1.0,1.0,,
42,23.347876477688533,0.3628832496037003,5.7355242975036935,0.3262922945528511,5.624135008482943,0.2796158914111819,6.158141149859907,,,0.2895480423857366,5.830076021841989,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/42/output_461/pdbs/124.pdb,10137.360296885936,1.0,1.0,1.0,,1.0,
43,23.26088807290494,0.3555276902104896,5.709414968391783,0.3112605568279009,5.592576858728941,0.286980232378751,6.201663897625244,,,,,0.2817045257114055,5.757232348158974,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/43/output_492/pdbs/224.pdb,10187.485824931724,1.0,1.0,1.0,,,1.0
44,22.8692458339942,0.3648534656203538,5.7348241038919525,0.3208637485236019,5.612352655672703,,,0.2805687234584732,5.700100877648428,0.2860019215760525,5.821968196781115,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/44/output_111/pdbs/251.pdb,10667.970710831403,1.0,1.0,,1.0,1.0,
45,22.773585990773775,0.3589551519066226,5.719241555549044,0.311367508943743,5.588208439096143,,,0.2822111110773598,5.725115678765221,,,0.2840562705735701,5.741020317363364,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/45/output_153/pdbs/250.pdb,10723.466356413026,1.0,1.0,,1.0,,1.0
46,22.92661722940207,0.354731919817026,5.717547573715883,0.3133443549533373,5.592429435286181,,,,,0.3012680560626548,5.8594452012830285,0.2879212117515475,5.757195019116978,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/46/output_339/pdbs/147.pdb,9534.84964862283,1.0,1.0,,,1.0,1.0
47,23.189493126975425,0.3943145096389027,5.802369130075391,,,0.2527288469471651,6.042819162688256,0.2404769540487831,5.615281104723275,0.256767046479132,5.729023729488499,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/47/output_221/pdbs/254.pdb,15765.590234823798,1.0,,1.0,1.0,1.0,
48,23.201993352469547,0.3805446636504254,5.790352094503119,,,0.2619334896228723,6.073931423384868,0.2464881842876525,5.6377329171699175,,,0.2548088619289754,5.699976917411642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/48/output_373/pdbs/274.pdb,13012.505967402987,1.0,,1.0,1.0,,1.0
49,23.359201486239336,0.3853046270247603,5.789738193972201,,,0.2583267422484123,6.07928206430418,,,0.2650014934447298,5.765186263000617,0.2695989453685584,5.724994964962336,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/49/output_495/pdbs/218.pdb,11992.280007300162,1.0,,1.0,,1.0,1.0
50,22.89641386701242,0.3885097871275992,5.798826768080704,,,,,0.2552215048165141,5.637585332215898,0.2583324582264668,5.754297542595908,0.2667204476783675,5.705704224119907,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/50/output_412/pdbs/141.pdb,12721.01016567602,1.0,,,1.0,1.0,1.0
51,23.08149169013332,,,0.361237437675342,5.704348417271159,0.2443033509495446,6.039544589965515,0.234776599908138,5.610138937330996,0.2538196499074583,5.727459745565644,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/51/output_326/pdbs/141.pdb,17053.699691765574,,1.0,1.0,1.0,1.0,
52,23.09008478151162,,,0.351963604289132,5.682298957724858,0.2572480214168278,6.071536045145748,0.2434535098702254,5.6365519724781565,,,0.2677775971354306,5.6996978061628605,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/52/output_193/pdbs/127.pdb,14505.263799976015,,1.0,1.0,1.0,,1.0
53,23.261107402945193,,,0.3491739586189168,5.682927962327134,0.2583647320737249,6.092763841648683,,,0.267941893029922,5.770946700101445,0.2740463250304787,5.714468898867932,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/53/output_162/pdbs/210.pdb,12505.31876518546,,1.0,1.0,,1.0,1.0
54,22.770165716907965,,,0.3476783070623234,5.683870309281805,,,0.2466312626458142,5.627996831844264,0.2610532743887263,5.755832947108476,0.2704306012718309,5.702465628673419,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/54/output_463/pdbs/111.pdb,13671.510211097377,,1.0,,1.0,1.0,1.0
55,22.9953614560038,,,,,0.239021015229905,6.007830042514574,0.2377591666505185,5.578360468317167,0.2431126107224893,5.700367254473329,0.2709637113110663,5.708803690698729,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/55/output_155/pdbs/267.pdb,11349.677925700787,,,1.0,1.0,1.0,1.0
56,28.83627999857549,0.3681992415996147,5.750136080107075,0.3397924127867294,5.640155932297956,0.2554241888085409,6.061029001042548,0.2388190515812064,5.632221320036505,0.2566293481580773,5.752737665091406,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/56/output_303/pdbs/183.pdb,21435.74297734209,1.0,1.0,1.0,1.0,1.0,
57,28.819531679076647,0.3678385454247105,5.735563098463564,0.3262177215716422,5.6181565983142026,0.2650509812328668,6.104753460497391,0.2476799070963256,5.65735131651237,,,0.2567155398250645,5.703707205289119,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/57/output_192/pdbs/206.pdb,18658.20347852418,1.0,1.0,1.0,1.0,,1.0
58,28.98554214508576,0.3627007228609932,5.738214862150614,0.3367025381652429,5.623762588994073,0.265210148425603,6.109787361801961,,,0.2768823261528927,5.792624114976249,0.2668135187517361,5.721153217162861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/58/output_331/pdbs/268.pdb,16875.33785465788,1.0,1.0,1.0,,1.0,1.0
59,28.49473460606267,0.3659223682003077,5.744116073857864,0.3231897164297345,5.616766190708544,,,0.2538598677646597,5.651626390671535,0.2663987252142477,5.780953984228959,0.2589535713917189,5.701271966595771,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/59/output_318/pdbs/176.pdb,18307.229577887232,1.0,1.0,,1.0,1.0,1.0
60,28.78415757967366,0.3879750019578343,5.803010747939092,,,0.2375013155479425,6.005676976902129,0.224129365543546,5.581308777495938,0.2411158983947104,5.705850262415686,0.250904885530232,5.688310814920814,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/60/output_59/pdbs/222.pdb,24667.670898914545,1.0,,1.0,1.0,1.0,1.0
61,28.675565585923827,,,0.3575677883734442,5.698545321452209,0.2341569801636263,6.01225616817007,0.2200523126169777,5.580605266982463,0.2383251831623346,5.7044683468149415,0.2557407617181499,5.679690482504142,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/61/output_175/pdbs/260.pdb,25245.16447696379,,1.0,1.0,1.0,1.0,1.0
62,34.438804586961425,0.3730932983865476,5.752637474461974,0.3350878998035407,5.641531726883988,0.2451127645459098,6.034414040357188,0.2315054593238003,5.599901228284711,0.2455499663746593,5.730946513643705,0.2541047815276697,5.679373603329856,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/62/output_363/pdbs/202.pdb,31654.234589412063,1.0,1.0,1.0,1.0,1.0,1.0
