,min_xray,avg_min_xray,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg,xray_0_min_0_pdb
0,4.014289998376756,4.190042811411673,0.1344065557119391,0.0691600631220927,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/0/output_72/pdbs/500.pdb
1,4.050252716155909,4.219638167316574,0.1361667593316274,0.0739006518122439,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/1/output_17/pdbs/580.pdb
2,3.823468724320029,4.063629881287728,0.102422634323269,0.0505325530699082,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/2/output_59/pdbs/596.pdb
3,3.882189387436115,4.20397469795273,0.1081080089369834,0.0830608648502626,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/3/output_3/pdbs/598.pdb
4,3.69970918274062,4.099609290921776,0.0792513265147629,0.032700350541156,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/4/output_59/pdbs/384.pdb
5,3.9555460163097385,4.23703461137265,0.1251299161347979,0.0943467051273931,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/5/output_30/pdbs/783.pdb
6,3.656804600420328,4.034416419672389,0.0827804090616584,0.0233336054460984,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/6/output_46/pdbs/527.pdb
7,4.079633753835819,4.332231173020806,0.1410333240859451,0.0595060510930222,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/7/output_33/pdbs/599.pdb
8,3.742421500899166,4.127468371252537,0.0769971107313233,0.0303172278776781,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/8/output_67/pdbs/393.pdb
9,3.830952156357247,4.14928934300768,0.1089739558124099,0.0588053608728352,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/78_sn_real_4x/9/output_31/pdbs/579.pdb
