,state_id,job_id,w_xray_id,field,r_free_0,ff,pdb,r_free_1
411,1.0,17.0,4.0,0.2320250983468345,0.2320250983468345,24060.684142097944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J17_W4/output_4/pdbs/234.pdb,0.232101109525615
412,1.0,17.0,5.0,0.2049626852269203,0.2049626852269203,207985.955551803,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J17_W5/output_0/pdbs/213.pdb,0.2215653614135897
413,1.0,17.0,6.0,0.1995996913046641,0.1995996913046641,616654.4547825974,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J17_W6/output_4/pdbs/80.pdb,0.2520382445885534
414,1.0,17.0,7.0,0.1957392144719885,0.1957392144719885,1006704.6632132408,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J17_W7/output_1/pdbs/150.pdb,0.2670037909068971
415,1.0,17.0,8.0,0.1905261274613684,0.1905261274613684,1383807.1764390692,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J17_W8/output_2/pdbs/219.pdb,0.2665086719179635
416,1.0,17.0,9.0,0.1900905984406002,0.1900905984406002,11633729.60204407,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J17_W9/output_2/pdbs/130.pdb,0.2720234479251807
417,1.0,17.0,10.0,0.186290356670793,0.186290356670793,2314069.162840636,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J17_W10/output_3/pdbs/210.pdb,0.2670585898881287
418,1.0,18.0,0.0,0.4749576578417356,0.4749576578417356,9055.729127812698,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W0/output_1/pdbs/44.pdb,
419,1.0,18.0,1.0,0.3588330613586938,0.3588330613586938,8322.542684096949,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W1/output_1/pdbs/281.pdb,
420,1.0,18.0,2.0,0.2247335828237363,0.2247335828237363,8180.532423194424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W2/output_0/pdbs/285.pdb,
421,1.0,18.0,3.0,0.2038718892952118,0.2038718892952118,7860.01718023904,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W3/output_4/pdbs/288.pdb,
422,1.0,18.0,4.0,0.2147983786359859,0.2147983786359859,9056.032225580464,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W4/output_0/pdbs/253.pdb,
423,1.0,18.0,5.0,0.2505258473687464,0.2505258473687464,27988.508253723045,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W5/output_0/pdbs/186.pdb,
424,1.0,18.0,6.0,0.2485491991022662,0.2485491991022662,314071.99885929347,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W6/output_1/pdbs/290.pdb,
425,1.0,18.0,7.0,0.2639780843296949,0.2639780843296949,585704.3343221409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W7/output_0/pdbs/220.pdb,
426,1.0,18.0,8.0,0.2690325427133424,0.2690325427133424,892319.7912030678,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W8/output_0/pdbs/180.pdb,
427,1.0,18.0,9.0,0.2771398974909661,0.2771398974909661,1141278.1867211976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W9/output_2/pdbs/296.pdb,
428,1.0,18.0,10.0,0.277076887501908,0.277076887501908,1379055.8554223725,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J18_W10/output_4/pdbs/111.pdb,
429,1.0,19.0,0.0,0.3668749443622843,0.3668749443622843,8734.215336930589,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W0/output_0/pdbs/209.pdb,0.3774818082182011
