,xray_0,r_free_0,pdb
0,2.5404863749357287,0.2797811694799317,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/188.pdb
1,2.541384973375361,0.2830466852557863,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/191.pdb
2,2.5420929471923523,0.2806012592863826,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/189.pdb
3,2.542202925058371,0.2819097662688933,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/185.pdb
4,2.5423243266962245,0.2816498075281574,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/197.pdb
5,2.5425849116917845,0.2818676196596877,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/194.pdb
6,2.5430934079605,0.2817936107334838,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/190.pdb
7,2.543388191975088,0.2827122988888214,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/192.pdb
8,2.5435556079070145,0.2817116631193279,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/187.pdb
9,2.543735204342809,0.2827931299135048,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/184.pdb
10,2.543745847568276,0.2811590143582503,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/193.pdb
11,2.543903685222672,0.2833713833386821,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/198.pdb
12,2.54443287897028,0.2815196032647452,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/196.pdb
13,2.544670561155624,0.282715159572688,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/195.pdb
14,2.5451018794646165,0.2837283835296625,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/199.pdb
15,2.5453215515204777,0.2818335797325828,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/186.pdb
16,2.5461836849154897,0.2841608896175094,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/200.pdb
17,2.5462645930751204,0.2823082304776274,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/180.pdb
18,2.5469225209904667,0.2833061342964602,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/183.pdb
19,2.5473941150685318,0.2831142341423133,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/179.pdb
20,2.547545652351023,0.2829891765407561,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/181.pdb
21,2.5493800943007487,0.2814333426254269,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/177.pdb
22,2.549494060870304,0.2830298116060619,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/178.pdb
23,2.549694232803488,0.2855556735946864,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/101_sa_4/1603078/output_754/pdbs/182.pdb
