,min_xray,avg_min_xray,min_xray_r_free_0,avg_min_xray_r_free_0,min_xray_rmsd_ord,avg_min_xray_rmsd_ord,min_xray_rmsd_avg,avg_min_xray_rmsd_avg,pdb
0,3.5240449466885333,3.661267419942524,0.0535622930754235,0.06217259090377581,0.1825500354856417,0.3121498735051675,0.0257638314432904,0.030397362088577743,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/0/output_29/pdbs/395.pdb
1,3.5748186640721924,3.747674334483871,0.0544081478810839,0.06572122989661021,0.1912717558325402,0.7993580577694296,0.0257997184950824,0.03403643748023443,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/1/output_31/pdbs/280.pdb
2,3.5620977348761915,3.6671603921489715,0.0555490318610321,0.06133703569984518,0.2157680903575851,0.3731530007885096,0.0248426314787302,0.030618641681248965,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/2/output_36/pdbs/202.pdb
3,3.45902489465954,3.661757435814443,0.0510629984152119,0.06226255881294901,0.1882313135205874,0.3131838460982191,0.0232546796441348,0.030331683643192105,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/3/output_9/pdbs/294.pdb
4,3.540067099210088,3.7180521538852487,0.0580612978245083,0.07057245193592813,0.2084227276897803,0.43723319474245625,0.0235658411382746,0.031100395591926663,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/4/output_39/pdbs/188.pdb
5,3.562861077950871,3.681964412142211,0.0530839404556788,0.06079288825170181,0.1620730846751106,0.3622933124355563,0.0258279378260888,0.03149609834070628,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/5/output_38/pdbs/263.pdb
6,3.521317724418468,3.632319023524267,0.0562685654383718,0.06292914109680853,0.2964703558470875,0.36032220346099975,0.0235931716174954,0.02811563188998283,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/6/output_17/pdbs/207.pdb
7,3.415608266939038,3.6319132472661444,0.0514213952216615,0.06422870241147505,0.2205227896528885,0.37087968616444655,0.0201033910216857,0.028012863804977015,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/7/output_37/pdbs/212.pdb
8,3.563549192134139,3.7275865734053935,0.0542156430393363,0.06576503435621006,0.3289252267304613,0.7335105865906045,0.0258807199538698,0.03351634782810346,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/8/output_19/pdbs/302.pdb
9,3.2289906002531668,3.5152137624192137,0.0446482339804307,0.05909770266531424,0.2197005240475425,0.3073110209845556,0.0157022374891575,0.024232358812812094,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/9/output_17/pdbs/306.pdb
10,4.21509284494005,4.359056368721176,0.1415616690898832,0.1701975055606952,0.3795413664661274,0.4776951084237535,0.0425037742220479,0.10013605246745444,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/10/output_38/pdbs/193.pdb
11,3.7136384144752608,3.9762558639889396,0.0781472136608377,0.10534907107702045,0.2887349857070229,0.5910232323162622,0.0223157338935784,0.03931574193277045,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/11/output_8/pdbs/270.pdb
12,3.658787483025076,3.8186199491872577,0.0790931227718992,0.09163489925058178,0.3260063973257286,0.4399845731246222,0.0290088479524742,0.04197702355305864,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/12/output_32/pdbs/240.pdb
13,4.0170005466434,4.306940388031099,0.1225879056670832,0.1709505815016557,0.4396696749584445,0.5388285063280904,0.0445719216969776,0.07937472786434457,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/13/output_27/pdbs/350.pdb
14,3.4894644512663864,3.8002834394375626,0.0693713126919808,0.09647534124255865,0.4013587460693234,0.581475330810492,0.0234801623909083,0.0410317274702372,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/14/output_11/pdbs/296.pdb
15,4.070906060760648,4.293580463446025,0.1483304309000518,0.18557244104548423,0.369917633228685,0.6637568418483367,0.0335026426267296,0.062390093293448565,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/15/output_12/pdbs/325.pdb
16,3.758758829037161,3.987383392837671,0.0992505310937683,0.12487518965133466,0.253311011990642,0.42543777628172175,0.027211503038969,0.0447398972397415,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/16/output_6/pdbs/323.pdb
17,3.943224638475157,4.2784720141183845,0.1131551772197116,0.1687636757797916,0.3223071397937697,0.6761980647739297,0.0300262902334828,0.05242828245850954,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/17/output_14/pdbs/274.pdb
18,3.92451846790787,4.195977186578804,0.1145924805398946,0.15138429775178017,0.3958111803083698,0.6863239910850529,0.032966332070878,0.06049644762820299,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/18/output_48/pdbs/187.pdb
19,3.058169127347329,3.620006201617701,0.0440823308467411,0.07985847897396564,0.252006386994214,0.4140667439474914,0.0125288123154821,0.028559140279264587,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/19/output_13/pdbs/267.pdb
20,4.687184723729454,4.83965766166929,0.2791352329299649,0.3038366040122831,0.5825554384537609,0.758792166853472,0.2436274263841465,0.2773804435146874,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/20/output_46/pdbs/189.pdb
21,4.911451391598369,5.0421350050213105,0.3862196035794412,0.41287124655850294,0.8518646285227786,1.0334244945917366,0.3575944824104548,0.4079128637552943,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/21/output_43/pdbs/348.pdb
22,4.69820145206384,4.944459282807945,0.3346526432790473,0.37549301678073027,1.1603448974624662,1.3487586044224482,0.2497607570345468,0.32315957006989054,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/22/output_9/pdbs/237.pdb
23,4.59833880278348,4.887914182593447,0.3143635109314287,0.34907588477638657,0.4610874013362485,0.7621336715351539,0.2545426067680604,0.31131015185999195,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/23/output_19/pdbs/235.pdb
24,4.626974848765874,4.834944145597841,0.286035421819946,0.31288958645464043,0.5926800274731069,0.8088421225565622,0.1738147807146508,0.22386552881406707,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/24/output_4/pdbs/307.pdb
25,4.84218986722784,5.038318208146824,0.3526750637101883,0.3995040836457055,1.3958563847559409,1.562646138155782,0.3426642335202653,0.4105448940728587,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/25/output_43/pdbs/300.pdb
26,4.855383428147105,5.1478615437863615,0.3662347933455051,0.4055265425617396,0.9962627271023444,1.123483613959069,0.30697842218194,0.36911707298086993,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/26/output_35/pdbs/151.pdb
27,4.8797667658807065,5.12371595715371,0.3822443219609395,0.4245747531169998,0.707818372478489,0.8911024118775953,0.376644390813488,0.512806110692648,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/27/output_20/pdbs/180.pdb
28,4.686838233556999,4.873466607424917,0.2847077461937445,0.31392002224634136,0.9912270002262468,1.2797480613681023,0.2671556800771609,0.3150385773666046,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/28/output_41/pdbs/157.pdb
29,4.761475904861806,5.023062776449902,0.3540862810353125,0.3812025322589432,0.7536687627792231,0.9438874426199044,0.359850176208644,0.4030866051751834,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/29/output_34/pdbs/230.pdb
30,5.124285202598064,5.342121720984193,0.4756300065805546,0.5123225199231438,1.804153364688914,1.9995340853789398,0.6058714056139896,0.7668931640931586,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/30/output_13/pdbs/520.pdb
31,4.914301132841399,5.548541761005197,0.5399467475772445,0.5587246382237854,1.6261739888832751,1.7431135143321705,1.5699261777422242,1.8446833462024146,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/31/output_5/pdbs/257.pdb
32,5.321555324571667,5.485824088763273,0.524064748815982,0.5495286896858966,1.5979822667206358,1.7229827385238305,0.9367777095303672,1.0426774353188424,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/32/output_19/pdbs/213.pdb
33,5.161976467972944,5.412078145290335,0.5245832460956291,0.5438673854632532,1.433503383459359,1.6160090538901535,1.2463285098853822,1.3868920015495194,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/33/output_24/pdbs/410.pdb
34,5.038848487994802,5.2114340418039395,0.5072367062949591,0.5313699182163222,1.811221200703842,2.0456929669318185,0.7028978135825432,0.7878077827020872,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/34/output_46/pdbs/369.pdb
35,5.207989475081253,5.2937675785017975,0.5096080044143358,0.531205339148901,1.496332143610381,1.8493480811389065,0.9531832713870824,1.1275489890901302,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/35/output_42/pdbs/394.pdb
36,5.336499626369519,5.487826212181919,0.5331890101863449,0.5460625624988659,1.3448347306835158,1.4568259638177252,0.8450778030949772,0.9957423403960288,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/36/output_10/pdbs/370.pdb
37,4.937880873958711,5.240922267800861,0.474933356869763,0.5112897288549259,1.5051859641876062,1.7475579495609284,0.723499239551859,0.8559326585811212,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/37/output_4/pdbs/233.pdb
38,5.093730153966844,5.2713487413747995,0.5240031712614676,0.5402670869448513,1.8141398390006696,1.9163775038038837,0.8492765456793124,0.9956003292951778,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/38/output_15/pdbs/219.pdb
39,5.1881691521826525,5.320987071582766,0.5239839887133466,0.5413633968617215,1.7473550138920315,1.932537075422232,0.7277579552136332,0.9594257253686906,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/64_native_4x/39/output_34/pdbs/317.pdb
