,min_xray,avg_min_xray,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg,xray_0_min_0_pdb
0,2.008412393504641,3.7392642848742734,0.6249184825263869,2253905.668973348,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/88_sa/0/output_388/pdbs/228.pdb
