,rmsd_min_0,rmsd_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_0/log.csv,0.1082973872839888,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_0/pdbs/600.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_1/log.csv,0.1446532216640776,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_1/pdbs/159.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_12/log.csv,0.0935634183991026,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_12/pdbs/185.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_13/log.csv,0.1377013330494648,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_13/pdbs/183.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_11/log.csv,0.0860866274716213,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_11/pdbs/580.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_25/log.csv,0.0915494058656771,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_25/pdbs/352.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_10/log.csv,0.0918488853259473,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_10/pdbs/324.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_9/log.csv,0.1171746708709218,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_9/pdbs/5.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_26/log.csv,0.0984426137687166,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_26/pdbs/543.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_2/log.csv,0.0955491824948411,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_2/pdbs/392.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_3/log.csv,0.094541852655742,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_3/pdbs/195.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_7/log.csv,0.0894316942440345,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_7/pdbs/8.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_8/log.csv,0.0935630262133669,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_8/pdbs/120.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_5/log.csv,0.0870811910093839,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_5/pdbs/197.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_6/log.csv,0.1279055620271778,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_6/pdbs/324.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_4/log.csv,0.1396136240537889,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_4/pdbs/354.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_18/log.csv,0.0885230923463823,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_18/pdbs/359.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_20/log.csv,0.1123817965985006,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_20/pdbs/184.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_28/log.csv,0.0907633972412083,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_28/pdbs/200.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_32/log.csv,0.1057766493521708,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_32/pdbs/915.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_27/log.csv,0.1223353517095135,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_27/pdbs/940.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_52/log.csv,0.1047043230473911,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_52/pdbs/8.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_54/log.csv,0.0978365641357377,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_54/pdbs/197.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_60/log.csv,0.1012735211798038,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_60/pdbs/126.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_63/log.csv,0.0874616528580212,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_63/pdbs/174.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_33/log.csv,0.0827020789570483,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_33/pdbs/166.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_35/log.csv,0.106945591872263,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_35/pdbs/525.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_34/log.csv,0.1093461384364529,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_34/pdbs/345.pdb
