,xray_0+xray_1,pdb,xray_0,xray_1,r_free_0,r_free_1,w_0_0,w_0_1,w_1_0,w_1_1,w_2_0,w_2_1,w_3_0,w_3_1,w_4_0,w_4_1,w_5_0,w_5_1,w_6_0,w_6_1,w_7_0,w_7_1
54,10.161270735766838,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1680/pdbs/179.pdb,5.110658373186784,5.050612362580054,0.2556768859777961,0.2573069859056352,0.147801135540923,0.1901571553076755,0.1592403171180979,0.1360667711526588,0.1346980273452852,0.1465926742674515,0.0739194481493077,0.0600441999331946,0.1236297895240491,0.1357040774565382,0.1437929678220079,0.1200377551638593,0.0766902032684216,0.0787320999986324,0.1402281112319071,0.1326652667199895
55,10.161388635803707,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_535/pdbs/181.pdb,5.120378379403032,5.041010256400676,0.2605653085856166,0.2594549432313643,0.156612336176816,0.1817121764950832,0.1859114472126626,0.169634170776551,0.1740379803083585,0.1565237565739154,0.1011947197232632,0.0598406026109093,0.119593618468289,0.1072762379237323,0.0543292804300193,0.0905983178212027,0.0638690560385356,0.0631195993577006,0.1444515616420554,0.1712951384409053
56,10.16142142991565,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1473/pdbs/162.pdb,5.105594231328801,5.055827198586849,0.2483603057324505,0.2521281482737433,0.1680814225341837,0.1515138735289658,0.158609050943114,0.1736229029753745,0.0917164671208325,0.0784287287300961,0.1084978543620679,0.0632556024791017,0.1176239369941729,0.0895727198791055,0.1800649825638605,0.2332899807367932,0.0580943865858621,0.0701209543601916,0.1173118988959061,0.1401952373103713
57,10.161574873589249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1982/pdbs/188.pdb,5.0909051979888575,5.070669675600392,0.2538052632515861,0.2724929857311671,0.175916801056551,0.1965345427510316,0.1310874627837976,0.0688092478550543,0.1511225481155589,0.1633349886522264,0.0749992178755827,0.0936811067160631,0.1039880685877452,0.1206865323313046,0.1274908069915486,0.1282978286150592,0.0646873850141365,0.0964380844475449,0.1707077095750793,0.1322176686317153
58,10.161676501222889,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1375/pdbs/167.pdb,5.110671840857476,5.051004660365412,0.2506547957779648,0.2582659343594868,0.0653107672900564,0.1141797221508719,0.2025992970413075,0.2204899881172585,0.0597321414587732,0.107287987501859,0.0673374990284342,0.0675565392758186,0.12951825080253,0.0943501989896154,0.1936649862986765,0.1146977324747337,0.0659135062666821,0.0647165852376919,0.2159235518135399,0.2167212462521508
59,10.162149919751284,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1154/pdbs/187.pdb,5.104618775680895,5.057531144070389,0.2547353069504798,0.2528981037405667,0.0960682487783129,0.1251002226068849,0.124882939720165,0.2005583054298904,0.1430889555592991,0.1480670399636235,0.0585727116499659,0.0706468240945634,0.1345022162818093,0.1370684905465228,0.1429725747955691,0.068602684030824,0.0721534277588583,0.0718169778787587,0.22775892545602,0.1781394554489321
60,10.162292726226019,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_535/pdbs/184.pdb,5.123853220566443,5.038439505659576,0.26357342940449,0.2581719197468883,0.156612336176816,0.1817121764950832,0.1859114472126626,0.169634170776551,0.1740379803083585,0.1565237565739154,0.1011947197232632,0.0598406026109093,0.119593618468289,0.1072762379237323,0.0543292804300193,0.0905983178212027,0.0638690560385356,0.0631195993577006,0.1444515616420554,0.1712951384409053
61,10.162399969430279,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1689/pdbs/172.pdb,5.093631913914918,5.068768055515361,0.2545645239324505,0.2746437299098244,0.0828393283531748,0.14825512332271,0.1608713221978262,0.1562455645187155,0.144648718066678,0.104067640722853,0.0871163038259,0.0754882957300221,0.1444243689478474,0.116524175369653,0.1705502725524843,0.166698166464225,0.0753979142384175,0.078019012003562,0.1341517718176716,0.1547020218682594
62,10.162523185961266,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1735/pdbs/179.pdb,5.110276485829521,5.052246700131745,0.2557847219498943,0.2632125667704268,0.1137590492946194,0.1958886138823684,0.1976086675350473,0.1719921465032054,0.1665850528697239,0.1476140622091723,0.0923131946802622,0.0928881066952323,0.1232957487936381,0.1326321243911621,0.1084936754810412,0.0971786831705299,0.0639007956277067,0.0590170678997776,0.1340438157179608,0.1027891952485517
63,10.164045119720058,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1689/pdbs/173.pdb,5.091414864636108,5.072630255083949,0.2548161544172109,0.2737508164120041,0.0828393283531748,0.14825512332271,0.1608713221978262,0.1562455645187155,0.144648718066678,0.104067640722853,0.0871163038259,0.0754882957300221,0.1444243689478474,0.116524175369653,0.1705502725524843,0.166698166464225,0.0753979142384175,0.078019012003562,0.1341517718176716,0.1547020218682594
64,10.164220558478128,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1689/pdbs/181.pdb,5.106564969605869,5.05765558887226,0.2560216273939154,0.266083708730766,0.0828393283531748,0.14825512332271,0.1608713221978262,0.1562455645187155,0.144648718066678,0.104067640722853,0.0871163038259,0.0754882957300221,0.1444243689478474,0.116524175369653,0.1705502725524843,0.166698166464225,0.0753979142384175,0.078019012003562,0.1341517718176716,0.1547020218682594
65,10.164442675059101,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/154_N8_J2/558391/output_1968/pdbs/162.pdb,5.101023620472885,5.063419054586216,0.2513065387513745,0.2668006713590701,0.0838299873812461,0.1383986262458859,0.1252007928804308,0.1532614726046485,0.1915822433780008,0.1130980453779015,0.0639379884649402,0.0551627545550099,0.1168987486233309,0.1147065706471728,0.2021053584685145,0.1769812957672729,0.0530450685289511,0.0498896518384856,0.1633998122745853,0.1985015829636225
