,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_pdb
0,3.6882344232550426,0.0750977877409032,0.2087735954874808,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/0/output_76/pdbs/372.pdb
1,3.8634441995842086,0.095993485761592,0.066794670904788,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/1/output_474/pdbs/605.pdb
2,3.806728340320879,0.0945800894215495,0.0468580616556032,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/2/output_449/pdbs/423.pdb
3,3.9126892011153833,0.0967892473904387,0.0960375600370974,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/3/output_269/pdbs/404.pdb
4,3.664440195965245,0.0693005022271246,0.2492927267542516,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/4/output_400/pdbs/626.pdb
5,3.891864047407626,0.0964125297758381,0.1727863299202924,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/5/output_245/pdbs/1076.pdb
6,4.021965341261197,0.1098937322027487,0.0522939969284996,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/6/output_209/pdbs/798.pdb
7,3.874009361580851,0.0954019701164562,0.0700404558251353,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/7/output_42/pdbs/515.pdb
8,3.724456224399341,0.0723304838158612,0.2073223293784044,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/8/output_130/pdbs/1427.pdb
9,3.840912823595866,0.0935946299543606,0.0978700184560989,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/137_native_1_cif/9/output_148/pdbs/402.pdb
