,n,rmsd_avg_0_mean,rmsd_avg_0_std
1,,0.05677204667530369,0.014362637098775886
2,,0.04903907404717269,0.009856114923163002
3,,0.04591797027266122,0.007597257312975382
4,,0.044120893390446045,0.00568489854179278
5,,0.042847996953198,0.004021483639030951
6,,0.042278048527278636,0.003420478389500875
7,,0.041843229817749024,0.003000431622542199
8,,0.04146801774835547,0.0026656846504945725
9,,0.041200308678012526,0.002572681388236753
10,,0.04100585046487006,0.0023590461786208894
11,,0.04083705759489993,0.0022118291752346417
12,,0.04064375641390294,0.002067077970516394
13,,0.04048998436003694,0.0018799547384092186
14,,0.040372156831234865,0.0018328950152868382
15,,0.04025707480798246,0.001786350218520192
16,,0.040151691009190964,0.0017390350157613856
17,,0.040041871452346015,0.0017276358439554578
18,,0.039944299199533476,0.0017028894581252163
19,,0.03985532386968008,0.0016584773327495614
20,,0.039778429172835944,0.0016444669237452815
21,,0.039726602324503396,0.001641791091160676
22,,0.03965844302478652,0.001631824040571639
23,,0.039550702578676745,0.0016145839121282047
24,,0.03949000562282468,0.001600346812385507
25,,0.03944499568571121,0.0016023034086482789
26,,0.03938983931723583,0.0015767069198858777
27,,0.03932854280601183,0.0015686707083028273
28,,0.03927022674267629,0.0015546223564333527
29,,0.039239266024166455,0.0015430947881482804
30,,0.039214435324694305,0.0015350884436579819
31,,0.03917890273318784,0.0015321236279242521
32,,0.03914889725504114,0.0015305560590896084
33,,0.039100332488695405,0.0015252822330544206
34,,0.039053439155007245,0.0015138595536004333
35,,0.03900889497697324,0.0015071077807606234
36,,0.03895859759780277,0.00149934530203518
37,,0.03892170886511374,0.0014927899028122711
38,,0.038900669414539256,0.0014858131786043827
39,,0.03883048723428468,0.0014757973800849128
40,,0.038797318648336104,0.0014746610626641212
41,,0.038770802064891835,0.001457610325227056
42,,0.03872719640931338,0.0014465486146638053
43,,0.03869335613059064,0.0014436247072397272
44,,0.03866515697998355,0.0014446827800022883
45,,0.03863467428974731,0.0014384505090399215
46,,0.03861165499318093,0.001430474688251845
47,,0.0385895147840098,0.0014370368932911841
48,,0.03855614073881738,0.0014328786954228314
49,,0.03855670557887933,0.0014335608461136927
50,,0.03851365237875496,0.001407921712051592
51,,0.03849738423738459,0.0014038713568594755
52,,0.03847496400686877,0.0014018494513039891
53,,0.03845311003898114,0.0013981263531672177
54,,0.038432492591968404,0.0013894782806081266
55,,0.03840873050355822,0.001381473146693821
56,,0.03838465700736056,0.0013798216354882701
57,,0.03835997245334249,0.0013631174792052905
58,,0.03833782254641492,0.0013587413736310214
59,,0.03831737995568452,0.0013459404939869784
60,,0.038290885064788414,0.0013396184673362275
61,,0.03825859938781692,0.0013311422954381804
62,,0.038238869748428723,0.0013257748691185172
63,,0.038223498138567416,0.0013184344111130388
64,,0.038214728847018174,0.0013200881876533452
65,,0.038195105412135374,0.0013201063753070551
66,,0.03817101313569987,0.0013112919508416706
67,,0.03814597860472658,0.0013054030524584379
68,,0.03811802869061514,0.0013000577783586534
69,,0.038099706937915805,0.001294975633328984
70,,0.03807669469364717,0.0012914623467044691
71,,0.03806585259624291,0.001290722297938172
72,,0.03805171346362607,0.001282232759639101
73,,0.0380354996921373,0.0012783895011328832
74,,0.03802022918725814,0.0012755000569748926
75,,0.03800682257366965,0.001277598123848334
76,,0.03799150880085043,0.0012775816353269198
77,,0.037974941824401975,0.0012756311689576965
78,,0.03796303492460313,0.0012766858522765586
