,r_free_0,pdb
0,0.3134210709903496,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/149.pdb
1,0.3149741172442274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/148.pdb
2,0.3177146693757029,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/157.pdb
3,0.3177151936349697,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/159.pdb
4,0.3179461755053256,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_689/pdbs/162.pdb
5,0.3180525951089715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/160.pdb
6,0.3181808559963093,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/135.pdb
7,0.3189588304373701,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/120.pdb
8,0.3190484890729956,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_689/pdbs/161.pdb
9,0.3193587327854846,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_145/pdbs/158.pdb
10,0.3195092722602217,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/134.pdb
11,0.3195217463905731,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/156.pdb
12,0.3197342408624518,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/140.pdb
13,0.3197962685392701,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_689/pdbs/163.pdb
14,0.3198245433230969,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/158.pdb
15,0.3198912037558507,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/150.pdb
16,0.3199067986625576,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/132.pdb
17,0.3199582126684303,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/141.pdb
18,0.3200795680907652,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/128.pdb
19,0.3200829997551573,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/161.pdb
20,0.3201115071046916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/138.pdb
21,0.3203306083712879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/151.pdb
22,0.3203433786414397,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_156/pdbs/119.pdb
23,0.3203679233729398,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_180/pdbs/140.pdb
24,0.3203682377577346,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/127.pdb
25,0.3204203506207107,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_321/pdbs/142.pdb
26,0.3205755354452544,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/124.pdb
27,0.320665984609037,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/119.pdb
28,0.3206807208238938,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_321/pdbs/144.pdb
29,0.3207520209838764,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/137.pdb
30,0.3209240704687523,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/163.pdb
31,0.3209457242103069,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/131.pdb
32,0.3209690425677329,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_321/pdbs/143.pdb
33,0.3209703033201119,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/162.pdb
34,0.3210517302792449,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_699/pdbs/144.pdb
35,0.3211140571108164,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_410/pdbs/123.pdb
36,0.3211648846996845,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/143.pdb
37,0.321211912084598,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/136.pdb
38,0.3212497150572115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/129.pdb
39,0.3212925399728775,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/164.pdb
40,0.3213089698702361,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/133.pdb
41,0.3213421924588557,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_560/pdbs/158.pdb
42,0.3214041967248919,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/129.pdb
43,0.3214457996082188,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/121.pdb
44,0.3215239626782369,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_173/pdbs/179.pdb
45,0.3215290730928729,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/128.pdb
46,0.3215521589058738,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/123.pdb
47,0.3216500639617879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_145/pdbs/157.pdb
48,0.3216529864318433,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_40/pdbs/174.pdb
49,0.3217124334358953,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_410/pdbs/124.pdb
50,0.3217185209737226,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_87/pdbs/143.pdb
51,0.3217191285861208,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/169.pdb
52,0.3217253662549565,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_681/pdbs/119.pdb
53,0.3217489551621344,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/165.pdb
54,0.3217518652168472,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_40/pdbs/175.pdb
55,0.3217704627974556,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/130.pdb
56,0.3217882076787948,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_560/pdbs/160.pdb
57,0.3218138768282144,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/168.pdb
