,r_free,ff,pdb,w_0,cif_name,N,J,job_id,cifs,w_1
0,0.3409875659897356,3240.4272042034227,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/0/output_89/pdbs/187.pdb,1.0,0,1,1,0,0,
1,0.2993722089334046,2972.995230886537,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/1/output_227/pdbs/259.pdb,1.0,0,1,2,1,"0,1",
2,0.2919416758028282,3176.202704313638,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/1/output_178/pdbs/144.pdb,1.0,1,1,2,1,"0,1",
3,0.2073269205049246,4088.548926029104,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/2/output_24/pdbs/297.pdb,1.0,0,1,1,2,0,
4,0.1800889946629378,7723.589741057667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/3/output_226/pdbs/255.pdb,1.0,0,1,2,3,"0,1",
5,0.2130224373123199,7840.008871187413,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/3/output_226/pdbs/245.pdb,1.0,1,1,2,3,"0,1",
6,0.3113168628843949,3105.642799759581,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/4/output_157/pdbs/251.pdb,1.0,0,1,1,4,0,
7,0.2661534905813172,7124.261591088452,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/5/output_173/pdbs/285.pdb,1.0,0,1,2,5,"0,1",
8,0.2670811146330859,7359.179246232656,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/5/output_133/pdbs/216.pdb,1.0,1,1,2,5,"0,1",
9,0.3109162630522548,3292.273809941881,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/6/output_230/pdbs/267.pdb,1.0,0,1,1,6,0,
10,0.255024074142356,7486.087580193845,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/7/output_233/pdbs/253.pdb,1.0,0,1,2,7,"0,1",
11,0.2415097974519482,7385.759683999273,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/7/output_24/pdbs/289.pdb,1.0,1,1,2,7,"0,1",
12,0.2592602143652716,3476.585924725542,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/8/output_159/pdbs/285.pdb,1.0,0,1,1,8,0,
13,0.2351699159750381,7341.592157282615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/9/output_34/pdbs/231.pdb,1.0,0,1,2,9,"0,1",
14,0.2453135773958061,7411.817973849939,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/9/output_64/pdbs/286.pdb,1.0,1,1,2,9,"0,1",
15,0.1991145058122785,4075.0749321880407,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/10/output_54/pdbs/260.pdb,1.0,0,1,1,10,0,
16,0.187409693738555,3766.793293611333,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/11/output_17/pdbs/280.pdb,1.0,0,1,2,11,"0,1",
17,0.1897283045522236,3843.9786631611073,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/11/output_17/pdbs/236.pdb,1.0,1,1,2,11,"0,1",
18,0.333495799824813,3158.4827213713943,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/12/output_111/pdbs/143.pdb,1.0,0,1,1,12,0,
19,0.28174070756075,7134.950418287224,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/13/output_143/pdbs/268.pdb,1.0,0,1,2,13,"0,1",
20,0.2778402364305536,6716.805974310348,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/13/output_72/pdbs/289.pdb,1.0,1,1,2,13,"0,1",
21,0.2646214818081386,14835.429461585743,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/14/output_236/pdbs/243.pdb,1.0,0,1,1,14,0,
22,0.248764832164371,7467.02208692404,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/15/output_86/pdbs/299.pdb,1.0,0,1,2,15,"0,1",
23,0.2577940868647484,7312.616143647241,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/15/output_226/pdbs/285.pdb,1.0,1,1,2,15,"0,1",
24,0.2905815098157019,17907.360536280543,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/16/output_36/pdbs/273.pdb,1.0,0,1,1,16,0,
25,0.2608392932850572,7745.233056600256,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/17/output_46/pdbs/276.pdb,1.0,0,1,2,17,"0,1",
26,0.2492219972233852,7539.066215557656,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/17/output_138/pdbs/232.pdb,1.0,1,1,2,17,"0,1",
27,0.213596108421342,3887.283833837416,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/18/output_155/pdbs/280.pdb,1.0,0,1,1,18,0,
28,0.1974079811936743,3797.294627078853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/19/output_132/pdbs/230.pdb,1.0,0,1,2,19,"0,1",
29,0.1962108929607728,3696.075354360247,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/19/output_215/pdbs/221.pdb,1.0,1,1,2,19,"0,1",
30,0.2147944244190109,31418.05346213857,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/20/output_183/pdbs/289.pdb,0.4998322283975184,0,2,1,20,0,0.5001677716024815
31,0.1900370500794228,15995.47937826885,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/21/output_125/pdbs/268.pdb,0.492560204852733,0,2,2,21,"0,1",0.5074397951472669
32,0.1800608214939921,16015.27920952443,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/21/output_125/pdbs/279.pdb,0.4927456233581613,1,2,2,21,"0,1",0.5072543766418387
33,0.1706419695681524,31466.223690704348,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/22/output_92/pdbs/281.pdb,0.2831383003578882,0,2,1,22,0,0.7168616996421118
34,0.1765030160134294,14860.74158435098,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/23/output_220/pdbs/279.pdb,0.2522791205041543,0,2,2,23,"0,1",0.7477208794958456
35,0.1930505682526277,14713.953835893297,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/23/output_16/pdbs/280.pdb,0.7216203785060629,1,2,2,23,"0,1",0.2783796214939372
36,0.2276051542864818,31859.68420460044,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/24/output_245/pdbs/229.pdb,0.501445938602385,0,2,1,24,0,0.4985540613976151
37,0.1825799795637733,15305.714256375502,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/25/output_75/pdbs/292.pdb,0.5227610361735825,0,2,2,25,"0,1",0.4772389638264175
38,0.1815049825194979,15472.491584447149,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/25/output_75/pdbs/273.pdb,0.5257097626480345,1,2,2,25,"0,1",0.4742902373519654
39,0.2398201169256834,33066.97926306527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/26/output_8/pdbs/263.pdb,0.4727273731207721,0,2,1,26,0,0.5272726268792279
40,0.1899963532161953,14881.557639227483,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/27/output_224/pdbs/289.pdb,0.5902867499687137,0,2,2,27,"0,1",0.4097132500312863
41,0.1856502218757693,14881.557639227483,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/27/output_224/pdbs/289.pdb,0.615758727477698,1,2,2,27,"0,1",0.384241272522302
42,0.2263931632013412,7810.057271260174,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/28/output_39/pdbs/291.pdb,0.2879535916836449,0,2,1,28,0,0.712046408316355
43,0.1930889967353498,15382.793102013951,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/29/output_76/pdbs/292.pdb,0.4030016721790436,0,2,2,29,"0,1",0.5969983278209564
44,0.1815071432126545,14920.856608388867,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/29/output_181/pdbs/292.pdb,0.5845105775076805,1,2,2,29,"0,1",0.4154894224923194
45,0.1530503051259341,31545.967888714145,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/30/output_216/pdbs/298.pdb,0.1889541342092462,0,2,1,30,0,0.8110458657907537
46,0.1469499232838096,8790.968711391615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/31/output_127/pdbs/260.pdb,0.9326230696718067,0,2,2,31,"0,1",0.0673769303281931
47,0.1519026512496469,8767.237593431024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/31/output_127/pdbs/261.pdb,0.91522961084651,1,2,2,31,"0,1",0.0847703891534899
