,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_pdb
0,3.390774295275749,0.0543310889104574,0.2194394352606533,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/134_res_15/0/output_684/pdbs/1086.pdb
1,3.23705799782712,0.0454186463755004,0.1997480351899618,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/134_res_15/1/output_168/pdbs/547.pdb
