,xray_0_min_0,xray_0_min_0_rmsd_avg,xray_0_min_0_r_work_0,xray_0_min_0_r_free_0,xray_0_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_114/log.csv,5.337090957023854,0.2132822290351332,0.2338799684570279,0.2794945983560663,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_114/pdbs/194.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_33/log.csv,5.335443868519038,0.209001626685271,0.2326532337269181,0.278584048443942,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_33/pdbs/150.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_106/log.csv,5.335871280601986,0.2085576629271776,0.2336110696042785,0.2765337612766045,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_106/pdbs/171.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_46/log.csv,5.3363231007897545,0.2100203566812806,0.2338064661135986,0.2759703350941886,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_46/pdbs/157.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_4/log.csv,5.335740794462428,0.2168755976709878,0.2336796763443552,0.2804303129942065,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_4/pdbs/184.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_118/log.csv,5.336258002811417,0.2194733828902446,0.2335184316184492,0.2779043269328718,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_118/pdbs/166.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_55/log.csv,5.335394359993985,0.2228940290952448,0.2332690028107197,0.2783722511804318,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_55/pdbs/171.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_62/log.csv,5.333448392573068,0.2154328432113403,0.2321711413811093,0.2743081410417348,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_62/pdbs/183.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_49/log.csv,5.335910788589188,0.2263462285471872,0.233105454835279,0.2775938544959496,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_49/pdbs/198.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_11/log.csv,5.334480687614843,0.2224887302147211,0.233110903556538,0.2768291359519236,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_11/pdbs/189.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_95/log.csv,5.336001670955706,0.2156991889464778,0.2327207880711736,0.2766463320927548,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_95/pdbs/166.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_57/log.csv,5.333870813030016,0.217319362641333,0.2331305118737657,0.2779981722174081,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_57/pdbs/188.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_77/log.csv,5.336528804774716,0.2227146052557758,0.2328139421819914,0.2759608805397767,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_77/pdbs/145.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_121/log.csv,5.335955044973432,0.2132068733012066,0.2327748442935667,0.2783087241812569,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_121/pdbs/158.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_93/log.csv,5.335635050496213,0.2092681676949603,0.2336341426405521,0.2767149306071085,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_93/pdbs/147.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_53/log.csv,5.33565739020368,0.2127471574029684,0.233509372190092,0.2758487996134818,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_53/pdbs/147.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_12/log.csv,5.337853443700808,0.2225383185169853,0.2339477364129293,0.2764464547033424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_12/pdbs/157.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_117/log.csv,5.33418326602213,0.212521020249013,0.2328377842500071,0.2768766955252325,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_117/pdbs/187.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_134/log.csv,5.334962854712821,0.226099173887659,0.2327165104980069,0.2775294509476623,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_134/pdbs/181.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_128/log.csv,5.336085890872703,0.2112238063099439,0.2334929660915545,0.2779953452042883,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_128/pdbs/191.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_130/log.csv,5.337278997812036,0.2126177379744424,0.2338193862703377,0.2763089756113269,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_130/pdbs/118.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_124/log.csv,5.335461383951032,0.2137108033009997,0.2332715663790547,0.277064082858714,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_124/pdbs/199.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_136/log.csv,5.333671838774458,0.2106731214894666,0.2332324894899625,0.2771988597734039,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_136/pdbs/194.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_127/log.csv,5.336503438169379,0.2147918613033769,0.2338124534764971,0.2788548254968613,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_127/pdbs/152.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_132/log.csv,5.3358914479375645,0.2095677010712094,0.2330779393752385,0.2802816071993423,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_132/pdbs/193.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_133/log.csv,5.3361299456244335,0.2108192824781442,0.2335280546026352,0.2789947067814182,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_133/pdbs/190.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_138/log.csv,5.33399348514741,0.2150812618197841,0.2327030336009632,0.2753558866094694,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_138/pdbs/197.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_154/log.csv,5.33522386397854,0.2142125089201311,0.2334885326936975,0.276493610952614,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_154/pdbs/138.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_155/log.csv,5.332779651267926,0.216176915746342,0.2334842979718407,0.2747624122663874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_155/pdbs/131.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_142/log.csv,5.335242097644968,0.2130333101175559,0.2333909381140969,0.2770821023245666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_142/pdbs/145.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_161/log.csv,5.333374018573534,0.2107123603713226,0.2329098209373714,0.274934619535172,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_161/pdbs/155.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_159/log.csv,5.334164672759715,0.2207871834419721,0.23274381377194,0.2763205616696551,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_159/pdbs/159.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_160/log.csv,5.336465392254616,0.2114985819074633,0.2331293116272331,0.2784697990710162,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_160/pdbs/187.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_141/log.csv,5.335068680984232,0.2127201288636661,0.2333102883344473,0.2743453940282194,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_141/pdbs/139.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_158/log.csv,5.334793282439408,0.2237511001992635,0.2330138262035057,0.279412049361984,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_158/pdbs/199.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_143/log.csv,5.334784628059288,0.220428606088038,0.232586539555145,0.2785723408064365,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_143/pdbs/164.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_146/log.csv,5.334535339675608,0.2119444983869477,0.2336023168270596,0.2771358970819171,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_146/pdbs/192.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_147/log.csv,5.335443497362494,0.2133573978212885,0.2333513328418482,0.2778443971715401,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_147/pdbs/191.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_150/log.csv,5.335482187455196,0.2143195954102851,0.2330534886820213,0.2782423759181661,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_150/pdbs/197.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_145/log.csv,5.337035897146291,0.2160528323210736,0.2344535732638031,0.2771639873324437,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_145/pdbs/81.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_173/log.csv,5.3355070574572245,0.2145137501257936,0.2330272692245055,0.2783782285968203,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_173/pdbs/195.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_176/log.csv,5.335760465875511,0.2185042817610063,0.2333591697524705,0.2782188715343683,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_176/pdbs/171.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_162/log.csv,5.3356313282873415,0.2228452041806152,0.2334946943429189,0.2749957388741424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_162/pdbs/143.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_164/log.csv,5.33512565562098,0.2148519145978292,0.2321325739071611,0.2760801323209027,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_164/pdbs/122.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_175/log.csv,5.335991523224522,0.2142090182886585,0.2335656954250698,0.2784319667302642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_175/pdbs/188.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_165/log.csv,5.335395744807958,0.2151420415507835,0.2340512275529031,0.2749218342935297,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_165/pdbs/146.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_179/log.csv,5.336310024080251,0.2125215398400154,0.2339516732494029,0.2780075555691919,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_179/pdbs/76.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_180/log.csv,5.336006598467433,0.208591513711724,0.2338557728397019,0.2770699478330465,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_180/pdbs/128.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_63/log.csv,5.3357345736792,0.213069572527064,0.2332859524333761,0.2758887855095164,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_63/pdbs/125.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_187/log.csv,5.334931780362669,0.2108578291806499,0.2334252588371722,0.2759857485830307,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_187/pdbs/189.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_188/log.csv,5.333813957529731,0.2081983020896436,0.2328395179628535,0.2748900636469669,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_188/pdbs/131.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_119/log.csv,5.33461913387501,0.2194795898019422,0.2329437748773264,0.2759199896458591,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_119/pdbs/169.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_196/log.csv,5.3353672418629685,0.2141351724765128,0.2334838073323612,0.2769587495047464,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_196/pdbs/142.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_194/log.csv,5.336544685388153,0.2116249307821656,0.2339730610529801,0.2771972532651323,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_194/pdbs/173.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_190/log.csv,5.33603544316006,0.2134561794433121,0.2334374256080827,0.2769436365609908,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_190/pdbs/173.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_14/log.csv,5.336668460245932,0.2083094423816731,0.2339177763994318,0.2774117903802277,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_14/pdbs/118.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_204/log.csv,5.334833192648017,0.2220143515928009,0.2333239435332268,0.2770695260011291,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_204/pdbs/152.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_202/log.csv,5.335309233456042,0.2124788534770666,0.2334740512897797,0.2771901852651023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_202/pdbs/158.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_201/log.csv,5.337211256902513,0.2116862886689355,0.2337986654044272,0.2770852324264717,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_201/pdbs/173.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_205/log.csv,5.336515730546113,0.212155082628092,0.2335631046693409,0.2739231549300776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_205/pdbs/179.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_206/log.csv,5.335592026625172,0.2203800766397685,0.2342579280961817,0.2767255478141104,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_206/pdbs/192.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_222/log.csv,5.336618465852445,0.2109867560235772,0.2332837388288212,0.2771554208985053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_222/pdbs/178.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_79/log.csv,5.336983760196062,0.2094917742191504,0.2331811200904648,0.278791555328321,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_79/pdbs/196.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_212/log.csv,5.334095643425305,0.2108257478907234,0.2322817525130794,0.2761345648484796,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_212/pdbs/135.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_234/log.csv,5.335515431492956,0.2131789749253417,0.2326905791762035,0.2776600921140797,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_234/pdbs/196.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_226/log.csv,5.336632288364046,0.2108356878540079,0.2333495386140392,0.276343622114324,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_226/pdbs/192.pdb
