,r_free_0_min_0,r_free_0_min_0_rmsd_avg,r_free_0_min_0_xray_0,r_free_0_min_0_r_work_0,r_free_0_min_0_pdb,r_free_0_min_0_occ_0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_86/log.csv,0.275915926090725,0.2156941873808551,5.343016534007596,0.2352145379150227,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_86/pdbs/63.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_23/log.csv,0.2739867958001191,0.2240780283967857,5.337715303118941,0.2338557740662879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_23/pdbs/90.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_116/log.csv,0.2758991285813891,0.2142899202368714,5.358988050005213,0.2398015859905997,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_116/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_56/log.csv,0.2740941220304068,0.2126543076810263,5.354735379470376,0.239236376771636,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_56/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_114/log.csv,0.2756444698712643,0.210272102505175,5.337168905481252,0.2342760999300381,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_114/pdbs/190.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_33/log.csv,0.2757325776481708,0.2132716029409551,5.356897761718853,0.2394789556328684,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_33/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_106/log.csv,0.2747199537936855,0.2102097865595741,5.338976126619006,0.2337921878278952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_106/pdbs/135.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_46/log.csv,0.2747992085952027,0.209139004783589,5.345337757384058,0.2356213818150976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_46/pdbs/44.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_4/log.csv,0.2736095462748191,0.2120745950344681,5.358575762166157,0.239910795617757,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_4/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_118/log.csv,0.2755899205452972,0.2211527020676928,5.340570943913514,0.2342227726323851,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_118/pdbs/108.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_55/log.csv,0.2753925973776087,0.2131730628863584,5.356042581355781,0.2394725932590691,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_55/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_62/log.csv,0.2743081410417348,0.2154328432113403,5.333448392573068,0.2321711413811093,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_62/pdbs/183.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_49/log.csv,0.274813402773443,0.2244431993518824,5.33671999476604,0.2341144826744433,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_49/pdbs/181.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_11/log.csv,0.2760417857512627,0.2118444973140423,5.357960125026331,0.2395208943099637,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_11/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_95/log.csv,0.274819174308277,0.211472887624197,5.343871787262373,0.2356006681711213,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_95/pdbs/62.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_57/log.csv,0.2744509045460798,0.2272850716570293,5.338657224622866,0.2344544828900115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_57/pdbs/111.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_77/log.csv,0.2756296748210352,0.2129918245760473,5.356909170930411,0.2392568645588674,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_77/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_121/log.csv,0.275198272374907,0.2114124464499211,5.33860012321245,0.2342935699213282,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_121/pdbs/94.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_93/log.csv,0.2746884114325608,0.2133837128505136,5.337454490189014,0.2334004237289247,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_93/pdbs/155.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_53/log.csv,0.2744045416837226,0.2099834350063415,5.359151040661041,0.2399723937028116,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_53/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_12/log.csv,0.2751457587429084,0.2113406300623574,5.356450022173173,0.2390077225269516,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_12/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_117/log.csv,0.2736219510453187,0.2121811836177698,5.357560281019111,0.2395376320277944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_117/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_134/log.csv,0.2746700341257103,0.218214966854392,5.338173874454173,0.233393309994272,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_134/pdbs/111.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_128/log.csv,0.2743022003060499,0.211255519628026,5.33729288680361,0.2334995513903432,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_128/pdbs/158.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_130/log.csv,0.2756407204489874,0.2198953797037494,5.3479265262789255,0.2363379883565441,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_130/pdbs/32.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_124/log.csv,0.2742545586740807,0.2167160132827621,5.341372029829373,0.2353468344177774,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_124/pdbs/62.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_136/log.csv,0.2751822087721537,0.2114432770406193,5.34683782230776,0.2357299855427224,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_136/pdbs/45.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_127/log.csv,0.2756431998809579,0.2197868892577094,5.338980383907393,0.2337959331670424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_127/pdbs/103.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_132/log.csv,0.2753458211500366,0.2147648840723875,5.336455783651191,0.233605386444978,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_132/pdbs/133.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_133/log.csv,0.2747248373537753,0.2116234468547725,5.347832118364477,0.2370371883148076,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_133/pdbs/40.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_138/log.csv,0.2741664119135567,0.2155874995356172,5.3357751854546205,0.2326815296764514,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_138/pdbs/96.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_154/log.csv,0.2749013065389142,0.2124767955102983,5.33810444078554,0.2338903855762148,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_154/pdbs/119.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_155/log.csv,0.273446225276918,0.2092771374795681,5.343190759612676,0.2354955845718036,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_155/pdbs/51.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_142/log.csv,0.2758357581271062,0.2084164463424228,5.335975797186769,0.2335383864339693,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_142/pdbs/163.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_161/log.csv,0.2746690954308617,0.2108581198053162,5.333562700639061,0.232815778234577,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_161/pdbs/185.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_159/log.csv,0.2740400055659736,0.2153467174821273,5.33790725131214,0.2333961040324708,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_159/pdbs/114.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_160/log.csv,0.2736811021795591,0.211466699642587,5.3377711503643095,0.2341354805910658,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_160/pdbs/96.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_141/log.csv,0.2738495822358849,0.2048353254527929,5.343261073643063,0.2363998214373568,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_141/pdbs/56.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_158/log.csv,0.2758929999497566,0.2107805509390608,5.3450898582012165,0.2352180122628914,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_158/pdbs/44.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_143/log.csv,0.2755398861303266,0.2157106590700818,5.336851248648389,0.2334523245531132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_143/pdbs/96.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_146/log.csv,0.2743371398282914,0.2124841619060425,5.340497683363552,0.23395214209461,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_146/pdbs/96.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_147/log.csv,0.274977913405143,0.21155324244066,5.339080605139918,0.2331094079953789,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_147/pdbs/184.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_150/log.csv,0.2756218207190987,0.209083920404355,5.34346275150912,0.234691869374415,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_150/pdbs/64.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_145/log.csv,0.2762285269494358,0.2123685386399286,5.340350755329242,0.2335696955929489,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_145/pdbs/197.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_173/log.csv,0.2738092716041812,0.2112368853658534,5.356373728584956,0.2397114053316275,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_173/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_176/log.csv,0.2744101117598327,0.2099061403012972,5.354986773047181,0.2388354219475898,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_176/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_162/log.csv,0.2742074089746805,0.220022092961173,5.338833173451446,0.2337702392589527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_162/pdbs/96.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_164/log.csv,0.2744274560526867,0.2110903174839125,5.339907838804407,0.234288254992166,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_164/pdbs/102.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_175/log.csv,0.2742271832491522,0.2135416663677726,5.336810681458936,0.2333701895054296,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_175/pdbs/81.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_165/log.csv,0.2749218342935297,0.2151420415507835,5.335395744807958,0.2340512275529031,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_165/pdbs/146.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_179/log.csv,0.2747437861338054,0.2088902042337214,5.345515778739893,0.235979893769822,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_179/pdbs/45.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_180/log.csv,0.2747348191780966,0.2098701209548882,5.338035263907549,0.2330930872691717,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_180/pdbs/143.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_63/log.csv,0.2758189564553344,0.2089345444493126,5.343735857810345,0.2348175749387271,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_63/pdbs/64.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_187/log.csv,0.2753561831719031,0.2099242580223509,5.33712571360055,0.2334095428143912,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_187/pdbs/181.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_188/log.csv,0.2746172285808781,0.2130392292353501,5.356213332033878,0.2395362710482193,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_188/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_119/log.csv,0.2752957956008062,0.2176751404487467,5.340382115814478,0.2341159049007777,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_119/pdbs/118.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_196/log.csv,0.2762187543744588,0.2121348681610333,5.356766146610224,0.2390387742103592,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_196/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_194/log.csv,0.2749277394946565,0.2114531657086478,5.358776139978311,0.2398138512796315,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_194/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_190/log.csv,0.2746972464667868,0.2093349252320473,5.338195184568622,0.2340338188642326,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_190/pdbs/94.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_14/log.csv,0.2746253659537899,0.2095614992130142,5.338088338997088,0.234169868333023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_14/pdbs/139.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_204/log.csv,0.2745733061354979,0.2190158237864446,5.339356744415922,0.2343413768006626,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_204/pdbs/81.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_202/log.csv,0.2748138885279601,0.2128547368768506,5.355917479026072,0.2389129127239159,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_202/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_201/log.csv,0.2760703817154356,0.2109585480765594,5.341183215270688,0.2340612302823671,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_201/pdbs/96.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_205/log.csv,0.2739231549300776,0.212155082628092,5.336515730546113,0.2335631046693409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_205/pdbs/179.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_206/log.csv,0.2753435845395867,0.2128027633379659,5.355365499889782,0.239597725584437,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_206/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_222/log.csv,0.2754846615321034,0.2129455897866394,5.359168796165486,0.2399028161623564,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_222/pdbs/17.pdb,1.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_79/log.csv,0.2746130084441092,0.2103843558249417,5.338353237032497,0.23403485677337,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/55_7mhf_1/986718/output_79/pdbs/162.pdb,1.0
