,min_xray_0+xray_1,avg_min_xray_0+xray_1,xray_0+xray_1_min_0_r_free_0,xray_0+xray_1_min_0_r_free_1,xray_0+xray_1_min_0_rmsd_avg_0,xray_0+xray_1_min_0_rmsd_avg_1,xray_0+xray_1_min_0_pdb
0,4.177996459717059,4.865334805028738,0.1510052823160816,0.1396081845294399,0.0399242690478956,0.0349864625668754,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/111_synth_2_xray/0/output_224/pdbs/237.pdb
1,4.350866375220145,4.79352197492303,0.1863315395184072,0.1538087933810927,0.1009657360070557,0.0374057000140649,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/111_synth_2_xray/1/output_741/pdbs/210.pdb
2,4.40304760930781,4.884821075949888,0.1640426111401669,0.160768427999371,0.1805947644400093,0.0573887094810145,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/111_synth_2_xray/2/output_738/pdbs/229.pdb
3,4.646796178356622,5.511655202875548,0.1790640154228115,0.2673655537918833,0.1836800518393989,0.3149741662524668,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/111_synth_2_xray/3/output_231/pdbs/120.pdb
