,rmsd_0+rmsd_1,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1
0,0.4807046747409975,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/0/output_442/pdbs/204.pdb,66903.67120909468,4.9885387967648605,0.1472688436063195,0.2398584987034122,5.012048643760072,0.1510059614856389,0.2408461760375853
1,0.4018896752536335,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/1/output_914/pdbs/81.pdb,63273.16417242455,5.113709270455652,0.1409551760791193,0.1905123162890467,5.090873037950308,0.1473227980039087,0.2113773589645868
2,0.4308162296585958,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/2/output_238/pdbs/260.pdb,64716.91058359623,5.711227530717225,0.3057171099775184,0.2099466704965452,5.460563077325849,0.2363602043891008,0.2208695591620506
3,0.4146773656484304,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/3/output_614/pdbs/249.pdb,61545.35641092421,4.936792266693908,0.1293838912646946,0.2139456264469313,4.934753877885253,0.1258820174791617,0.2007317392014991
4,0.4444752866725976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/4/output_942/pdbs/111.pdb,65376.82580335433,4.975858169377146,0.1311627727559057,0.2258048971423212,4.95983855955679,0.1344229250269147,0.2186703895302764
5,0.45147661887466606,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/5/output_849/pdbs/143.pdb,64710.10876323144,4.96397899130046,0.1210850992914593,0.2240485333009101,4.9499601919333625,0.1190395771881228,0.227428085573756
6,0.4428025426264419,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/6/output_104/pdbs/232.pdb,65385.27899629429,4.898445081410614,0.129977329500461,0.2110724728463758,4.917120585762522,0.1357534506623241,0.2317300697800661
7,0.42519589006818437,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/7/output_207/pdbs/218.pdb,62605.87870430757,4.977607529814955,0.1329965086668323,0.2044171734864795,4.941920690781008,0.1341318098466817,0.2207787165817049
8,0.3934302798634597,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/8/output_535/pdbs/169.pdb,66388.91321504155,4.834461620555429,0.1146359534314454,0.1982434756930431,4.831316977928573,0.1163448643244734,0.1951868041704166
9,0.42308072475424485,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/142_native_4_state_2_cond/9/output_432/pdbs/108.pdb,67576.20437204622,4.971238650360055,0.1236823960421083,0.2066799631793187,5.003561534422347,0.1311069632023044,0.2164007615749262
