,n,xray_0+xray_1_mean,xray_0+xray_1_std,rmsd_0+rmsd_1_mean,rmsd_0+rmsd_1_std
1,,9.840888004687686,0.07356898880902352,0.5051266403207915,0.03439993653829102
2,,9.798704465131735,0.05588201485980504,0.4914218602193581,0.028468893219642556
3,,9.781335879255847,0.04912588196380981,0.4863097974091025,0.024955343984106683
4,,9.768108108829185,0.0434648130583395,0.4827665126939246,0.02350984399678087
5,,9.759211098476545,0.041213897977043314,0.4793744768154285,0.022527164222036215
6,,9.753112607796284,0.0402187895678892,0.4777342508868491,0.022358031624462208
7,,9.748380208855815,0.038017851401278654,0.4766381838047094,0.02167264365601619
8,,9.743570069483964,0.037001486859065784,0.4754166804348926,0.0214907939961231
9,,9.739793250528155,0.03630973147884423,0.4747971049013966,0.021717721062984873
10,,9.736112968262058,0.035074709192083796,0.4736484202419007,0.021652771230020282
11,,9.733654893732618,0.03472216991704174,0.473397063911771,0.021942583353797476
12,,9.731076251355951,0.03369003068478971,0.4730007333282047,0.021542080576447818
13,,9.728642939173913,0.03335321385519853,0.47247750477093503,0.021915733009928277
14,,9.7271186509522,0.03308795880016413,0.47213346657053745,0.02186618706531191
15,,9.724961149477211,0.03264297932162893,0.47121660727774506,0.02212631896123744
16,,9.723342681568141,0.032263764528316266,0.470886610532655,0.02210765431486598
17,,9.72153443077779,0.03175873420773137,0.470527173489635,0.02207086884047626
18,,9.719100702165965,0.03173749158459919,0.4702757746286029,0.022436669881913472
19,,9.71762897427564,0.031615955602328674,0.4699012878843373,0.022443655530151485
20,,9.71640640903191,0.03153546458616503,0.46980947308747506,0.022643753646537094
21,,9.71535328519569,0.03132381800660513,0.469726282986859,0.022391380594617705
22,,9.714063468542067,0.0311036867764254,0.4695063844059668,0.02242432527334953
23,,9.712660287916762,0.03071192130719733,0.46911742515446464,0.022353665230807063
24,,9.711374142254297,0.03079220150740511,0.4687829139276159,0.022337055020162984
25,,9.710128445012383,0.03053491319060193,0.46859466001646877,0.02238106449954401
26,,9.709537341193071,0.03055478098041218,0.4684514091444616,0.022429881700677435
27,,9.708776169381533,0.030397513739046516,0.46824753079463943,0.022574374287605822
28,,9.708121721770615,0.0303384636569319,0.4680918024766413,0.02265956265373656
29,,9.706967049781694,0.030003594360122912,0.46771509017519014,0.022812946070342455
30,,9.70622521876056,0.029654522598175588,0.46765308016918883,0.02274460893200205
31,,9.705188180674151,0.029242472646722313,0.46783850671980076,0.022911006612536026
32,,9.704520118994985,0.029154128088733557,0.4675578565996894,0.022925288242571378
33,,9.703726694027656,0.028928643005780415,0.4675282684405677,0.023037774620965425
34,,9.702992394404593,0.028842867768906832,0.4668827745089344,0.023153136130046357
35,,9.70245883583937,0.02881734817194613,0.46699351263610284,0.02319129244931986
36,,9.701678545782732,0.02867353512381747,0.46648418992328233,0.023367031363603467
37,,9.7010736675523,0.02834788382287297,0.46638602021825765,0.02335323201539762
38,,9.700194331016997,0.028142199625995203,0.46600280219357715,0.023385603900759912
39,,9.699560219163212,0.028018708704769236,0.46574089522820067,0.023492046134909784
40,,9.69879828231062,0.027763256698679975,0.4656968354464916,0.023483074601172972
41,,9.69822691472846,0.02749982824909823,0.4658565060522431,0.023537646896476153
42,,9.69777160104186,0.027304713598514455,0.46594204575433396,0.02353514928983651
43,,9.697248755854185,0.027217347030141826,0.46578590915061785,0.02355067328824251
44,,9.696614418223096,0.026986590667928266,0.46546156056850946,0.0236023555253751
45,,9.695682034401367,0.02710671377825394,0.46499642967125987,0.0240124514743347
46,,9.695024909330707,0.026928526499438454,0.46477874482378073,0.02428190745460144
47,,9.694539823342083,0.026779583694602472,0.4647059042875443,0.024334379365410164
48,,9.694196678968227,0.02673222223584186,0.4646443717989981,0.024260632094604526
49,,9.693815225449491,0.026622402956772272,0.46465583636821745,0.02424590867775134
50,,9.693133437049616,0.02650610226137114,0.46471723031291157,0.024341777297171872
51,,9.692670898202483,0.02644870686784099,0.46449800446971384,0.024425210827096
52,,9.692319747554777,0.02640601355139044,0.46408578677858064,0.02447497265466116
53,,9.691971986595886,0.026146858210355766,0.4641272822470299,0.02440548296963467
54,,9.691551880073265,0.02590367754242445,0.46414431059154226,0.02436431382821319
55,,9.69112822521156,0.025819640044988417,0.4639204955228001,0.0244528391636453
56,,9.690804610466119,0.025663874009725973,0.463932834581603,0.024461205898665205
57,,9.690305527465007,0.025459366359673618,0.46376612873723416,0.024350541246892773
58,,9.689996893782942,0.025390882896762102,0.46361283248429197,0.02433716956960793
59,,9.689420537139382,0.025020644269024603,0.4633903489449076,0.024413515587482736
60,,9.688938057123897,0.0247390564502855,0.46352982186811575,0.024411331384344467
61,,9.688699507539988,0.024669597616580736,0.46335829686072477,0.02441084268757124
62,,9.68844897400299,0.02471593190135242,0.463323093447491,0.024442315981987626
63,,9.688190148377549,0.0246277822710173,0.4632709047959866,0.024461599343479187
64,,9.687914954649777,0.024528440396715107,0.4634088509534113,0.024462114722163458
65,,9.687359489133888,0.024395715473505247,0.4633490673313345,0.02446908326201267
66,,9.68689210269058,0.024183089462854176,0.46313607142064817,0.02443672156072104
67,,9.686484837152976,0.024065865011089822,0.46313834411317395,0.024512274279950463
68,,9.686114069271042,0.023997469176011678,0.4629133577811907,0.024750683873439844
69,,9.685840315896089,0.023868817926969432,0.4626936274234545,0.02475913129542768
70,,9.685650958548504,0.023708400819513722,0.4624949218359514,0.024744899140083668
71,,9.68526171601141,0.023456997274114814,0.4625927938901513,0.02489782649283075
72,,9.685121546651377,0.0233637237854662,0.46253231516456417,0.024923953445467904
73,,9.683943756461801,0.022835351094007937,0.46105170929573536,0.024690409758389476
74,,9.684597423052098,0.02302662823192801,0.46242198080371605,0.024907034831597497
75,,9.684453303165295,0.0229305621841087,0.4624477255512475,0.024866371630883444
76,,9.684195811026845,0.02294415858422973,0.462418422979353,0.024885877342391838
77,,9.68379887074773,0.022932383584899966,0.4622650837835789,0.02505115346168363
78,,9.683445194185662,0.02274738549709107,0.462065645412213,0.02511558782670128
79,,9.682994027672802,0.022826094948366772,0.46192826876523774,0.025357633043303532
80,,9.682702082546758,0.02285530283569979,0.4618769386419204,0.025425082704821994
81,,9.682211290807135,0.022961066955505496,0.4615511200903802,0.025661951618601447
82,,9.681854476297369,0.022864645259254177,0.4613965403274891,0.025665194030346304
83,,9.681429417501061,0.022859957013199293,0.4610471054256308,0.025820913461282843
84,,9.681308882029395,0.022767468187786768,0.46099804880998885,0.025800085781355522
85,,9.681014663963047,0.022644763831253033,0.46080925159591646,0.025854963771569282
86,,9.680862106162648,0.022607826496342256,0.46097815725912533,0.02585051887277636
87,,9.680656290976314,0.022497691986840818,0.4610071646856145,0.025850050232650183
88,,9.680287445001065,0.02240823375949833,0.46091455181827634,0.025995184463899285
89,,9.680026604000474,0.022273536123206917,0.4610612687444495,0.026035205866324036
90,,9.679457220145805,0.022225620712262403,0.4606830894950655,0.026355932796716216
91,,9.679018252590067,0.02220437148306763,0.4606182156293292,0.026409588330775415
92,,9.678785185641615,0.022233048274903834,0.46034344648916437,0.02653920100747686
93,,9.678553851443064,0.02216572664503387,0.4601590162584729,0.0265890512646703
94,,9.678289161894375,0.022065227927350765,0.4602512631391428,0.026590692395006
95,,9.678098106390134,0.02197469824015077,0.4601938511430462,0.026570634896110026
96,,9.677801463762712,0.021849877989670738,0.46000287607561885,0.02664847627108053
97,,9.678094267864134,0.02091534948141479,0.45959535386553324,0.02571834622123583
98,,9.677952517880765,0.02099203720212451,0.4594022832036563,0.02583715541939439
99,,9.677685166808034,0.02088301022241567,0.4589857268298429,0.025793881596262815
100,,9.677532946525782,0.020867667639676797,0.4588983232000817,0.025856326996131163
101,,9.67735241526296,0.02083953693816926,0.45876367866228884,0.02589916683831271
102,,9.677241492515146,0.02080465806207059,0.4587068426562019,0.02593801564379077
