,N,J,w_xray,r_free,w_0_7mhf,ff,pdb,cif_0,w_0_7mhg,w_0_7mhh,w_0_7mhi,w_0_7mhj,w_0_7mhk,r_free_7mhg,cif_1,r_free_7mhh,r_free_7mhi,r_free_7mhj,r_free_7mhk,cif_2,cif_3,cif_4,cif_5,w_1_7mhf,w_1_7mhg,w_1_7mhh,w_1_7mhi,w_1_7mhj,w_1_7mhk,w_2_7mhf,w_3_7mhf,w_2_7mhg,w_3_7mhg,w_2_7mhh,w_3_7mhh,w_2_7mhi,w_3_7mhi,w_2_7mhj,w_3_7mhj,w_2_7mhk,w_3_7mhk,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk,w_8_7mhf,w_9_7mhf,w_10_7mhf,w_11_7mhf,w_12_7mhf,w_13_7mhf,w_14_7mhf,w_15_7mhf,w_8_7mhg,w_9_7mhg,w_10_7mhg,w_11_7mhg,w_12_7mhg,w_13_7mhg,w_14_7mhg,w_15_7mhg,w_8_7mhh,w_9_7mhh,w_10_7mhh,w_11_7mhh,w_12_7mhh,w_13_7mhh,w_14_7mhh,w_15_7mhh,w_8_7mhi,w_9_7mhi,w_10_7mhi,w_11_7mhi,w_12_7mhi,w_13_7mhi,w_14_7mhi,w_15_7mhi,w_8_7mhj,w_9_7mhj,w_10_7mhj,w_11_7mhj,w_12_7mhj,w_13_7mhj,w_14_7mhj,w_15_7mhj,w_8_7mhk,w_9_7mhk,w_10_7mhk,w_11_7mhk,w_12_7mhk,w_13_7mhk,w_14_7mhk,w_15_7mhk
0,1.0,1.0,0.5,0.3188417640883905,1.0,796.4938883339494,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/4/output_2/pdbs/82.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,1.0,0.5,0.2994758926255953,,744.9997297067221,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/15/output_0/pdbs/252.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.0,1.0,0.25,0.3073006525422054,,879.6244543329663,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/25/output_3/pdbs/269.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.0,1.0,0.5,0.2810274903640666,,1062.6292164715246,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/37/output_4/pdbs/193.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.0,1.0,0.25,0.3011824451492079,,465.271058733282,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/47/output_3/pdbs/222.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.0,1.0,0.25,0.3165592024540249,,845.2282388466879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/58/output_4/pdbs/281.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.0,2.0,0.5,0.3092692157622423,1.0,2252.3673557157817,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/70/output_2/pdbs/79.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2952487505108783,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,2.0,0.5,0.3365879102684999,1.0,1009.34122193971,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/81/output_1/pdbs/121.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.308849995625626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.0,2.0,0.5,0.3419134440737896,1.0,936.2529963272696,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/92/output_0/pdbs/168.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.3144479741156051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.0,2.0,0.5,0.339286583621189,1.0,989.7188667284386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/103/output_2/pdbs/75.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.3356118421250342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.0,2.0,0.5,0.3239797909250224,1.0,570.764230386942,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/114/output_2/pdbs/54.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.3156211882255323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1.0,2.0,0.5,0.3113505393260444,,982.3881529090884,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/125/output_1/pdbs/133.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.3068586567281381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1.0,2.0,0.25,0.3065913727863593,,739.549892183174,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/135/output_0/pdbs/157.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.3075899077879118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1.0,2.0,0.5,0.309263830977656,,955.0377303019744,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/147/output_3/pdbs/80.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.3258609955904413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1.0,2.0,0.5,0.2988738152934714,,984.7019310727912,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/158/output_0/pdbs/147.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.3038181689052578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1.0,2.0,0.5,0.2731764941204355,,1679.410482148739,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/169/output_0/pdbs/257.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2619671238618988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.0,2.0,0.25,0.2724246135733196,,1000.686667697824,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/179/output_1/pdbs/170.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2945164546510682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.0,2.0,0.25,0.2793496099596299,,990.7803442818893,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/190/output_4/pdbs/162.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.2943297278785939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.0,2.0,0.25,0.2620017476805525,,615.409833355063,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/201/output_0/pdbs/288.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.290627549098146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1.0,2.0,0.25,0.2686825900108515,,776.7688584063656,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/212/output_3/pdbs/95.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.2869210455663644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.0,2.0,0.25,0.2870991691649245,,942.2318975672148,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/223/output_2/pdbs/102.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.3108087834775107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,3.0,0.5,0.3116851289208383,1.0,1009.9807642961044,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/235/output_3/pdbs/215.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2976538870778119,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.317288172288172,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,3.0,0.5,0.3158956329565002,1.0,985.7927913355916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/246/output_4/pdbs/137.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2945160787734241,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,0.3208231917454442,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,3.0,0.5,0.3202824115568026,1.0,926.3333031997188,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/257/output_1/pdbs/107.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2960065781509179,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,,0.3452818188358512,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,3.0,0.5,0.3131900053842835,1.0,1095.9649771369748,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/268/output_4/pdbs/157.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2946206211968316,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,,,0.3050851199536496,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,3.0,0.25,0.3587151806755919,1.0,498.2961086137853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/278/output_0/pdbs/147.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.284713793519653,0.2718768241285186,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,3.0,0.5,0.3631388864511193,1.0,965.1128842698892,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/290/output_3/pdbs/219.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2879878670655879,,0.291015371901085,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,3.0,0.5,0.3490959185354789,1.0,1070.826953497185,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/301/output_4/pdbs/79.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2843659121822451,,,0.2915857939378629,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,3.0,0.25,0.365083943026799,1.0,969.4416428123016,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/311/output_4/pdbs/190.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2848958388749913,0.29925226951299,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,3.0,0.25,0.3549360423819951,1.0,839.3377613571527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/322/output_3/pdbs/102.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2901694853021709,,0.2936687317800114,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,3.0,0.25,0.354136050544265,1.0,877.6660938076777,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/333/output_4/pdbs/107.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2997241822305105,0.3049773119387458,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,3.0,0.25,0.3368189483005491,,908.5950256874172,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/344/output_0/pdbs/238.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2803307462651084,0.2770278003029157,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,3.0,0.25,0.3420338807412075,,926.8075438684824,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/355/output_3/pdbs/62.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2881300306648016,,0.2974640020374935,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,3.0,0.5,0.3167979121473361,,1376.61245292766,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/367/output_4/pdbs/262.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2845077149925671,,,0.2867404203749645,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,3.0,0.25,0.335700479667336,,510.2260209257315,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/377/output_4/pdbs/83.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2863183002593072,0.2941433967783552,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,3.0,0.5,0.3201026709536002,,1395.7018119945994,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/389/output_2/pdbs/151.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2861876144439036,,0.2953018497935843,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,3.0,0.25,0.3153128811836138,,855.125359632161,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/399/output_2/pdbs/142.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2976427836605921,0.2950576064823428,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,3.0,0.5,0.2558007339924583,,6862.672289291343,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/411/output_3/pdbs/266.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.243518149429022,0.2485082566749876,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,3.0,0.125,0.2646984918744935,,414.8183997093897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/420/output_3/pdbs/260.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2771841514334267,,0.2999226369602889,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,3.0,0.25,0.2633161081892997,,1251.4540718118444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/432/output_1/pdbs/299.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2735960921705878,0.2930096851288328,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,3.0,0.25,0.2540339131745666,,1086.810535370943,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/443/output_3/pdbs/71.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2844225445434563,0.285976326855296,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1.0,4.0,0.5,0.3358696423024899,1.0,1412.496218784097,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/455/output_0/pdbs/70.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.310777353548001,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2905747672659362,0.2801181252513101,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1.0,4.0,0.5,0.332211244869069,1.0,1450.9261738467571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/466/output_2/pdbs/103.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.3166414012732417,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2890194087842638,,0.316043193814871,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
