,rmsd_min_0,rmsd_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_0/log.csv,0.3538257540283218,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_0/pdbs/1366.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_91/log.csv,0.3481497289499044,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_91/pdbs/988.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_58/log.csv,0.3653215020150904,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_58/pdbs/240.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_894/log.csv,0.360286753187338,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_894/pdbs/196.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_580/log.csv,0.3379345622342198,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_580/pdbs/1199.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_87/log.csv,0.326140136805367,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_87/pdbs/1338.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_50/log.csv,0.3492760483313115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_50/pdbs/972.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_1/log.csv,0.3640110663710711,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_1/pdbs/1212.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_2/log.csv,0.3610024429716731,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_2/pdbs/342.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_30/log.csv,0.3570082611214038,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_30/pdbs/796.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_119/log.csv,0.346640465741383,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_119/pdbs/496.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_490/log.csv,0.2982052086901037,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_490/pdbs/500.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_32/log.csv,0.3601388916026874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_32/pdbs/1147.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_92/log.csv,0.3893561681904317,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_92/pdbs/345.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_257/log.csv,0.3538279964740519,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_257/pdbs/649.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_613/log.csv,0.3540342464721889,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_613/pdbs/849.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_22/log.csv,0.3590962296015546,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_22/pdbs/1094.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_783/log.csv,0.3209911172802159,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_783/pdbs/690.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_14/log.csv,0.3601900113361674,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_14/pdbs/845.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_110/log.csv,0.3266791790878738,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_110/pdbs/1132.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_53/log.csv,0.3545767042842178,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_53/pdbs/946.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_256/log.csv,0.3167726989351809,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_256/pdbs/1098.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_66/log.csv,0.3682847027977311,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_66/pdbs/381.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_65/log.csv,0.3209830768911225,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_65/pdbs/880.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_25/log.csv,0.3442867910067114,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_25/pdbs/499.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_46/log.csv,0.3429928093853274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_46/pdbs/1194.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_134/log.csv,0.3444993516371567,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_134/pdbs/1212.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_721/log.csv,0.349476422371541,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/46_synth_sa_3/9468452/output_721/pdbs/1037.pdb
