,min_xray_0+xray_1,xray_0+xray_1_min_0_xray_1,xray_0+xray_1_min_0_r_free_0,xray_0+xray_1_min_0_r_free_1,xray_0+xray_1_min_0_rmsd_avg_0,xray_0+xray_1_min_0_rmsd_avg_1,xray_0+xray_1_min_0_pdb
0,9.83729031934454,4.926424079094026,0.1003800517754172,0.1035717369516775,0.0899784734276499,0.0868220045056664,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/0/output_507/pdbs/248.pdb
1,9.824964560201721,4.890695675362509,0.094128079661672,0.0928958779488439,0.087424229268201,0.0866751072396897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/1/output_143/pdbs/336.pdb
2,9.851744694113531,4.925434047769674,0.1027256545247404,0.1026251279501418,0.0847060747936282,0.0847048138220581,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/2/output_113/pdbs/303.pdb
3,9.796719195970077,4.880196855224694,0.1012671858114546,0.0931445521529621,0.085901093641875,0.0832305051894394,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/3/output_815/pdbs/399.pdb
4,9.893024835313255,4.942219603237767,0.1017405019857171,0.1056696079463586,0.0860671454054704,0.0883269069311321,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/4/output_488/pdbs/321.pdb
5,9.637431852328307,4.877082012081251,0.078977010648374,0.0880440910665933,0.0759658665588451,0.0841007571116101,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/5/output_118/pdbs/201.pdb
6,9.87438746680656,4.937660662050114,0.1049848146647827,0.1033948022921808,0.0847938504436847,0.084764539417594,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/6/output_85/pdbs/387.pdb
7,9.722794527760188,4.878143743884296,0.0875980563888023,0.0952031374236834,0.0812026269154484,0.0856909532364934,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/7/output_139/pdbs/376.pdb
8,9.856556231520162,4.924848113356948,0.1036700281114283,0.1011201509598367,0.0835300509163968,0.0828186688214978,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/8/output_944/pdbs/385.pdb
9,9.678700622375214,4.856199728606475,0.0848696838395593,0.0910581485608793,0.0821110190155259,0.0863623655177992,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/109_natives_2_cif/9/output_194/pdbs/191.pdb
