,n,rmsd_avg_0+rmsd_avg_1_mean,rmsd_avg_0+rmsd_avg_1_std
1,,0.1657894170854477,0.008827534515618572
2,,0.16015597742734963,0.0064709899454807925
3,,0.15784287623629925,0.005335991625959057
4,,0.15663896166269148,0.004706146515394574
5,,0.1556756336123989,0.0041059665651015384
6,,0.15495106555512705,0.003668040424004314
7,,0.15443924229877276,0.0033819753190631706
8,,0.15402943631222552,0.003173514196933227
9,,0.1536872546587513,0.0030495448084688313
10,,0.1534067251460051,0.002929364060198932
11,,0.1531251479525563,0.0027561712899688935
12,,0.15289989297019266,0.002647445353075482
13,,0.1527051015793252,0.0025356722538356943
14,,0.1525749523190212,0.0024598774962945134
15,,0.15244055943751517,0.0024186633806366846
16,,0.15233945408935998,0.002377688498733156
17,,0.15220513204170344,0.002325409129752451
18,,0.15204958641428135,0.002285181496214797
19,,0.15194265700653983,0.0022124361598861776
20,,0.15181537958768793,0.002171286907469333
21,,0.1517127393499741,0.0021379708143475238
22,,0.15162093505671143,0.0021093963247128147
23,,0.1515007005519908,0.0020702430449836963
24,,0.15139663889442334,0.002040857437029757
25,,0.15132511658305894,0.002016095888988457
26,,0.15126702625899657,0.0020128471850382763
27,,0.15120819518512787,0.00199718942513766
28,,0.15114977113770411,0.0019824134209563598
29,,0.15109181985631662,0.001962934622496311
30,,0.15102592964445063,0.0019463942876639998
31,,0.150960756630709,0.001923390487794595
32,,0.15092607659526508,0.0019097957154665564
33,,0.15087888270434166,0.0019056319841828985
34,,0.1508060232253602,0.0018897826043480616
35,,0.15075385351883247,0.001870676406566605
36,,0.15070924440408962,0.0018643904154004398
37,,0.15066571918278054,0.001858475587455505
38,,0.1506040316446307,0.0018391036851195224
39,,0.1505612377556215,0.0018418849933952818
40,,0.15050103136412718,0.0018415060012264093
41,,0.1504742269263919,0.0018319131765786188
42,,0.15043727259132933,0.001814773765210792
43,,0.1503962738490105,0.0017886693111833852
44,,0.150374314871078,0.0017881654148789543
45,,0.1503382334282794,0.0017656367858954144
46,,0.15030083681190784,0.0017557850785398748
47,,0.1502689911967006,0.0017442273632087928
48,,0.15024609250382448,0.0017425656334540546
49,,0.1502006145266314,0.0017235804465950816
50,,0.15018205646643434,0.0017214609936811425
51,,0.15015188696126974,0.0017056380100675828
52,,0.1501332270058073,0.001702063863066336
53,,0.1500911945602636,0.0016923840041143153
54,,0.15007310090532044,0.0016827932947329064
55,,0.15004838826653846,0.0016740687181828443
56,,0.15000740013128286,0.0016664541065386559
57,,0.1499858417583335,0.0016599563170444083
58,,0.14996721064731214,0.0016510962170699223
59,,0.14993643298907477,0.0016395858968019834
60,,0.14991179112046787,0.0016294039671020703
61,,0.1498945399745606,0.0016182765381960941
62,,0.1498671203252834,0.0016087669476564316
63,,0.14983752142753826,0.0015975530891577118
64,,0.14981274821278948,0.0015932389929522615
65,,0.14979597677692544,0.001583498546365286
66,,0.14977782092179048,0.0015834576187359047
67,,0.14974895048148754,0.00158318091393066
68,,0.1497139682527549,0.0015758473100474723
69,,0.14969015754970147,0.0015778652406925591
70,,0.14966645935874798,0.0015722564377239955
71,,0.1496417266640851,0.0015696606714431286
72,,0.14961996090179835,0.0015608833117266019
73,,0.14960310939982532,0.0015522287428049219
74,,0.1495853588073282,0.0015466646282148017
75,,0.1495604411544679,0.0015383456429871804
76,,0.14953878063678183,0.001534063432999738
77,,0.14952779548186462,0.0015293189321680795
78,,0.1495098557490706,0.0015247279666702168
79,,0.14948545896941004,0.0015128285565532804
80,,0.1494564154144978,0.0014964333065979726
81,,0.14944389162789984,0.0014855510570761432
82,,0.14943122376422632,0.0014817710631930875
