,n,xray_0+xray_1_mean,xray_0+xray_1_std,rmsd_avg_0+rmsd_avg_1_mean,rmsd_avg_0+rmsd_avg_1_std
1,,10.117790110963416,0.16248681717774605,0.19162622834409226,0.010749891376534199
2,,10.031835904495997,0.12505428542424188,0.1872257201338939,0.007436716314238531
3,,9.987815853207072,0.10083293852888862,0.18531081008391195,0.006354833859145341
4,,9.964078627603746,0.08351572238986221,0.18434287432037563,0.005702795002301705
5,,9.948774821802404,0.07506520730173818,0.18375719176418712,0.0055889088717175845
6,,9.937907238117964,0.0676790245541733,0.18309886715191032,0.005322023679872026
7,,9.929036238747015,0.06151045973358019,0.18272670441581895,0.0052101660872145164
8,,9.921740436881166,0.05650136878980395,0.1824599167454291,0.005125385938889594
9,,9.915849285654408,0.05184024705512037,0.18215102604417652,0.00500807968326814
10,,9.910186527120585,0.047762672060523,0.1818520219980131,0.004932020533323688
11,,9.905483082942167,0.04421360659931075,0.18159145623962722,0.004949775432075806
12,,9.901212686585344,0.04151632893911033,0.18139046630460662,0.00497695805756624
13,,9.897297455670126,0.0389514851323803,0.18122509244420562,0.004908098566653258
14,,9.894568972404153,0.036952842863130796,0.18109720814234992,0.004922443982825465
15,,9.89191448940569,0.03526176142215316,0.18085156510914266,0.004871339589672277
16,,9.889022121525006,0.033173909624704734,0.18065145583824835,0.004874311209966067
17,,9.886942419452183,0.03228978079964142,0.18048269853599833,0.004825996507427404
18,,9.884997205766787,0.031294526840011515,0.1803124010534002,0.00475898024420075
19,,9.883317446835948,0.0306761181377167,0.1801450760457959,0.004646930744529523
20,,9.881805257389924,0.029272464655653987,0.18011633305246036,0.004642724927561676
21,,9.880378909987053,0.028332373811197926,0.18002241593733292,0.004585608050552492
22,,9.878882898760796,0.02762213986714585,0.17986291856967274,0.0045263401438202485
23,,9.877703864198121,0.026550577295478075,0.17984513882908854,0.004503529164989318
24,,9.876672936462697,0.025903715195197078,0.17974328344668217,0.004457444630306216
25,,9.8756504834374,0.025241524287750842,0.17963384847992825,0.004398177134602771
26,,9.874532898871607,0.024723279035829184,0.17951044035349206,0.004332820977199478
27,,9.873686619241678,0.024464194893896264,0.17946360739386483,0.00431545431405496
28,,9.872628217824786,0.023328344976382663,0.17939797639601995,0.004263938187927198
29,,9.871979433622231,0.02309373206813513,0.17932048609341444,0.004176497550789761
30,,9.871161095934305,0.02292872093556265,0.17925597414871192,0.004178154109900058
31,,9.870516839494835,0.02281098853642287,0.17921601433359868,0.004179945323586036
32,,9.869733099849796,0.02256039379742793,0.1791729058329423,0.004156489109057332
33,,9.86911406255272,0.022066077301540872,0.17918627027645323,0.004176388654710072
34,,9.868597919696006,0.02183301821932859,0.1791473302826221,0.004167324571504633
35,,9.868113209807259,0.02153523891944743,0.1790576624638856,0.004128853228328004
36,,9.867773787677724,0.021373804522067295,0.17906033300668933,0.004136741662248526
37,,9.867246977805246,0.020770885101470845,0.17899380252339056,0.004123756852771371
38,,9.866697215963551,0.02026854865909116,0.17898568288420183,0.004116465630632653
39,,9.86645033238483,0.020232762267396964,0.1789607309135898,0.004090384126285504
40,,9.865902795163553,0.02007876995611445,0.17888785339862026,0.0040499881768561626
41,,9.865746605721776,0.020036741553108736,0.17884287618196082,0.004033911327272533
42,,9.86549487018717,0.019829446020349247,0.17881984444285914,0.004011174946948232
43,,9.86529195407053,0.019856320443936905,0.17877786325101755,0.003963658941234243
44,,9.865039921328789,0.019737185778716203,0.17876630562728787,0.0039679530373385105
45,,9.864683479103348,0.019365333008728093,0.17872772534240045,0.0039348681542655094
46,,9.864160060813363,0.019149718718016823,0.17870058574086167,0.003929869133106259
47,,9.863688613392393,0.018966818914158343,0.1786755712191348,0.00392095649006868
48,,9.863248858380778,0.018727667216055816,0.1786368593149012,0.003923871013999375
49,,9.862788827296326,0.018636056129762386,0.17858353922495804,0.003916586917225553
50,,9.862344363731866,0.018487385744202483,0.17853093394663702,0.0038691684187420116
51,,9.862024975150515,0.01829121133733135,0.178535343726875,0.003912377874268984
52,,9.86166487694583,0.017881420187081415,0.17850624652685063,0.003911032588366528
53,,9.86140038830874,0.01766302774593301,0.17850700064680705,0.003936776335225255
54,,9.86094304738031,0.017288068425880838,0.17845544865693386,0.003906694064641521
55,,9.860600273037342,0.01715644426629333,0.17842252160680577,0.0038947871239287096
56,,9.860255520532553,0.017116608682731477,0.17836633396602192,0.003873219071475801
57,,9.860026646059698,0.01695554257758538,0.17832614042470882,0.003859506301781006
58,,9.859720701021505,0.01667110611881212,0.1782933768544733,0.0038451363176637394
59,,9.859494985839355,0.016579137396621372,0.17825573118427684,0.003816333306749679
60,,9.859292014562751,0.016600656052439346,0.17823827832820222,0.0038185181885975446
61,,9.858940935089105,0.016559825718911323,0.17817602983897424,0.003804924623549282
62,,9.858505005492642,0.016492756693325502,0.1781381881996024,0.0037993877057601
63,,9.85827894450445,0.01635432165968914,0.1781159676759575,0.003775554684513426
64,,9.858130704474911,0.016374060838331015,0.17812605858210787,0.0037475365380118682
65,,9.857783578883039,0.016238180873603274,0.17805308876773418,0.0037383719922363906
66,,9.857550053292506,0.01612901783940859,0.17800971650342728,0.0037074024055537753
67,,9.857492291756754,0.01606352420935637,0.1780046705100112,0.003700069297023001
68,,9.85729358512129,0.01606612101263164,0.17799817010627375,0.0037025972002024607
69,,9.857143839436945,0.01609391948852706,0.17799186637928305,0.003696312148859495
70,,9.85691168267551,0.016028575476968843,0.1779447156432026,0.003681848819340666
71,,9.856625348926142,0.01585756002664889,0.1778945253982789,0.003624191692666956
72,,9.856229690188384,0.01576472453776735,0.17787952311074254,0.003627623197552514
73,,9.85596107622653,0.015593169544501687,0.177842563507055,0.0036117554855027005
74,,9.85571481756138,0.015462298362639484,0.17778919018919737,0.0035753626348656907
75,,9.855539251324123,0.015510955509876204,0.17776795516520108,0.0035713351330549314
76,,9.855316920263913,0.015400418592160039,0.17776085238317152,0.003573580776125353
77,,9.85524318198365,0.015377801342770801,0.17776878253230152,0.003568464079760751
78,,9.854918369542554,0.015171289203590121,0.1777380507906789,0.0035584962370540252
79,,9.85469707588777,0.015066377588556144,0.1777581187717183,0.0035629831407858062
80,,9.854532557388193,0.015039327529101865,0.17774911749752084,0.00354927107593589
81,,9.854369980682362,0.015026305073524465,0.17772663987486345,0.0035521621399240933
82,,9.854217538406592,0.014922466042919092,0.17770203454274314,0.0035414555741575707
83,,9.854009158274653,0.014862731764538584,0.177684016652073,0.0035461043679076167
84,,9.85381785779369,0.014825738913824152,0.17767995759457497,0.003559147755512867
85,,9.85371668457067,0.014724645406806016,0.17764562720779453,0.003551042958811226
86,,9.853518130219403,0.014671549282415626,0.17759255250190883,0.003528502232260863
87,,9.853366472551821,0.014590515300934085,0.1775636060948331,0.0035297476998052985
88,,9.853170804557571,0.01449289566117842,0.1775574576646398,0.0035278269649867185
89,,9.852982366561204,0.01445254579286659,0.17754227306899426,0.0035104706730929684
90,,9.852750771357801,0.01441831879702671,0.17749484465249388,0.003494532449859108
91,,9.852572224815349,0.014277018663494586,0.1774593539584667,0.003463739650158702
92,,9.852416053770561,0.014203774774549238,0.17745380150446294,0.0034714110167409253
