,n,xray_0+xray_1_mean,xray_0+xray_1_std,rmsd_avg_0+rmsd_avg_1_mean,rmsd_avg_0+rmsd_avg_1_std
1,,10.101741790150077,0.11950415666669288,0.19197993392586554,0.012618023923709313
2,,10.033296171156026,0.11108387899671548,0.1856141100910936,0.011818180146736577
3,,9.995670350337223,0.09913000064837935,0.1821802322804754,0.010672454088569594
4,,9.970727499432458,0.0879269742652465,0.179871793295852,0.009515211268566375
5,,9.951529173315244,0.07989388646827615,0.17813561769503744,0.00869263744096803
6,,9.937538229843765,0.07547843668390002,0.17696676605681974,0.008349058758591505
7,,9.925056753698621,0.071619423152813,0.176000232917606,0.008121985443063381
8,,9.916317322765327,0.06648251399129369,0.17519114166566607,0.007585041234204716
9,,9.909289460094044,0.06343167081144516,0.17455664280364927,0.00722629176244117
10,,9.903430740030368,0.06227190508792519,0.17412349013091372,0.007115830026742683
11,,9.898867508825013,0.06056213561895809,0.17377963649964823,0.006833089384422432
12,,9.894511415305491,0.05793207186292575,0.17340677081954925,0.006608469258094938
13,,9.88973129025599,0.05580901181517154,0.17295660332621024,0.006377882095455995
14,,9.885858987028335,0.055559338415598646,0.17276835149125921,0.0062554471062810785
15,,9.882611710841209,0.05384635818202998,0.17251341593441263,0.006177618042630423
16,,9.87981020566055,0.05297066659566234,0.17240780557926572,0.006109132191592998
17,,9.876975744765117,0.05156614548460745,0.17229599883302027,0.0060803547751359386
18,,9.873167361993586,0.050292373368085175,0.171953132504408,0.005844701862316087
19,,9.871474105781305,0.05063225791639882,0.17185963806947854,0.005773926945474786
20,,9.868835230550264,0.04987321522689288,0.1717174991020173,0.005739287847247448
21,,9.866928001186771,0.04916204684007045,0.17152767725122436,0.005728952647302274
22,,9.864743514927031,0.04860991550173232,0.17138857314201533,0.005648082947446572
23,,9.862906799955955,0.04795922082399699,0.1712792338170681,0.0056116838249191
24,,9.860800566947972,0.04745205269891396,0.17115578321944053,0.0055874766458553346
25,,9.859419796980834,0.047247998048085924,0.17105946421049112,0.00554608257180201
26,,9.857452484548366,0.04686475026106067,0.1708866174169364,0.005534843666673343
27,,9.856289915936301,0.04667530311170102,0.17076931835714151,0.005511284075628156
28,,9.854678059168393,0.04642298781963175,0.17069401593601977,0.0054963986539445535
29,,9.853381796771115,0.045836099576768145,0.17064359590927136,0.005453950815900736
30,,9.85208471589701,0.04554546400338396,0.17055803513716639,0.005413234440595794
31,,9.85088488950884,0.04499349665670475,0.17042380166698293,0.005354179382295338
32,,9.849376375126312,0.04449179603476853,0.17031769169968,0.0053490839283405365
33,,9.848267152416796,0.04409499163726768,0.17028062004498137,0.005345668545151218
34,,9.846726356936362,0.0440619103121935,0.1701713998894542,0.005305187046045318
35,,9.845494897999052,0.04404768395336143,0.1700899332054683,0.00529306379345721
36,,9.844356779097305,0.043612223130483935,0.16996311177502066,0.005226214571978705
37,,9.843349131967024,0.04351205929927824,0.16995290750045014,0.005238160591653824
38,,9.84251430166183,0.04304811096567929,0.1698743257863699,0.005199948486150234
39,,9.841335627841117,0.04277025139771072,0.16975722887106245,0.005166904441258896
40,,9.840844759898332,0.04261545619187508,0.16972728513873406,0.005181334432537276
41,,9.839974988654745,0.042549014530185635,0.1696873645382553,0.005182075474328927
42,,9.83941405791803,0.04227800597383477,0.16966172153414066,0.005194179381125211
43,,9.838774059973625,0.04233541583757446,0.1695962466089869,0.005147296619841691
44,,9.837830932158077,0.042201320347377315,0.1694837118485551,0.005110922169394458
45,,9.837273099739376,0.04227297504257036,0.16939031539156035,0.005049663526145109
46,,9.836954813206976,0.042032199945876786,0.16932998495010373,0.0049655345564061345
47,,9.836393695598604,0.04173946186170156,0.16927288261147647,0.004911053391680238
48,,9.835904904495967,0.04154276543950307,0.16929131291835917,0.004933024549596458
