,n,rmsd_avg_0+rmsd_avg_1_mean,rmsd_avg_0+rmsd_avg_1_std
1,,0.1651892624746648,0.009119047335236934
2,,0.16029188830140656,0.0051906123325357705
3,,0.15862262824977777,0.004072690361777113
4,,0.15750571819056242,0.003396836202163739
5,,0.1568720660897209,0.003076907579899113
6,,0.15632216873041865,0.002818280432436553
7,,0.15598623333002695,0.002635570732092539
8,,0.15568809408181475,0.0025340093432203344
9,,0.15546195735992505,0.0024865910009263205
10,,0.15525638432642153,0.0023753626908181455
11,,0.15506260165718894,0.00232678654291299
12,,0.1548558234550904,0.0022583842024662152
13,,0.15473145526469675,0.0022421921619282556
14,,0.1546448417925863,0.002212878799152614
15,,0.154557112799649,0.00219610053097465
16,,0.15443493949546647,0.0021623925010096825
17,,0.15435688117511606,0.002130655645614074
18,,0.15427344884990776,0.0020812640155380103
19,,0.15418773204662545,0.0020547487347055094
20,,0.15408690449410387,0.0020241306633824387
21,,0.1539929311387704,0.0020109238079413574
22,,0.15391178463310293,0.001996187274737446
23,,0.15383369359185617,0.001974806326199097
24,,0.15373922399608547,0.001980875975507059
25,,0.15370323548415973,0.001966203059620943
26,,0.15365598277214554,0.0019579406154206207
27,,0.15361496513452277,0.0019280794561736692
28,,0.15356206473492204,0.0019064189183336275
29,,0.1534869899632891,0.0019065997125326274
30,,0.15342976107898207,0.0019005362887476054
31,,0.15336592111220054,0.0018976357711844088
32,,0.15331715953840214,0.0018932314209966794
33,,0.15325553157210256,0.0019018671634958217
34,,0.15321098054883966,0.0018992430756408797
35,,0.15315172895349893,0.0018979073332890174
36,,0.15310983939429135,0.0018742995280410903
37,,0.15305375015734202,0.0018779441057686283
38,,0.1530125605662591,0.0018900813195141413
39,,0.15298005159265046,0.0018790851708432614
40,,0.15295293062248017,0.0018714596422751844
41,,0.15291782759457226,0.0018664958059524035
42,,0.15289339875070743,0.0018681250447228185
43,,0.15287243303201128,0.0018777262038830328
44,,0.15284716046154975,0.0018717846132991942
45,,0.15281381394597512,0.0018869358472057812
46,,0.15277486689653716,0.0018934222190145147
47,,0.15272990471687795,0.0019109131304451024
48,,0.15269643972396207,0.0019137574331251283
49,,0.15266959501396044,0.0019073229669773998
50,,0.15262024362942533,0.0019354931458854395
51,,0.15258715460643132,0.0019367855889448323
52,,0.15254372001877692,0.0019369952131490045
53,,0.15251900860346124,0.0019497329179624936
54,,0.1524856212346518,0.0019552627805229203
55,,0.15247383918031215,0.0019517137912720378
56,,0.15242379664288436,0.001964788636266562
57,,0.1523832156147834,0.0019687260565771944
58,,0.15236404548577173,0.0019695250776458314
59,,0.1523377919971477,0.001969862378053141
60,,0.15231531357470593,0.0019745175145243214
61,,0.15229162635086793,0.0019799013240728216
62,,0.15227483901346747,0.0019796156747757363
63,,0.15224649676040086,0.0019781778609848765
64,,0.15223579854966726,0.0019793903806898223
65,,0.1522211789641057,0.001971756264805437
66,,0.1521835104457297,0.001981793494191339
67,,0.1521564884546975,0.001985672461801508
68,,0.15214365376865321,0.0019780627767691326
69,,0.15211486105853383,0.00198608649821215
70,,0.15209049641148029,0.001994991478055102
71,,0.15207110771833776,0.0020020680062483127
72,,0.15204891866170922,0.0019977551927009307
73,,0.15203217805630598,0.0020058829868751372
74,,0.15200784883563068,0.0020085243278951488
75,,0.15198656334971786,0.0020182241071409488
76,,0.1519793533620342,0.0020200072860246604
77,,0.15196601820535524,0.0020199545281129982
78,,0.15195162746665175,0.002020766577980021
79,,0.1519246410333033,0.0020207686459419627
80,,0.15190327798464892,0.0020298387593126596
81,,0.1518607761319989,0.002049175160496834
82,,0.15184355685554182,0.002049112498543934
83,,0.15183212305195942,0.0020479373730819556
84,,0.1518139352820582,0.0020565388581970366
85,,0.15181022063291505,0.0020539675605693803
86,,0.15179400903364854,0.002064001890803019
87,,0.15178461018912348,0.0020593278883248326
88,,0.1517605176090132,0.002062920483203536
89,,0.1517524822082311,0.002058437264901016
90,,0.1517353045448235,0.002062632561188579
91,,0.15170469738812822,0.0020718102542790265
92,,0.15168346621954923,0.0020802486655164356
93,,0.1516719625768151,0.002080171882893224
94,,0.1516626718838926,0.002073785792677254
95,,0.15164575834157906,0.002077813438764414
96,,0.1516190443996993,0.002083305075420902
97,,0.1516706892998984,0.0020260304196211137
98,,0.15165121879048485,0.0020287751183683846
99,,0.15163727567404636,0.002027692763580615
100,,0.15162860681612944,0.002028088714315505
101,,0.15160438872918441,0.002035437706729085
102,,0.15158275130084237,0.0020438512740222343
103,,0.15156805229984222,0.002044671282545233
104,,0.1515499053008089,0.0020476755223254235
105,,0.15153714537436708,0.0020469538707783568
106,,0.15152233255170172,0.002041965197888065
107,,0.15151814975169547,0.0020395135423845923
108,,0.15150401594204846,0.0020435332467101113
109,,0.1514677940166342,0.0020613539752957926
110,,0.1514613159654151,0.0020620502083600663
111,,0.15144631530242067,0.0020681864293454334
112,,0.15142077492045689,0.0020828505885152025
113,,0.1514025381780847,0.002090301472110575
114,,0.15139031153484853,0.0020885369955478596
