,n,rmsd_avg_0+rmsd_avg_1_mean,rmsd_avg_0+rmsd_avg_1_std
1,,0.1849717225238565,0.009877666433198259
2,,0.17988146287984105,0.0059630844305237005
3,,0.17769671055731587,0.004621709948139079
4,,0.1765319799591695,0.0038707727769124764
5,,0.17588266436534775,0.0034873263568246837
6,,0.17531118888031222,0.0031490217269221398
7,,0.1748607885981447,0.0028492706779014304
8,,0.17444597374490792,0.002606328237958682
9,,0.17414279352695758,0.0023705165714709674
10,,0.173926777413788,0.0022372513998958183
11,,0.17372006493218542,0.002137573948747825
12,,0.17355096382381327,0.0020327425962130626
13,,0.1734097972365162,0.001919244363004583
14,,0.17327337208817808,0.0018551783829068558
15,,0.17315177862507664,0.0018076821996751797
16,,0.1730387268966456,0.0017424554236952544
17,,0.1729301947425692,0.001694560701936824
18,,0.172835184737341,0.0016293658281587818
19,,0.17270938172796693,0.0015606232445965155
20,,0.17265558554425675,0.001519809979951318
21,,0.17258973839898079,0.0014810087706446586
22,,0.17253904608869935,0.0014556518973324977
23,,0.1724823873013705,0.0014407984115437694
24,,0.17242291307118685,0.0014036507303700203
25,,0.17237861153644046,0.0013684710666218732
26,,0.1723201983211493,0.0013318668059432302
27,,0.17226098171016863,0.0013170127731679773
28,,0.1722163692784807,0.001297874102490215
29,,0.17216833290963007,0.0012537935577106936
30,,0.17211808566152034,0.001221105386884749
31,,0.17209485428383367,0.0012167115614194082
32,,0.17205419465872399,0.0012118882903341189
33,,0.17202794256056098,0.0012053330078869602
34,,0.1719883597185271,0.0011781567971060748
35,,0.17193398869189352,0.001150782686462047
36,,0.17190547827182748,0.0011399809889418141
37,,0.17187263969566938,0.0011227914630529928
38,,0.17184490725051926,0.0011119909180408976
39,,0.1718119957541951,0.0010970468938546441
40,,0.171786237017365,0.0010728974536783156
41,,0.17176086907190025,0.0010577352048551606
42,,0.1717333899372852,0.0010554507945606092
43,,0.17172278956664896,0.0010498013353038578
44,,0.17169663142493702,0.0010234387131596665
45,,0.17168658171472326,0.0010176814954815665
46,,0.17166351762559695,0.0010047174412736997
47,,0.17162458443579778,0.0009675488557964796
48,,0.17160316246769533,0.000957825286912935
49,,0.17158765269952858,0.0009486490696399972
50,,0.17157367616054084,0.000943430378149938
51,,0.17155563863007878,0.0009365935795654766
52,,0.17152412865986474,0.0009251461184611854
53,,0.17150301945967986,0.0009243225466208264
54,,0.17149066838552654,0.0009209521248293332
55,,0.1714733440453496,0.0009115124027452763
56,,0.17146092687882647,0.0009063140973273865
57,,0.17144716540024024,0.0009044191848518565
58,,0.1714431610310954,0.0009030849080198217
59,,0.17143233587964624,0.0008960810144404654
60,,0.1714159620430534,0.0008854758356546084
61,,0.1714058035323775,0.0008856275857383906
62,,0.17139371339989354,0.0008829686956874124
63,,0.1713735951879208,0.0008689305545558345
64,,0.17136326512126704,0.0008652285714200091
65,,0.17135472748194133,0.0008629098017937772
66,,0.17134247886635665,0.0008593549075895519
67,,0.17132640908056834,0.000858060914237962
68,,0.17131009633960798,0.0008504481613231656
69,,0.17130437457628542,0.0008480786100747943
70,,0.1712981624051536,0.0008434945792354773
71,,0.17129026899310376,0.0008403315488448526
72,,0.17128601048917427,0.0008380812590279231
73,,0.17127763976870453,0.0008359303608822007
74,,0.17126704798652637,0.0008310718217723523
75,,0.1712586590548724,0.0008290914097966901
76,,0.1712520377356196,0.0008278409607042377
77,,0.17124485789630275,0.0008228587349574401
78,,0.17123842914384754,0.0008199895328455542
79,,0.17122938318381373,0.0008212263041074423
80,,0.1712197516343987,0.0008187685902134508
81,,0.1712080030410268,0.0008110058356098358
82,,0.1712004304667327,0.000804854417201144
83,,0.1711901200720417,0.000801637874862792
84,,0.17117577022277256,0.0007985796066965388
85,,0.1711614384488231,0.0007949393394923089
86,,0.17115955680681166,0.0007934737291757008
87,,0.1711522058473209,0.000788868862386266
88,,0.1711450615884727,0.0007859436045982843
89,,0.17113413816641965,0.000781280616026503
90,,0.17112597051410838,0.0007816694995348603
91,,0.17111968754835774,0.0007813464563651425
92,,0.17111491278721666,0.0007798898287746424
93,,0.17110817176970566,0.0007752672788575498
94,,0.1711049366538543,0.0007727075306482597
95,,0.17109995024863478,0.000770100009525278
96,,0.1710938350812858,0.0007673186907433597
97,,0.17106160209765886,0.0007603990309028732
98,,0.17105413347947923,0.0007582307613276203
99,,0.17104708611522512,0.0007541036785178216
100,,0.17103862009268916,0.0007543274054707103
101,,0.1710298858349751,0.0007523510897806351
102,,0.171023539357849,0.0007502079272971713
103,,0.17101736925782995,0.0007480717247229381
104,,0.17100895162455482,0.000747208208119094
105,,0.17100040080179954,0.0007444537129068394
106,,0.170996998690155,0.0007430850565133143
107,,0.1709844799276257,0.0007380352261922944
108,,0.17097834500011078,0.0007345863160876906
109,,0.17097369072816973,0.0007323738236370486
110,,0.1709702538130539,0.0007303645834228853
111,,0.17095821305654968,0.0007280889726008908
112,,0.17095191795890977,0.0007255866033410977
113,,0.17094326415092,0.0007246466587587298
114,,0.17093087539799498,0.0007181852523802821
115,,0.17092476575350865,0.0007137341104763979
116,,0.1709165412378773,0.0007114437386992252
117,,0.17091463867699977,0.0007093442758122377
