,xray_0,r_free_0,pdb
0,4.481314151262803,0.3296583836147141,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_283/pdbs/137.pdb
1,4.4847661305606925,0.3302016416062866,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_283/pdbs/138.pdb
2,4.490565211681014,0.3588770680660085,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_17/pdbs/193.pdb
3,4.49074461169713,0.3298699964449891,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_283/pdbs/139.pdb
4,4.491342023443057,0.3284538220329103,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_283/pdbs/136.pdb
5,4.492141104406052,0.3597132332255395,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_17/pdbs/194.pdb
6,4.495523161432752,0.3774006822710825,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_163/pdbs/398.pdb
7,4.49848747818465,0.3273714076827574,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_283/pdbs/135.pdb
8,4.499844524746729,0.3768141760483744,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_594/pdbs/290.pdb
9,4.501409771809502,0.3496976009828895,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_50/pdbs/158.pdb
10,4.501577470411425,0.3734214190032371,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_34/pdbs/170.pdb
11,4.501621932429074,0.3550594835995701,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_17/pdbs/195.pdb
12,4.501677963487292,0.3779659257319561,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_163/pdbs/399.pdb
13,4.502157721784883,0.3889251017346659,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_790/pdbs/148.pdb
14,4.502687538108411,0.3877544310034352,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_182/pdbs/458.pdb
15,4.502932006819056,0.3906910088349754,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_464/pdbs/343.pdb
16,4.5032518931222665,0.3490206549782055,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_936/pdbs/192.pdb
17,4.503781471828869,0.3593302622342734,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_602/pdbs/141.pdb
18,4.504598065510899,0.3894640472155168,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_182/pdbs/457.pdb
19,4.504605929848587,0.3512059493266161,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/106_8/1670537/output_936/pdbs/193.pdb
