,pdb_file,native,total,rmsd,ml,ff
0,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/6.pdb,0,159773.51694591707,0.25364128657353424,5.289445897341312,1090.1400256777138
1,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/68.pdb,0,159413.66698332102,0.2734270284800618,5.27276435403644,1230.7363622278122
2,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/170.pdb,0,159764.0037567456,0.27572569682986225,5.2899629724191986,1065.1145841696455
3,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/75.pdb,0,159756.88104656848,0.2702033166186598,5.287664233497411,1126.9540416461484
4,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/50.pdb,0,159704.1354568301,0.29233909602955604,5.2866856008528025,1103.5674312460283
5,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/167.pdb,0,159756.96595333755,0.27463998919784005,5.2896653398971125,1067.005756424181
6,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/123.pdb,0,159386.01011772428,0.29462147959022633,5.269974373143585,1286.7789234167456
7,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/47.pdb,0,159779.83093090236,0.256007706416418,5.289376988981885,1098.5212614458308
8,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/141.pdb,0,159717.51230122434,0.2753535922316224,5.286891193846668,1110.7764858243004
9,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/0.pdb,0,159721.33317195537,0.278433966155745,5.288113735274947,1077.9211137069574
10,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/165.pdb,0,159776.26892539643,0.2676569031347617,5.289532264568348,1090.3009883459906
11,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/162.pdb,0,159807.64829582686,0.2718160443474606,5.289574130105877,1120.4243926505437
12,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/161.pdb,0,159760.83525404634,0.28266111215836265,5.286592799407074,1163.0512718341113
13,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/39.pdb,0,159799.02894295784,0.2644638336358272,5.289569822610117,1111.9342646543255
14,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/87.pdb,0,159476.1834055007,0.28670421598855744,5.275873296105778,1199.984522327341
15,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/157.pdb,0,159738.8941451292,0.2974159224834547,5.287243104483111,1121.6010106358585
16,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/127.pdb,0,159444.58504860982,0.27459962317723735,5.273140274459681,1250.376814819387
17,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/149.pdb,0,159540.82135387362,0.28375623525883253,5.27853281059153,1184.8370361277102
18,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/221.pdb,0,159753.68872744197,0.2805910090058883,5.287734640235611,1121.6495203736363
19,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/179.pdb,0,159749.51383504007,0.2604149788054041,5.288495631958926,1094.6448762722723
20,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/121.pdb,0,159737.2502732859,0.2775281873540841,5.288495108534739,1082.3970172437398
21,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/192.pdb,0,159734.3961627988,0.2778115344331992,5.287867101676193,1098.3831125130134
22,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/152.pdb,0,159741.83425295085,0.27563581006075455,5.287309228304841,1122.5574038056109
23,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/182.pdb,0,159750.87203237912,0.2908703400268719,5.287264097182335,1132.949116909082
24,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/186.pdb,0,159739.97186406655,0.2739765878547807,5.288669437528287,1079.8887382179332
25,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/130.pdb,0,159734.65424852367,0.2580298187742919,5.2872766277875165,1116.355414898155
26,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/206.pdb,0,159622.1834603937,0.283762898722266,5.281198798862547,1186.2194945172714
27,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/189.pdb,0,159763.9245657227,0.2889803138772421,5.288514330621568,1108.494647075684
28,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/83.pdb,0,159472.48092238503,0.27278894121013103,5.2738872570993784,1255.8632094036684
29,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/57.pdb,0,159782.4351850885,0.2880951701031333,5.28882915723451,1117.5604680532228
30,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/122.pdb,0,159772.53691755462,0.29110859629171876,5.288557040248099,1115.82571011165
31,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/139.pdb,0,159517.0493833526,0.30145880909173844,5.277442477586252,1193.7750557650393
32,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/69.pdb,0,159736.44869944607,0.2792955431161538,5.287900609279632,1099.4304210571265
33,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/197.pdb,0,159771.21231707063,0.2899436942993502,5.290202515719116,1065.1368454971384
34,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/143.pdb,0,159752.17800441943,0.2770160247060352,5.288652828495399,1092.593149557446
35,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/180.pdb,0,159767.68090597884,0.2752432193860668,5.28899363577838,1097.8718326274459
36,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/210.pdb,0,159495.85418731134,0.2778807947203457,5.276488246094799,1201.206804467351
37,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/5.pdb,0,159748.83551519446,0.27415142306895574,5.287675784732651,1118.5619732149207
38,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/12.pdb,0,159626.48335291332,0.2899486752050156,5.27827011652708,1278.3798571009308
39,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/218.pdb,0,159401.01978194935,0.26439606277143524,5.271416977289453,1258.5104632657578
40,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/235.pdb,0,159757.04005064943,0.26271436787137786,5.287976875472453,1117.7337864758374
41,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/55.pdb,0,159704.18243104895,0.2719490715685604,5.286434575867608,1111.1451550207366
42,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/183.pdb,0,159753.95055965445,0.27505579431837374,5.288594934134868,1096.1025356084126
43,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/34.pdb,0,159752.84230332152,0.2779349660209696,5.2885276449235485,1097.012955615074
44,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/228.pdb,0,159752.7336416508,0.2773741254203596,5.2884587157499245,1098.9721691530308
45,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/244.pdb,0,159732.70132710488,0.28795353273206337,5.2864980506647585,1137.759807162137
46,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/24_300_exp_equil_com/best_score/pdbs/102.pdb,0,159414.0139794604,0.29085780815376006,5.272124865213057,1250.2680230686851
