,xray_native_3_0,pdb,ff,w_1_native_3_0,r_work_native_3_0,rmsd,w_0_native_3_0,r_free_native_3_0,rmsd_native_3_0,out_id
27,4.222510562686323,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_140/pdbs/1.pdb,16432.5707389629,0.2505434393417372,0.1776351570930238,,0.7494565606582628,0.2126257267871059,,140
28,4.2026226671881135,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_882/pdbs/484.pdb,23752.30243937625,0.148330627322551,0.2190340141834457,,0.851669372677449,0.2626195395844072,,882
29,3.994914647530876,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_578/pdbs/441.pdb,20093.718226642988,0.4538434310880061,0.1486614602195443,,0.5461565689119938,0.1707146457567551,,578
30,3.9641488606129593,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_31/pdbs/320.pdb,19187.376075024786,0.4455785257854658,0.1428891506644869,,0.5544214742145341,0.1658929069589264,,31
31,4.319989026310435,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_617/pdbs/15.pdb,17096.86901946701,0.2013928396280593,0.2078455344065344,,0.7986071603719407,0.235813908436708,,617
32,4.254567826662012,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_471/pdbs/326.pdb,29781.17343488202,0.0970889381867754,0.2084656346472909,,0.9029110618132246,0.2649964834459191,,471
33,4.0294669188058325,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_226/pdbs/305.pdb,21927.950696454234,0.5519897774529278,0.1520204178700598,,0.4480102225470723,0.1691393635087108,,226
34,3.95153113558193,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_394/pdbs/489.pdb,18245.91721528551,0.4991365705344071,0.1399899347295853,,0.5008634294655929,0.1663857385046463,,394
35,4.031315525775373,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_314/pdbs/222.pdb,15381.985833746909,0.4569731104639774,0.1521222151211237,,0.5430268895360226,0.1712800625850979,,314
36,4.256884823679777,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_916/pdbs/324.pdb,19809.48753205657,0.7387319472334034,0.2020319981883034,,0.2612680527665966,0.2403115438909384,,916
37,3.994558771275833,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_90/pdbs/174.pdb,15796.127643223625,0.4577491426089492,0.1479297041905162,,0.5422508573910507,0.1635218373245415,,90
38,3.9888630422303697,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_147/pdbs/266.pdb,22058.941394330923,0.5070111374880851,0.1470805406205832,,0.4929888625119148,0.1711327231600665,,147
39,4.371554832735252,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_192/pdbs/22.pdb,22252.94750347248,0.2077945883342334,0.2215718688754833,,0.7922054116657665,0.2670127585604351,,192
40,4.164699699146646,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_268/pdbs/456.pdb,18924.676042208568,0.7229406267205108,0.1830952120433103,,0.2770593732794891,0.2084995770282078,,268
41,3.943553592466123,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_662/pdbs/382.pdb,15951.003301800924,0.4361792747452797,0.1435005760565158,,0.5638207252547204,0.1580581212964353,,662
42,4.347096886082157,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_80/pdbs/12.pdb,22927.257123339463,0.1559437962787309,0.2150203270559079,,0.8440562037212691,0.2396461461479997,,80
43,4.21530899730937,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_611/pdbs/102.pdb,20620.23019211902,0.8300677705231877,0.2221545150550274,,0.1699322294768122,0.2816738114166118,,611
44,3.912205924451027,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_993/pdbs/494.pdb,16359.555144539903,0.5075991362092123,0.1348885685468904,,0.4924008637907878,0.1691411290557057,,993
45,4.064128299194131,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_135/pdbs/480.pdb,20706.659473343512,0.6724659095568526,0.167122410284491,,0.3275340904431474,0.1846153748429866,,135
46,4.319808972365212,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_444/pdbs/7.pdb,23918.49905593901,0.1830523723674843,0.2028474382810943,,0.8169476276325157,0.2320430931923111,,444
47,4.256069686064862,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_810/pdbs/1.pdb,13191.903480360455,0.9072263016449252,0.1837644465645416,,0.0927736983550746,0.2196232259752292,,810
48,4.236027366484768,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_223/pdbs/369.pdb,22858.090095804444,0.928396232583442,0.203227110806932,,0.0716037674165579,0.2402674622750256,,223
49,4.298790341552773,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_296/pdbs/4.pdb,20984.27558516418,0.1522237636986856,0.1938385878153321,,0.8477762363013143,0.2288108185635523,,296
50,4.382998354108373,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_112/pdbs/18.pdb,23163.821039953986,0.8005231921526677,0.2251300779008725,,0.1994768078473323,0.2490218607653179,,112
51,4.035164644713385,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_106/pdbs/485.pdb,15993.884745328329,0.3610738626034321,0.1582703506740188,,0.6389261373965679,0.1776173006765313,,106
52,4.241131892177655,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_902/pdbs/431.pdb,18315.91321507621,0.224999499175639,0.2275556908801513,,0.775000500824361,0.266535541003473,,902
53,4.26245751117233,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_60/pdbs/459.pdb,23026.133509123003,0.2624595066151508,0.203095422330752,,0.7375404933848492,0.257240995883701,,60
54,4.016829662001283,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_308/pdbs/300.pdb,19948.75500890842,0.6328682144555531,0.155646640032314,,0.367131785544447,0.1697546567982238,,308
55,4.247835476087632,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_395/pdbs/147.pdb,23417.60479622198,0.2674099997524522,0.1987094605226514,,0.7325900002475478,0.2258613113115327,,395
56,3.91768735630362,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_430/pdbs/242.pdb,13684.09473068026,0.4513634302651343,0.1359350746573203,,0.5486365697348656,0.1548722089524977,,430
57,4.163968741474018,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_287/pdbs/375.pdb,17895.546046835647,0.6928700853556241,0.1826812542343864,,0.3071299146443759,0.2024644454513669,,287
58,3.908200997839335,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_118/pdbs/479.pdb,18409.659730307358,0.5067358499898448,0.1320729577379201,,0.4932641500101552,0.1580112356969593,,118
59,4.006836101712898,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_125/pdbs/363.pdb,19178.126935646545,0.5416822884463672,0.1472201892554309,,0.4583177115536327,0.1603002638737842,,125
60,3.9676337942664848,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_392/pdbs/455.pdb,14404.246912363313,0.6049886348362205,0.143541384960416,,0.3950113651637795,0.1639869646435754,,392
61,3.9738470657711047,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_922/pdbs/457.pdb,16843.15428884793,0.5534084439572005,0.1432177129876386,,0.4465915560427995,0.1664599812412815,,922
62,4.314753177065264,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_985/pdbs/53.pdb,26406.585036527824,0.7106316659865568,0.2079286195433717,,0.2893683340134432,0.2470802402244249,,985
63,4.243536015221576,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_72/pdbs/1.pdb,10263.850364291464,0.124194691569142,0.1829772661146247,,0.875805308430858,0.2166902166246235,,72
64,3.90133247341682,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_374/pdbs/463.pdb,17464.96581631315,0.4718518079168396,0.1334647667001151,,0.5281481920831603,0.1576706491683879,,374
65,4.060706919369708,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_363/pdbs/481.pdb,13735.656318521826,0.3499933921101965,0.1651996496407143,,0.6500066078898035,0.1839586487974957,,363
66,4.304729814973125,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_105/pdbs/41.pdb,25225.82819375944,0.0923811683330641,0.2183735360093785,,0.907618831666936,0.2677500635179788,,105
67,3.989058779778029,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_703/pdbs/298.pdb,18208.713006919632,0.4370467429009629,0.1458260383169997,,0.562953257099037,0.1684974510853509,,703
68,3.91211511061116,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_579/pdbs/421.pdb,21423.718574973587,0.4604181260686403,0.136275987439069,,0.5395818739313597,0.1566265992983499,,579
69,4.263081679452423,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_708/pdbs/432.pdb,22439.941557033693,0.943634716555162,0.2057710330198066,,0.0563652834448379,0.2495189129056171,,708
70,4.304872038641359,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_523/pdbs/7.pdb,30406.538109551697,0.0278264777466346,0.2037624518490985,,0.9721735222533654,0.2281508596884861,,523
71,4.252083698372507,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_516/pdbs/449.pdb,17140.575041122105,0.2677508778575017,0.1985484915184575,,0.7322491221424983,0.2233472351113737,,516
72,4.180704111453188,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_220/pdbs/481.pdb,18010.77695532101,0.1708933019407082,0.2182966957362292,,0.8291066980592918,0.2677179993044491,,220
73,4.198430625541811,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_124/pdbs/348.pdb,28465.713010747066,0.1216481747287893,0.2151049433609393,,0.8783518252712106,0.2729535875985001,,124
74,3.949349053764952,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_373/pdbs/437.pdb,15237.378943378671,0.3689916587176217,0.144617151692258,,0.6310083412823783,0.1651238423308823,,373
75,3.8951643286942783,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_886/pdbs/423.pdb,15343.25482112504,0.4936328644969023,0.131673137683737,,0.5063671355030978,0.1582682950638758,,886
76,3.8856952659240447,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_874/pdbs/428.pdb,20006.73778009489,0.4984845536272717,0.1351665219640834,,0.5015154463727283,0.1566429089472595,,874
77,4.28539943171228,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_720/pdbs/1.pdb,13721.230522426276,0.1604634567695475,0.188923599631115,,0.8395365432304525,0.2171914560505768,,720
78,4.016969437699111,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_350/pdbs/253.pdb,20511.17132158606,0.4682557231859219,0.1480950441482351,,0.5317442768140781,0.1653710452672684,,350
79,3.98690949381546,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_930/pdbs/481.pdb,15779.245659823424,0.5862073722438943,0.1444832307206336,,0.4137926277561056,0.1641508867424326,,930
80,3.9629378887383657,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_587/pdbs/291.pdb,22872.932236766806,0.629098480993871,0.1456869215713066,,0.370901519006129,0.1733457885245325,,587
81,3.972455269684112,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_561/pdbs/449.pdb,18179.48031363132,0.5414517230885393,0.1419017128707097,,0.4585482769114607,0.1673183765408387,,561
82,4.1617897408231626,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_253/pdbs/457.pdb,25743.9177633312,0.8812765315357913,0.2090758260604606,,0.1187234684642087,0.2456512209555939,,253
83,4.2134354493331765,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_976/pdbs/438.pdb,22882.04116417605,0.7301120004449079,0.1934643229892278,,0.2698879995550921,0.2221091668342036,,976
84,4.405522428042285,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_926/pdbs/4.pdb,27312.816199197085,0.9788800431067598,0.2160790860182662,,0.0211199568932402,0.2429397521966078,,926
85,4.159475373548998,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_953/pdbs/478.pdb,15753.739369623072,0.2908044791766399,0.1822135437726107,,0.7091955208233601,0.2089795594135119,,953
86,3.923660705596432,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_102/pdbs/457.pdb,14445.320048077216,0.4892774490503934,0.1395697193850031,,0.5107225509496066,0.1674307298611866,,102
87,4.21608277949902,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_417/pdbs/406.pdb,22392.317315217424,0.7062580267912285,0.1888473191815629,,0.2937419732087715,0.2149778851371677,,417
88,4.203707285443871,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_22/pdbs/402.pdb,26238.59804589352,0.182053687054317,0.2234161279656162,,0.817946312945683,0.264087292631334,,22
89,4.1469704242892425,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_390/pdbs/362.pdb,23453.487091462317,0.135400449061381,0.2104340191647483,,0.864599550938619,0.2555580453400566,,390
90,3.957687580868887,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_274/pdbs/491.pdb,23129.98451547394,0.3914745649972516,0.1451003880899457,,0.6085254350027485,0.1672410695622461,,274
91,4.145079378125926,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_980/pdbs/265.pdb,24254.62901528357,0.8520475354872258,0.207576708746121,,0.1479524645127741,0.2575127422513813,,980
92,4.037713185544813,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_342/pdbs/262.pdb,21780.26736331489,0.5757065892812677,0.1540779827802016,,0.4242934107187323,0.1750647896422784,,342
93,4.24714762125346,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_455/pdbs/96.pdb,19729.58902966101,0.2700861657185183,0.1965556841361022,,0.7299138342814817,0.222578652626085,,455
94,4.335820100919558,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_972/pdbs/11.pdb,22135.29619561193,0.2151768935023897,0.2083897411038016,,0.7848231064976103,0.2382175452485382,,972
95,4.175536352658249,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_879/pdbs/415.pdb,23176.28533250611,0.0169377171667319,0.1953056864392291,,0.983062282833268,0.24153921840202,,879
96,4.264217653432493,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_104/pdbs/14.pdb,18090.055842318416,0.9649364725936616,0.2069309514914205,,0.0350635274063383,0.2331058453418082,,104
97,4.302428231220859,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_239/pdbs/60.pdb,20799.39987092714,0.8802377780668721,0.2188944166467479,,0.1197622219331278,0.26556947015732,,239
98,4.228625900732236,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_793/pdbs/345.pdb,18066.120799604203,0.7953261452565894,0.2259728954627339,,0.2046738547434106,0.2649601883719026,,793
99,3.904698083235512,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_910/pdbs/428.pdb,16737.509313203504,0.5356428237632926,0.1374406840321731,,0.4643571762367073,0.1515433626195303,,910
100,4.062046311922948,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_530/pdbs/359.pdb,14080.256568750496,0.3199928157764779,0.1674454552986035,,0.6800071842235221,0.1879253325853601,,530
101,4.170810562625107,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_536/pdbs/295.pdb,20248.4355205745,0.1772178998768221,0.2174709603103497,,0.8227821001231779,0.2542695792216393,,536
102,4.241725089318443,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_229/pdbs/170.pdb,27449.42962754762,0.9971839707958746,0.2070764103678709,,0.0028160292041253,0.2482727702455341,,229
103,3.917611902722296,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_416/pdbs/363.pdb,20581.516637610825,0.4345251445740448,0.1357657038229126,,0.5654748554259552,0.1592103252357831,,416
104,4.133974776597425,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_356/pdbs/151.pdb,22496.00568480595,0.6898215831663911,0.172479583167267,,0.3101784168336089,0.202269325699216,,356
105,3.906463103848085,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_732/pdbs/490.pdb,17505.282984174843,0.4986498052132156,0.1352239760521828,,0.5013501947867843,0.1512578873696674,,732
106,4.186600711773069,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_361/pdbs/464.pdb,27827.96310572936,0.8427563980937917,0.2186317133411211,,0.1572436019062083,0.2632219209900861,,361
107,4.3482071543686684,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_563/pdbs/0.pdb,5491.286060570023,0.799706322423319,0.1988874871294861,,0.2002936775766811,0.2159886571060433,,563
108,3.9813074997043527,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_989/pdbs/418.pdb,25146.34903879829,0.376826999293743,0.1483595405442394,,0.623173000706257,0.1672607837878376,,989
109,3.927539311545269,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_260/pdbs/378.pdb,20324.27052485486,0.4626114808548369,0.1369666943474858,,0.5373885191451631,0.1549845312060738,,260
110,4.364591318248492,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_751/pdbs/35.pdb,29111.73503730554,0.7668064364231594,0.2203454912687557,,0.2331935635768406,0.2529054003945655,,751
111,4.003000665658096,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_713/pdbs/222.pdb,15627.955074279444,0.5489658384620211,0.1475583761873673,,0.451034161537979,0.1702558054302688,,713
112,4.130486556820358,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_997/pdbs/422.pdb,23042.593483685232,0.3280700622832115,0.1729772072638809,,0.6719299377167884,0.1848104488987847,,997
113,3.957902275819325,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_915/pdbs/490.pdb,22375.56593923253,0.4182589996100815,0.1430037319704884,,0.5817410003899185,0.1661410032669199,,915
114,4.009889426947918,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_679/pdbs/489.pdb,16861.53619852396,0.3684095526786284,0.1516265542664562,,0.6315904473213715,0.1738565305140683,,679
115,4.295334086999797,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_540/pdbs/2.pdb,14595.611130073168,0.1081517045033634,0.1925486461606852,,0.8918482954966366,0.2212169778386025,,540
116,4.332256116971794,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_281/pdbs/10.pdb,22572.246925784813,0.8606386219635423,0.211468940268868,,0.1393613780364576,0.2381098725285284,,281
117,3.959044703838675,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_852/pdbs/282.pdb,21232.390167902635,0.5496776599148975,0.1432414236065352,,0.4503223400851025,0.1624038623402871,,852
118,4.150510059992107,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_671/pdbs/493.pdb,25468.33905661381,0.1195428100214257,0.2061666366537689,,0.8804571899785743,0.267497586259141,,671
119,3.844914676409332,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_164/pdbs/379.pdb,17554.190505751216,0.5335584539168334,0.1252984687727473,,0.4664415460831665,0.1488193422199695,,164
120,3.967412401054548,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/5/output_237/pdbs/271.pdb,20063.129814826487,0.3649671435779631,0.1431804603210385,,0.6350328564220369,0.1635783978537885,,237
