,xray_native_3_1,ff,w_1_native_3_1,rmsd_native_3_1,r_free_native_3_1,w_0_native_3_1,rmsd,pdb,r_work_native_3_1,out_id
34,3.8712716939094913,13813.035573126348,0.471751104149154,,0.145013744188116,0.528248895850846,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_618/pdbs/491.pdb,0.1290865751671385,618
35,3.931880336565996,17345.74555668091,0.652534658153769,,0.1523939514887693,0.347465341846231,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_52/pdbs/394.pdb,0.1370512496971626,52
36,3.927649304611077,17188.177668916334,0.5521638114292375,,0.1553143232280667,0.4478361885707624,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_152/pdbs/172.pdb,0.1376739134087573,152
37,3.956088536332088,14261.141532624915,0.6813232356162583,,0.1616591811426272,0.3186767643837417,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_328/pdbs/118.pdb,0.1430960286096549,328
38,4.2317579926355,19381.42746508003,0.1556522479944159,,0.2214122957462988,0.844347752005584,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_944/pdbs/18.pdb,0.1887393657975968,944
39,3.94294169124162,12095.44985454281,0.4430373553477644,,0.160901738948754,0.5569626446522356,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_448/pdbs/402.pdb,0.1375866970973867,448
40,3.952582271926792,11578.631935207371,0.4187012393986797,,0.1617761571000895,0.5812987606013204,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_999/pdbs/410.pdb,0.1368126437071816,999
41,4.018973849331494,17985.729220644294,0.2446656611089488,,0.1731710518272149,0.7553343388910512,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_977/pdbs/499.pdb,0.1544664897604889,977
42,3.999909144366691,12274.92168028902,0.6746644377338326,,0.1661477366998277,0.3253355622661674,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_990/pdbs/247.pdb,0.1493921196130898,990
43,3.891287857181681,12785.233457135771,0.5492689264253312,,0.1493101843713364,0.4507310735746688,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_158/pdbs/404.pdb,0.1331266572832868,158
44,4.2085484609630885,22364.148593831804,0.8792466645442453,,0.2281995526889056,0.1207533354557547,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_566/pdbs/177.pdb,0.1984214305061858,566
45,4.063382712684264,16307.825268218794,0.2526813166281232,,0.1807780346771888,0.7473186833718768,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_723/pdbs/485.pdb,0.1581358630647628,723
46,3.952720681254716,18311.045131866536,0.6614944946678314,,0.1642750071670935,0.3385055053321686,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_971/pdbs/181.pdb,0.1423243176732518,971
47,4.188868231916883,20296.512878021476,0.9722162502606786,,0.2286156470226288,0.0277837497393213,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_281/pdbs/472.pdb,0.1987764389727825,281
48,4.029753685244776,20063.1076153273,0.2213396454061307,,0.1774722716797961,0.7786603545938693,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_474/pdbs/369.pdb,0.1600236967334341,474
49,4.021243990272118,22552.50489684685,0.7072021242130467,,0.1728067720115992,0.2927978757869532,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_62/pdbs/263.pdb,0.1527253851226924,62
50,4.085043773790492,16049.26214735685,0.7630265428213785,,0.1916580251005374,0.2369734571786214,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_658/pdbs/468.pdb,0.1649530921191747,658
51,3.962541910376236,17260.088378841472,0.4588004739336463,,0.1618085782197952,0.5411995260663537,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_762/pdbs/450.pdb,0.1398914190152262,762
