,rmsd,w_1_native_3_0,w_1_native_3_1,ff,xray_native_3_0,r_free_native_3_1,r_work_native_3_1,r_work_native_3_0,rmsd_native_3_0,w_0_native_3_0,r_free_native_3_0,w_0_native_3_1,xray_native_3_1,pdb,r_free_native_3_0+r_free_native_3_1,rmsd_native_3_1,out_id
10,,0.5556353331015007,0.5509354503757113,18241.32538551978,4.195581698052916,0.1831711683951811,0.1732999716648883,0.1746211489652632,,0.4443646668984993,0.1828002146406555,0.4490645496242886,4.185854244966384,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_857/pdbs/293.pdb,0.3659713830358366,,857
11,,0.1789696929004738,0.4336701608742371,16284.360601446326,4.122552780449523,0.2182912800360474,0.1951982660065816,0.1711626642562038,,0.8210303070995263,0.1891450203510985,0.566329839125763,4.318162171885016,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_577/pdbs/255.pdb,0.4074363003871459,,577
12,,0.211709007755785,0.2469525507562452,22147.35619114348,4.378920581203358,0.277074580314908,0.2457218719950365,0.2213833623633312,,0.788290992244215,0.2559778641718284,0.7530474492437548,4.500764463727747,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_454/pdbs/63.pdb,0.5330524444867364,,454
13,,0.493919126339948,0.0143038717370208,20109.55188940708,4.3002430774912055,0.1900586173019713,0.1747006564335874,0.193713063175826,,0.5060808736600519,0.2048315694237673,0.9856961282629793,4.149494390882414,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_642/pdbs/213.pdb,0.3948901867257386,,642
14,,0.4803897101947136,0.3597053479896726,16811.85915295111,4.177840643133752,0.1826547839165486,0.1694736033289801,0.1718682966931851,,0.5196102898052865,0.1819406947302453,0.6402946520103274,4.151035087347175,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_506/pdbs/246.pdb,0.36459547864679387,,506
15,,0.8334889125799463,0.6940466527709723,17463.75381790226,4.264808510429697,0.2859980010555712,0.2503662840516911,0.2034648900354439,,0.1665110874200537,0.2376281231601267,0.3059533472290276,4.516775331965443,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_389/pdbs/123.pdb,0.5236261242156979,,389
16,,0.5376303848160774,0.8154588017984565,17118.15270232128,4.254540812218872,0.1940371214371717,0.171927738070955,0.1885502961663377,,0.4623696151839225,0.203277591798464,0.1845411982015435,4.1281943242189,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_756/pdbs/362.pdb,0.3973147132356357,,756
17,,0.94062750673743,0.941348405894611,24315.91516084142,4.367352018972026,0.2775565146505168,0.2446556418368708,0.2251784994621878,,0.0593724932625699,0.2691112843799325,0.0586515941053889,4.465814845620296,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_49/pdbs/139.pdb,0.5466677990304493,,49
18,,0.4077988766128494,0.3526789551487989,19185.56069588784,4.1746974191714425,0.1909827311228742,0.1748958080847641,0.1723853148946615,,0.5922011233871506,0.1813912191049699,0.6473210448512011,4.183408353780289,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_247/pdbs/375.pdb,0.3723739502278441,,247
19,,0.4726029389917582,0.6587184436330891,16224.825611093502,4.159733651273331,0.1669986463307306,0.1552888498660657,0.1688232732870993,,0.5273970610082418,0.1839177613078155,0.341281556366911,4.06333654427823,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_833/pdbs/392.pdb,0.35091640763854615,,833
20,,0.4978143426049907,0.3244916757431718,17910.688181131605,4.1145098637350594,0.1864440044466794,0.1681485443063619,0.1621290187206107,,0.5021856573950092,0.1777372390995741,0.6755083242568283,4.155432710499445,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_235/pdbs/484.pdb,0.3641812435462535,,235
21,,0.7374201953590316,0.5749011342629723,15115.853916404249,4.061691342879262,0.2075652045083275,0.1953675464026276,0.1601984811445069,,0.2625798046409684,0.1746546111754476,0.4250988657370276,4.300977565713044,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_201/pdbs/473.pdb,0.38221981568377505,,201
22,,0.4622119877333535,0.8130578351093911,17023.04003383516,4.110865264272527,0.1530030143736094,0.142754951936884,0.1619035667134799,,0.5377880122666465,0.1749229003758948,0.1869421648906089,3.947684518873564,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_774/pdbs/434.pdb,0.32792591474950417,,774
23,,0.6950210997214387,0.5498362838362875,23255.997836068254,4.161114466120189,0.2126814060081275,0.1962063289194219,0.1750191060490477,,0.3049789002785613,0.1926690347426535,0.4501637161637125,4.2997998780954445,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_955/pdbs/454.pdb,0.40535044075078097,,955
24,,0.9637128827733256,0.4939329265484403,15751.094178155445,4.174763320662748,0.2027433973502686,0.1843319699455244,0.1792365090522111,,0.0362871172266742,0.1931942306385385,0.5060670734515598,4.235523372049676,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_234/pdbs/335.pdb,0.3959376279888071,,234
25,,0.1262272957441809,0.6693454985678526,12889.614823433987,3.873169433537527,0.1454114425924181,0.1326846569032849,0.1274951752357122,,0.8737727042558191,0.1443821568185024,0.3306545014321475,3.9490449645646826,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_678/pdbs/481.pdb,0.2897935994109205,,678
26,,0.5933207407655099,0.6743004929519796,25587.561390384744,4.236060607750224,0.1822768363213011,0.1717792776763546,0.183216372034355,,0.4066792592344901,0.1876676477059111,0.3256995070480204,4.150949019527768,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_961/pdbs/343.pdb,0.3699444840272122,,961
27,,0.649916881452754,0.8900656993125639,24302.738822524872,4.564026838851668,0.2347816581000713,0.2089686711458845,0.2599069433822796,,0.350083118547246,0.2875485786362762,0.1099343006874361,4.320377775923349,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_140/pdbs/23.pdb,0.5223302367363475,,140
28,,0.3590094393504154,0.8270064507229478,20928.63560258361,3.9952686543034224,0.1594754246409341,0.1450276606476449,0.1402518239161273,,0.6409905606495846,0.1536107591080208,0.1729935492770522,4.018957937238968,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_882/pdbs/482.pdb,0.3130861837489549,,882
29,,0.4807663979987031,0.4515768073171909,14483.298793305525,4.180144560312785,0.1788977553641615,0.1655215014776826,0.1711891326093959,,0.5192336020012969,0.1826951656110115,0.548423192682809,4.149601401323155,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_578/pdbs/325.pdb,0.36159292097517304,,578
30,,0.0241213030907479,0.9246015675634346,11305.258023993689,4.001515539999032,0.1680560093636897,0.1563026692669216,0.1433247742864081,,0.975878696909252,0.1525448656623575,0.0753984324365653,4.113477422067143,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_31/pdbs/476.pdb,0.32060087502604717,,31
31,,0.8075811441323583,0.6233066533154732,18526.96607757032,4.282482742302158,0.2675620165852689,0.2361248270125635,0.2034757243086035,,0.1924188558676417,0.2252515593555528,0.3766933466845267,4.462513137770524,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_617/pdbs/150.pdb,0.4928135759408217,,617
32,,0.5946042926820521,0.6882684718143685,22625.57516192099,4.254603220728079,0.1889891487366979,0.1684600803549766,0.1865894730360507,,0.405395707317948,0.1981647516505414,0.3117315281856316,4.134656376432663,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_471/pdbs/399.pdb,0.3871539003872393,,471
33,,0.4843901242123513,0.4471965399552031,17179.72140271191,4.132907767974301,0.1653500637442707,0.1565239963598347,0.1639723062039902,,0.5156098757876487,0.1750820326309864,0.552803460044797,4.087885263572938,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_226/pdbs/328.pdb,0.34043209637525707,,226
34,,0.3185881216860005,0.209312792117781,22147.84876914362,4.45742200740385,0.2335918734571547,0.2085428383407447,0.2295827642157967,,0.6814118783139994,0.2485457820208896,0.790687207882219,4.34341219176168,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_394/pdbs/14.pdb,0.4821376554780443,,394
35,,0.647750271566041,0.0007008286835634,14316.601338345748,4.035854656097635,0.2172584480324082,0.1913243176809043,0.1538408830871233,,0.3522497284339589,0.1732597597908974,0.9992991713164364,4.2848598403586,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_314/pdbs/436.pdb,0.3905182078233056,,314
36,,0.388111641054736,0.4290817892364913,17580.63740132445,4.124770040178081,0.1783955997447449,0.1626482062567629,0.1613090247518932,,0.611888358945264,0.1726967549841755,0.5709182107635087,4.1425833437667645,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_916/pdbs/363.pdb,0.3510923547289204,,916
37,,0.3740754160924581,0.0287152637386421,17077.11847270664,4.548718139436759,0.2347815001212417,0.2196288717571935,0.2529959509850082,,0.6259245839075419,0.2803627688955987,0.971284736261358,4.360631618842983,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_90/pdbs/20.pdb,0.5151442690168404,,90
38,,0.6272908507476533,0.6407569341205035,19716.213546938387,4.19571832662147,0.1982851443292947,0.1826349510356982,0.1771780057023172,,0.3727091492523467,0.1872693000996236,0.3592430658794965,4.244007991039278,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_147/pdbs/260.pdb,0.3855544444289183,,147
39,,0.061867886500693,0.3372138900895893,27825.279624885145,4.268248472728069,0.3242755491600082,0.2815506716617366,0.2041932647219596,,0.9381321134993068,0.2314779442605114,0.6627861099104108,4.646136562167679,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_192/pdbs/35.pdb,0.5557534934205196,,192
40,,0.1136492394049199,0.6816537236737916,24386.766724702196,3.94037032452138,0.1650010410656728,0.1523970896739049,0.1394749666646609,,0.8863507605950801,0.1492943545870917,0.3183462763262084,4.076277887228517,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_268/pdbs/388.pdb,0.3142953956527645,,268
41,,0.6577993844229562,0.4096700975777196,20191.06425690485,4.048455144797604,0.1848086946111907,0.1641062139398874,0.1486904358441364,,0.3422006155770438,0.1605331899861979,0.5903299024222803,4.1544831267458,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_662/pdbs/330.pdb,0.34534188459738857,,662
42,,0.8341369144502581,0.3167984923076583,19577.55334349107,4.0123586436438,0.1368007569774819,0.1263971183767024,0.1439961470166591,,0.165863085549742,0.1551412660844067,0.6832015076923417,3.8773835758134743,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_80/pdbs/378.pdb,0.2919420230618886,,80
43,,0.4327598522868101,0.0072444874663593,18197.224977152924,4.502231926555434,0.2138228909043679,0.2022568373180988,0.2442014906353513,,0.5672401477131899,0.2640011970561464,0.9927555125336408,4.260357892466229,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_611/pdbs/178.pdb,0.4778240879605143,,611
44,,0.3398521843725703,0.4804080436139551,19223.97167179386,4.014726408736473,0.1885759036190211,0.1631878500348773,0.1510074790873962,,0.6601478156274296,0.1636813000364754,0.5195919563860448,4.141887834856,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_993/pdbs/478.pdb,0.3522572036554965,,993
45,,0.8876325536737004,0.3055173987427055,14558.757376161757,4.008962430152338,0.1341361812796604,0.1244825152592542,0.1422736513904947,,0.1123674463262996,0.1568048941031265,0.6944826012572944,3.866156128258316,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_135/pdbs/353.pdb,0.2909410753827869,,135
46,,0.2908261927555083,0.7722317944285773,11743.30695267515,3.908826403275769,0.1452136571697357,0.1404330160372615,0.1318119827815944,,0.7091738072444917,0.1406610109052776,0.2277682055714227,3.979695378919832,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_444/pdbs/373.pdb,0.28587466807501327,,444
47,,0.0242073689435667,0.2984021741358384,30421.715459030147,4.277241443813993,0.3468667874999497,0.3181105610466261,0.2118529771039286,,0.9757926310564332,0.2440281431034214,0.7015978258641615,4.5489730536000765,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_810/pdbs/226.pdb,0.5908949306033711,,810
48,,0.8132456670013749,0.3727464126077799,16115.417271598031,3.83353266664852,0.140704748310277,0.1283778015578805,0.1202273877557242,,0.186754332998625,0.1347967010148989,0.62725358739222,3.934137598066417,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_223/pdbs/498.pdb,0.2755014493251759,,223
49,,0.5718373317456088,0.3154813380887772,22911.79833968535,4.131833997072839,0.1649213144225838,0.1520791360417233,0.1631823064700906,,0.4281626682543911,0.1758786918795635,0.6845186619112227,4.0534062465873575,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_296/pdbs/432.pdb,0.3408000063021473,,296
50,,0.8474783032694369,0.4336459520536206,16331.76021756532,4.041332791204951,0.1801850903733926,0.1678298363691155,0.1544648154025452,,0.1525216967305631,0.1641649281536422,0.5663540479463793,4.146250729668195,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_112/pdbs/309.pdb,0.3443500185270348,,112
51,,0.2597673849320349,0.7308937742107682,9317.122832246268,3.963120081186837,0.1562526489283733,0.1442425574522002,0.1378663217237555,,0.7402326150679651,0.148153060262674,0.2691062257892317,4.016316689756054,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_106/pdbs/304.pdb,0.30440570919104726,,106
52,,0.726036717502881,0.0311100585770983,17818.418727617227,3.971487538347114,0.1633777132132454,0.1519426177585044,0.13933128478242,,0.2739632824971189,0.1536217168929625,0.9688899414229016,4.068693198839514,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_902/pdbs/383.pdb,0.3169994301062079,,902
53,,0.5162538409159683,0.2208378040718826,17163.130304474515,4.108975838518699,0.1733538342085259,0.1605653954880838,0.1635192626130282,,0.4837461590840317,0.1727512410402273,0.7791621959281174,4.060918903508361,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_60/pdbs/296.pdb,0.3461050752487532,,60
54,,0.3623272360051869,0.5882282905301098,11941.339647600817,3.979112079180676,0.1644538643317806,0.1518606949356435,0.1375016240871904,,0.637672763994813,0.1522036181961954,0.4117717094698903,4.096033143370844,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_308/pdbs/493.pdb,0.316657482527976,,308
55,,0.4865233298005721,0.7113287495572022,17601.013168991234,4.133965035480413,0.1568163837385619,0.147170784377432,0.1641371972117881,,0.513476670199428,0.1723130487667923,0.2886712504427978,4.012167460517916,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_395/pdbs/398.pdb,0.3291294325053542,,395
56,,0.8767918049622289,0.7666152811189847,24472.42481901032,4.314371049992381,0.31527268783861,0.2861548157146772,0.2200347093488533,,0.1232081950377712,0.2675543641044363,0.2333847188810153,4.451753808286059,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_430/pdbs/472.pdb,0.5828270519430463,,430
57,,0.42164836571569,0.4843831914470863,18728.9456489466,4.113332498521599,0.1815740200617698,0.1629890863917668,0.1600902930473952,,0.57835163428431,0.1725421130042076,0.5156168085529138,4.14591158399693,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_287/pdbs/426.pdb,0.3541161330659774,,287
58,,0.2911088813621313,0.6800434770139564,18280.00853814135,3.8658381682258094,0.1475283048088444,0.1359202479335349,0.1222674326507104,,0.7088911186378687,0.1307094066290167,0.3199565229860436,3.9997648923790767,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_118/pdbs/267.pdb,0.27823771143786113,,118
59,,0.5387142045464293,0.603365333182059,16842.321869089286,4.140191762513736,0.1838631430707818,0.1697095153297629,0.161888882821732,,0.4612857954535707,0.176113225080358,0.3966346668179409,4.178412216164694,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_125/pdbs/325.pdb,0.3599763681511398,,125
60,,0.3674265991631905,0.0560711185068751,24835.395231232324,4.570760245883353,0.2352011124981985,0.2084904206167469,0.2645034241880914,,0.6325734008368096,0.2951095099108787,0.9439288814931248,4.284783855188757,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_392/pdbs/72.pdb,0.5303106224090772,,392
61,,0.331017647600769,0.5349395390830889,13990.490406683894,3.9820668038292055,0.1784266177396673,0.1588393827659592,0.1433556564062127,,0.668982352399231,0.164029264241716,0.4650604609169111,4.119637232708345,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_922/pdbs/458.pdb,0.3424558819813833,,922
62,,0.2232476469969672,0.4876851845243788,20110.580934290272,4.022785146170866,0.1907570833245549,0.1774382304817865,0.1537963529095018,,0.7767523530030328,0.1644700416514291,0.5123148154756211,4.205165881171065,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_985/pdbs/448.pdb,0.35522712497598397,,985
63,,0.7358648309722566,0.7153056177051665,27412.856808488214,4.310674920485906,0.2533897593884673,0.2226714778250826,0.2074645318748031,,0.2641351690277434,0.2386617394210955,0.2846943822948334,4.39798549276352,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_72/pdbs/234.pdb,0.4920514988095628,,72
64,,0.4296777127603757,0.6938862630044308,15912.838514656223,4.08856861682093,0.1516421509144211,0.1360217948101327,0.1532908173539218,,0.5703222872396243,0.1663679232083729,0.3061137369955692,3.954289197401345,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_374/pdbs/462.pdb,0.31801007412279403,,374
65,,0.5402636496166537,0.7548332397283122,16491.977206759395,4.275919295882629,0.190086530699647,0.1722923519108685,0.1912871909308328,,0.4597363503833462,0.2091261141148596,0.2451667602716878,4.128429939696392,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_363/pdbs/288.pdb,0.3992126448145066,,363
66,,0.6510635825887465,0.1396505764830183,18387.38619407217,4.133780071270393,0.1724143787049644,0.1537293945917889,0.1633007458838381,,0.3489364174112534,0.1882613065328366,0.8603494235169816,4.048238911672789,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_105/pdbs/477.pdb,0.360675685237801,,105
67,,0.4408727365882005,0.5000461788831044,17605.458839012535,4.16794937659353,0.1767512706866548,0.1633839401998866,0.166455342685594,,0.5591272634117994,0.1764156440013985,0.4999538211168955,4.140932929818239,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_703/pdbs/244.pdb,0.3531669146880533,,703
68,,0.2010174166835384,0.9752781838413594,17086.709712265798,3.7706023267627535,0.1785869804064941,0.1620429823005638,0.1147563631331616,,0.7989825833164615,0.1228893307272878,0.0247218161586405,4.166134195624874,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_579/pdbs/466.pdb,0.3014763111337819,,579
69,,0.1185047797529108,0.2230356734855169,30275.06898350072,4.296861573298294,0.3231816649619174,0.2812160751489234,0.2128399434269301,,0.8814952202470892,0.2600194807470645,0.7769643265144831,4.459527370193369,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_708/pdbs/487.pdb,0.5832011457089818,,708
70,,0.94285460947447,0.9251862444491176,20636.65210283454,4.351146619028202,0.2702290245961932,0.2406235912440114,0.2210872502133782,,0.0571453905255301,0.2589903616325603,0.0748137555508823,4.456499324854231,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_523/pdbs/435.pdb,0.5292193862287535,,523
71,,0.6640751304783697,0.5500163013945283,16362.634411822535,4.134846411371398,0.2023459596155464,0.1862866169762115,0.1696267713259206,,0.3359248695216302,0.1821409805996565,0.4499836986054717,4.251927527890841,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_516/pdbs/479.pdb,0.3844869402152029,,516
72,,0.2926319107980441,0.0265947555643654,21341.01564223032,4.629643180322034,0.2555667692897377,0.225849426317845,0.286828938433727,,0.7073680892019558,0.3067887472853194,0.9734052444356344,4.3565624476102,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_220/pdbs/34.pdb,0.5623555165750571,,220
73,,0.5103305332684788,0.6821961827313975,19763.597741666305,4.194400897493196,0.1786710320845737,0.165954861627242,0.1753562689644633,,0.4896694667315212,0.1884409302235784,0.3178038172686026,4.117731607342567,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_124/pdbs/339.pdb,0.36711196230815213,,124
74,,0.6836490501625194,0.2154301995038992,14581.4779859965,3.9041320703423175,0.1503830216666409,0.1375162090948114,0.1284191067202595,,0.3163509498374806,0.1394910456545147,0.7845698004961007,3.9903435932671054,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_373/pdbs/384.pdb,0.2898740673211556,,373
75,,0.5582154269143972,0.323434609985919,14485.74119175855,4.08819830617372,0.1502147839891189,0.1394061870512974,0.1525103422528335,,0.4417845730856028,0.1623774342116228,0.676565390014081,3.960434879598582,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_886/pdbs/447.pdb,0.3125922182007417,,886
76,,0.3402688889299304,0.4386718000173867,14659.345849563497,4.1445764540760415,0.1923865469256834,0.1774671095560382,0.1663914125966579,,0.6597311110700695,0.179402335905045,0.5613281999826134,4.226682190480658,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_874/pdbs/479.pdb,0.3717888828307284,,874
77,,0.5233057367218765,0.0037629612363219,19627.50969265117,4.406466822733007,0.2032844650237729,0.1877628456345556,0.2215470962049913,,0.4766942632781235,0.2350681520016635,0.996237038763678,4.1966971271344935,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_720/pdbs/166.pdb,0.4383526170254364,,720
78,,0.3243925853171966,0.350432676524562,20209.710088467964,4.17113487071327,0.1988026510832423,0.1892057881175317,0.1780247421952141,,0.6756074146828034,0.1905443134410925,0.649567323475438,4.244721273686805,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_350/pdbs/410.pdb,0.3893469645243348,,350
79,,0.4547956140428482,0.455328613105199,15765.03876877553,4.10733102736755,0.163078529757843,0.1535056350614568,0.157084451168717,,0.5452043859571517,0.1732070438948269,0.5446713868948011,4.0963495771944975,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_930/pdbs/438.pdb,0.3362855736526699,,930
80,,0.3020158112434604,0.4703625731616971,18853.04694198869,4.086075790804402,0.2006984282496438,0.1868636575182727,0.1638751399026204,,0.6979841887565396,0.1758987707492897,0.5296374268383028,4.266412399966327,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/2/output_587/pdbs/114.pdb,0.3765971989989335,,587
