,n,rmsd_mean,rmsd_std
1,,0.5320868298962362,0.02290423805081402
2,,0.519519529946937,0.019026945476669346
3,,0.5133145480039444,0.01721240345587487
4,,0.5090047925730976,0.015928617722589307
5,,0.5057727590299558,0.015028830568974458
6,,0.5036209395821765,0.014014179715640465
7,,0.501513149429097,0.013441418948942593
8,,0.49984254627396735,0.012912548950491707
9,,0.49866756730759526,0.012664166766564594
10,,0.49716803246618135,0.01217238278532839
11,,0.4961945867835268,0.011795167718394266
12,,0.4953525145055289,0.01158521412142289
13,,0.4946230658314913,0.011305574416515045
14,,0.49389390923206566,0.010973766652273816
15,,0.49317241537996,0.01079570851022325
16,,0.49250352771151135,0.010570641934318751
17,,0.49187733907112346,0.010373989565719414
18,,0.4914174452317632,0.010356225637558687
19,,0.4910320503925209,0.010103142222776829
20,,0.4904935684512475,0.010082741968557546
21,,0.4900655761700723,0.009970979940936599
22,,0.4896317390065328,0.009889809337021115
23,,0.4892569682356216,0.009887960165665519
24,,0.48889201416311834,0.009832739578640674
25,,0.4885741399569853,0.009739343809202002
26,,0.48816030110061764,0.009682593461728325
27,,0.4877875878526325,0.009538646007438221
28,,0.48767040308583626,0.009501417470368492
29,,0.4873335289546558,0.009402560669079041
30,,0.4869338296636267,0.00924865243424185
31,,0.4866566673258017,0.009252977881398278
32,,0.48635769480521523,0.009205576732831651
33,,0.48600437363306087,0.009047307366855344
34,,0.4858085665520308,0.008990789659230553
35,,0.485524177068652,0.008896765681204446
36,,0.4853723088035416,0.008824488168602729
37,,0.485101043172089,0.00875305288403793
38,,0.4849106742904234,0.008663879328498672
39,,0.4846944244684726,0.008539614764974349
40,,0.4845050419459091,0.008505442362449373
41,,0.48437708722079326,0.008457495452973713
42,,0.4842094020931424,0.008382147068035955
43,,0.48398145092637584,0.00833638036223805
44,,0.4838496966485955,0.008276854536955272
45,,0.4836646869839524,0.008180972151221402
46,,0.48351096151538636,0.008185438642622195
47,,0.48336550097247544,0.008124655075578198
48,,0.48323895092943964,0.008078137252788697
49,,0.4830642724685481,0.008024463846619197
50,,0.4829347882839682,0.007965611623759552
51,,0.4827796229826514,0.007877966071434029
52,,0.4826316424840765,0.007796009526696058
53,,0.48247403182456255,0.007708524600408472
54,,0.48235482721706446,0.007717366163394419
55,,0.48227879889954856,0.007640742947384012
56,,0.482161944171597,0.007598318390923355
57,,0.4820758238605809,0.007543451777197551
58,,0.48191296860831595,0.007502368841947158
59,,0.481810471392174,0.007484353087650392
60,,0.48172831126673316,0.007436684225403611
61,,0.4816210205975254,0.007397611862671103
