,min_xray,avg_min_xray,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg,xray_0_min_0_pdb
0,3.5840940104247854,3.6699559872362215,0.0564681110206938,0.0287078289399987,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/0/output_53/pdbs/189.pdb
1,3.595500367865964,3.757313743534341,0.0563591987166272,0.0300391329291906,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/1/output_98/pdbs/199.pdb
2,3.568700696099261,3.6846700186472168,0.0557936649290472,0.0271121653711676,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/2/output_27/pdbs/185.pdb
3,3.5061725353900477,3.6979823302912638,0.0526039406481391,0.0267644778355032,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/3/output_92/pdbs/154.pdb
4,3.5341531726138,3.735975398527576,0.0569060141494834,0.0243105298804473,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/4/output_0/pdbs/197.pdb
5,3.589074330781399,3.6929132110660587,0.0556466191866943,0.0288980432489419,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/5/output_25/pdbs/200.pdb
6,3.5652235689212133,3.677791260172088,0.0573521998843308,0.027399536748386,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/6/output_16/pdbs/197.pdb
7,3.458518993635734,3.6611539992346627,0.0528115936955118,0.0224345684021721,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/7/output_89/pdbs/155.pdb
8,3.577788037099797,3.742183083676037,0.0555755941943331,0.0305507401886754,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/8/output_66/pdbs/183.pdb
9,2.9494787393827786,3.582504449223178,0.0338938348904309,0.0121762140482896,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/9/output_51/pdbs/200.pdb
10,3.899766907178767,4.160931868643007,0.1062555383326035,0.0298147455680724,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/10/output_7/pdbs/500.pdb
11,3.697870738374012,4.02972210812913,0.0776155908739169,0.0268596075192776,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/11/output_95/pdbs/196.pdb
12,3.4721854104348875,3.757145829741142,0.0664744198553662,0.0267988763145071,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/12/output_20/pdbs/395.pdb
13,3.8546988488864646,4.118639880023496,0.1057134930181487,0.0333087733752431,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/13/output_2/pdbs/588.pdb
14,3.1909882017108324,3.646067745535715,0.0505037794285512,0.0169527230910182,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/14/output_48/pdbs/395.pdb
15,3.844836568553245,4.177358830345607,0.1144252523037409,0.0327480000779345,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/15/output_10/pdbs/398.pdb
16,3.4635611074191157,3.905261738438492,0.0737083166887621,0.018969569835332,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/16/output_10/pdbs/596.pdb
17,3.780063875629325,4.141966648986293,0.1008096535311551,0.0258615097441837,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/17/output_98/pdbs/600.pdb
18,3.6878958695338726,4.072850202553548,0.0860669848037304,0.0414627271847547,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/18/output_97/pdbs/470.pdb
19,3.121335548390254,3.6117662643664876,0.0486241662113089,0.0096635024629792,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/19/output_0/pdbs/395.pdb
20,4.518350312314031,4.777027127280434,0.2613533188714325,0.2299447519359559,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/20/output_67/pdbs/459.pdb
21,4.6813065909102605,4.931331222212379,0.3509024652903848,0.3282810095261787,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/21/output_1/pdbs/554.pdb
22,4.501324657148993,4.876423564514301,0.2951517513183816,0.2605385473745139,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/22/output_21/pdbs/574.pdb
23,4.523716293131068,4.821377987982581,0.2844122877649932,0.2312718003402689,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/23/output_77/pdbs/710.pdb
24,4.425676296754519,4.724074148057608,0.2315829837743314,0.149121433852804,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/24/output_34/pdbs/520.pdb
25,4.760334838795132,4.932951951470442,0.3336392341514922,0.2775414942270156,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/71_native_4x_2/25/output_5/pdbs/734.pdb
