,min_xray,avg_min_xray,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg,xray_0_min_0_pdb
0,5.266021678874684,5.287046904703685,0.3198268069084904,0.2142957956574903,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/0/output_91/pdbs/591.pdb
1,5.307274553846503,5.337884996024169,0.3257622213919269,0.1872892987283991,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/1/output_65/pdbs/562.pdb
2,5.190702787525174,5.208733539941465,0.2846959553499189,0.1422295889387544,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/2/output_24/pdbs/400.pdb
3,5.146614014956208,5.164065545366919,0.2631938093777486,0.167559153130162,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/3/output_4/pdbs/397.pdb
4,4.952798000664694,5.010747600125047,0.2054029318285634,0.0824833378141914,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/4/output_25/pdbs/400.pdb
5,5.30836474568597,5.316668558097619,0.3182408646440114,0.2031894843510359,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/5/output_17/pdbs/199.pdb
6,5.224225944287139,5.252640811850231,0.2895028458774871,0.1090255565542034,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/6/output_87/pdbs/398.pdb
7,5.2996633242423,5.324475312436981,0.3168369408360106,0.1601037802761738,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/7/output_90/pdbs/396.pdb
8,4.98681152266265,5.01856522226114,0.2124826385001147,0.0866837420421284,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/8/output_26/pdbs/397.pdb
9,5.197305983290245,5.217277465064293,0.2867489390005557,0.137827486492208,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/9/output_28/pdbs/393.pdb
10,5.101780133997926,5.163777764926006,0.251201423359606,0.1547336484827266,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/10/output_11/pdbs/399.pdb
11,4.941655883439071,4.993962056695138,0.212513612601511,0.0846246459746258,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/11/output_60/pdbs/391.pdb
12,5.1432022118912775,5.172284206956237,0.2616841868713887,0.0808546505327995,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/12/output_15/pdbs/597.pdb
13,5.288574098608223,5.346882266937955,0.3111686513591968,0.3008177761417061,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/13/output_20/pdbs/397.pdb
14,5.144841570638683,5.1639259631629315,0.2643077039629123,0.0951112107508807,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/14/output_71/pdbs/393.pdb
15,5.176762668318912,5.190059344400429,0.2729184776590877,0.1261862674573826,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/15/output_70/pdbs/395.pdb
16,5.246042185363887,5.273975151192323,0.297325375899872,0.18050087200262,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/16/output_48/pdbs/388.pdb
17,5.204839261300604,5.252234692112198,0.2842212610255997,0.2016187342962218,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/17/output_13/pdbs/382.pdb
18,5.38168937441734,5.414330729923834,0.3548670599829336,0.2302911961198932,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/18/output_85/pdbs/379.pdb
19,5.169815727071598,5.186148700173213,0.2774289462815468,0.111322531306931,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/19/output_66/pdbs/399.pdb
20,5.203137406516517,5.258594993096489,0.2856194110762473,0.1493289996335475,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/20/output_57/pdbs/385.pdb
21,5.336462882311147,5.357973354256128,0.3281834978623766,0.1944230349687626,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/21/output_29/pdbs/399.pdb
22,5.238863336407444,5.269307297695848,0.2979835602108869,0.1112503585563402,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/22/output_71/pdbs/397.pdb
23,5.105242090863774,5.136873919971149,0.2553900140450245,0.0970779236398769,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/23/output_70/pdbs/397.pdb
24,5.2460340845199465,5.273314644848064,0.2994045681981013,0.1778137689843256,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/79_sn_real_nsb/24/output_66/pdbs/595.pdb
