,avg_min_r_free,min_r_free,avg_r_free
0,0.47726003443067094,0.4557819875701314,0.5111289998430869
1,0.33181873808948986,0.3174000158749594,0.3529000681131861
2,0.29678075711641394,0.2603420005865509,0.32282464053282617
3,0.27951471885866214,0.2461495408595967,0.3047970733496449
4,0.2561151845955807,0.229318393018913,0.28834292191339433
5,0.2349908219282712,0.2086351083856501,0.271627028980129
6,0.22257768608624937,0.188386772568444,0.2619349819091556
7,0.2069362075051143,0.1794176677305571,0.24889944903879624
8,0.1926208413851527,0.1557151639398287,0.2409870403854181
9,0.1762413835755793,0.129171696665417,0.22618395764153798
10,0.1873721995557902,0.1387302064523768,0.2276731704199996
11,0.21845891549458316,0.2044868779365811,0.23865099591059658
12,0.23421145276023894,0.1978365491879697,0.28762694853978393
13,0.2686744495785643,0.2230918530775225,0.3326328423819041
14,0.2743448441525321,0.2345619615544741,0.3342463176059459
15,0.2975267832498663,0.2355765730327865,0.3588286450856683
16,0.2935160108204821,0.2344239897137424,0.36470841764297685
17,0.2900139012337051,0.2369877616525298,0.34396366676805135
18,0.29504620513274255,0.2425722512934017,0.3589691946362681
19,0.29730748183772393,0.2415797538750439,0.35634549164435736
20,0.3020211353158867,0.252479990231049,0.36290258267393977
21,0.32972130187028353,0.253040808582443,0.39841858492364357
22,0.32839472654352875,0.2800799449889393,0.39478281075327293
23,0.3327902252727795,0.2599493373436626,0.3911535701083564
24,0.310980521268576,0.2677900109677452,0.34006654446087203
25,0.32047637348882935,0.2510551222860264,0.36713062041999833
26,0.31986007702851676,0.2743944844499689,0.39488077208640876
27,0.3096594823971797,0.284870495690077,0.37218407611199195
28,0.3270781789298963,0.2818521317329778,0.3880855951419379
29,0.34356163907069115,0.2849474099124086,0.4392090458894934
30,0.3312405157362792,0.2835187470876828,0.37993912059232476
31,0.3379340926995544,0.2800122990115847,0.39185521679705637
32,0.3416356043353028,0.2874360507089503,0.3981936780827388
33,0.35072139473988817,0.2894974074034659,0.4150591084686022
34,0.35380204977179075,0.283563461642243,0.4135563337700776
35,0.34207006376387594,0.2905332791073876,0.40272309501833875
36,0.333995472429476,0.2973134980066709,0.39041726875297095
37,0.3411354921794958,0.2916994921724579,0.3884522688342348
38,0.3416293962602588,0.2951344888282202,0.4150032727765889
39,0.36568617043153184,0.3021564998212611,0.44457396314852443
40,0.36746939625840663,0.3077458378232872,0.4263060112554043
41,0.3585548658490902,0.2975295195381724,0.42379464664241157
42,0.3625277566388509,0.3005293132191672,0.4217993971140578
43,0.3861754159040728,0.3094183770069578,0.46684735055246646
44,0.3681896368975021,0.3100209013241679,0.41691588550643494
45,0.37914627210163243,0.3191249313310189,0.4560955160139149
46,0.381414285151985,0.3201689103025797,0.45357275950871706
47,0.40417569792912944,0.323389456936383,0.48333870920096533
48,0.39859106840328395,0.3274293660547674,0.46769542114942647
49,0.40921921885694645,0.3213966038760912,0.48917823923863313
50,0.3943486928940372,0.3371733693692475,0.4686746032942319
51,0.4066629255083406,0.3454313526888948,0.47978155245454923
52,0.4115777275863775,0.3391057790824638,0.46953600146953745
53,0.3913507119285084,0.3279719832909051,0.44252458644979875
54,0.41113457373124057,0.3268245959834402,0.4796489553034213
55,0.41774772845967645,0.3538727343193992,0.4828171568413566
56,0.4591261255687094,0.3568166767361965,0.4860046934774329
57,0.4532846430871497,0.363144865286828,0.4839419872459363
58,0.44806313778469703,0.3439780885706484,0.4629761101331732
59,0.4588421675405923,0.3660967873878855,0.4752376671923524
60,0.505813924666447,0.3825033888530967,0.5094389209250609
61,0.5347033617492152,0.3960119448995567,0.5271262489158343
62,0.5401507040892791,0.4113448198847096,0.543362685560896
63,0.5364171085410078,0.4085608928559621,0.5160119487664392
64,0.514339621586935,0.377839964352792,0.46270808944337405
65,0.507572998190158,0.3832837242311535,0.4836695721673951
66,0.5350346771545057,0.4060713161309603,0.5619448165751368
67,0.5398385315999708,0.4123107520697815,0.5234568959896907
68,0.5862208314112485,0.5594618831969318,0.5862208314112485
69,0.5768277644925108,0.5487282949342678,0.5768277644925107
70,0.582639933163007,0.5640634270331836,0.5826399331630071
71,0.5807385933293637,0.559209079286668,0.5807385933293637
72,0.574553550782241,0.554650614264998,0.574553550782241
73,0.5848287294839347,0.5547287682745471,0.5848287294839347
74,0.585573423528574,0.569395931433715,0.5855734235285741
75,0.5808655756762995,0.5729778047076529,0.5808655756762995
76,0.5568995749646849,0.5458589495714855,0.5568995749646849
77,0.5761161501489542,0.5680478442277832,0.5761161501489542
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,,
