,n,xray_0_mean,xray_0_std,rmsd_avg_mean,rmsd_avg_std,r_free_0_mean,r_free_0_std
1,,5.048776937029823,0.09457288407526436,0.4074388397880204,0.03461942934337177,0.41202150500285706,0.01454196377635676
2,,4.997557728019622,0.06895576213018925,0.3962310933199752,0.032559876895329874,0.4046954006122919,0.012205405195819656
3,,4.974470547312098,0.061537007889879654,0.39126823003955574,0.031732602331354345,0.40110471453126406,0.011422614253034286
4,,4.957596151835805,0.054999780985177965,0.38872064907548515,0.03218070636250602,0.3986612070428384,0.011042839643299962
5,,4.947643113381727,0.05025795571975839,0.38661881398038783,0.03168646392106652,0.39700196426791196,0.010832986853338139
6,,4.939086421245504,0.04597292262174505,0.3839070790538025,0.031129504079069403,0.39534712822515156,0.01043485225827149
7,,4.932079830670786,0.042324798973939,0.3812260082320015,0.029322610519752004,0.3938921694125705,0.010061405329325711
8,,4.92659666419671,0.037784880707353204,0.38032028723754263,0.029048242262955253,0.3930927704625065,0.00981030105472059
9,,4.922250227469084,0.03477081442727152,0.3792836930792505,0.02884350137438995,0.3923080313885997,0.009518824283527894
10,,4.919288504614263,0.03318595522247334,0.37866698210727195,0.02867621116440527,0.391655583398035,0.00927964783463464
11,,4.916239765526104,0.03172536659748955,0.3776831398856643,0.028396116840605577,0.3909554603885382,0.009024364945060499
12,,4.913987558104344,0.030626984253999796,0.37737328935769854,0.029018882399727868,0.39041683567560415,0.008857292923522038
13,,4.911625660721878,0.02963258841425724,0.3770067041940025,0.028790288841640175,0.3899251102381431,0.008665830492313452
14,,4.909321027823253,0.028482148477195997,0.37629179674349816,0.028111389152192405,0.3894115065366386,0.008483254231297824
15,,4.907639348644907,0.02786547638598832,0.375690013703517,0.02807512160682969,0.3889702198974003,0.0083289770825917
16,,4.905866026871478,0.027142851117592053,0.375174336712003,0.028073061262553774,0.38854164691121784,0.008200183949678364
17,,4.904528572382131,0.02700925233606803,0.3743581198888582,0.02837165311275989,0.38819019027198254,0.008180719184356984
18,,4.903273700232265,0.0264873325323225,0.3742944929071149,0.028418032873797378,0.3878783127363197,0.00797011051339541
19,,4.901998611682834,0.02657856633460236,0.3740637236712699,0.02833204960802836,0.3875476387413033,0.007944897959923213
20,,4.901049212438824,0.02630627479395709,0.37391250983872626,0.028007533101305264,0.3873090139936243,0.00785126887274549
21,,4.8998252379799005,0.025842836695449314,0.3736045047356195,0.028227106851485377,0.3871076509993956,0.007828631051057963
22,,4.89857822006436,0.02556835929279652,0.37327602189801473,0.028157974897505975,0.38676002873670995,0.007699740709292377
23,,4.89777958536228,0.025254210117866757,0.37293052036756263,0.02820036332607231,0.3864955149933191,0.007602579510689335
24,,4.896880735041741,0.024833606248857113,0.3727357581965618,0.028001290097988792,0.38630935258978444,0.0075315365935379325
25,,4.89598243041317,0.024689909033033135,0.37251940221575364,0.02816361508606876,0.3860832213941311,0.007472002445065325
26,,4.895282671521444,0.024599874918306053,0.3724406687569629,0.028049108842804066,0.3859206043291507,0.0075058098082096325
27,,4.894429235236133,0.02452721366893437,0.37218315748951325,0.02791021288869635,0.38571186394948,0.007469739204746891
28,,4.8935743903858935,0.024542957918277288,0.37182839649304966,0.02797151022227859,0.38552940762705407,0.007460465298814181
29,,4.893067002407315,0.024504595794960456,0.3717104452300406,0.028025730493472192,0.38540784991041976,0.007436482119425086
30,,4.892477929363366,0.02444650110042892,0.37138384312887385,0.02816301855076277,0.3852701040917846,0.007446298851862481
31,,4.891550747980496,0.02444647825667872,0.37121602813592025,0.0280566872805205,0.3850907127850573,0.007467043288246806
32,,4.891103804558889,0.024389334316537375,0.3710637461121791,0.02816315033757547,0.38498046702963173,0.00743045072476817
33,,4.89068383924597,0.024269952784636117,0.3707882049738552,0.028225511792861074,0.38483871428757205,0.007386641663864848
34,,4.890113255543123,0.024194638431976015,0.3705860595001438,0.02812778757244398,0.38476443309660385,0.007368163295833863
35,,4.889351088852133,0.024049180498495398,0.37043975334990403,0.028205061156958314,0.3845912409238504,0.007347521309954244
36,,4.888822849210547,0.023987274293931687,0.37018658802793203,0.028106116589134214,0.38443335290070907,0.007294242261097874
37,,4.888272097019752,0.023953434249009586,0.3702384406473704,0.027894505351214887,0.38434391317674294,0.007264078396680457
38,,4.88772241667128,0.023871924149555437,0.3702370852891559,0.02791388800565087,0.3842209420675416,0.007268738326334957
39,,4.88730590941729,0.023795026633246372,0.37008655799610185,0.027793614800298242,0.3841208449101116,0.007173169382127452
40,,4.886697164944739,0.023798242777727838,0.37012432056836364,0.027773872464990777,0.38398554230483445,0.007155984563544785
41,,4.8862571400669035,0.023639177339370526,0.3702362346694383,0.0276742472833029,0.3839254513370595,0.007125326342851202
42,,4.885735727552565,0.023467381576128904,0.3702243786350149,0.027695162599477876,0.3838295537347158,0.007112873768014213
43,,4.885130952922709,0.023263475074155597,0.3700014688365956,0.02755020506971343,0.3836915596736326,0.007062762712214836
44,,4.884429778689869,0.023162455162586623,0.36991010372868677,0.027590644871273468,0.3835858949020604,0.007050867313457481
45,,4.884155293109976,0.02311382309074357,0.36997070111332614,0.027567403860789333,0.3835467045047523,0.007028680578675108
46,,4.883767171347609,0.023017824771359885,0.3698012879069549,0.02765387351319581,0.38345756629925165,0.006996175188042542
47,,4.88332153295082,0.022977252663654153,0.369784586954345,0.027598663114847957,0.38342698306813827,0.006991909888296382
48,,4.882887123231959,0.02290738169229535,0.3698321814126252,0.02759364243702117,0.38335163787152665,0.0069605374523480845
49,,4.882695429242446,0.022637192078590666,0.36762151885011946,0.028424550726752807,0.3829105145548121,0.007161734590452438
50,,4.882336956453861,0.02254114987880655,0.36788725085799506,0.028381451915905187,0.3828900438332528,0.007153448156785926
51,,4.881865440600329,0.02250196916030805,0.36786291069018384,0.028414475800828808,0.3828263112645694,0.007152104587841257
52,,4.8814841534623215,0.02244634970716959,0.36807519423830615,0.028370586482290107,0.3827882010369261,0.007135040978280375
53,,4.881124609722612,0.0223805746749958,0.3680540415991079,0.02845315318718755,0.3827011789677993,0.007126121431852049
54,,4.880726798519973,0.022244419822998542,0.36809455807298264,0.028497320157920458,0.382607381635134,0.00711014382696337
55,,4.880445853677711,0.022143470376553155,0.36805503348884105,0.028481936051105942,0.3825151531187479,0.0070441053026235115
56,,4.880220333709908,0.02202992981993047,0.36799001177715235,0.02853450869763627,0.38247841556830375,0.007045937532153349
57,,4.879781931550787,0.022002247327002313,0.36791848579725417,0.028541227193128176,0.38237772720335045,0.007001218657501437
58,,4.879425796531705,0.02186317106327427,0.36769370381079913,0.028601164170922767,0.38230934850530024,0.006971182435976448
59,,4.878965813418803,0.021801859277925995,0.36769294043582507,0.02871292475460923,0.38218481255859477,0.00691870072514082
60,,4.878674174430992,0.02174907638017357,0.3676080843110931,0.028799044206576318,0.38212084643076794,0.006921536076337364
61,,4.878283916213761,0.021672106332914824,0.3675000573497025,0.02881285612315818,0.3820076079586085,0.006832572252394959
62,,4.8780921849710195,0.021645575047150638,0.36763619054849284,0.028838869523417843,0.381985062553276,0.006829613896895685
63,,4.877700067916905,0.021585053389643765,0.3676488756512948,0.028802203311261997,0.3819250386971318,0.006791275987859569
64,,4.87736852055682,0.021507313795567647,0.3676565075385475,0.028733509602989357,0.3818995891951155,0.0067677492659565745
65,,4.877031842755699,0.02148996154873051,0.3678077680547154,0.028695089995090742,0.3818405326321674,0.006760388180711389
66,,4.876787777461142,0.02147717907955941,0.3676787056739076,0.02872910167700747,0.3817686441185909,0.006766116610414403
67,,4.876563640919684,0.021427678923059874,0.3677982094623095,0.028711200165551568,0.38174083168391537,0.0067503886539391576
68,,4.876276067244083,0.021426604788823318,0.36781211744964715,0.028762483194776305,0.38167909187543775,0.006741190649309343
69,,4.8759252478852,0.021323895670900535,0.3677142395391598,0.028693315045005083,0.38159947774645064,0.006676146834745188
70,,4.875617725245906,0.021287296936296368,0.36776632644822504,0.028739242769836953,0.3815808233538271,0.006689925555999513
71,,4.875337535473655,0.02129946224522933,0.3677823878771268,0.028676186460184588,0.3815026837260206,0.00669133617553617
72,,4.874973686471271,0.021150543082394176,0.3677002096586929,0.02861803621160625,0.3814680566714742,0.006673754834330582
73,,4.874777674685103,0.02109114539506158,0.3675811887229157,0.028708106513695587,0.3814193381888125,0.0066714405788683775
74,,4.87443339813875,0.020961401429884712,0.3673706000025937,0.028873625899245497,0.38133669208138593,0.006620042445790513
75,,4.8742899594522715,0.020884128894205017,0.36723283538855583,0.02893404504452481,0.3813068483058401,0.006636876936022411
76,,4.8740301073521115,0.020868650768148297,0.3673300154177228,0.028822448013534414,0.3813106867221443,0.006615940623519776
77,,4.8738616103535435,0.020817604143455102,0.367351101608549,0.02870138419703507,0.3812982643957178,0.006582758454201261
78,,4.873614634675984,0.02078792017777516,0.36729285889524427,0.02856010527398556,0.3812536165168148,0.006512946220320124
79,,4.873311572486932,0.020740248181336823,0.3671106337824354,0.02857949025508014,0.3811730994878026,0.006505505350823187
80,,4.873039818906152,0.020688804920840093,0.36719005819307704,0.028456345989921077,0.3811129698607685,0.006495592653896888
81,,4.872830607531887,0.020646711978549386,0.36716908462941344,0.02835813904294584,0.3810513640466442,0.00649536731840739
82,,4.872584356008373,0.020602726854086657,0.3670634541625533,0.028391377363397027,0.3809853333259755,0.006499006855794116
83,,4.872365134440058,0.020557572831468404,0.36712570255052335,0.02840527149415539,0.38093216732816443,0.0065125180389656685
84,,4.872140652725516,0.02056187685136279,0.3671834481776585,0.028330398222619263,0.38087909390413033,0.006499502176755616
85,,4.871939467643157,0.02043428945870092,0.36731467462618506,0.028360691357368042,0.3808644440145495,0.006477466584141266
86,,4.871622321265205,0.020380903108549356,0.36738599402448024,0.028331833736761642,0.3808112352952872,0.006480352059538856
87,,4.871417455717307,0.020336269961536,0.3673056906732196,0.028278695763350088,0.3807864421343407,0.006459035148359804
88,,4.8712283847703075,0.02027528265567531,0.3673192054792927,0.028308174463642952,0.380740343481617,0.006440677144722285
89,,4.870916536580184,0.020172853152525472,0.36725904483486466,0.028326585820891745,0.3806566265732681,0.006390115252898333
90,,4.870762549447762,0.020091681165490184,0.3672653108379829,0.028356946219790038,0.38062972959506786,0.006372091325611558
91,,4.87055006916036,0.0200390601065246,0.36713779948412023,0.028355306826930056,0.38057373444788195,0.006383577300478306
92,,4.870328431382844,0.019950990049401943,0.3669528853654914,0.02835249117536472,0.38054187143891954,0.006381612277483345
93,,4.870067981450367,0.019874584836953323,0.36704936095510166,0.028315753797679172,0.38050332246396146,0.006383626958167298
94,,4.869922166361612,0.019867800036504957,0.36705386115840816,0.028267142365392815,0.38047607396061534,0.006381709945653017
95,,4.869709724583703,0.019756056695305533,0.366876629839901,0.02827078255504883,0.38044860728390884,0.0063777122041272965
96,,4.869446864325589,0.019698532676767275,0.36684247021926764,0.02822182759421495,0.3803968020010218,0.006352101877793418
97,,4.868972914449023,0.01982219391556442,0.36736106737352403,0.0278622999157263,0.3805520392390999,0.00653687444865932
98,,4.868817060911354,0.019747963835909668,0.3673454390554849,0.027894532493547022,0.3804991409064103,0.0065185704429113756
99,,4.8686257567327775,0.019720768619629667,0.3673244576721703,0.027810156735156362,0.3804714941555966,0.0065079479120475365
100,,4.868480992271327,0.019674780095477434,0.36748250925383924,0.02768449473661879,0.38045299569120616,0.0065007091899185404
101,,4.86833971753585,0.019612781952288383,0.3673691927808728,0.027650123232433703,0.38041074017702026,0.006479883219405032
102,,4.868149028490132,0.019536735373105622,0.3673231282090402,0.02767444310338397,0.3803746351779803,0.006475146802248187
103,,4.867928416535712,0.019459641836310573,0.3672009224661162,0.027687569076075527,0.38034184163011303,0.006451843438095693
104,,4.867523107183267,0.019355416769097904,0.36711373411538095,0.027655916020645037,0.3802598027953725,0.0064425263833773885
105,,4.867366170853567,0.01928236813597392,0.36700552131514963,0.02768933728125841,0.3802182712181983,0.006435203645366202
106,,4.867134104301636,0.01918705252478243,0.3670069603036127,0.027691895231110653,0.3801771730259837,0.006430638238507712
107,,4.86687598008992,0.019039304179400696,0.36710711219187137,0.02768541693376074,0.3801342078656124,0.0063846538254549124
108,,4.866653678003428,0.018992119536510487,0.3672107748954435,0.027627673439110777,0.38010802476084016,0.00637445502013598
109,,4.866538983100539,0.018937771663912598,0.3672329419210002,0.027571674473175486,0.3800758003874976,0.006363538742501811
110,,4.866341436513771,0.018914472002424184,0.36720175167268093,0.02761494468945166,0.3800239101997402,0.006362507241781427
111,,4.866217206672471,0.018870102790355146,0.3672281757316389,0.02764679425217774,0.37999455431399887,0.006367854698727944
112,,4.8660599999100675,0.018817586268629047,0.36731400818671295,0.02754861073781312,0.3799763274544981,0.006355028491169263
113,,4.865968852143492,0.01876960297737746,0.367360435075115,0.027459908576486607,0.3799533669131334,0.006346461589326211
114,,4.865815928614206,0.018748846826945224,0.3673607391419021,0.027425765649064224,0.3799221066694938,0.0063434291789681825
115,,4.865750214534768,0.018736443773749886,0.36731619632056106,0.02734782099312784,0.379922845075697,0.006341004898154191
116,,4.865588100271766,0.018678733281568886,0.3673645714869895,0.027338744458744742,0.3798961523339971,0.00633951604141386
117,,4.865308965158183,0.018568356183554464,0.3671998535796097,0.027373832047455943,0.3798685840055226,0.006339570805747526
118,,4.865204941059022,0.018519208725577732,0.3671671965003246,0.02735668593339093,0.3798415639497976,0.006321644159257827
119,,4.865033945537974,0.0183929123344277,0.3672473422702322,0.027388093740296347,0.3798138173964519,0.006313537965467728
120,,4.864820080196708,0.018331062110491226,0.3670507961542374,0.027395359674116822,0.3797580604947419,0.00631386535407764
121,,4.864718018900519,0.018294232105567396,0.3669922681860256,0.027365082886293322,0.37973298730890576,0.006324346783041326
122,,4.864547595568975,0.018234151270769185,0.3670443667122891,0.0273104435525785,0.3797204662746432,0.0063137211991841635
123,,4.8643428211129445,0.018108302931665127,0.36714526867836783,0.02731471848998495,0.37968739423686126,0.006296141138212262
124,,4.864180023418249,0.018010302096473987,0.36692575077077005,0.027415340107016805,0.37964729857765633,0.006302006689334826
125,,4.864004996683701,0.017931592890557502,0.36688060735203276,0.027414689277909084,0.37963875322746343,0.006291175638668339
126,,4.86385167938854,0.017887447758544287,0.36669294534173497,0.02746427891766952,0.3795889268785624,0.006307336815669491
127,,4.863716920288145,0.01789560646372529,0.36671586003668033,0.027430965921985503,0.3795725507185757,0.006311633119631318
128,,4.863622643371698,0.017846988571537253,0.3667804195112162,0.02742096348196632,0.3795380229758955,0.006304203624382569
129,,4.863516056594158,0.017819801038097344,0.3667974609641769,0.027341434392954125,0.37952696655051954,0.006322395296578116
130,,4.863389205292514,0.017797091637597073,0.36668423179253196,0.027358308976171218,0.37949284281135826,0.006321152980830991
131,,4.863210830030195,0.017716845443815157,0.3668146422332265,0.02731313503516288,0.3794685796926537,0.006297876231331755
132,,4.863087105696909,0.017675249699892395,0.36669931600720057,0.02735139663709544,0.379421544314294,0.006297810580714025
133,,4.862947888111244,0.017610220758824322,0.3668373533117421,0.027299035093320444,0.3794104926604301,0.006285820298026901
134,,4.862857913446024,0.017583038413618128,0.366870729314453,0.027252142465435638,0.3793685424011146,0.006263853651029901
135,,4.8627592814076035,0.017602306240071322,0.36651088842472357,0.027165988513813126,0.3791289783898656,0.006258627437959964
136,,4.862646084070799,0.01749139728220261,0.3668184142502761,0.027243846264559907,0.37930370643046646,0.0062619582699441545
137,,4.862508094770231,0.017495225140966634,0.3669253240147644,0.027174867134396128,0.3792644655617692,0.0062558048301546805
138,,4.862435145569353,0.017482544436362157,0.36694113620964613,0.02714718454563291,0.3792282660676404,0.006247571128753062
139,,4.862293480086216,0.017414662189733175,0.3668847736107613,0.027200236689917435,0.3791720795715841,0.006230347422462352
140,,4.862153351579373,0.017282767935474577,0.3662046049401829,0.027205845123137496,0.37899859222685095,0.006249107054384554
141,,4.862067465630384,0.017312747524089407,0.36695048892032217,0.027117614858269138,0.37915444258585923,0.006234191908435634
142,,4.861882686162853,0.017181587974129484,0.3661016214987443,0.027108942935281963,0.378936779073102,0.006234007955171418
143,,4.861759535635322,0.01714918149939779,0.36613950699285913,0.027086183658356286,0.3789303893717747,0.0062252010417591305
144,,4.861727571972992,0.017194921920208144,0.366962315414165,0.027011893319077045,0.3791104171805985,0.006199606694033477
145,,4.861584558565834,0.017049605657302326,0.3662900884837468,0.027088857983716914,0.37892571545413795,0.006183948289550688
146,,4.8615750545974645,0.017097338189307604,0.3669011099143142,0.02708805418089992,0.37906475049103405,0.006157817746472115
147,,4.8613869948077335,0.0169622931174851,0.3664423323617639,0.02694685352626399,0.3789040535110662,0.006162604188901752
148,,4.861340908037218,0.016972420433675053,0.3664484186943119,0.026930737371609916,0.37888817435408595,0.006165582655024284
149,,4.861282117753697,0.016910541756890086,0.3667069511692568,0.02710569010845343,0.37899298194642894,0.006133069566990521
150,,4.861069373040699,0.016907607985520295,0.36656120496306244,0.026831559666499583,0.3788384831928112,0.006146440697726704
151,,4.860988638146199,0.016910749110082834,0.3665617380336373,0.02676435086329362,0.3788096299399802,0.006145656217782904
152,,4.860807246858728,0.016838871062756642,0.36648744923869386,0.02679581647554432,0.37876169620011185,0.006146867487470914
153,,4.86087108658896,0.016720312359572324,0.36691316395025203,0.026958577266499213,0.37895540933573096,0.006109430043671851
154,,4.860518187392285,0.016693139936088845,0.36655073739847677,0.02677903951097279,0.3786888510696937,0.006119626903068707
155,,4.860438053055842,0.01666599599170725,0.3665659925435088,0.026773342395786073,0.37866202181782266,0.006118451944477763
156,,4.860561198503593,0.01659877365654868,0.36675990704815065,0.02689203716054053,0.3788570052989355,0.00606054289877678
157,,4.86016140628608,0.016506385863506227,0.36668498018925627,0.026649667558509137,0.37860932631393474,0.006112360410727599
158,,4.860081353972118,0.016416364984418987,0.366737687373285,0.026669912212817812,0.3785944682295861,0.00607943960133121
159,,4.8599438889186395,0.01640855307677518,0.3668425750438292,0.026583749467079507,0.3785429647355844,0.00606429871018793
160,,4.859820549051615,0.0163846350249559,0.36680633399357215,0.02657526750687348,0.3785020735444475,0.006055587665823172
161,,4.859764421156775,0.01635339164469337,0.3668617277810063,0.0265825372142898,0.3784921207867165,0.006049075985426468
162,,4.859667202193597,0.016321759851846664,0.3668292504018952,0.02652679977545461,0.37847979606686183,0.006045305834672277
163,,4.859601682833385,0.016285785526078192,0.3669802244202835,0.02645418430453857,0.37846970023327753,0.006042909519849215
164,,4.859503494099723,0.01625594789294793,0.366973704682856,0.026426695398510464,0.3784577382903819,0.006043730206006782
165,,4.859363399951095,0.01620634916424023,0.3670069393408963,0.026395995983098653,0.3784367529886689,0.006050117710326303
166,,4.85920689437013,0.01613985130893335,0.36698982624063553,0.026391958866316106,0.37837997466609136,0.0060404538067826115
167,,4.8591261557198,0.0161105806543151,0.36704668150503755,0.026345112185903408,0.3783678114266834,0.006048907003998377
168,,4.859050941693249,0.016081221123073808,0.3670687892628908,0.026300688335218456,0.3783574150758919,0.006051097951546541
169,,4.8589695109535205,0.016015092130891334,0.3670550544144127,0.0262623543406043,0.37834611562694875,0.006034221917430727
170,,4.8588498710988794,0.01595184315941412,0.36721434266814656,0.026156693836131933,0.37833906055869343,0.006028755029793461
171,,4.858733274245398,0.015876118795944305,0.3671597521697239,0.02610307767275743,0.37830562273948315,0.006000014697285641
172,,4.858613129178345,0.015853694543190303,0.3671902312539908,0.026051939466176288,0.37827887457262566,0.005994341131695653
173,,4.8585240326132215,0.015835595498783255,0.3673265194108673,0.02590801781910304,0.37824941832582337,0.005976114464288562
174,,4.858477243074722,0.015845765236412675,0.36724426112551767,0.02590749109999843,0.37822101257182783,0.005982986153841519
175,,4.858432131585997,0.015804043255059793,0.36723923656070645,0.02589046532916132,0.37820790637589075,0.0059555882402541
176,,4.858481991093212,0.016076365339589057,0.3652396988492179,0.02659110658906669,0.37811366444459643,0.00593086811883776
177,,4.858234453002068,0.015744901509638788,0.36731873450800806,0.02579006418746463,0.3781619890464574,0.0059409743000340045
178,,4.858140229255789,0.015663624732214592,0.36728195581068,0.02574193981229097,0.3781497087230714,0.00593128579810485
179,,4.858063747976652,0.015613683715031072,0.3672725453970852,0.02573964165346837,0.3781344984198987,0.005914626704032531
180,,4.858008069218957,0.015589230395853675,0.36721374819678065,0.02578491123043587,0.3781148374376194,0.0059099053091029325
181,,4.857868048911451,0.01555316977503172,0.3672037983966098,0.02570666025453219,0.3780715295199169,0.005898622063724075
182,,4.8578049907909016,0.015520310135115052,0.3672898341630823,0.02562175479011574,0.37805350200405646,0.005888616453767819
