,xray_0_min_0,xray_0_min_0_pdb,xray_0_min_0_rmsd_avg,xray_0_min_0_r_free_0
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_119/log.csv,5.079254278109594,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_119/pdbs/665.pdb,0.3506459008076319,0.4186835757065693
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_19/log.csv,5.081707325324176,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_19/pdbs/148.pdb,0.4434342464480037,0.4152157974910996
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_184/log.csv,5.095232726517398,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_184/pdbs/730.pdb,0.4444219996040936,0.4301351754314631
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_220/log.csv,5.106492824240935,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_220/pdbs/840.pdb,0.4691667929033464,0.4339569957270789
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_97/log.csv,5.293279758930765,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_97/pdbs/234.pdb,0.4889909515916367,0.4542025662785093
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_160/log.csv,5.008196458385975,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_160/pdbs/619.pdb,0.3936101103505368,0.3920401185706029
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_161/log.csv,4.84356677226957,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_161/pdbs/740.pdb,0.3598481561825797,0.372039870179129
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_96/log.csv,4.907542891864462,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_96/pdbs/609.pdb,0.3906010283680143,0.3888906064718854
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_64/log.csv,5.073866981330549,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_64/pdbs/316.pdb,0.4031213204948018,0.417734529914644
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_215/log.csv,5.065801409299989,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_215/pdbs/162.pdb,0.4207569720516874,0.4144175428588447
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_142/log.csv,4.966252174023307,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_142/pdbs/184.pdb,0.3824261856008548,0.4010236807624205
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_18/log.csv,5.083226737204695,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_18/pdbs/175.pdb,0.457010194800269,0.4198559753966329
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_149/log.csv,5.268732229780773,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_149/pdbs/309.pdb,0.4616108243344999,0.4393324291611215
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_85/log.csv,5.289177736217176,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_85/pdbs/216.pdb,0.485210928627197,0.449761430942826
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_95/log.csv,5.063021023331989,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_95/pdbs/728.pdb,0.3854035624815755,0.4053640072051653
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_204/log.csv,5.071503567634007,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_204/pdbs/216.pdb,0.4343391906425528,0.4106993480581134
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_181/log.csv,4.940617800956978,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_181/pdbs/369.pdb,0.3713847231804687,0.3912640565966461
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_62/log.csv,4.966648965517512,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_62/pdbs/137.pdb,0.3913505274646872,0.404681848861159
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_44/log.csv,4.988132770123228,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_44/pdbs/200.pdb,0.3905314964083494,0.4190035601660905
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_56/log.csv,5.062372681072951,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_56/pdbs/312.pdb,0.4172476350622754,0.418137673011498
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_218/log.csv,5.064865741630289,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_218/pdbs/545.pdb,0.4303046172731057,0.4179897855504699
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_193/log.csv,5.10234116544286,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_193/pdbs/824.pdb,0.4871588828451992,0.4317093859871974
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_153/log.csv,5.02036147727178,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_153/pdbs/840.pdb,0.4516594484065774,0.4154959037576153
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_91/log.csv,5.093403343558631,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_91/pdbs/198.pdb,0.4249385328975248,0.4243529438291534
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_141/log.csv,4.977763145854116,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_141/pdbs/188.pdb,0.3940892079624425,0.4055528498868674
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_111/log.csv,4.9637821351911,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_111/pdbs/103.pdb,0.3693619986606929,0.3965139568074574
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_188/log.csv,5.252442258826347,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_188/pdbs/255.pdb,0.4823338543185613,0.4305604724050847
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_83/log.csv,5.054945551922844,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_83/pdbs/196.pdb,0.4280878983754364,0.4147457012158728
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_162/log.csv,4.9848251584116126,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_162/pdbs/703.pdb,0.3864758478228043,0.4067441820188221
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_28/log.csv,4.973624723649475,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_28/pdbs/119.pdb,0.3836401694513777,0.4091974014280051
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_212/log.csv,5.084582709457066,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_212/pdbs/356.pdb,0.3828056665623544,0.4229920384739792
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_139/log.csv,5.092562742176219,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_139/pdbs/439.pdb,0.4059300833506835,0.4176796067956599
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_125/log.csv,4.918556571112771,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_125/pdbs/600.pdb,0.3000656095697638,0.3881162097794435
