,rmsd_avg_min_0,rmsd_avg_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_191/log.csv,0.3811090077631128,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_191/pdbs/104.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_200/log.csv,0.4140713225748803,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_200/pdbs/24.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_138/log.csv,0.3931837946332991,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_138/pdbs/55.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_86/log.csv,0.393174856267992,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_86/pdbs/51.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_110/log.csv,0.3280559676860838,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_110/pdbs/329.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_197/log.csv,0.3549401144723096,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_197/pdbs/309.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_177/log.csv,0.3645206024013757,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_177/pdbs/394.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_201/log.csv,0.4024731447846202,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_201/pdbs/33.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_203/log.csv,0.3828706515930724,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_203/pdbs/214.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_118/log.csv,0.3979207962602737,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_118/pdbs/30.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_36/log.csv,0.4171161832440336,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_36/pdbs/106.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_154/log.csv,0.3554281162382738,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_154/pdbs/652.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_122/log.csv,0.3915022911317229,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/67_sb_4x/707704/output_122/pdbs/27.pdb
