,min_xray,avg_min_xray,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg,xray_0_min_0_pdb
29,4.891282558763153,5.080541765035653,0.2006934597409882,0.2084517301171521,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/29/output_82/pdbs/530.pdb
30,3.2695773517860687,5.736287608274364,0.5623066510243714,1.746877091082889,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/30/output_67/pdbs/632.pdb
31,2.4496605749731604,5.25632358541181,0.5798186793429175,1.9473961668761888,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/31/output_2/pdbs/279.pdb
32,4.98760212515486,5.414294075513648,0.2256252357952557,0.0554807902245106,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/32/output_14/pdbs/595.pdb
33,3.679294746582412,5.747811106458425,0.5748859142784207,2.135354334581816,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/33/output_69/pdbs/362.pdb
34,5.3005581916869104,5.422264957637108,0.3324919935477346,0.4663943553687279,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/34/output_38/pdbs/518.pdb
35,5.363497076121705,5.624704099887819,0.348971297018418,0.5682723054313914,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/35/output_68/pdbs/766.pdb
36,5.266548128960788,5.5468229334095955,0.3097829178393568,0.1040347771120496,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/36/output_65/pdbs/1110.pdb
37,5.048585805065986,5.360960773685297,0.2441414456647247,0.0552266168589021,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/37/output_38/pdbs/783.pdb
38,5.6631656613256505,5.790937005832502,0.4598276499967894,1.145866142570286,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/38/output_77/pdbs/908.pdb
39,2.863302183523449,5.425929046987697,0.5777353831510438,1.8039569539384,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/69_native_1x_2/39/output_29/pdbs/263.pdb
