,r_free,ff,pdb,w_0,cif_name,N,job_id,M,cifs,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15
22,0.3206317044289893,677.035964619628,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/22.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
23,0.3204784009602843,862.1741533102411,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/23.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
24,0.3198731905605474,851.3240195941667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/24.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
25,0.3194612042542014,809.7805438890805,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/25.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
26,0.3213443303604942,845.5341654219737,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/26.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
27,0.3207042293796908,760.8957124001736,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/27.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
28,0.3199353895646342,812.3431529514298,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/28.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
29,0.3183890668467057,846.316568603871,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/29.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
30,0.3199953698218642,836.5539020335511,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/30.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
31,0.3212364220515949,866.8584635986131,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/31.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
32,0.3211507187007292,887.968798470094,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/32.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
33,0.3200466372024211,550.23321521825,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/33.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
34,0.3198281147964227,653.855779512631,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/34.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
35,0.3216360092577723,737.9556590448028,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/35.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
36,0.3189480031214067,814.4108978551894,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/36.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
37,0.3201751846636673,864.716383147794,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/37.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
38,0.3233471073357712,835.2766156907853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/38.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
39,0.3216949286533791,799.1204051081761,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/39.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
40,0.3198488698445267,416.34154572959096,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/40.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
41,0.3234798175872608,859.5632509335444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/41.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
42,0.3210293377697589,813.6735196044594,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/42.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
43,0.3217737353697821,798.4027125047464,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/43.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
44,0.3209216372318241,449.38710928939327,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/44.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
45,0.320074346633568,770.244511980919,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/45.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
46,0.3186135655708749,840.8394801772552,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/46.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
47,0.3220018514071635,842.4621505418825,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/47.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
48,0.3228324908431625,808.4127059940297,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/48.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
49,0.3214802523805037,413.80156294558446,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/49.pdb,1.0,7mhf,1,0,1,7mhf,,,,,,,,,,,,,,,
50,0.319707602935414,1555.6633999821318,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/50.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
51,0.3198329919609117,1633.9346112596138,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/51.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
52,0.3197378416647646,1560.2323604542637,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/52.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
53,0.3219715463161027,1627.6472266816943,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/53.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
54,0.3204691485700505,1194.046751429913,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/54.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
55,0.3206136174663259,1720.4976246520912,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/55.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
56,0.3215238312822501,1204.391846850741,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/56.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
57,0.3217737965436911,1533.7326765771425,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/57.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
58,0.3218856927214727,1617.88067150674,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/58.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
59,0.3227165336492129,1587.650889679673,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/59.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
60,0.3246935545243984,2004.901524375502,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/60.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
61,0.322404637932186,1622.3599885389624,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/61.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
62,0.3222854030867398,1565.9245559931271,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/62.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
63,0.3235967470287472,1563.835915781452,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/63.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
64,0.322229600892814,1605.760731223936,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/64.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
65,0.3222944002814102,1592.6038964444674,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/65.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
66,0.3228864587311877,1232.020922723598,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/66.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
67,0.3223919412496808,1335.7945860782409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/67.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
68,0.3215089775033767,1658.433269931388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/68.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
69,0.323186794784086,1589.9811183279685,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/69.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
70,0.3179995986089264,817.147053853681,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/70.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
71,0.3237596717543364,1624.15647477666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/71.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
72,0.3222794540189623,955.015256801787,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/72.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
73,0.3215797911375437,1817.3412367867252,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/73.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
74,0.3228765078815873,1592.0380429878333,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/74.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
75,0.323245952767295,955.1343397709102,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/75.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
76,0.3230344962060295,1623.6810150071324,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/76.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
77,0.3220315855568728,1603.4289853320538,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/77.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
78,0.3235587397034916,1592.7708844923693,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/78.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
79,0.3235610661934947,1612.8266775289023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/79.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
80,0.3228495395128119,1566.207714089679,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/80.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
81,0.3224409921525719,1630.8210581813858,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/81.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
82,0.3231909133033965,1581.3168811508294,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/82.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
83,0.3232993865765301,1679.879776896376,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/83.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
84,0.3221253978453749,1251.2721018042862,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/84.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
85,0.3228797395260592,1500.8037307395691,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/85.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
86,0.3228100946495967,1203.303584044754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/86.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
87,0.322793922515564,1614.2783401746292,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/87.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
88,0.323623469464258,1690.8093883336694,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/88.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
89,0.3239331204160354,1021.7528797606732,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/89.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
90,0.3221285806989082,2213.5800339691573,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/90.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
91,0.3222637305528252,996.2880970784717,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/91.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
92,0.3233016180460619,1606.674137743266,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/92.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
93,0.324213081728619,1634.3846322002062,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/93.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
94,0.3222827611604865,1606.545424985233,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/94.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
95,0.322950066708577,1626.517237542886,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/95.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
96,0.3208031495587062,799.9391555519053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/96.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
97,0.3213247883312085,1283.749172416193,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/97.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
98,0.3229880627773829,1730.4937748091409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/98.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
99,0.3233556833533118,1506.1071120205013,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/99.pdb,1.0,7mhf,1,0,2,7mhf,,,,,,,,,,,,,,,
100,0.332839130923496,3490.868042243612,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/100.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
101,0.3325619839653477,3834.7759454438856,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/101.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
102,0.333089077242917,3672.9670985203934,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/102.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
103,0.3322183303337528,3997.44201641818,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/103.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
104,0.3330368465376315,3669.098665537916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/104.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
105,0.3309607764804101,3694.860875118279,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/105.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
106,0.3320807757350401,3708.661209779288,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/106.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
107,0.3341348473045188,3731.806672617397,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/107.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
108,0.3338277910083322,3685.0213639102863,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/108.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
109,0.3280607774287213,3274.849625908271,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/109.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
110,0.3321505044001726,3545.350994648877,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/110.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
111,0.3338646948870297,3776.542069480527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/111.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
112,0.3264738617787779,3085.5271260739246,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/112.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
113,0.3367441095015483,6353.104134651458,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/113.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
114,0.3318561583845533,3624.097670771077,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/114.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
115,0.3318644042988012,3488.533674337756,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/115.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
116,0.3321911600156453,3579.854448179616,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/116.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
117,0.3376016437038218,4109.047397976485,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/117.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
118,0.3341824058109724,4525.86349614578,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/118.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
119,0.3315726082012784,3691.997195431984,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/119.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
120,0.3334004060959192,3668.566175951183,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/120.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
121,0.3323551521946074,3639.967019072966,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/121.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
122,0.3357668279074368,5808.648379959571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/122.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
123,0.3336103427232558,3795.017876057948,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/123.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
124,0.3365280589645992,4387.843147996684,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/124.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
125,0.3327703653745392,3889.249695040952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/125.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
126,0.3345761409374028,4423.1619622936405,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/126.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
127,0.3336336878406329,3617.838985470202,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/127.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
128,0.328499499541845,3094.7781106163484,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/128.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
129,0.3388933568380963,4732.213908868482,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/129.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
130,0.3373067343360685,4228.263876042141,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/181_wxray_control_ref_10000/130.pdb,1.0,7mhf,1,0,3,7mhf,,,,,,,,,,,,,,,
