,rmsd_avg_min_0,rmsd_avg_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_34/log.csv,0.0811920113661461,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_34/pdbs/78.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_35/log.csv,0.0783548613964462,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_35/pdbs/82.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_37/log.csv,0.0828803099602154,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_37/pdbs/91.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_38/log.csv,0.063364376854119,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_38/pdbs/126.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_40/log.csv,0.1022076009555904,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_40/pdbs/46.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_39/log.csv,0.0688396946923602,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_39/pdbs/105.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_41/log.csv,0.0773679319653705,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_41/pdbs/253.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_42/log.csv,0.071817958973733,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_42/pdbs/189.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_21/log.csv,0.0922459454183805,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_21/pdbs/225.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_23/log.csv,0.0889795896940187,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_23/pdbs/206.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_22/log.csv,0.0595301186183832,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_22/pdbs/134.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_43/log.csv,0.0728880783954239,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_43/pdbs/109.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_44/log.csv,0.084743730782412,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_44/pdbs/87.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_32/log.csv,0.0669073976693596,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_32/pdbs/194.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_36/log.csv,0.0883555420154094,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_36/pdbs/41.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_33/log.csv,0.0784032802497135,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_33/pdbs/172.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_26/log.csv,0.0744259102954609,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_26/pdbs/104.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_27/log.csv,0.0873802792203953,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_27/pdbs/78.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_45/log.csv,0.050946435774195,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_45/pdbs/105.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_49/log.csv,0.0978519878551795,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_49/pdbs/138.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_46/log.csv,0.0811507126326661,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_46/pdbs/149.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_48/log.csv,0.0880882350569057,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_48/pdbs/131.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_47/log.csv,0.0496187059981461,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_47/pdbs/195.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_50/log.csv,0.1001275360578439,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_50/pdbs/138.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_53/log.csv,0.0646019806767016,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_53/pdbs/185.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_54/log.csv,0.0636919386247811,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_54/pdbs/43.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_60/log.csv,0.078192352872431,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_60/pdbs/205.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_55/log.csv,0.0880305818617077,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_55/pdbs/199.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_58/log.csv,0.0718825124425748,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_58/pdbs/182.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_61/log.csv,0.0727892796527261,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_61/pdbs/71.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_62/log.csv,0.0871657716223845,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_62/pdbs/91.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_63/log.csv,0.0804455690237945,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_63/pdbs/79.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_64/log.csv,0.0536687548990101,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_64/pdbs/267.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_65/log.csv,0.0643674654530274,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_65/pdbs/91.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_66/log.csv,0.0602026672848213,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_66/pdbs/91.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_67/log.csv,0.0921828673674979,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_67/pdbs/100.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_68/log.csv,0.076610480862292,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_68/pdbs/157.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_72/log.csv,0.0682100986504942,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_72/pdbs/103.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_71/log.csv,0.069021275148689,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_71/pdbs/91.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_52/log.csv,0.124906552795936,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_52/pdbs/184.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_51/log.csv,0.0881093071604139,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_51/pdbs/164.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_56/log.csv,0.0856798608021874,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_56/pdbs/223.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_73/log.csv,0.0900629058872461,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_73/pdbs/71.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_80/log.csv,0.0781069787933025,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_80/pdbs/170.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_79/log.csv,0.0767257095286164,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_79/pdbs/60.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_57/log.csv,0.0761043465917897,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_57/pdbs/93.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_59/log.csv,0.0842278865041709,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_59/pdbs/157.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_77/log.csv,0.0713089085110299,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/72_sb_4x/720736/output_77/pdbs/98.pdb
