,n,rmsd_avg_mean,rmsd_avg_std
1,,0.08056887832717972,0.014585931716353296
2,,0.07170245048774462,0.01209305494317744
3,,0.06786537368943305,0.010921772042473809
4,,0.06542528265594615,0.01012103841294143
5,,0.0633497626556823,0.009414028937445798
6,,0.061759227924442064,0.008783944847533568
7,,0.060423831196809524,0.00833765906756219
8,,0.0593922969331172,0.007915013262445593
9,,0.05858862028575112,0.007568753655965473
10,,0.05790631294209581,0.007277689352987168
11,,0.05719805926570267,0.007016906490809838
12,,0.05665998889306529,0.00680981223803754
13,,0.056170579925187085,0.006567642238123949
14,,0.055743250178055814,0.00638830994896961
15,,0.055334035231324984,0.006274805901645659
16,,0.05496483125801742,0.006176583679365712
17,,0.05471060172793462,0.006051744495244253
18,,0.05441659696812438,0.005960520089756275
19,,0.05408121455302089,0.005748115742960496
20,,0.053804367254517205,0.005630841255201441
21,,0.05353719847626847,0.005501271730080155
22,,0.05331655303950367,0.005450917018764191
23,,0.05307822229179645,0.005347429210070409
24,,0.05290309670042443,0.005291925668844286
25,,0.05272096010491559,0.005234199583911229
26,,0.05250723548353598,0.005157386536711131
27,,0.05232549215468447,0.005086155701751443
28,,0.052168735181842396,0.00499827439509076
29,,0.05199102989187415,0.004934180025277466
30,,0.05181690845822031,0.004890304951683327
31,,0.05165835462615111,0.004821952740330648
32,,0.051509167885583775,0.004728298585297908
33,,0.051376483642234655,0.004687335569336047
34,,0.05127080646420958,0.0046366214785689246
35,,0.051143459180414345,0.004571055727361283
36,,0.051029020442603476,0.00452352091892065
37,,0.05093964736350925,0.0044853732245959
38,,0.05082165577730564,0.0044528908599474094
39,,0.05071320680814887,0.004401639637172588
40,,0.050607751797915206,0.004389825364779825
41,,0.0504963547626899,0.00434080331353197
42,,0.05039633122995103,0.004300954090111066
43,,0.05030697752787485,0.0042848102487206925
44,,0.05017246516545221,0.00424071088755335
45,,0.050065809272335796,0.004223871988986554
46,,0.04996693857437717,0.004188584724582642
47,,0.04988219109815724,0.004160249650324021
48,,0.049798985217053594,0.004109903385221733
49,,0.04982117354054322,0.004053930171171861
50,,0.04970645455676655,0.004003983580474472
51,,0.049614358778583195,0.003956333008286456
52,,0.049552166281636,0.0039255405922698225
53,,0.04949283673593918,0.0039031718009673736
54,,0.04942356960908554,0.0038769398413401866
55,,0.04933885568853712,0.003853767335235585
56,,0.04925843618077222,0.0038299841943690827
57,,0.04921591777060742,0.003811001672191592
58,,0.04915510441563566,0.0037809155610552606
59,,0.04907868655678925,0.0037474416059307303
60,,0.04902371511780652,0.003706911295180703
61,,0.048959211581573174,0.003675012144070149
62,,0.04890065932937825,0.0036516507852103444
63,,0.04884336698315785,0.0036368248124007086
64,,0.04880261751691971,0.0036324389631157725
65,,0.04875307291331771,0.0036117307625335516
66,,0.048693160011593496,0.0035674419557588555
67,,0.04864530668218013,0.003539009793531867
68,,0.048621680673645674,0.0035187506638365046
69,,0.048547254739202905,0.0034932944152536306
70,,0.04851073937998284,0.003473888539408174
71,,0.048459939254269106,0.0034554126290001048
72,,0.048413684938939584,0.003446098900062782
73,,0.048360070718128464,0.0034243781843363084
74,,0.04831965385747256,0.003402151050616786
75,,0.048275140801687474,0.003382806834126151
76,,0.04823014429038596,0.003364650716069258
77,,0.04818819446173652,0.0033443218020668243
78,,0.048138918104177704,0.003334953361826038
79,,0.04810272652887751,0.0033181083070852636
80,,0.04805946602654286,0.0032999845426292555
81,,0.04800417660567852,0.0032707644744855435
82,,0.04795192394450012,0.0032570931148225317
83,,0.04789445699992215,0.0032363248955459027
84,,0.0478612686721201,0.0032109714813741757
85,,0.04780838245165855,0.0031789471258498654
86,,0.04776946803318485,0.003166001321312344
87,,0.04773857374730587,0.0031628251294017955
88,,0.04769732910221849,0.0031553190903586257
89,,0.04767342956890303,0.0031529158236377024
90,,0.04764112626372004,0.003140859893059303
91,,0.0476170290024864,0.003139057614891241
92,,0.0475909478829996,0.0031281286588589756
93,,0.047558733313362765,0.0031192391675447543
94,,0.047540783859897746,0.0031079584055713895
95,,0.04750062765300192,0.0030860658434345985
96,,0.04745221335113283,0.0030670951999634587
97,,0.04727779831551476,0.0031232825801870744
98,,0.047246999294966445,0.003110755784773315
99,,0.047230455286088026,0.0030989021838218633
100,,0.047204455403722326,0.003087847338521895
101,,0.04717030690333802,0.003067418809213282
102,,0.047139839805973166,0.003057731993496787
103,,0.04710404042453321,0.003041149498837584
104,,0.04707125293765486,0.003026702540340745
105,,0.047031473861740426,0.00300804278221884
106,,0.04699926951057248,0.002985805398981102
107,,0.04696958665964505,0.0029696070874170467
108,,0.04694007890068402,0.0029574711998916845
109,,0.04691033806772623,0.002932333247610977
110,,0.046879593546763916,0.0029170975813622314
111,,0.046852687908012114,0.002903995656017202
112,,0.04683261014731814,0.00288971145685774
113,,0.04682169705650804,0.0028838562759187563
114,,0.0467955079161721,0.002877835218494416
115,,0.046763825041260476,0.0028586851407572784
116,,0.04672737596508224,0.0028406343766164176
117,,0.04671248472334731,0.0028404767885218964
118,,0.04669734834061414,0.0028299906962956562
119,,0.04667077155203918,0.002808804481391949
120,,0.0466433968546214,0.002790360051274354
121,,0.04662127357499467,0.0027847354742883243
122,,0.04660407220486374,0.00277311415626463
123,,0.046563168923303325,0.0027564679877192296
124,,0.04653793358990164,0.002737895006684166
125,,0.04651332979425632,0.0027325008970969338
126,,0.04650490223513494,0.0027311225961590816
127,,0.04648895327573856,0.002722509595497561
128,,0.046471254167924685,0.002723300164671641
129,,0.04644616272700641,0.002695294625338372
130,,0.046414980067325515,0.002680802936026494
131,,0.04639104277072639,0.0026687379894443134
132,,0.04636970868694369,0.0026625116614359488
133,,0.046348552964748144,0.0026515683382474183
134,,0.04631566896433305,0.0026411699642781895
135,,0.04629956425566646,0.0026324399152461704
136,,0.04628163472325732,0.0026248735784658223
137,,0.046260972413579314,0.0026062716955606445
138,,0.04624902558886049,0.0026049758737995057
139,,0.04622870163608869,0.002586865795470533
140,,0.04621594692440622,0.002582308429196982
141,,0.0461984653217898,0.0025739173643125495
142,,0.046187647995682736,0.0025711707535876474
143,,0.04616621439501148,0.0025595554070560766
144,,0.04614310368201575,0.002549952223323523
145,,0.04624288106397662,0.0025989652398101023
146,,0.04622769002018302,0.002583237956294475
147,,0.04622075123284793,0.002583080539439573
148,,0.04620060033105664,0.002563725743560345
149,,0.046182643972883734,0.0025526241831768225
150,,0.046163255411842984,0.0025418000041107633
151,,0.046141886640609815,0.002525782238686823
152,,0.04613072266120527,0.0025153994042205973
153,,0.04611243852969973,0.002497822107065099
154,,0.04609490268040576,0.0024872017276476193
155,,0.04607405919084966,0.0024787664818839276
156,,0.04606441466714226,0.002471564409523443
157,,0.04604536601734101,0.002464357853241198
158,,0.04602806833197333,0.002456784460267273
159,,0.04600949494902384,0.002448698204085921
160,,0.04599019494013216,0.0024262728661557714
161,,0.04598261358981607,0.002427564376352908
162,,0.04596849383164173,0.002422950665189323
163,,0.04596310865435469,0.0024181659198541025
164,,0.04595709896760027,0.0024198764982699492
165,,0.045939939469521594,0.0024150870228377692
166,,0.045936789612104456,0.002413509835990146
167,,0.04592545098111131,0.002409008907634731
168,,0.045904675963953916,0.00239755667984723
169,,0.04588936690146565,0.002379335738123663
170,,0.04587966028902617,0.0023746263028423704
171,,0.045867289382178156,0.0023655030370777585
172,,0.04585009116563709,0.002360412071158618
173,,0.04583508734248707,0.002346574902992506
174,,0.04582456270624748,0.002346054720893507
175,,0.04581014422537544,0.002339148998653606
176,,0.04580168768503663,0.002333857419807929
177,,0.04579343010096015,0.0023322339506686965
178,,0.045775235169358164,0.0023346479158333116
179,,0.045755667625486454,0.002328834078364494
180,,0.045749842007370076,0.0023264370236028868
181,,0.04573218881696743,0.00232139534734963
182,,0.04571801090461518,0.002321510241242562
183,,0.04571127339917487,0.002318668547129224
184,,0.04569858663202,0.0023169810221368116
185,,0.045674815522079006,0.0023055442187850145
186,,0.04565570924438762,0.002298891682962732
187,,0.04564955066765415,0.0022931886658220236
188,,0.04564034771557312,0.0022923269382866844
189,,0.045625725186357366,0.0022857172108602763
190,,0.045606177380429845,0.002278257265649723
191,,0.04560276555446802,0.002276040906923993
192,,0.04559257551010403,0.0022738927551632575
193,,0.04559277993186055,0.0022932005866729485
194,,0.04557286897874125,0.002287489664850857
195,,0.045563609486027674,0.002287726941231661
196,,0.0455520070147738,0.0022754462632542938
197,,0.04554383964399326,0.002273914085487181
198,,0.045535265690190486,0.0022736896773188527
199,,0.04552799790374679,0.0022630663995512213
200,,0.045516312474440886,0.0022561676517606406
201,,0.0455003711778656,0.002251250947130975
202,,0.045493104346354514,0.0022480376308837997
203,,0.04547613621464571,0.0022452369880939863
204,,0.045465291490637154,0.0022400831217603188
205,,0.0454530244519981,0.0022302485635801294
206,,0.0454495024890875,0.0022282344060473606
207,,0.045434355934639015,0.0022246356468292733
208,,0.04542592570701759,0.002220977137579781
209,,0.0454167234808353,0.0022151274638650205
210,,0.04540646764485366,0.0022087456867829077
211,,0.04539563876121159,0.0022123875754745865
